Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
1,1,physical-interactions,,variable_swap,1,The wheel and the nail are touching. Heat is flowing from the wheel to the nail.,Is the wheel heating the nail?,Yes,20.0,0,-0.7563138008117676,-2.884603261947632,1.2125680061678092,-1.5529445815417502,-1.9688818069795768,-1.3316586804058816,Yes,True,True,True
2,1,physical-interactions,,variable_swap,1,The wheel and the nail are touching. Heat is flowing from the wheel to the nail.,Is the wheel cooling the nail?,No,20.0,0,-0.7792304754257202,-2.7275543212890625,1.1896513315538566,-1.3958956408831809,-1.9688818069795768,-1.3316586804058816,Yes,False,True,False
3,1,physical-interactions,,variable_swap,2,The wheel and the nail are touching. Heat is flowing from the nail to the wheel.,Is the wheel heating the nail?,No,20.0,0,-1.677118182182312,-1.1825826168060303,0.2917636247972648,0.14907606359985137,-1.9688818069795768,-1.3316586804058816,No,True,True,False
4,1,physical-interactions,,variable_swap,2,The wheel and the nail are touching. Heat is flowing from the nail to the wheel.,Is the wheel cooling the nail?,Yes,20.0,0,-1.0202022790908813,-1.8374401330947876,0.9486795278886955,-0.505781452688906,-1.9688818069795768,-1.3316586804058816,Yes,True,True,True
6,1,physical-interactions,,variable_swap,1,The wheel and the nail are touching. Heat is flowing from the wheel to the nail.,Is the nail heating the wheel?,No,20.0,0,-1.4193860292434692,-1.2369942665100098,0.5494957777361076,0.09466441389587188,-1.9688818069795768,-1.3316586804058816,No,True,True,False
8,1,physical-interactions,,variable_swap,2,The wheel and the nail are touching. Heat is flowing from the nail to the wheel.,Is the nail heating the wheel?,Yes,20.0,0,-0.9634529948234558,-1.9010162353515625,1.005428812156121,-0.5693575549456809,-1.9688818069795768,-1.3316586804058816,Yes,True,True,True
9,1,physical-interactions,,variable_swap,1,The wheel and the nail are touching. Heat is flowing from the wheel to the nail.,Is the nail cooling the wheel?,Yes,20.0,0,-1.0974348783493042,-1.6658532619476318,0.8714469286302726,-0.3341945815417502,-1.9688818069795768,-1.3316586804058816,Yes,True,True,True
11,1,physical-interactions,,variable_swap,2,The wheel and the nail are touching. Heat is flowing from the nail to the wheel.,Is the nail cooling the wheel?,No,20.0,0,-0.8339940905570984,-2.2128214836120605,1.1348877164224784,-0.8811628032061789,-1.9688818069795768,-1.3316586804058816,Yes,False,True,False
13,2,physical-interactions,,antonym,1,The wheel and the nail are touching. The wheel is much hotter than the nail.,Is the wheel heating the nail?,Yes,20.0,0,-0.6940988898277283,-3.509216070175171,1.2747829171518485,-2.177557389769289,-1.9688818069795768,-1.3316586804058816,Yes,True,True,True
14,2,physical-interactions,,antonym,1,The wheel and the nail are touching. The wheel is much hotter than the nail.,Is the wheel cooling the nail?,No,20.0,0,-0.861961841583252,-2.118690252304077,1.1069199653963249,-0.7870315718981955,-1.9688818069795768,-1.3316586804058816,Yes,False,True,False
15,2,physical-interactions,,antonym,2,The wheel and the nail are touching. The wheel is much colder than the nail.,Is the wheel heating the nail?,No,20.0,0,-1.0591785907745361,-1.813544750213623,0.9097032162050407,-0.4818860698077414,-1.9688818069795768,-1.3316586804058816,Yes,False,True,False
16,2,physical-interactions,,antonym,2,The wheel and the nail are touching. The wheel is much colder than the nail.,Is the wheel cooling the nail?,Yes,20.0,0,-0.8762151598930359,-2.2583658695220947,1.092666647086541,-0.9267071891162131,-1.9688818069795768,-1.3316586804058816,Yes,True,True,True
19,2,physical-interactions,,variable swap,2,The nail and the wheel are touching. The nail is much hotter than the wheel.,Is the wheel heating the nail?,No,20.0,0,-1.6622695922851562,-1.1667221784591675,0.30661221469442057,0.16493650194671416,-1.9688818069795768,-1.3316586804058816,No,True,True,False
20,2,physical-interactions,,variable swap,2,The nail and the wheel are touching. The nail is much hotter than the wheel.,Is the wheel cooling the nail?,Yes,20.0,0,-0.9366307258605957,-2.2447662353515625,1.0322510811189811,-0.9131075549456809,-1.9688818069795768,-1.3316586804058816,Yes,True,True,True
21,2,physical-interactions,,variable swap,1,The nail and the wheel are touching. The nail is much colder than the wheel.,Is the wheel heating the nail?,Yes,20.0,0,-0.7419052720069885,-3.619429588317871,1.2269765349725883,-2.2877709079119892,-1.9688818069795768,-1.3316586804058816,Yes,True,True,True
22,2,physical-interactions,,variable swap,1,The nail and the wheel are touching. The nail is much colder than the wheel.,Is the wheel cooling the nail?,No,20.0,0,-0.7256253957748413,-3.3531627655029297,1.2432564112047355,-2.021504085097048,-1.9688818069795768,-1.3316586804058816,Yes,False,True,False
26,2,physical-interactions,,antonym,1,The wheel and the nail are touching. The wheel is much hotter than the nail.,Is the nail heating the wheel?,No,20.0,0,-1.9797747135162354,-0.9859267473220825,-0.010892906536658531,0.3457319330837991,-1.9688818069795768,-1.3316586804058816,No,True,False,True
28,2,physical-interactions,,antonym,2,The wheel and the nail are touching. The wheel is much colder than the nail.,Is the nail heating the wheel?,Yes,20.0,0,-0.9296044707298279,-2.3678531646728516,1.039277336249749,-1.03619448426697,-1.9688818069795768,-1.3316586804058816,Yes,True,True,True
32,2,physical-interactions,,variable swap,2,The nail and the wheel are touching. The nail is much hotter than the wheel.,Is the nail heating the wheel?,Yes,20.0,0,-0.6769044399261475,-3.3700826168060303,1.2919773670534294,-2.0384239364001484,-1.9688818069795768,-1.3316586804058816,Yes,True,True,True
34,2,physical-interactions,,variable swap,1,The nail and the wheel are touching. The nail is much colder than the wheel.,Is the nail heating the wheel?,No,20.0,0,-0.9985734224319458,-2.0572662353515625,0.970308384547631,-0.7256075549456809,-1.9688818069795768,-1.3316586804058816,Yes,False,True,False
37,2,physical-interactions,,antonym,1,The wheel and the nail are touching. The wheel is much hotter than the nail.,Is the nail cooling the wheel?,Yes,20.0,0,-1.5577054023742676,-1.126044750213623,0.41117640460530924,0.2056139301922586,-1.9688818069795768,-1.3316586804058816,No,False,True,True
39,2,physical-interactions,,antonym,2,The wheel and the nail are touching. The wheel is much colder than the nail.,Is the nail cooling the wheel?,No,20.0,0,-0.8242723941802979,-2.50813627243042,1.144609412799279,-1.1764775920245383,-1.9688818069795768,-1.3316586804058816,Yes,False,True,False
43,2,physical-interactions,,variable swap,2,The nail and the wheel are touching. The nail is much hotter than the wheel.,Is the nail cooling the wheel?,No,20.0,0,-0.7770300507545471,-2.588179588317871,1.1918517562250297,-1.2565209079119894,-1.9688818069795768,-1.3316586804058816,Yes,False,True,False
45,2,physical-interactions,,variable swap,1,The nail and the wheel are touching. The nail is much colder than the wheel.,Is the nail cooling the wheel?,Yes,20.0,0,-0.9211397767066956,-2.056929588317871,1.0477420302728813,-0.7252709079119894,-1.9688818069795768,-1.3316586804058816,Yes,True,True,True
49,3,physical-interactions,,antonym,1,The wheel is moving down.,Is Chao dropping the wheel?,Yes,20.0,0,-1.8061901330947876,-1.18486487865448,0.16269167388478922,0.14679380175140166,-1.9688818069795768,-1.3316586804058816,No,False,True,True
50,3,physical-interactions,,antonym,1,The wheel is moving down.,Is Chao lifting the wheel?,No,20.0,0,-2.7120347023010254,-0.7747188806533813,-0.7431528953214486,0.5569397997525003,-1.9688818069795768,-1.3316586804058816,No,True,False,True
51,3,physical-interactions,,antonym,2,The wheel is moving up.,Is Chao dropping the wheel?,No,20.0,0,-2.5406627655029297,-0.7981768250465393,-0.5717809585233529,0.5334818553593423,-1.9688818069795768,-1.3316586804058816,No,True,False,True
