Type,Digits,Context,Question,Correct Answer,yes_logprob,no_logprob,predicted_answer,is_correct
Arithmetic,1_digit_addition,'',Is 8 plus 3 equal to 17?,No,-1.566202163696289,-1.066202163696289,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 6 equal to 5?,No,-2.7277634143829346,-0.7342501878738403,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 8 equal to 4?,No,-1.886609673500061,-0.8920843601226807,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 0 equal to 6?,No,-1.8838043212890625,-0.8825923800468445,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 4 equal to 4?,No,-0.9842501878738403,-1.480359673500061,Yes,False
Arithmetic,1_digit_addition,'',Is 5 plus 1 equal to 9?,No,-2.1495347023010254,-0.6560619473457336,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 0 equal to 6?,No,-2.2432847023010254,-0.7498119473457336,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 6 equal to 70?,No,-3.676452159881592,-0.6795311570167542,No,True
Arithmetic,1_digit_addition,'',Is 3 plus 8 equal to 77?,No,-3.1338043212890625,-0.6325923800468445,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 1 equal to 8?,No,-1.594794750213623,-1.0990674495697021,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 7 equal to 76?,No,-3.1652634143829346,-0.6654639840126038,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 3 equal to 3?,No,-1.594794750213623,-1.097452163696289,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 3 equal to 89?,No,-2.9109976291656494,-0.9217501878738403,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 4 equal to 7?,No,-1.501044750213623,-1.003702163696289,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 4 equal to 8?,No,-1.9152634143829346,-0.9178596138954163,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 1 equal to 4?,No,-2.2432847023010254,-0.7514208555221558,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 6 equal to 57?,No,-2.7120347023010254,-0.7146716117858887,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 0 equal to 1?,No,-2.2590134143829346,-0.7616096138954163,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 7 equal to 86?,No,-2.8213043212890625,-0.8200923800468445,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 5 equal to 4?,No,-1.753702163696289,-0.7553174495697021,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 9 equal to 59?,No,-2.6652634143829346,-0.6694376468658447,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 1 equal to 26?,No,-3.087240695953369,-0.5951708555221558,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 1 equal to 6?,No,-3.1963043212890625,-0.6989824771881104,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 5 equal to 98?,No,-3.1807847023010254,-0.6912021636962891,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 9 equal to 85?,No,-2.754404306411743,-0.7588042616844177,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 5 equal to 26?,No,-2.6807847023010254,-0.6795311570167542,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 8 equal to 1?,No,-1.876044750213623,-0.8842139840126038,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 9 equal to 17?,No,-1.626044750213623,-1.1303174495697021,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 4 equal to 72?,No,-3.2145423889160156,-0.7162743210792542,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 2 equal to 1?,No,-2.2745347023010254,-0.7865674495697021,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 6 equal to 9?,No,-2.2902634143829346,-0.7983343601226807,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 2 equal to 47?,No,-3.149740695953369,-0.6576708555221558,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 0 equal to 7?,No,-1.9463043212890625,-0.9489824771881104,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 5 equal to 7?,No,-1.860524296760559,-0.8631407022476196,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 5 equal to 83?,No,-3.583040237426758,-0.5951708555221558,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 2 equal to 6?,No,-3.2902634143829346,-0.7928596138954163,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 0 equal to 8?,No,-2.6965134143829346,-0.7030001878738403,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 3 equal to 5?,No,-2.2146716117858887,-0.7201708555221558,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 3 equal to 3?,No,-1.8527634143829346,-0.8608343601226807,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 3 equal to 4?,No,-2.3057847023010254,-0.8045311570167542,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 2 equal to 8?,No,-1.0193907022476196,-1.5193907022476196,Yes,False
Arithmetic,1_digit_addition,'',Is 6 plus 9 equal to 96?,No,-1.9620347023010254,-0.9646716117858887,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 7 equal to 79?,No,-3.113952159881592,-0.6131407022476196,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 5 equal to 1?,No,-1.8709216117858887,-0.8725243210792542,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 5 equal to 16?,No,-1.5114824771881104,-1.0114824771881104,No,True
