question,A,B,C,D,answer,predicted_answer,is_correct,eval_split_ratio,fold,raw_oa_logprob,raw_ob_logprob,raw_oc_logprob,raw_od_logprob,corrected_oa_logprob,corrected_ob_logprob,corrected_oc_logprob,corrected_od_logprob,calib_oa_mean,calib_ob_mean,calib_oc_mean,calib_od_mean,plain_predicted_answer,kfold_predicted_answer,plain_is_correct,kfold_is_correct
What would you do in PCA to get the same projection as SVD?,(A) Transform data to zero mean,(B) Transform data to zero median,(C) Not possible,(D) None of these,A,B,False,20.0,0,-1.6082229614257812,-1.35784912109375,-1.35784912109375,-1.6082229614257812,-0.05534933755795168,0.3200337911645572,0.07492477198441816,0.3610916460553806,-1.5528736238678296,-1.6778829122583072,-1.4327738930781682,-1.9693146074811618,B,D,False,False
"Adding more basis functions in a linear model, pick the most probably option:",(A) Decreases model bias,(B) Decreases estimation bias,(C) Decreases variance,(D) Doesn’t affect bias and variance,A,A,True,20.0,0,-1.2709810733795166,-1.2715238332748413,-1.5202845335006714,-1.77146315574646,0.28189255048831297,0.4063590789834659,-0.08751064042250323,0.19785145173470187,-1.5528736238678296,-1.6778829122583072,-1.4327738930781682,-1.9693146074811618,A,B,True,False
"Statement 1| The SVM learning algorithm is guaranteed to find the globally optimal hypothesis with respect to its object function. Statement 2| After being mapped into feature space Q through a radial basis kernel function, a Perceptron may be able to achieve better classification performance than in its original space (though we can’t guarantee this).","(A) True, True","(B) False, False","(C) True, False","(D) False, True",A,C,False,20.0,0,-1.7090238332748413,-1.9593995809555054,-1.4590238332748413,-1.9597395658493042,-0.15615020940701174,-0.28151666869719816,-0.02624994019667315,0.009575041631857628,-1.5528736238678296,-1.6778829122583072,-1.4327738930781682,-1.9693146074811618,C,D,False,False
Which of the following is a clustering algorithm in machine learning?,(A) Expectation Maximization,(B) CART,(C) Gaussian Naïve Bayes,(D) Apriori,A,A,True,20.0,0,-1.326166033744812,-1.326166033744812,-1.326166033744812,-1.826166033744812,0.22670759012301755,0.3517168785134952,0.10660785933335615,0.14314857373634982,-1.5528736238678296,-1.6778829122583072,-1.4327738930781682,-1.9693146074811618,A,B,True,False
"Statement 1| The original ResNets and Transformers are feedforward neural networks. Statement 2| The original Transformers use self-attention, but the original ResNet does not.","(A) True, True","(B) False, False","(C) True, False","(D) False, True",A,A,True,20.0,1,-1.6078959703445435,-2.1082229614257812,-1.6078959703445435,-2.3582229614257812,-0.07733262826999021,-0.44242666165033984,-0.20265470445156097,-0.43774219850699114,-1.5305633420745532,-1.6657962997754414,-1.4052412658929825,-1.92048076291879,A,A,True,True
"Statement 1| The BLEU metric uses precision, while the ROGUE metric uses recall. Statement 2| Hidden markov models were frequently used to model English sentences.","(A) True, True","(B) False, False","(C) True, False","(D) False, True",A,C,False,20.0,1,-1.7797000408172607,-2.0300426483154297,-1.5297000408172607,-2.2800426483154297,-0.2491366987427075,-0.3642463485399883,-0.12445877492427826,-0.3595618853966396,-1.5305633420745532,-1.6657962997754414,-1.4052412658929825,-1.92048076291879,C,C,False,False
"Statement 1| Traditional machine learning results assume that the train and test sets are independent and identically distributed. Statement 2| In 2017, COCO models were usually pretrained on ImageNet.","(A) True, True","(B) False, False","(C) True, False","(D) False, True",A,C,False,20.0,1,-1.5144363641738892,-2.0144362449645996,-1.51409912109375,-2.2644362449645996,0.016126977900664086,-0.3486399451891582,-0.10885785520076752,-0.3439554820458095,-1.5305633420745532,-1.6657962997754414,-1.4052412658929825,-1.92048076291879,C,A,False,True
Which of the following is/are true regarding an SVM?,"(A) For two dimensional data points, the separating hyperplane learnt by a linear SVM will be a straight line.","(B) In theory, a Gaussian kernel SVM cannot model any complex separating hyperplane.","(C) For every kernel function used in a SVM, one can obtain an equivalent closed form basis expansion.",(D) Overfitting in an SVM is not a function of number of support vectors.,A,A,True,20.0,1,-1.7019363641738892,-1.95159912109375,-1.951166033744812,-2.20159912109375,-0.17137302209933591,-0.2858028213183086,-0.5459247678518295,-0.2811183581749599,-1.5305633420745532,-1.6657962997754414,-1.4052412658929825,-1.92048076291879,A,A,True,True
Statement 1| VGGNets have convolutional kernels of smaller width and height than AlexNet's first-layer kernels. Statement 2| Data-dependent weight initialization procedures were introduced before Batch Normalization.,"(A) True, True","(B) False, False","(C) True, False","(D) False, True",A,C,False,20.0,2,-1.5531967878341675,-2.045396089553833,-1.5527738332748413,-2.0457229614257812,0.01609586924314499,-0.4292551800608635,-0.1192630653580029,-0.1329082821806271,-1.5692926570773125,-1.6161409094929695,-1.4335107679168384,-1.9128146792451541,C,A,False,True
Which of the following can only be used when training data are linearly separable?,(A) Linear hard-margin SVM.,(B) Linear Logistic Regression.,(C) Linear Soft margin SVM.,(D) The centroid method.,A,C,False,20.0,2,-1.4265345335006714,-1.4265345335006714,-1.1765345335006714,-1.9272310733795166,0.14275812357664108,0.18960637599229813,0.256976234416167,-0.014416394134362465,-1.5692926570773125,-1.6161409094929695,-1.4335107679168384,-1.9128146792451541,C,C,False,False
"Statement 1| In AdaBoost weights of the misclassified examples go up by the same multiplicative factor. Statement 2| In AdaBoost, weighted training error e_t of the tth weak classifier on training data with weights D_t tends to increase as a function of t.","(A) True, True","(B) False, False","(C) True, False","(D) False, True",A,C,False,20.0,2,-1.5297000408172607,-2.0297000408172607,-1.2793214321136475,-2.0297000408172607,0.03959261626005173,-0.41355913132429123,0.15418933580319094,-0.1168853615721066,-1.5692926570773125,-1.6161409094929695,-1.4335107679168384,-1.9128146792451541,C,C,False,False
"Statement 1| The ReLU's gradient is zero for $x<0$, and the sigmoid gradient $\sigma(x)(1-\sigma(x))\le \frac{1}{4}$ for all $x$. Statement 2| The sigmoid has a continuous gradient and the ReLU has a discontinuous gradient.","(A) True, True","(B) False, False","(C) True, False","(D) False, True",A,A,True,20.0,2,-1.4437984228134155,-1.6941331624984741,-1.4437984228134155,-2.1863298416137695,0.12549423426389694,-0.07799225300550461,-0.010287654896577125,-0.2735151623686154,-1.5692926570773125,-1.6161409094929695,-1.4335107679168384,-1.9128146792451541,A,A,True,True
"As of 2020, which architecture is best for classifying high-resolution images?",(A) convolutional networks,(B) graph networks,(C) fully connected networks,(D) RBF networks,A,A,True,20.0,3,-1.2722395658493042,-1.272504448890686,-1.2722395658493042,-2.0144362449645996,0.24182387441396713,0.35583410412073135,0.168565534055233,-0.08928648630778002,-1.5140634402632713,-1.6283385530114174,-1.4408050999045372,-1.9251497586568196,A,B,True,False
Statement 1| The F1 score can be especially useful for datasets with class high imbalance. Statement 2| The area under the ROC curve is one of the main metrics used to assess anomaly detectors.,"(A) True, True","(B) False, False","(C) True, False","(D) False, True",A,C,False,20.0,3,-1.7176157236099243,-1.9678665399551392,-1.4672476053237915,-2.2178666591644287,-0.20355228334665298,-0.33952798694372177,-0.026442505419254303,-0.2927169005076091,-1.5140634402632713,-1.6283385530114174,-1.4408050999045372,-1.9251497586568196,C,C,False,False
"Statement 1| The Stanford Sentiment Treebank contained movie reviews, not book reviews. Statement 2| The Penn Treebank has been used for language modeling.","(A) True, True","(B) False, False","(C) True, False","(D) False, True",A,C,False,20.0,3,-1.537919282913208,-2.0457229614257812,-1.5375949144363403,-2.5457229614257812,-0.023855842649936676,-0.41738440841436386,-0.09678981453180313,-0.6205732027689617,-1.5140634402632713,-1.6283385530114174,-1.4408050999045372,-1.9251497586568196,C,A,False,True
"When doing least-squares regression with regularisation (assuming that the optimisation can be done exactly), increasing the value of the regularisation parameter λ the testing error.",(A) will never decrease the training error.,(B) will never increase the training error.,(C) will never decrease the testing error.,(D) will never increase,A,C,False,20.0,3,-1.810024380683899,-1.310024380683899,-1.3093222379684448,-1.310024380683899,-0.2959609404206276,0.31831417232751846,0.13148286193609238,0.6151253779729207,-1.5140634402632713,-1.6283385530114174,-1.4408050999045372,-1.9251497586568196,C,D,False,False
Statement 1| The kernel density estimator is equivalent to performing kernel regression with the value Yi = 1/n at each point Xi in the original data set. Statement 2| The depth of a learned decision tree can be larger than the number of training examples used to create the tree.,"(A) True, True","(B) False, False","(C) True, False","(D) False, True",B,C,False,20.0,0,-1.5062984228134155,-1.9984976053237915,-1.5058687925338745,-1.9988298416137695,0.04657520105441404,-0.3206146930654843,-0.07309489945570635,-0.029515234132607704,-1.5528736238678296,-1.6778829122583072,-1.4327738930781682,-1.9693146074811618,C,A,False,False
Suppose we would like to perform clustering on spatial data such as the geometrical locations of houses. We wish to produce clusters of many different sizes and shapes. Which of the following methods is the most appropriate?,(A) Decision Trees,(B) Density-based clustering,(C) Model-based clustering,(D) K-means clustering,B,C,False,20.0,0,-1.747524380683899,-1.247524380683899,-1.2468222379684448,-1.4980714321136475,-0.19465075681606936,0.4303585315744083,0.18595165510972334,0.47124317536751437,-1.5528736238678296,-1.6778829122583072,-1.4327738930781682,-1.9693146074811618,C,D,False,False
"Statement 1| Support vector machines, like logistic regression models, give a probability distribution over the possible labels given an input example. Statement 2| We would expect the support vectors to remain the same in general as we move from a linear kernel to higher order polynomial kernels.","(A) True, True","(B) False, False","(C) True, False","(D) False, True",B,C,False,20.0,0,-1.4988298416137695,-1.9988298416137695,-1.2484976053237915,-2.2488298416137695,0.054043782254060035,-0.3209469293554623,0.18427628775437666,-0.2795152341326077,-1.5528736238678296,-1.6778829122583072,-1.4327738930781682,-1.9693146074811618,C,C,False,False
Which of the following is more appropriate to do feature selection?,(A) Ridge,(B) Lasso,(C) both (a) and (b),(D) neither (a) nor (b),B,B,True,20.0,0,-1.7021992206573486,-1.2021992206573486,-1.4519363641738892,-1.9524039030075073,-0.14932559678951907,0.4756836916009586,-0.019162471095721,0.016910704473654503,-1.5528736238678296,-1.6778829122583072,-1.4327738930781682,-1.9693146074811618,B,B,True,True
