Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
1,1,material-properties,,negation,1,Chao can see through the wheel.,Is the wheel transparent?,Yes,20.0,0,-1.5289242267608643,-2.467684507369995,-0.1576646789908409,-0.31542821675539034,-1.3712595477700233,-2.1522562906146048,Yes,True,True,True
2,1,material-properties,,negation,1,Chao can see through the wheel.,Is the wheel opaque?,No,20.0,0,-1.6306779384613037,-2.3115885257720947,-0.25941839069128036,-0.15933223515748995,-1.3712595477700233,-2.1522562906146048,Yes,False,False,True
3,1,material-properties,,negation,2,Chao cannot see through the wheel.,Is the wheel transparent?,No,20.0,0,-1.4585565328598022,-1.8348803520202637,-0.0872969850897789,0.3173759385943411,-1.3712595477700233,-2.1522562906146048,Yes,False,False,True
4,1,material-properties,,negation,2,Chao cannot see through the wheel.,Is the wheel opaque?,Yes,20.0,0,-1.4589005708694458,-1.835060954093933,-0.08764102309942245,0.31719533652067167,-1.3712595477700233,-2.1522562906146048,Yes,True,False,False
5,2,material-properties,,material,1,The wheel is made of polyethylene.,Is the wheel transparent?,Yes,20.0,0,-1.326103925704956,-2.2022552490234375,0.04515562206506729,-0.04999895840883273,-1.3712595477700233,-2.1522562906146048,Yes,True,True,True
6,2,material-properties,,material,1,The wheel is made of polyethylene.,Is the wheel opaque?,No,20.0,0,-1.36521315574646,-2.233631134033203,0.006046392023563385,-0.08137484341859835,-1.3712595477700233,-2.1522562906146048,Yes,False,True,False
7,2,material-properties,,material,2,The wheel is made of bronze.,Is the wheel transparent?,No,20.0,0,-1.4824762344360352,-1.9210319519042969,-0.11121668666601181,0.2312243387103079,-1.3712595477700233,-2.1522562906146048,Yes,False,False,True
8,2,material-properties,,material,2,The wheel is made of bronze.,Is the wheel opaque?,Yes,20.0,0,-1.4045478105545044,-2.093061923980713,-0.03328826278448105,0.05919436663389188,-1.3712595477700233,-2.1522562906146048,Yes,True,False,False
9,3,material-properties,,antonym,1,The surface of the wheel is completely flat.,Is the surface of the wheel smooth?,Yes,20.0,0,-1.3029450178146362,-2.233631134033203,0.06831452995538712,-0.08137484341859835,-1.3712595477700233,-2.1522562906146048,Yes,True,True,True
10,3,material-properties,,antonym,1,The surface of the wheel is completely flat.,Is the surface of the wheel rough?,No,20.0,0,-1.4435969591140747,-1.9445017576217651,-0.07233741134405136,0.20775453299283964,-1.3712595477700233,-2.1522562906146048,Yes,False,False,True
11,3,material-properties,,antonym,2,The surface of the wheel is somewhat bumpy.,Is the surface of the wheel smooth?,No,20.0,0,-1.357646107673645,-2.233631134033203,0.013613440096378326,-0.08137484341859835,-1.3712595477700233,-2.1522562906146048,Yes,False,True,False
12,3,material-properties,,antonym,2,The surface of the wheel is somewhat bumpy.,Is the surface of the wheel rough?,Yes,20.0,0,-1.201341152191162,-2.2647552490234375,0.16991839557886124,-0.11249895840883273,-1.3712595477700233,-2.1522562906146048,Yes,True,True,True
13,4,material-properties,,material,1,The wheel is made of polyethylene.,Is the surface of the wheel smooth?,Yes,20.0,0,-1.2478148937225342,-2.6241438388824463,0.12344465404748917,-0.4718875482678415,-1.3712595477700233,-2.1522562906146048,Yes,True,True,True
14,4,material-properties,,material,1,The wheel is made of polyethylene.,Is the surface of the wheel rough?,No,20.0,0,-1.3103148937225342,-2.3740885257720947,0.060944654047489166,-0.22183223515748995,-1.3712595477700233,-2.1522562906146048,Yes,False,True,False
15,4,material-properties,,material,2,The wheel is made of concrete.,Is the surface of the wheel smooth?,No,20.0,0,-1.3885397911071777,-2.452307939529419,-0.01728024333715439,-0.3000516489148142,-1.3712595477700233,-2.1522562906146048,Yes,False,True,False
16,4,material-properties,,material,2,The wheel is made of concrete.,Is the surface of the wheel rough?,Yes,20.0,0,-1.3184864521026611,-2.3741438388824463,0.05277309566736221,-0.22188754826784152,-1.3712595477700233,-2.1522562906146048,Yes,True,True,True
17,5,material-properties,,antonym,1,Chao squeezed the wheel. It changed its shape.,Is the wheel soft?,Yes,20.0,0,-1.4972813129425049,-2.123674154281616,-0.12602176517248154,0.02858213633298856,-1.3712595477700233,-2.1522562906146048,Yes,True,False,False
