Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
1.0,1.0,physical-relations,,antonym,1.0,The truck is in front of the bed.,Is the truck blocking the bed?,Yes,0,-0.5234155654907227,-0.8984283208847046,-0.629902058850146,-0.7919418275252812,0.1064864933594234,Yes,True
2.0,1.0,physical-relations,,antonym,1.0,The truck is in front of the bed.,Is the bed blocking the truck?,No,0,-4.093723297119141,-0.017203330993652344,-4.200209790478564,0.08928316236577105,0.1064864933594234,No,True
3.0,1.0,physical-relations,,antonym,2.0,The truck is behind the bed.,Is the truck blocking the bed?,No,0,-1.406233787536621,-0.28124403953552246,-1.5127202808960445,-0.17475754617609907,0.1064864933594234,No,True
4.0,1.0,physical-relations,,antonym,2.0,The truck is behind the bed.,Is the bed blocking the truck?,Yes,0,-1.8046634197235107,-0.17967915534973145,-1.9111499130829341,-0.07319266199030805,0.1064864933594234,No,False
7.0,1.0,physical-relations,,variable swap,2.0,The bed is in front of the truck.,Is the truck blocking the bed?,No,0,-0.5781044960021973,-0.8281170129776001,-0.6845909893616207,-0.7216305196181767,0.1064864933594234,Yes,False
8.0,1.0,physical-relations,,variable swap,2.0,The bed is in front of the truck.,Is the bed blocking the truck?,Yes,0,-1.6015440225601196,-0.22557997703552246,-1.708030515919543,-0.11909348367609907,0.1064864933594234,No,False
9.0,1.0,physical-relations,,variable swap,1.0,The bed is behind the truck.,Is the truck blocking the bed?,Yes,0,-0.021102190017700195,-3.8906171321868896,-0.1275886833771236,-3.7841306388274663,0.1064864933594234,Yes,True
10.0,1.0,physical-relations,,variable swap,1.0,The bed is behind the truck.,Is the bed blocking the truck?,No,0,-1.2656099796295166,-0.3300732374191284,-1.37209647298894,-0.22358674405970502,0.1064864933594234,No,True
13.0,2.0,physical-relations,,variable swap,1.0,Chao needs to move the truck to reach the bed.,Is the truck blocking the bed?,Yes,0,-0.36717283725738525,-1.1796830892562866,-0.47365933061680865,-1.0731965958968632,0.1064864933594234,Yes,True
14.0,2.0,physical-relations,,variable swap,1.0,Chao needs to move the truck to reach the bed.,Is the bed blocking the truck?,No,0,-0.726547122001648,-0.6640568971633911,-0.8330336153610713,-0.5575704038039677,0.1064864933594234,No,True
15.0,2.0,physical-relations,,variable swap,2.0,Chao needs to move the bed to reach the truck.,Is the truck blocking the bed?,No,0,-0.6952768564224243,-0.6952993869781494,-0.8017633497818477,-0.588812893618726,0.1064864933594234,No,True
16.0,2.0,physical-relations,,variable swap,2.0,Chao needs to move the bed to reach the truck.,Is the bed blocking the truck?,Yes,0,-0.9726389646530151,-0.47460341453552246,-1.0791254580124385,-0.36811692117609907,0.1064864933594234,No,False
17.0,3.0,physical-relations,,antonym,1.0,The truck occupies more space than the bed.,Is the truck bigger than the bed?,Yes,0,-0.0025801658630371094,-8.374988555908203,-0.1090666592224605,-8.26850206254878,0.1064864933594234,Yes,True
18.0,3.0,physical-relations,,antonym,1.0,The truck occupies more space than the bed.,Is the truck smaller than the bed?,No,0,-5.843719959259033,-0.0031653642654418945,-5.950206452618456,0.1033211290939815,0.1064864933594234,No,True
19.0,3.0,physical-relations,,antonym,2.0,The truck occupies less space than the bed.,Is the truck bigger than the bed?,No,0,-1.0546584129333496,-0.42967283725738525,-1.161144906292773,-0.32318634389796186,0.1064864933594234,No,True
20.0,3.0,physical-relations,,antonym,2.0,The truck occupies less space than the bed.,Is the truck smaller than the bed?,Yes,0,-0.49996674060821533,-0.9374810457229614,-0.6064532339676387,-0.830994552363538,0.1064864933594234,Yes,True
23.0,3.0,physical-relations,,variable swap,2.0,The bed occupies more space than the truck.,Is the truck bigger than the bed?,No,0,-8.312457084655762,-0.001153111457824707,-8.418943578015185,0.10533338190159869,0.1064864933594234,No,True
24.0,3.0,physical-relations,,variable swap,2.0,The bed occupies more space than the truck.,Is the truck smaller than the bed?,Yes,0,-0.31442558765411377,-1.3124877214431763,-0.42091208101353716,-1.2060012280837529,0.1064864933594234,Yes,True
25.0,3.0,physical-relations,,variable swap,1.0,The bed occupies less space than the truck.,Is the truck bigger than the bed?,Yes,0,-0.0028942825738340616,-6.749985218048096,-0.10938077593325746,-6.643498724688673,0.1064864933594234,Yes,True
26.0,3.0,physical-relations,,variable swap,1.0,The bed occupies less space than the truck.,Is the truck smaller than the bed?,No,0,-4.781203269958496,-0.009083390235900879,-4.887689763317919,0.09740310312352252,0.1064864933594234,No,True
30.0,3.0,physical-relations,,antonym,1.0,The truck occupies more space than the bed.,Is the bed bigger than the truck?,No,0,-7.562438011169434,-0.0008139611454680562,-7.6689245045288565,0.10567253221395534,0.1064864933594234,No,True
32.0,3.0,physical-relations,,antonym,2.0,The truck occupies less space than the bed.,Is the bed bigger than the truck?,Yes,0,-0.6054400205612183,-0.7929543256759644,-0.7119265139206417,-0.686467832316541,0.1064864933594234,No,False
36.0,3.0,physical-relations,,variable swap,2.0,The bed occupies more space than the truck.,Is the bed bigger than the truck?,Yes,0,-1.4062060117721558,-0.2812347412109375,-1.5126925051315792,-0.1747482478515141,0.1064864933594234,No,False
38.0,3.0,physical-relations,,variable swap,1.0,The bed occupies less space than the truck.,Is the bed bigger than the truck?,No,0,-8.812445640563965,-0.0006994009600020945,-8.918932133923388,0.1057870923994213,0.1064864933594234,No,True
41.0,3.0,physical-relations,,antonym,1.0,The truck occupies more space than the bed.,Is the bed smaller than the truck?,Yes,0,-0.0032464268151670694,-6.343733787536621,-0.10973292017459046,-6.237247294177198,0.1064864933594234,Yes,True
43.0,3.0,physical-relations,,antonym,2.0,The truck occupies less space than the bed.,Is the bed smaller than the truck?,No,0,-2.2968356609344482,-0.10691916942596436,-2.4033221542938716,-0.00043267606654096014,0.1064864933594234,No,True
