Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
1.0,1.0,quantitative-properties,,antonym,1.0,There are fewer keychains than staplers.,Are there more staplers than keychains?,Yes,0,-0.0001506808039266616,-9.312484741210938,-0.05957879483402273,-9.253056627180841,0.05942811403009607,Yes,True
2.0,1.0,quantitative-properties,,antonym,1.0,There are fewer keychains than staplers.,Are there fewer staplers than keychains?,No,0,-10.124988555908203,-0.00020182134176138788,-10.1844166699383,0.05922629268833468,0.05942811403009607,No,True
3.0,1.0,quantitative-properties,,antonym,2.0,There are more keychains than staplers.,Are there more staplers than keychains?,No,0,-13.43748950958252,-5.8889392676064745e-05,-13.496917623612616,0.059369224637420004,0.05942811403009607,No,True
4.0,1.0,quantitative-properties,,antonym,2.0,There are more keychains than staplers.,Are there fewer staplers than keychains?,Yes,0,-0.00011980534327449277,-10.37499713897705,-0.05954791937337056,-10.315569024946955,0.05942811403009607,Yes,True
5.0,2.0,quantitative-properties,,antonym,1.0,There are many staplers relative to keychains.,Are there more staplers than keychains?,Yes,0,-0.0005567074404098094,-7.812498569488525,-0.05998482147050588,-7.753070455458429,0.05942811403009607,Yes,True
6.0,2.0,quantitative-properties,,antonym,1.0,There are many staplers relative to keychains.,Are there fewer staplers than keychains?,No,0,-10.12498950958252,-0.00018489360809326172,-10.184417623612616,0.05924322042200281,0.05942811403009607,No,True
7.0,2.0,quantitative-properties,,antonym,2.0,There are few staplers relative to keychains.,Are there more staplers than keychains?,No,0,-13.624985694885254,-0.00012242794036865234,-13.68441380891535,0.059305686089727416,0.05942811403009607,No,True
8.0,2.0,quantitative-properties,,antonym,2.0,There are few staplers relative to keychains.,Are there fewer staplers than keychains?,Yes,0,-0.0002074242802336812,-9.374994277954102,-0.05963553831032975,-9.315566163924005,0.05942811403009607,Yes,True
12.0,2.0,quantitative-properties,,variable swap,2.0,There are many keychains relative to staplers.,Are there fewer staplers than keychains?,Yes,0,-0.015190720558166504,-4.187497615814209,-0.07461883458826257,-4.128069501784113,0.05942811403009607,Yes,True
13.0,2.0,quantitative-properties,,variable swap,1.0,There are few keychains relative to staplers.,Are there more staplers than keychains?,Yes,0,-0.00012207032705191523,-10.312498092651367,-0.059550184357147984,-10.253069978621271,0.05942811403009607,Yes,True
14.0,2.0,quantitative-properties,,variable swap,1.0,There are few keychains relative to staplers.,Are there fewer staplers than keychains?,No,0,-12.124994277954102,-4.76837158203125e-05,-12.184422391984198,0.059380430314275756,0.05942811403009607,No,True
17.0,3.0,quantitative-properties,,antonym,1.0,Staplers are added to the truck that initially contained the same number of staplers and keychains.,Are there more staplers than keychains?,Yes,0,-0.25975942611694336,-1.4765608310699463,-0.31918754014703943,-1.4171327170398502,0.05942811403009607,Yes,True
19.0,3.0,quantitative-properties,,antonym,2.0,Staplers are removed from the truck that initially contained the same number of staplers and keychains.,Are there more staplers than keychains?,No,0,-7.7498602867126465,-0.1932886838912964,-7.8092884007427426,-0.13386056986120032,0.05942811403009607,No,True
20.0,3.0,quantitative-properties,,antonym,2.0,Staplers are removed from the truck that initially contained the same number of staplers and keychains.,Are there fewer staplers than keychains?,Yes,0,-4.218741416931152,-0.01556241512298584,-4.278169530961248,0.04386569890711023,0.05942811403009607,No,False
21.0,4.0,quantitative-properties,,antonym,1.0,Yan has two fewer staplers compared to Chao.,Does Chao have more staplers than Yan?,Yes,0,-2.9325485229492188e-05,-15.75,-0.05945743951532556,-15.690571885969904,0.05942811403009607,Yes,True
22.0,4.0,quantitative-properties,,antonym,1.0,Yan has two fewer staplers compared to Chao.,Does Chao have fewer staplers than Yan?,No,0,-0.00035190582275390625,-9.999998092651367,-0.059780019852849975,-9.940569978621271,0.05942811403009607,Yes,False
23.0,4.0,quantitative-properties,,antonym,2.0,Yan has two additional staplers compared to Chao.,Does Chao have more staplers than Yan?,No,0,-14.749959945678711,-0.0005931854830123484,-14.809388059708807,0.05883492854708372,0.05942811403009607,No,True
24.0,4.0,quantitative-properties,,antonym,2.0,Yan has two additional staplers compared to Chao.,Does Chao have fewer staplers than Yan?,Yes,0,-3.814697265625e-05,-11.8125,-0.05946626100275232,-11.753071885969904,0.05942811403009607,Yes,True
25.0,5.0,quantitative-properties,,antonym,1.0,The truck full of staplers that belongs to Chao is bigger than that of Yan.,Does Chao have more staplers than Yan?,Yes,0,-0.0031871795654296875,-5.999998092651367,-0.06261529359552576,-5.940569978621271,0.05942811403009607,Yes,True
26.0,5.0,quantitative-properties,,antonym,1.0,The truck full of staplers that belongs to Chao is bigger than that of Yan.,Does Chao have fewer staplers than Yan?,No,0,-11.562495231628418,-5.805492401123047e-05,-11.621923345658514,0.05937005910608484,0.05942811403009607,No,True
27.0,5.0,quantitative-properties,,antonym,2.0,The truck full of staplers that belongs to Chao is smaller than that of Yan.,Does Chao have more staplers than Yan?,No,0,-12.68748664855957,-0.0007005929946899414,-12.746914762589666,0.05872752103540613,0.05942811403009607,No,True
28.0,5.0,quantitative-properties,,antonym,2.0,The truck full of staplers that belongs to Chao is smaller than that of Yan.,Does Chao have fewer staplers than Yan?,Yes,0,-0.22655785083770752,-1.6015615463256836,-0.2859859648678036,-1.5421334322955875,0.05942811403009607,Yes,True
29.0,6.0,quantitative-properties,,antonym,1.0,There are two fewer staplers in the zoo than in the shop.,Are there more staplers in the shop than in the zoo?,Yes,0,-0.0001615285873413086,-9.875,-0.05958964261743738,-9.815571885969904,0.05942811403009607,Yes,True
30.0,6.0,quantitative-properties,,antonym,1.0,There are two fewer staplers in the zoo than in the shop.,Are there fewer staplers in the shop than in the zoo?,No,0,-11.43748664855957,-0.00021135808492545038,-11.496914762589666,0.05921675594517062,0.05942811403009607,No,True
