Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
1.0,1.0,quantitative-properties,,antonym,1.0,There are fewer keychains than staplers.,Are there more staplers than keychains?,Yes,0,-0.024481691420078278,-4.061088562011719,-0.1398827635027744,-3.9456874899290226,0.11540107208269612,Yes,True
2.0,1.0,quantitative-properties,,antonym,1.0,There are fewer keychains than staplers.,Are there fewer staplers than keychains?,No,0,-4.999029636383057,-0.011952318251132965,-5.114430708465752,0.10344875383156316,0.11540107208269612,No,True
3.0,1.0,quantitative-properties,,antonym,2.0,There are more keychains than staplers.,Are there more staplers than keychains?,No,0,-6.279964923858643,-0.008460882119834423,-6.395365995941338,0.1069401899628617,0.11540107208269612,No,True
4.0,1.0,quantitative-properties,,antonym,2.0,There are more keychains than staplers.,Are there fewer staplers than keychains?,Yes,0,-0.03571639582514763,-3.5923819541931152,-0.15111746790784375,-3.476980882110419,0.11540107208269612,Yes,True
5.0,2.0,quantitative-properties,,antonym,1.0,There are many staplers relative to keychains.,Are there more staplers than keychains?,Yes,0,-0.2489006668329239,-1.5931427478790283,-0.36430173891562,-1.4777416757963322,0.11540107208269612,Yes,True
6.0,2.0,quantitative-properties,,antonym,1.0,There are many staplers relative to keychains.,Are there fewer staplers than keychains?,No,0,-2.3742902278900146,-0.10558409243822098,-2.4896912999727108,0.009816979644475143,0.11540107208269612,No,True
7.0,2.0,quantitative-properties,,antonym,2.0,There are few staplers relative to keychains.,Are there more staplers than keychains?,No,0,-5.905249118804932,-0.01086039375513792,-6.020650190887627,0.1045406783275582,0.11540107208269612,No,True
8.0,2.0,quantitative-properties,,antonym,2.0,There are few staplers relative to keychains.,Are there fewer staplers than keychains?,Yes,0,-0.11033371090888977,-2.405561923980713,-0.2257347829915859,-2.2901608518980168,0.11540107208269612,Yes,True
12.0,2.0,quantitative-properties,,variable swap,2.0,There are many keychains relative to staplers.,Are there fewer staplers than keychains?,Yes,0,-0.49654752016067505,-0.9641140699386597,-0.6119485922433712,-0.8487129978559635,0.11540107208269612,Yes,True
13.0,2.0,quantitative-properties,,variable swap,1.0,There are few keychains relative to staplers.,Are there more staplers than keychains?,Yes,0,-0.07265058904886246,-2.7798819541931152,-0.18805166113155858,-2.664480882110419,0.11540107208269612,Yes,True
