question,A,B,C,D,answer,predicted_answer,is_correct,eval_split_ratio,fold,raw_oa_logprob,raw_ob_logprob,raw_oc_logprob,raw_od_logprob,corrected_oa_logprob,corrected_ob_logprob,corrected_oc_logprob,corrected_od_logprob,calib_oa_mean,calib_ob_mean,calib_oc_mean,calib_od_mean,plain_predicted_answer,kfold_predicted_answer,plain_is_correct,kfold_is_correct
Cobalt-60 is used in the radiation therapy of cancer and can be produced by bombardment of cobalt-59 with which of the following?,(A) Neutrons,(B) Alpha particles,(C) Beta particles,(D) X-rays,A,C,False,20.0,0,-3.575610399246216,-3.3239824771881104,-3.074897289276123,-3.0761661529541016,-0.8149456481138864,-0.6519416520992913,-0.6330313583215079,-0.7220605413118997,-2.7606647511323295,-2.672040825088819,-2.441865930954615,-2.354105611642202,C,C,False,False
A buffer is made from equal concentrations of a weak acid and its conjugate base. Doubling the volume of the buffer solution by adding water has what effect on its pH?,(A) It has little effect.,(B) It significantly increases the pH.,(C) It significantly decreases the pH.,(D) It changes the pH asymptotically to the pKa of the acid.,A,C,False,20.0,0,-2.6678595542907715,-2.4187464714050293,-2.4165589809417725,-2.4187464714050293,0.09280519684155797,0.2532943536837897,0.025306950012842666,-0.06464085976282741,-2.7606647511323295,-2.672040825088819,-2.441865930954615,-2.354105611642202,C,B,False,False
Chlorofluorocarbons (CFCs) such as F3CCCl3 are implicated in the decomposition of stratospheric ozone. Which of the following methods would be best suited to measurement of trace amounts (sub-ppb) of CFCs in an air sample?,(A) Gas chromatographic separation of the air sample on a capillary column followed by electron capture detection,(B) Gas chromatographic separation of the air sample on a packed column followed by thermal conductivity detection,(C) Gas chromatographic separation of the air sample on a capillary column followed by flame ionization detection,"(D) Conversion of the sample of the chlorinated compounds to chloride ions, followed by titration with Ag+",A,C,False,20.0,0,-2.200610399246216,-2.200610399246216,-1.9489824771881104,-1.949897289276123,0.5600543518861136,0.4714304258426032,0.4928834537665048,0.40420832236607884,-2.7606647511323295,-2.672040825088819,-2.441865930954615,-2.354105611642202,C,A,False,True
Estimate the β-hyperfine value for the cyclobutyl radical (C4H7•) assuming the radical is flat and the HCH angle is 115°.,(A) 4.6 mT,(B) 27 G,(C) 5.4 mT,(D) 3.8 mT,A,B,False,20.0,0,-2.435997724533081,-2.1850242614746094,-2.1855714321136475,-2.185997724533081,0.3246670265992484,0.48701656361420964,0.25629449884096767,0.16810788710912083,-2.7606647511323295,-2.672040825088819,-2.441865930954615,-2.354105611642202,B,B,False,False
"Of the following solutions, which will have the highest ionic strength? (Assume complete dissociation.)",(A) 0.050 M AlCl3,(B) 0.100 M NaCl,(C) 0.050 M CaCl2,(D) 0.100 M HCl,A,D,False,20.0,1,-2.7957229614257812,-3.0457229614257812,-2.544976234436035,-2.295396089553833,-0.024987126390139114,-0.38973576823870326,-0.11392362912495946,0.04257939010858536,-2.770735835035642,-2.655987193187078,-2.4310526053110757,-2.3379754796624184,D,D,False,False
"Of the following compounds, which has the lowest melting point?",(A) HCl,(B) AgCl,(C) CaCl2,(D) CCl4,A,C,False,20.0,1,-2.545396089553833,-2.795396089553833,-2.2944376468658447,-2.294976234436035,0.22533974548180913,-0.13940889636675502,0.13661495844523097,0.04299924522638321,-2.770735835035642,-2.655987193187078,-2.4310526053110757,-2.3379754796624184,C,A,False,True
A molecule has a rotational correlation time of 1 ns. At what magnetic field would protons in this molecule have the fastest spin-lattice relaxation? [Use eqns 5.3 and 5.4.],(A) 3.74 T,(B) 5.19 T,(C) 6.08 T,(D) 9.49 T,A,C,False,20.0,1,-2.544976234436035,-2.294976234436035,-2.0444376468658447,-2.294976234436035,0.22575960059960698,0.36101095875104283,0.38661495844523097,0.04299924522638321,-2.770735835035642,-2.655987193187078,-2.4310526053110757,-2.3379754796624184,C,C,False,False
"The X-band (9.5 GHz) EPR spectrum of a matrix isolated Na atom reveals four hyperfine lines with resonant field positions of 3074 G, 3174 G, 3274 G and 3374 G. Calculate the g value of the atom.",(A) g = 2.002,(B) g = 1.950,(C) g = 2.250,(D) g = 2.005,A,D,False,20.0,1,-3.1547000408172607,-2.9047000408172607,-2.653695821762085,-2.1542601585388184,-0.3839642057816186,-0.24871284763018275,-0.22264321645100926,0.1837153211236,-2.770735835035642,-2.655987193187078,-2.4310526053110757,-2.3379754796624184,D,D,False,False
"During a delay, spins with an offset frequency Ω = 250 rad s-1 precess through an angle of 60°. How long is the delay?",(A) 4.19 ms,(B) 26.3 ms,(C) 240 ms,(D) 1510 ms,A,D,False,20.0,2,-3.0761661529541016,-2.5761661529541016,-2.575610399246216,-2.325610399246216,-0.35190397004286433,0.054317131638526917,-0.18034160137176514,-0.018394090235233307,-2.7242621829112372,-2.6304832845926285,-2.3952687978744507,-2.3072163090109825,D,B,False,False
The solid-state structures of the principal allotropes of elemental boron are made up of which of the following structural units?,(A) B12 icosahedra,(B) B8 cubes,(C) B6 octahedra,(D) B4 tetrahedra,A,B,False,20.0,2,-2.544976234436035,-2.044976234436035,-2.2937464714050293,-2.294976234436035,0.17928594847520207,0.5855070501565933,0.10152232646942139,0.012240074574947357,-2.7242621829112372,-2.6304832845926285,-2.3952687978744507,-2.3072163090109825,B,B,False,False
