Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
1.0,1.0,social-properties,1.0,antonym,1.0,Chao treats people kindly.,Is Chao friendly?,Yes,0,-0.3177292048931122,-1.4448784589767456,0.41131408467631914,-2.173921748546177,-0.7290432895694313,Yes,True
2.0,1.0,social-properties,1.0,antonym,1.0,Chao treats people kindly.,Is Chao hostile?,No,0,-3.9056036472320557,-0.03496799245476723,-3.1765603576626242,-0.7640112820241985,-0.7290432895694313,No,True
3.0,1.0,social-properties,1.0,antonym,2.0,Chao treats people coldly.,Is Chao friendly?,No,0,-3.9053666591644287,-0.03712715581059456,-3.1763233695949973,-0.7661704453800259,-0.7290432895694313,No,True
4.0,1.0,social-properties,1.0,antonym,2.0,Chao treats people coldly.,Is Chao hostile?,Yes,0,-0.632288932800293,-0.8824949860572815,0.09675435676913835,-1.611538275626713,-0.7290432895694313,Yes,True
5.0,2.0,social-properties,2.0,antonym,1.0,Chao greeted Yan.,Is Chao friendly?,Yes,0,-0.936911404132843,-0.8120954632759094,-0.2078681145634117,-1.5411387528453409,-0.7290432895694313,Yes,True
6.0,2.0,social-properties,2.0,antonym,1.0,Chao greeted Yan.,Is Chao hostile?,No,0,-3.0931427478790283,-0.08897705376148224,-2.364099458309597,-0.8180203433309136,-0.7290432895694313,No,True
7.0,2.0,social-properties,2.0,antonym,2.0,Chao insulted Yan.,Is Chao friendly?,No,0,-3.311873435974121,-0.06496988236904144,-2.5828301464046897,-0.7940131719384728,-0.7290432895694313,No,True
8.0,2.0,social-properties,2.0,antonym,2.0,Chao insulted Yan.,Is Chao hostile?,Yes,0,-0.7650271058082581,-0.7652623057365417,-0.03598381623882674,-1.4943055953059732,-0.7290432895694313,Yes,True
9.0,3.0,social-properties,3.0,antonym,1.0,Chao enjoys meeting new people.,Is Chao friendly?,Yes,0,-0.7025633454322815,-0.8277623057365417,0.026479944137149825,-1.5568055953059732,-0.7290432895694313,Yes,True
10.0,3.0,social-properties,3.0,antonym,1.0,Chao enjoys meeting new people.,Is Chao hostile?,No,0,-3.4211761951446533,-0.05189270153641701,-2.692132905575222,-0.7809359911058483,-0.7290432895694313,No,True
11.0,3.0,social-properties,3.0,antonym,2.0,Chao avoids meeting new people.,Is Chao friendly?,No,0,-2.3900270462036133,-0.14028435945510864,-1.6609837566341819,-0.86932764902454,-0.7290432895694313,No,True
12.0,3.0,social-properties,3.0,antonym,2.0,Chao avoids meeting new people.,Is Chao hostile?,Yes,0,-2.0776593685150146,-0.19706012308597565,-1.3486160789455832,-0.926103412655407,-0.7290432895694313,No,False
13.0,4.0,social-properties,4.0,other,1.0,Chao gave Yan a gift.,Is Chao friendly?,Yes,0,-1.3041034936904907,-0.491854727268219,-0.5750602041210594,-1.2208980168376504,-0.7290432895694313,Yes,True
14.0,4.0,social-properties,4.0,other,1.0,Chao gave Yan a gift.,Is Chao hostile?,No,0,-2.0775632858276367,-0.19794301688671112,-1.3485199962582053,-0.9269863064561424,-0.7290432895694313,No,True
15.0,4.0,social-properties,4.0,other,2.0,Chao gave Yan a glare.,Is Chao friendly?,No,0,-4.405309677124023,-0.030445542186498642,-3.676266387554592,-0.75948883175593,-0.7290432895694313,No,True
16.0,4.0,social-properties,4.0,other,2.0,Chao gave Yan a glare.,Is Chao hostile?,Yes,0,-0.8196809887886047,-0.6949744820594788,-0.09063769921917342,-1.4240177716289102,-0.7290432895694313,Yes,True
17.0,5.0,social-properties,5.0,antonym,1.0,Chao is reliable.,Is Chao trustworthy?,Yes,0,-0.9370416402816772,-0.6872387528419495,-0.20799835071224593,-1.416282042411381,-0.7290432895694313,Yes,True
18.0,5.0,social-properties,5.0,antonym,1.0,Chao is reliable.,Is Chao untrustworthy?,No,0,-3.421131134033203,-0.05273913964629173,-2.6920878444637717,-0.781782429215723,-0.7290432895694313,No,True
19.0,5.0,social-properties,5.0,antonym,2.0,Chao is unreliable.,Is Chao trustworthy?,No,0,-3.1401875019073486,-0.08071297407150269,-2.411144212337917,-0.809756263640934,-0.7290432895694313,No,True
20.0,5.0,social-properties,5.0,antonym,2.0,Chao is unreliable.,Is Chao untrustworthy?,Yes,0,-0.6284739971160889,-0.9411271214485168,0.10056929245334245,-1.6701704110179483,-0.7290432895694313,Yes,True
21.0,6.0,social-properties,6.0,negation,1.0,Chao can be depended upon.,Is Chao trustworthy?,Yes,0,-0.3843570649623871,-1.2575942277908325,0.34468622460704423,-1.986637517360264,-0.7290432895694313,Yes,True
22.0,6.0,social-properties,6.0,negation,1.0,Chao can be depended upon.,Is Chao untrustworthy?,No,0,-3.5462183952331543,-0.044048503041267395,-2.817175105663723,-0.7730917926106987,-0.7290432895694313,No,True
23.0,6.0,social-properties,6.0,negation,2.0,Chao cannot be depended upon.,Is Chao trustworthy?,No,0,-3.312119960784912,-0.06053021922707558,-2.5830766712154807,-0.7895735087965069,-0.7290432895694313,No,True
24.0,6.0,social-properties,6.0,negation,2.0,Chao cannot be depended upon.,Is Chao untrustworthy?,Yes,0,-0.3804261386394501,-1.2574949264526367,0.34861715092998125,-1.9865382160220681,-0.7290432895694313,Yes,True
25.0,7.0,social-properties,7.0,antonym,1.0,"Yan told Chao a secret. Today, no one else knows the secret.",Is Chao trustworthy?,Yes,0,-0.8002989292144775,-0.7380064129829407,-0.07125563964504622,-1.467049702552372,-0.7290432895694313,Yes,True
26.0,7.0,social-properties,7.0,antonym,1.0,"Yan told Chao a secret. Today, no one else knows the secret.",Is Chao untrustworthy?,No,0,-1.6556427478790283,-0.2789291739463806,-0.926599458309597,-1.007972463515812,-0.7290432895694313,Yes,False
27.0,7.0,social-properties,7.0,antonym,2.0,"Yan told Chao a secret. Today, everyone knows the secret.",Is Chao trustworthy?,No,0,-1.84317946434021,-0.2203773856163025,-1.1141361747707785,-0.9494206751857338,-0.7290432895694313,No,True
28.0,7.0,social-properties,7.0,antonym,2.0,"Yan told Chao a secret. Today, everyone knows the secret.",Is Chao untrustworthy?,Yes,0,-1.1164830923080444,-0.48980793356895447,-0.3874398027386131,-1.218851223138386,-0.7290432895694313,Yes,True
29.0,8.0,social-properties,8.0,antonym,1.0,Chao is good at completing important tasks.,Is Chao trustworthy?,Yes,0,-1.0463945865631104,-0.6091178059577942,-0.31735129699367903,-1.3381610955272256,-0.7290432895694313,Yes,True
30.0,8.0,social-properties,8.0,antonym,1.0,Chao is good at completing important tasks.,Is Chao untrustworthy?,No,0,-2.499333143234253,-0.11876280605792999,-1.7702898536648215,-0.8478060956273613,-0.7290432895694313,No,True
31.0,8.0,social-properties,8.0,antonym,2.0,Chao is bad at completing important tasks.,Is Chao trustworthy?,No,0,-2.2494804859161377,-0.179354727268219,-1.5204371963467063,-0.9083980168376503,-0.7290432895694313,No,True
32.0,8.0,social-properties,8.0,antonym,2.0,Chao is bad at completing important tasks.,Is Chao untrustworthy?,Yes,0,-1.0697191953659058,-0.573834240436554,-0.34067590579647444,-1.3028775300059854,-0.7290432895694313,Yes,True
33.0,9.0,social-properties,9.0,antonym,1.0,Chao usually keeps promises.,Is Chao trustworthy?,Yes,1,-0.21234086155891418,-2.093444585800171,0.5418059662915766,-2.8475914136506617,-0.7541468278504908,Yes,True
34.0,9.0,social-properties,9.0,antonym,1.0,Chao usually keeps promises.,Is Chao untrustworthy?,No,1,-3.921031951904297,-0.041885197162628174,-3.166885124053806,-0.796032025013119,-0.7541468278504908,No,True
35.0,9.0,social-properties,9.0,antonym,2.0,Chao usually breaks promises.,Is Chao trustworthy?,No,1,-4.53071403503418,-0.03770323097705841,-3.776567207183689,-0.7918500588275492,-0.7541468278504908,No,True
36.0,9.0,social-properties,9.0,antonym,2.0,Chao usually breaks promises.,Is Chao untrustworthy?,Yes,1,-0.26891201734542847,-1.7104966640472412,0.48523481050506234,-2.464643491897732,-0.7541468278504908,Yes,True
37.0,10.0,social-properties,10.0,antonym,1.0,Chao is respectful towards differences in background and belief.,Is Chao tolerant?,Yes,1,-0.5499861836433411,-0.9253556728363037,0.20416064420714974,-1.6795025006867945,-0.7541468278504908,Yes,True
38.0,10.0,social-properties,10.0,antonym,1.0,Chao is respectful towards differences in background and belief.,Is Chao bigoted?,No,1,-3.420792579650879,-0.050567515194416046,-2.666645751800388,-0.8047143430449069,-0.7541468278504908,No,True
39.0,10.0,social-properties,10.0,antonym,2.0,Chao is disrespectful towards differences in background and belief.,Is Chao tolerant?,No,1,-4.155419826507568,-0.03216115012764931,-3.4012729986570776,-0.7863079779781401,-0.7541468278504908,No,True
40.0,10.0,social-properties,10.0,antonym,2.0,Chao is disrespectful towards differences in background and belief.,Is Chao bigoted?,Yes,1,-0.5304942727088928,-1.0308326482772827,0.223652555141598,-1.7849794761277735,-0.7541468278504908,Yes,True
41.0,11.0,social-properties,11.0,negation,1.0,Chao is not prejudiced against differences in background and belief.,Is Chao tolerant?,Yes,1,-0.7883690595626831,-0.6636912226676941,-0.0342222317121923,-1.417838050518185,-0.7541468278504908,Yes,True
42.0,11.0,social-properties,11.0,negation,1.0,Chao is not prejudiced against differences in background and belief.,Is Chao bigoted?,No,1,-2.5928096771240234,-0.097101129591465,-1.8386628492735326,-0.8512479574419558,-0.7541468278504908,No,True
43.0,11.0,social-properties,11.0,negation,2.0,Chao is prejudiced against differences in background and belief.,Is Chao tolerant?,No,1,-3.311744213104248,-0.058137163519859314,-2.5575973852537572,-0.8122839913703501,-0.7541468278504908,No,True
44.0,11.0,social-properties,11.0,negation,2.0,Chao is prejudiced against differences in background and belief.,Is Chao bigoted?,Yes,1,-0.4230346381664276,-1.1714236736297607,0.3311121896840632,-1.9255705014802516,-0.7541468278504908,Yes,True
45.0,12.0,social-properties,12.0,antonym,1.0,Chao thinks having neighbors of a different race is pleasant.,Is Chao tolerant?,Yes,1,-0.8705762624740601,-0.6208167672157288,-0.11642943462356925,-1.3749635950662196,-0.7541468278504908,Yes,True
46.0,12.0,social-properties,12.0,antonym,1.0,Chao thinks having neighbors of a different race is pleasant.,Is Chao bigoted?,No,1,-2.1712183952331543,-0.17054730653762817,-1.4170715673826635,-0.924694134388119,-0.7541468278504908,No,True
47.0,12.0,social-properties,12.0,antonym,2.0,Chao thinks having neighbors of a different race is unpleasant.,Is Chao tolerant?,No,1,-2.15567946434021,-0.15104371309280396,-1.4015326364897192,-0.9051905409432948,-0.7541468278504908,No,True
48.0,12.0,social-properties,12.0,antonym,2.0,Chao thinks having neighbors of a different race is unpleasant.,Is Chao bigoted?,Yes,1,-0.9876221418380737,-0.612949788570404,-0.23347531398758292,-1.3670966164208949,-0.7541468278504908,Yes,True
49.0,13.0,social-properties,13.0,antonym,1.0,Chao thinks having neighbors of a different religion is pleasant.,Is Chao tolerant?,Yes,1,-0.944788932800293,-0.5700652003288269,-0.19064210494980216,-1.3242120281793177,-0.7541468278504908,Yes,True
50.0,13.0,social-properties,13.0,antonym,1.0,Chao thinks having neighbors of a different religion is pleasant.,Is Chao bigoted?,No,1,-2.061873435974121,-0.1880715787410736,-1.3077266081236303,-0.9422184065915644,-0.7541468278504908,No,True
51.0,13.0,social-properties,13.0,antonym,2.0,Chao thinks having neighbors of a different religion is unpleasant.,Is Chao tolerant?,No,1,-1.9369804859161377,-0.18821504712104797,-1.1828336580656469,-0.9423618749715388,-0.7541468278504908,No,True
52.0,13.0,social-properties,13.0,antonym,2.0,Chao thinks having neighbors of a different religion is unpleasant.,Is Chao bigoted?,Yes,1,-1.2415257692337036,-0.49573808908462524,-0.4873789413832128,-1.249884916935116,-0.7541468278504908,Yes,True
53.0,14.0,social-properties,14.0,antonym,1.0,Chao thinks having neighbors of a different culture is pleasant.,Is Chao tolerant?,Yes,1,-0.8118331432342529,-0.6871646046638489,-0.05768631538376212,-1.4413114325143397,-0.7541468278504908,Yes,True
54.0,14.0,social-properties,14.0,antonym,1.0,Chao thinks having neighbors of a different culture is pleasant.,Is Chao bigoted?,No,1,-2.6085829734802246,-0.11426305770874023,-1.8544361456297338,-0.868409885559231,-0.7541468278504908,No,True
