Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
1,1,social-interactions,1,antonym,1,Chao is making Yan's job easier.,Is Chao helping Yan?,Yes,20.0,0,-5.148403167724609,-5.778995513916016,0.8275721967220306,-0.6502866173783941,-5.97597536444664,-5.1287088965376215,Yes,True,True,True
2,1,social-interactions,1,antonym,1,Chao is making Yan's job easier.,Is Chao hindering Yan?,No,20.0,0,-5.964542388916016,-5.466196060180664,0.01143297553062439,-0.33748716364304254,-5.97597536444664,-5.1287088965376215,No,True,True,False
3,1,social-interactions,1,antonym,2,Chao is making Yan's job harder.,Is Chao helping Yan?,No,20.0,0,-5.529793739318848,-4.53036642074585,0.44618162512779236,0.5983424757917719,-5.97597536444664,-5.1287088965376215,No,True,False,True
4,1,social-interactions,1,antonym,2,Chao is making Yan's job harder.,Is Chao hindering Yan?,Yes,20.0,0,-4.183421611785889,-7.185024261474609,1.7925537526607513,-2.056315364936988,-5.97597536444664,-5.1287088965376215,Yes,True,True,True
5,2,social-interactions,2,antonym,1,Chao is assisting Yan.,Is Chao helping Yan?,Yes,20.0,0,-5.934695243835449,-6.186588764190674,0.041280120611190796,-1.0578798676530523,-5.97597536444664,-5.1287088965376215,Yes,True,True,True
6,2,social-interactions,2,antonym,1,Chao is assisting Yan.,Is Chao hindering Yan?,No,20.0,0,-7.5572662353515625,-7.559322357177734,-1.5812908709049225,-2.430613460640113,-5.97597536444664,-5.1287088965376215,Yes,False,True,False
7,2,social-interactions,2,antonym,2,Chao is obstructing Yan.,Is Chao helping Yan?,No,20.0,0,-6.77970027923584,-5.780679702758789,-0.8037249147891998,-0.6519708062211675,-5.97597536444664,-5.1287088965376215,No,True,False,True
8,2,social-interactions,2,antonym,2,Chao is obstructing Yan.,Is Chao hindering Yan?,Yes,20.0,0,-6.37037992477417,-7.248400688171387,-0.3944045603275299,-2.119691791633765,-5.97597536444664,-5.1287088965376215,Yes,True,True,True
9,3,social-interactions,3,antonym,1,Chao is removing obstacles in the path of Yan.,Is Chao helping Yan?,Yes,20.0,0,-5.685024261474609,-4.9363298416137695,0.29095110297203064,0.192379054923852,-5.97597536444664,-5.1287088965376215,No,False,True,True
10,3,social-interactions,3,antonym,1,Chao is removing obstacles in the path of Yan.,Is Chao hindering Yan?,No,20.0,0,-6.310024261474609,-6.3113298416137695,-0.33404889702796936,-1.182620945076148,-5.97597536444664,-5.1287088965376215,Yes,False,True,False
11,3,social-interactions,3,antonym,2,Chao is introducing obstacles in the path of Yan.,Is Chao helping Yan?,No,20.0,0,-7.028696060180664,-5.52970027923584,-1.052720695734024,-0.4009913826982183,-5.97597536444664,-5.1287088965376215,No,True,False,True
12,3,social-interactions,3,antonym,2,Chao is introducing obstacles in the path of Yan.,Is Chao hindering Yan?,Yes,20.0,0,-5.996822357177734,-6.498071193695068,-0.02084699273109436,-1.3693622971574468,-5.97597536444664,-5.1287088965376215,Yes,True,True,True
13,4,social-interactions,4,antonym,1,Chao and Yan are working with each other.,Is Chao cooperating with Yan?,Yes,20.0,0,-5.338676929473877,-4.96754264831543,0.6372984349727631,0.16116624822219183,-5.97597536444664,-5.1287088965376215,No,False,True,True
14,4,social-interactions,4,antonym,1,Chao and Yan are working with each other.,Is Chao competing with Yan?,No,20.0,0,-6.621399879455566,-4.873297691345215,-0.6454245150089264,0.2554112051924067,-5.97597536444664,-5.1287088965376215,No,True,False,True
15,4,social-interactions,4,antonym,2,Chao and Yan are working against each other.,Is Chao cooperating with Yan?,No,20.0,0,-5.686173915863037,-5.1867899894714355,0.2898014485836029,-0.05808109293381403,-5.97597536444664,-5.1287088965376215,No,True,True,False
16,4,social-interactions,4,antonym,2,Chao and Yan are working against each other.,Is Chao competing with Yan?,Yes,20.0,0,-7.162773609161377,-6.931190013885498,-1.186798244714737,-1.8024811173478765,-5.97597536444664,-5.1287088965376215,No,False,True,True
17,5,social-interactions,5,antonym,1,Chao and Yan are helping each other.,Is Chao cooperating with Yan?,Yes,20.0,0,-5.808899879455566,-6.311173915863037,0.1670754849910736,-1.1824650193254156,-5.97597536444664,-5.1287088965376215,Yes,True,True,True
18,5,social-interactions,5,antonym,1,Chao and Yan are helping each other.,Is Chao competing with Yan?,No,20.0,0,-7.088983535766602,-6.0904717445373535,-1.1130081713199615,-0.961762847999732,-5.97597536444664,-5.1287088965376215,No,True,False,True
19,5,social-interactions,5,antonym,2,Chao and Yan are hindering each other.,Is Chao cooperating with Yan?,No,20.0,0,-5.5613298416137695,-5.311946868896484,0.4146455228328705,-0.18323797235886286,-5.97597536444664,-5.1287088965376215,No,True,True,False
20,5,social-interactions,5,antonym,2,Chao and Yan are hindering each other.,Is Chao competing with Yan?,Yes,20.0,0,-6.088983535766602,-7.089542388916016,-0.11300817131996155,-1.960833492378394,-5.97597536444664,-5.1287088965376215,Yes,True,True,True
21,6,social-interactions,6,antonym,1,Chao will be happy if Yan succeeds.,Is Chao cooperating with Yan?,Yes,20.0,0,-6.2154717445373535,-6.71754264831543,-0.2394963800907135,-1.5888337517778082,-5.97597536444664,-5.1287088965376215,Yes,True,True,True
22,6,social-interactions,6,antonym,1,Chao will be happy if Yan succeeds.,Is Chao competing with Yan?,No,20.0,0,-7.4322662353515625,-5.935024261474609,-1.4562908709049225,-0.8063153649369879,-5.97597536444664,-5.1287088965376215,No,True,False,True
23,6,social-interactions,6,antonym,2,Chao will be happy if Yan fails.,Is Chao cooperating with Yan?,No,20.0,0,-6.278850555419922,-6.28036642074585,-0.30287519097328186,-1.151657524208228,-5.97597536444664,-5.1287088965376215,Yes,False,True,False
24,6,social-interactions,6,antonym,2,Chao will be happy if Yan fails.,Is Chao competing with Yan?,Yes,20.0,0,-7.464542388916016,-6.716760158538818,-1.4885670244693756,-1.5880512620011968,-5.97597536444664,-5.1287088965376215,No,False,True,True
25,7,social-interactions,7,antonym,1,Chao is avoiding Yan.,Is Chao evading Yan?,Yes,20.0,0,-6.184322357177734,-4.4363298416137695,-0.20834699273109436,0.692379054923852,-5.97597536444664,-5.1287088965376215,No,False,False,False
26,7,social-interactions,7,antonym,1,Chao is avoiding Yan.,Is Chao chasing Yan?,No,20.0,0,-5.499088764190674,-3.499664545059204,0.4768866002559662,1.6290443514784174,-5.97597536444664,-5.1287088965376215,No,True,False,True
27,7,social-interactions,7,antonym,2,Chao is following Yan.,Is Chao evading Yan?,No,20.0,0,-6.400850296020508,-4.65470027923584,-0.4248749315738678,0.4740086173017817,-5.97597536444664,-5.1287088965376215,No,True,False,True
28,7,social-interactions,7,antonym,2,Chao is following Yan.,Is Chao chasing Yan?,Yes,20.0,0,-5.466880798339844,-3.7336761951446533,0.5090945661067963,1.3950327013929682,-5.97597536444664,-5.1287088965376215,No,False,False,False
29,8,social-interactions,8,antonym,1,Chao will be unsuccessful if Chao and Yan run into each other.,Is Chao evading Yan?,Yes,20.0,1,-4.091880798339844,-3.8428666591644287,2.0945006418228154,1.7047632360458378,-6.186381440162659,-5.5476298952102665,No,False,True,True
30,8,social-interactions,8,antonym,1,Chao will be unsuccessful if Chao and Yan run into each other.,Is Chao chasing Yan?,No,20.0,1,-6.65470027923584,-4.905805587768555,-0.4683188390731807,0.6418243074417118,-6.186381440162659,-5.5476298952102665,No,True,False,True
31,8,social-interactions,8,antonym,2,Chao will be successful if Chao and Yan run into each other.,Is Chao evading Yan?,No,20.0,1,-4.747524261474609,-3.9832229614257812,1.4388571786880497,1.5644069337844853,-6.186381440162659,-5.5476298952102665,No,True,False,True
