task,QID,AnsRefIDs,Context,Question,Correct Answer,yes_logprob,no_logprob,predicted_answer,is_correct
qa1,15,[13],Sandra went to the hallway.,Is Sandra in the hallway?,Yes,-5.125396251678467,-13.419340133666992,Yes,True
qa1,15,[13],Sandra went to the hallway.,Is Sandra in the bathroom?,No,-17.199371337890625,-9.863015174865723,No,True
qa1,6,[1],John travelled to the kitchen.,Is John in the kitchen?,Yes,-4.145795822143555,-1.5882165431976318,No,False
qa1,6,[1],John travelled to the kitchen.,Is John in the hallway?,No,-15.6460542678833,-9.888189315795898,No,True
qa1,6,[2],Sandra moved to the kitchen.,Is Sandra in the kitchen?,Yes,-4.2608208656311035,-12.444068908691406,Yes,True
qa1,6,[2],Sandra moved to the kitchen.,Is Sandra in the garden?,No,-10.112808227539062,-6.129354476928711,No,True
qa1,6,[4],Sandra went to the bathroom.,Is Sandra in the bathroom?,Yes,-3.3640167713165283,-11.882469177246094,Yes,True
qa1,6,[4],Sandra went to the bathroom.,Is Sandra in the bedroom?,No,-1.8348132371902466,-2.2311978340148926,Yes,False
qa1,6,[4],Sandra travelled to the office.,Is Sandra in the office?,Yes,-1.1072900295257568,-1.0816595554351807,No,False
qa1,6,[4],Sandra travelled to the office.,Is Sandra in the hallway?,No,-6.690928936004639,-1.6666373014450073,No,True
qa1,15,[11],John moved to the bathroom.,Is John in the bathroom?,Yes,-0.3259369432926178,-7.657902240753174,Yes,True
qa1,15,[11],John moved to the bathroom.,Is John in the office?,No,-6.980113983154297,-5.311485290527344,No,True
qa1,15,[11],Sandra went back to the bathroom.,Is Sandra in the bathroom?,Yes,-2.2830212116241455,-13.822489738464355,Yes,True
qa1,15,[11],Sandra went back to the bathroom.,Is Sandra in the kitchen?,No,-15.096463203430176,-7.9842424392700195,No,True
qa1,12,[10],Mary went to the bathroom.,Is Mary in the bathroom?,Yes,-0.7882824540138245,-9.516498565673828,Yes,True
qa1,12,[10],Mary went to the bathroom.,Is Mary in the kitchen?,No,-14.243102073669434,-10.493074417114258,No,True
qa1,3,[1],John moved to the bathroom.,Is John in the bathroom?,Yes,-0.3259369432926178,-7.657902240753174,Yes,True
qa1,3,[1],John moved to the bathroom.,Is John in the garden?,No,-10.563570976257324,-2.284790515899658,No,True
qa1,3,[2],Mary moved to the bedroom.,Is Mary in the bedroom?,Yes,-2.3736250400543213,-9.80343246459961,Yes,True
qa1,3,[2],Mary moved to the bedroom.,Is Mary in the hallway?,No,-17.047887802124023,-9.593253135681152,No,True
qa1,9,[7],Mary moved to the hallway.,Is Mary in the hallway?,Yes,-3.5323758125305176,-13.506462097167969,Yes,True
qa1,9,[7],Mary moved to the hallway.,Is Mary in the bedroom?,No,-21.869264602661133,-11.882345199584961,No,True
qa1,3,[2],Sandra travelled to the bathroom.,Is Sandra in the bathroom?,Yes,-2.3269925117492676,-3.8831140995025635,Yes,True
qa1,3,[2],Sandra travelled to the bathroom.,Is Sandra in the hallway?,No,-12.788650512695312,-6.587010383605957,No,True
qa1,15,[13],Mary went back to the bathroom.,Is Mary in the bathroom?,Yes,-0.766528308391571,-11.626688003540039,Yes,True
qa1,15,[13],Mary went back to the bathroom.,Is Mary in the bedroom?,No,-8.38752269744873,-0.03197775036096573,No,True
qa1,9,[5],Daniel journeyed to the office.,Is Daniel in the office?,Yes,-3.7548747062683105,-0.08529908955097198,No,False
qa1,9,[5],Daniel journeyed to the office.,Is Daniel in the hallway?,No,-11.004684448242188,-3.1149814128875732,No,True
qa1,15,[13],Daniel went to the garden.,Is Daniel in the garden?,Yes,-2.9413444995880127,-11.94626235961914,Yes,True
qa1,15,[13],Daniel went to the garden.,Is Daniel in the bathroom?,No,-16.832731246948242,-6.861043453216553,No,True
qa1,12,[8],Sandra moved to the garden.,Is Sandra in the garden?,Yes,-5.459743499755859,-12.017017364501953,Yes,True
qa1,12,[8],Sandra moved to the garden.,Is Sandra in the bedroom?,No,-14.913518905639648,-6.686933994293213,No,True
qa1,6,[1],Daniel went back to the hallway.,Is Daniel in the hallway?,Yes,-5.4557414054870605,-16.039417266845703,Yes,True
qa1,6,[1],Daniel went back to the hallway.,Is Daniel in the kitchen?,No,-19.548358917236328,-11.548539161682129,No,True
qa1,3,[2],Daniel journeyed to the hallway.,Is Daniel in the hallway?,Yes,-5.137279033660889,-10.941588401794434,Yes,True
qa1,3,[2],Daniel journeyed to the hallway.,Is Daniel in the office?,No,-12.634151458740234,-9.179718971252441,No,True
qa1,6,[2],Daniel journeyed to the hallway.,Is Daniel in the hallway?,Yes,-5.137279033660889,-10.941588401794434,Yes,True
qa1,6,[2],Daniel journeyed to the hallway.,Is Daniel in the kitchen?,No,-17.355783462524414,-8.765777587890625,No,True
qa1,6,[5],Sandra journeyed to the garden.,Is Sandra in the garden?,Yes,-4.826175212860107,-6.406844615936279,Yes,True
qa1,6,[5],Sandra journeyed to the garden.,Is Sandra in the hallway?,No,-16.925661087036133,-11.350286483764648,No,True
qa1,15,[11],John journeyed to the garden.,Is John in the garden?,Yes,-3.038785934448242,-1.553544521331787,No,False
qa1,15,[11],John journeyed to the garden.,Is John in the bedroom?,No,-14.663179397583008,-5.992160797119141,No,True
qa1,15,[11],John moved to the hallway.,Is John in the hallway?,Yes,-3.1456923484802246,-12.080930709838867,Yes,True
qa1,15,[11],John moved to the hallway.,Is John in the garden?,No,-13.025545120239258,-3.89296817779541,No,True
qa1,12,[7],Mary journeyed to the bedroom.,Is Mary in the bedroom?,Yes,-1.7085756063461304,-7.339486598968506,Yes,True
qa1,12,[7],Mary journeyed to the bedroom.,Is Mary in the bathroom?,No,-18.207490921020508,-10.894549369812012,No,True
qa1,6,[4],Daniel went back to the office.,Is Daniel in the office?,Yes,-1.1428799629211426,-8.53374195098877,Yes,True
qa1,6,[4],Daniel went back to the office.,Is Daniel in the hallway?,No,-12.111856460571289,-4.493201732635498,No,True
qa1,9,[8],Daniel travelled to the garden.,Is Daniel in the garden?,Yes,-2.5843372344970703,-3.329406499862671,Yes,True
qa1,9,[8],Daniel travelled to the garden.,Is Daniel in the bathroom?,No,-15.818526268005371,-8.315454483032227,No,True
qa1,15,[14],Daniel travelled to the bedroom.,Is Daniel in the bedroom?,Yes,-3.232698678970337,-6.07289457321167,Yes,True
qa1,15,[14],Daniel travelled to the bedroom.,Is Daniel in the garden?,No,-15.294059753417969,-9.797680854797363,No,True
qa1,15,[14],Mary journeyed to the bedroom.,Is Mary in the bedroom?,Yes,-1.7085756063461304,-7.339486598968506,Yes,True
qa1,15,[14],Mary journeyed to the bedroom.,Is Mary in the hallway?,No,-18.34779930114746,-10.754380226135254,No,True
qa1,6,[5],Sandra moved to the bedroom.,Is Sandra in the bedroom?,Yes,-4.7164411544799805,-12.22934627532959,Yes,True
qa1,6,[5],Sandra moved to the bedroom.,Is Sandra in the office?,No,-11.313815116882324,-7.704560279846191,No,True
qa1,6,[4],Mary went to the office.,Is Mary in the office?,Yes,-0.4351382851600647,-5.775008201599121,Yes,True
qa1,6,[4],Mary went to the office.,Is Mary in the garden?,No,-10.463003158569336,-3.104499578475952,No,True
qa1,6,[4],John went back to the bathroom.,Is John in the bathroom?,Yes,-0.6126710772514343,-10.844230651855469,Yes,True
qa1,6,[4],John went back to the bathroom.,Is John in the office?,No,-14.072301864624023,-7.523777961730957,No,True
qa1,6,[2],Sandra travelled to the garden.,Is Sandra in the garden?,Yes,-4.6404595375061035,-4.149284839630127,No,False
qa1,6,[2],Sandra travelled to the garden.,Is Sandra in the kitchen?,No,-14.21677017211914,-9.20862102508545,No,True
qa1,3,[1],Sandra journeyed to the kitchen.,Is Sandra in the kitchen?,Yes,-4.579784393310547,-5.052664756774902,Yes,True
qa1,3,[1],Sandra journeyed to the kitchen.,Is Sandra in the office?,No,-11.716471672058105,-9.056070327758789,No,True
qa1,12,[8],Sandra journeyed to the hallway.,Is Sandra in the hallway?,Yes,-7.095776081085205,-12.442506790161133,Yes,True
qa1,12,[8],Sandra journeyed to the hallway.,Is Sandra in the bathroom?,No,-16.773609161376953,-10.446531295776367,No,True
qa1,9,[4],Daniel journeyed to the office.,Is Daniel in the office?,Yes,-3.7548747062683105,-0.08529908955097198,No,False
qa1,9,[4],Daniel journeyed to the office.,Is Daniel in the kitchen?,No,-13.52857780456543,-6.249188423156738,No,True
qa1,9,[8],John travelled to the bathroom.,Is John in the bathroom?,Yes,-2.858987808227539,-0.24273450672626495,No,False
qa1,9,[8],John travelled to the bathroom.,Is John in the hallway?,No,-12.434272766113281,-6.570137023925781,No,True
qa1,3,[2],John travelled to the garden.,Is John in the garden?,Yes,-2.817098617553711,-1.2760610580444336,No,False
qa1,3,[2],John travelled to the garden.,Is John in the office?,No,-12.824665069580078,-8.653257369995117,No,True
qa1,6,[4],Sandra journeyed to the bedroom.,Is Sandra in the bedroom?,Yes,-4.837625503540039,-10.317954063415527,Yes,True
qa1,6,[4],Sandra journeyed to the bedroom.,Is Sandra in the kitchen?,No,-15.510725021362305,-9.260689735412598,No,True
qa1,6,[2],Sandra moved to the garden.,Is Sandra in the garden?,Yes,-5.459743499755859,-12.017017364501953,Yes,True
qa1,6,[2],Sandra moved to the garden.,Is Sandra in the bathroom?,No,-17.011606216430664,-8.226228713989258,No,True
qa1,9,[5],Daniel went to the bathroom.,Is Daniel in the bathroom?,Yes,-1.8378959894180298,-9.569894790649414,Yes,True
qa1,9,[5],Daniel went to the bathroom.,Is Daniel in the garden?,No,-10.354536056518555,-4.340573787689209,No,True
qa1,15,[14],Mary moved to the office.,Is Mary in the office?,Yes,-0.4691116213798523,-8.145944595336914,Yes,True
qa1,15,[14],Mary moved to the office.,Is Mary in the kitchen?,No,-12.1442232131958,-7.485597133636475,No,True
qa1,12,[5],Mary moved to the office.,Is Mary in the office?,Yes,-0.4691116213798523,-8.145944595336914,Yes,True
qa1,12,[5],Mary moved to the office.,Is Mary in the kitchen?,No,-12.1442232131958,-7.485597133636475,No,True
qa1,15,[11],Daniel journeyed to the office.,Is Daniel in the office?,Yes,-3.7548747062683105,-0.08529908955097198,No,False
qa1,15,[11],Daniel journeyed to the office.,Is Daniel in the bedroom?,No,-13.033171653747559,-5.184151649475098,No,True
qa1,6,[2],Daniel travelled to the bathroom.,Is Daniel in the bathroom?,Yes,-1.363171100616455,-2.779414653778076,Yes,True
qa1,6,[2],Daniel travelled to the bathroom.,Is Daniel in the hallway?,No,-12.217935562133789,-6.848211765289307,No,True
qa1,9,[8],John journeyed to the garden.,Is John in the garden?,Yes,-3.038785934448242,-1.553544521331787,No,False
qa1,9,[8],John journeyed to the garden.,Is John in the bathroom?,No,-14.48879623413086,-5.120830535888672,No,True
qa1,15,[13],Daniel journeyed to the bedroom.,Is Daniel in the bedroom?,Yes,-2.920466184616089,-8.89145278930664,Yes,True
qa1,15,[13],Daniel journeyed to the bedroom.,Is Daniel in the kitchen?,No,-16.918306350708008,-8.948184967041016,No,True
qa1,12,[8],Sandra moved to the bedroom.,Is Sandra in the bedroom?,Yes,-4.7164411544799805,-12.22934627532959,Yes,True
qa1,12,[8],Sandra moved to the bedroom.,Is Sandra in the kitchen?,No,-15.068007469177246,-7.623002052307129,No,True
qa1,9,[7],Sandra moved to the bathroom.,Is Sandra in the bathroom?,Yes,-4.061394214630127,-13.0070161819458,Yes,True
qa1,9,[7],Sandra moved to the bathroom.,Is Sandra in the kitchen?,No,-11.837904930114746,-6.671375751495361,No,True
qa1,12,[11],Daniel moved to the hallway.,Is Daniel in the hallway?,Yes,-3.8949289321899414,-13.785290718078613,Yes,True
qa1,12,[11],Daniel moved to the hallway.,Is Daniel in the bathroom?,No,-16.675384521484375,-10.452558517456055,No,True
qa1,15,[11],Daniel moved to the hallway.,Is Daniel in the hallway?,Yes,-3.8949289321899414,-13.785290718078613,Yes,True
qa1,15,[11],Daniel moved to the hallway.,Is Daniel in the garden?,No,-14.710667610168457,-5.947375774383545,No,True
qa1,6,[1],Sandra travelled to the garden.,Is Sandra in the garden?,Yes,-4.6404595375061035,-4.149284839630127,No,False
qa1,6,[1],Sandra travelled to the garden.,Is Sandra in the bedroom?,No,-15.466985702514648,-9.556610107421875,No,True
qa10,3,[2],Bill is in the kitchen.,Is Bill in the bedroom?,No,-12.658658027648926,-2.392183542251587,No,True
qa10,6,[4],Bill journeyed to the bedroom.,Is Bill in the bedroom?,Yes,-1.8306596279144287,-5.632163047790527,Yes,True
qa10,9,[4],Fred went to the bedroom.,Is Fred in the bedroom?,Yes,-2.720520257949829,-10.040241241455078,Yes,True
qa10,12,[11],Mary went back to the office.,Is Mary in the kitchen?,No,-14.107503890991211,-8.65109634399414,No,True
qa10,15,[14],Fred moved to the cinema.,Is Fred in the kitchen?,No,-13.07804012298584,-4.64315938949585,No,True
qa10,6,[5],Mary is in the office.,Is Mary in the office?,Yes,-0.42469945549964905,-12.86141300201416,Yes,True
