question,A,B,C,D,answer,oa_logprob,ob_logprob,oc_logprob,od_logprob,predicted_answer,is_correct
What is the term for a sub-optimal but acceptable outcome of negotiations between parties?,(A) Bargaining,(B) Satisficing,(C) Accepting,(D) Compromising,B,-3.437204122543335,-0.19123686850070953,-3.43742036819458,-2.562448501586914,B,True
What is the term for the 'rule of thumb' type of bias in decision making?,(A) Framing bias,(B) Hindsight bias,(C) Over-confidence bias,(D) Heuristics,D,-6.248967170715332,-6.749195575714111,-6.499244213104248,-0.009523632004857063,D,True
What is a normative perspective?,(A) The way things are.,(B) The way things are going to be.,(C) The way things should be.,(D) The way things were.,C,-7.123497486114502,-6.749373435974121,-0.008560181595385075,-6.874664783477783,C,True
"In the 'five forces model', what is the type of competitive activity that exists between organisations?",(A) The potential for entry into the industry,(B) The threat of substitute products,(C) The power of customers,(D) The level of rivalry,D,-1.6639342308044434,-2.296821117401123,-1.7890355587005615,-0.6678227186203003,D,True
Which one of the following political leaders could not be termed a 'transformational' leader?,(A) Margaret Thatcher,(B) Mikhail Gorbachov,(C) Nelson Mandela,(D) Bill Clinton,D,-1.070180058479309,-2.687429666519165,-2.6873416900634766,-0.6952321529388428,D,True
What is a Gantt chart a type of?,(A) Work flow design,(B) Work schedule design,(C) Work rate design,(D) Work output design,B,-2.8271396160125732,-0.08095050603151321,-5.593358039855957,-5.591760158538818,B,True
Which one of the following is a feature of McGregor's Theory X?,(A) Workers enjoy responsibility.,(B) Workers view physical and mental effort as a natural part of work.,(C) Workers like to show initiative.,(D) Workers like to be directed.,D,-5.530184268951416,-4.781064987182617,-5.2809247970581055,-0.023743988946080208,D,True
What is the term for power derived from status or position in an organisation?,(A) Referent,(B) Expert,(C) Reward,(D) Legitimate,D,-1.0701956748962402,-5.811946868896484,-5.937095642089844,-0.4452093839645386,D,True
Which writer is most associated with bureaucratic structures?,(A) Henry Fayol,(B) Max Weber,(C) Adam Smith,(D) Mary Parker Follett,B,-0.7889626026153564,-0.6639846563339233,-6.655858039855957,-4.155679702758789,B,True
Who of the following is the industrial philanthropist?,(A) Frederick Taylor,(B) Seebohm Rowntree,(C) Henry Ford,(D) Max Weber,B,-3.811873435974121,-0.44333338737487793,-1.3202720880508423,-3.3119113445281982,B,True
Individualism as a guiding moral philosophy was advocated by which economist?,(A) John Kenneth Galbraith,(B) John Maynard Keynes,(C) Milton Friedman,(D) Alfred Marshall,C,-2.671564817428589,-4.312222003936768,-0.17671000957489014,-3.5463945865631104,C,True
The Hawthorn Studies are most associated with which writer?,(A) Mary Parker Follett,(B) Elton Mayo,(C) Lillian Gilbreth,(D) Frederick Taylor,B,-3.7337582111358643,-0.10544776916503906,-4.218540191650391,-2.9836761951446533,B,True
How can you describe the thinking and outlook of transformational leaders?,(A) Strategic,(B) Operational,(C) Functional,(D) Developmental,A,-0.22551286220550537,-5.718017578125,-5.843017578125,-1.7264561653137207,A,True
What are the key characteristics of transactional leaders?,"(A) Guiding, mentoring and motivating","(B) Guiding, commanding and motivating","(C) Guiding, demonstrating and motivating","(D) Guiding, mentoring and demonstrating",A,-0.24310612678527832,-3.1247966289520264,-3.1247546672821045,-2.124619960784912,A,True
What is not an assumption underpinning the rational decision making model?,(A) Incomplete information,(B) An agreed goal,(C) A structured problem,(D) High level of certainty regarding the environment,A,-0.7225362062454224,-3.4685964584350586,-2.59366774559021,-0.9724582433700562,A,True
Which one of the following is not one of Drucker's five guiding principles of management?,(A) Making people's strengths effective and their weaknesses irrelevant.,(B) Enhancing the ability of people to contribute.,(C) To operate the organisation's status system.,"(D) Integrating people in a common venture by thinking through, setting and exemplifying the organisational objectives, values and goals.",C,-4.65504264831543,-5.405470371246338,-0.039910562336444855,-4.779380798339844,C,True
What is a paradigm?,(A) A theoretical assumption,(B) An illustration,(C) A theoretical model,(D) An example serving as a model,D,-4.7184247970581055,-5.343526363372803,-2.593719720840454,-0.10055148601531982,D,True
What one of the following is not a key management skill in planning?,(A) Conceptual skills,(B) Analytical skills,(C) IT and computing skills,(D) Communication skills,C,-2.7964766025543213,-4.031075954437256,-0.2890089750289917,-1.913713812828064,C,True
According to Belbin (1981) an extroverted and enthusiastic person fits with what role?,(A) Co-ordinator,(B) Shaper,(C) Resource investigator,(D) Implementer,C,-1.6947191953659058,-0.5702745914459229,-3.561873435974121,-1.5697191953659058,B,False
Which is not a recognised form of business continuity planning?,(A) Contingency planning,(B) Scenario planning,(C) Financial planning,(D) Building planning,D,-3.624511957168579,-3.9998841285705566,-2.749783515930176,-0.13176941871643066,D,True
What is the term for an organisation that adapts to changes in the environment by quickly responding to shifts in supply and demand conditions?,(A) Opportunistic organisation,(B) Enterprising organisation,(C) International organisation,(D) Agile organisation,D,-3.296131134033203,-5.312184810638428,-6.062095642089844,-0.052941203117370605,D,True
Which of these is not part of the recognised challenges for modern managers?,(A) Micro-managing the workforce,(B) Managing communications,(C) Managing change,(D) Managing the learning organisation,A,-0.1185680627822876,-4.249642848968506,-4.499373435974121,-2.624373435974121,A,True
To what does emotional intelligence refer?,(A) How people view and understand the world.,(B) How people view and understand themselves.,(C) How people view and understand others.,(D) How people view and understand themselves and others.,D,-5.53071403503418,-4.28112268447876,-4.531096458435059,-0.03582024946808815,D,True
Of what is individual freedom to schedule work an example?,(A) Job design,(B) Job enrichment,(C) Job rate,(D) Job planning,B,-0.24891459941864014,-3.999831438064575,-4.124868869781494,-1.7497694492340088,A,False
What are workers primarily motivated by according to the instrumental approach?,(A) Peer recognition,(B) Promotion,(C) Greater freedom,(D) Economic reward,D,-4.905805587768555,-5.65571403503418,-5.280962944030762,-0.027168871834874153,D,True
Which is not a characteristic of corporate social responsibility?,(A) Product safety,(B) Consumer rights,(C) Environmental policies,(D) Price-fixing,D,-7.122195243835449,-6.624541759490967,-6.748967170715332,-0.009676814079284668,D,True
Who was a major protagonist of utilitarianism?,(A) John Stuart Mill,(B) Thomas Hobbes,(C) Karl Marx,(D) Adam Smith,A,-0.012853506952524185,-6.623673915863037,-7.124244213104248,-5.248967170715332,A,True
As what is ensuring that one individual does not carry the burden of a whole work task referred to?,(A) Work specialisation,(B) Work design,(C) Work schedule,(D) Work shift,A,-0.02085329033434391,-5.155561923980713,-5.905517578125,-5.53036642074585,A,True
How do you describe a work group that comprises workers with demarcated tasks and distant line managers?,(A) Dependent,(B) Independent,(C) Interdependent,(D) Collaborative,B,-0.6756919622421265,-1.4295978546142578,-2.4217286109924316,-1.9293333292007446,A,False
Specialisation is a feature of which organisational structure?,(A) Matrix,(B) Divisional,(C) Multi-divisional,(D) Functional,D,-2.9841983318328857,-3.6092374324798584,-4.468630313873291,-0.10198616981506348,D,True
Which one is not an element in the primary activities of a value chain?,(A) Procurement,(B) Inbound logistics,(C) Outbound logistics,(D) Service,A,-1.5778757333755493,-3.702953815460205,-3.5779738426208496,-0.3279738426208496,D,False
What is the term for the act of getting individuals to behave in ways that are acceptable to a group?,(A) Indoctrination,(B) Brainwashing,(C) Propaganda,(D) Socialisation,D,-3.5931427478790283,-5.593332767486572,-1.8437001705169678,-0.22064650058746338,D,True
When does an acquisition take place?,(A) Two equal partners decide to work together.,(B) Two equal partners share resources.,(C) Two unequal partners join together.,(D) Two unequal partners become one after a buyout.,D,-2.9060866832733154,-3.406172752380371,-1.914018154144287,-0.28902578353881836,D,True
Who of these is the entrepreneur?,(A) Barack Obama,(B) James Dyson,(C) Damien Hirst,(D) Mo Farah,B,-6.647899627685547,-0.016002660617232323,-6.905249118804932,-5.904793739318848,B,True
Which of these is not an advantage of a virtual team?,(A) Team members can be recruited for their specific skills or experience.,(B) No overhead costs associated with physical buildings.,(C) Conflict can be resolved easily using face-to-face meetings.,(D) Low transport or commuting costs.,C,-6.276483535766602,-6.9027605056762695,-0.021445870399475098,-5.523877143859863,C,True
What is the richest form of information?,(A) Telephone,(B) Face-to-face,(C) E-mail,(D) Video conference,B,-3.124704122543335,-0.25584256649017334,-2.9997386932373047,-2.124704122543335,B,True
What is the purpose of a 'quality circle'?,(A) Bring together managers and workers to find improvements.,(B) Bring together managers and workers to discuss output.,(C) Bring together managers and workers to review quality of work.,(D) Bring together managers and workers to review targets.,A,-0.0421227291226387,-5.280517578125,-3.7967286109924316,-5.4059038162231445,A,True
What is the guiding principle behind New Public Management?,(A) Profit maximisation,(B) Introducing private sector business principles into the public sector,(C) Replacing public management with private sector management,(D) Restructuring public organisations,B,-4.218103408813477,-0.2167530059814453,-4.71844482421875,-1.843381643295288,B,True
Profitability stemming from how well a firm positions itself in the market is a key feature of which writer's view on strategy?,(A) Peter Drucker,(B) Jay Barney,(C) Michael Porter,(D) Henry Mintzberg,C,-1.843424916267395,-1.7186304330825806,-0.5976400375366211,-2.343526601791382,C,True
 Functional structures help to create,(A) teamwork,(B) specialisation,(C) project work groups,(D) multi-skilled employees,B,-2.1554200649261475,-0.27916979789733887,-3.1561226844787598,-2.905184507369995,B,True
What is a succession plan?,(A) Dismissing an employee for a more favourable employee,(B) A formal process of planning to fill a role that will become vacant,(C) A vote of no confidence in a board member,(D) The formal process of acquiring a new staff member,B,-6.4001336097717285,-0.02961003966629505,-6.15470027923584,-4.154493808746338,B,True
What is the definition of a scenario in scenario planning?,(A) An imagined sequence of future events,(B) An unpredictable event,(C) A planned for event,(D) An unplanned for event,A,-0.03162587434053421,-5.530962944030762,-4.281162738800049,-5.656096458435059,A,True
What assumption is the garbage can model of decision making based on?,(A) Limited knowledge and great insight,(B) Limited knowledge but high level of experience,(C) Limited knowledge and uncertainty,(D) Limited knowledge and high risk,C,-2.5154829025268555,-3.8904917240142822,-0.25775372982025146,-2.1405441761016846,C,True
By which principle is utilitarianism defined?,(A) Equality for everyone,(B) Maximisation of outcomes for individuals,(C) The best outcome for the majority of people,(D) The least worst outcome for everybody,C,-4.655603408813477,-0.7773255109786987,-0.902283787727356,-2.155857801437378,B,False
What is the term for the set of behaviours and tasks that a member of the group is expected to perform because he or she is a member of the group?,(A) Group roles,(B) Virtual teamwork,(C) Synergy,(D) Role making,A,-0.05412018671631813,-5.562095642089844,-5.811980724334717,-3.2967286109924316,A,True
"What is the term for a process that enables an organisation to assess and demonstrate its social, economic, and environmental benefits and limitation?",(A) Social plan,(B) Social strategy,(C) Social audit,(D) Social account,C,-5.52970027923584,-5.905603408813477,-0.02164185419678688,-4.90470027923584,C,True
What type of organisational culture is most likely to deliver stability and efficiency?,(A) Task culture,(B) Role culture,(C) Power culture,(D) People culture,B,-0.7186304330825806,-1.5937111377716064,-2.343686103820801,-1.5935759544372559,A,False
Who of the following is a leading writer on contingency theory of leadership?,(A) Rosabeth Kanter,(B) Joan Woodward,(C) Rensis Likert,(D) Fred Fiedler,D,-0.7107851505279541,-1.7109192609786987,-2.703065872192383,-1.4607157707214355,A,False
What are characteristics of a programmed decision?,(A) Complex and risky,(B) Uncertain and non-routine,(C) Low risk and certain,(D) Routine and non-complex,D,-3.780944585800171,-4.156162738800049,-1.2733910083770752,-0.4003307819366455,D,True
What is not an advantage of a hierarchical structure?,(A) Clear chain of command,(B) Quick response to change,(C) Discipline and stability,(D) Small span of control,B,-4.40470027923584,-0.2890450954437256,-4.530996799468994,-1.5387547016143799,B,True
What is a strategic alliance?,(A) Any form of partnership between one firm and another,(B) Formal agreement committing two or more firms to exchange resources to produce products or services,(C) Formal agreement to share profits from a shared investment,(D) Formal agreement to share knowledge,B,-3.3738298416137695,-0.12590157985687256,-4.374703884124756,-2.9994471073150635,B,True
What are group norms?,(A) Modes of behaviour that are acceptable to and shared by group members,(B) Modes of behaviour that are shared by some members of the group,(C) Modes of behaviour that challenge group values and beliefs,(D) Modes of behaviour that are different of those of the other group members,A,-0.0315939299762249,-5.280679702758789,-6.155470371246338,-5.905470371246338,A,True
Which of the following is not a recognised type of plan?,(A) Business,(B) Succession,(C) Ad hoc,(D) Financial,C,-2.3590447902679443,-3.109274387359619,-1.4842803478240967,-0.48237133026123047,D,False
