question,A,B,C,D,answer,predicted_answer,is_correct,eval_split_ratio,fold,raw_oa_logprob,raw_ob_logprob,raw_oc_logprob,raw_od_logprob,corrected_oa_logprob,corrected_ob_logprob,corrected_oc_logprob,corrected_od_logprob,calib_oa_mean,calib_ob_mean,calib_oc_mean,calib_od_mean,plain_predicted_answer,kfold_predicted_answer,plain_is_correct,kfold_is_correct
"Construct a complete truth table for the following argument. Then, using the truth table, determine whether the argument is valid or invalid. If the argument is invalid, choose an option which presents a counterexample. (There may be other counterexamples as well.)~(M ≡ ~N)M / N",(A) Valid,(B) Invalid. Counterexample when M and N are true,(C) Invalid. Counterexample when M is true and N is false,(D) Invalid. Counterexample when N is true and M is false,A,B,False,20.0,0,-1.7628635168075562,-1.1374964714050293,-1.262295126914978,-2.1372950077056885,-0.21473140766223264,0.20846592759092641,0.3146811897555988,-0.43799303472042084,-1.5481321091453235,-1.3459623989959557,-1.5769763166705768,-1.6993019729852676,B,C,False,False
" Use the following key to translate the given formula of PL to natural, English sentences.A: Marina reads a Percy Jackson book.B: Izzy plays Minecraft.C: Emily stops working.D: Russell makes dinner.E: Ashleigh stops by.~(A ⊃ B) • (B ⊃ ~E)","(A) It's not the case that Marina's reading a Percy Jackson book entails that Izzy plays Minecraft, but Izzy's playing Minecraft does entail that Ashleigh doesn't stop by.","(B) If Marina doesn't read a Percy Jackson book, then Izzy plays Minecraft, which entails that Ashleigh doesn't stop by.","(C) Marina's reading a Percy Jackson book does not entail that Izzy plays Minecraft, but Izzy plays Minecraft provided that Ashleigh doesn't stop by.","(D) It's not true that Marina reads a Percy Jackson book only when Izzy plays Minecraft, but Izzy plays Minecraft only when Ashleigh stops by.",A,A,True,20.0,0,-1.409952163696289,-1.5354342460632324,-1.472452163696289,-1.4727007150650024,0.13817994544903445,-0.1894718470672767,0.10452415297428774,0.2266012579202652,-1.5481321091453235,-1.3459623989959557,-1.5769763166705768,-1.6993019729852676,A,D,True,False
 Select the best English interpretation of the given arguments in predicate logic.Wn ∨ Wm(∀x)[Lx ⊃ (Dx ⊃ ~Wx)]Ln • Dn	/ ~(∀x)~Wx,(A) Either Nancy or Marvin are at work. All lawyers are not at work if they are out to dinner. Nancy is a lawyer and out to dinner. So not everything is not at work.,(B) Either Nancy or Marvin are at work. All lawyers are out to dinner if they are not at work. Nancy is a lawyer and out to dinner. So not everything is not at work.,(C) Either Nancy or Marvin are at work. All lawyers are out to dinner if they are not at work. Nancy is a lawyer and out to dinner. So not everything is at work.,(D) Either Nancy or Marvin are at work. All lawyers are not at work if they are out to dinner. Nancy is a lawyer and out to dinner. So not everything is at work.,A,A,True,20.0,0,-1.1284375190734863,-1.503702163696289,-2.1981301307678223,-1.253156065940857,0.4196945900718372,-0.15773976470033335,-0.6211538140972455,0.4461459070444107,-1.5481321091453235,-1.3459623989959557,-1.5769763166705768,-1.6993019729852676,A,D,True,False
"Use indirect truth tables to determine whether the following argument is valid. If the argument is invalid, choose an option which presents a counterexample. (There may be other counterexamples as well.)H ≡ (I · ~J)K ≡ ~H~(K ⊃ J) / I ≡ J",(A) Valid,"(B) Invalid. Counterexample when I, H, and K are true and J is false",(C) Invalid. Counterexample when I and H are true and J and K are false,"(D) Invalid. Counterexample when K is true and I, H, and J are false",A,B,False,20.0,0,-1.6526498794555664,-1.0278676748275757,-1.4019091129302979,-2.0896716117858887,-0.1045177703102429,0.31809472416838,0.17506720374027895,-0.39036963880062103,-1.5481321091453235,-1.3459623989959557,-1.5769763166705768,-1.6993019729852676,B,B,False,False
"Construct a complete truth table for the following argument. Then, using the truth table, determine whether the argument is valid or invalid. If the argument is invalid, choose an option which presents a counterexample. (There may be other counterexamples as well.)~C ⊃ DD ⊃ C / C",(A) Valid,(B) Invalid. Counterexample when C and D are true,(C) Invalid. Counterexample when C is true and D is false,(D) Invalid. Counterexample when D is true and C is false,A,B,False,20.0,1,-1.9895728826522827,-1.0513314008712769,-1.4263314008712769,-1.9886153936386108,-0.40834258000055956,0.25202551732460665,0.14484001696109772,-0.21911334743102384,-1.5812303026517232,-1.3033569181958835,-1.5711714178323746,-1.769502046207587,B,B,False,False
 Select the best translation into predicate logic: No senior graduates without a major.,(A) (∀x)(Sx ⊃ ~Gx),(B) ~(∀x)(Sx ⊃ Gx),(C) (∀x)( ~Sx ⊃ ~Gx),(D) (∀x) ~(Sx ⊃ ~Gx),A,A,True,20.0,1,-1.1539242267608643,-1.2789242267608643,-1.9657645225524902,-1.65361487865448,0.4273060758908589,0.02443269143501925,-0.39459310472011566,0.11588716755310702,-1.5812303026517232,-1.3033569181958835,-1.5711714178323746,-1.769502046207587,A,A,True,True
"Identify the conclusion of the following argument. Utilitarian theory is embarrassed by the possibility of utility monsters. A utility monster gets enormous gains in utility, greater than the utility lost by the sacrifices of others. The sacrifices of even large numbers of other people are outweighed by the gains of the utility monster. The theory seems to require that we all be sacrificed in the monste's maw in order to increase total utility. (Robert Nozick, Anarchy, State, and Utopia)",(A) Utilitarian theory is embarrassed by the possibility of utility monsters.,(B) A utility monster gets enormous gains in utility.,(C) A utility monster gets gains in utility greater than the utility lost by the sacrifices of others.,(D) The sacrifices of even large numbers of other people are outweighed by the gains of the utility monster.,A,D,False,20.0,1,-2.7797000408172607,-2.4667601585388184,-1.0208228826522827,-0.7704752683639526,-1.1984697381655376,-1.1634032403429349,0.5503485351800919,0.9990267778436344,-1.5812303026517232,-1.3033569181958835,-1.5711714178323746,-1.769502046207587,D,D,False,False
"Select the best translation into predicate logic: Cecilia breaks my heart if, and only if, Maria is either a problem or a girl.",(A) Bc ≡ (Pm ∨ Gm),(B) Bc ≡ (Pm • Gm),(C) Bc ⊃ (Pm ∨ Gm),(D) Cb ⊃ (Pm • Gm),A,A,True,20.0,1,-1.0765506029129028,-1.3270083665847778,-2.0136661529541016,-1.63909912109375,0.5046796997388203,-0.023651448388894325,-0.442494735121727,0.130402925113837,-1.5812303026517232,-1.3033569181958835,-1.5711714178323746,-1.769502046207587,A,A,True,True
"Identify the conclusion of the following argument. That the world is my idea is a truth valid for every living creature, though only man can contemplate it. In doing so, he attains philosophical wisdom. No truth is more absolutely certain than that all that exists for knowledge and therefore this world is only object in relation to subject, perception of a perceiver. The world is an idea. (Arthur Schopenhauer, The World as Will and Idea)",(A) The world is an idea.,"(B) That the world is my idea is a truth valid for every living creature, though only man can contemplate it.","(C) In doing so, he attains philosophical wisdom.","(D) No truth is more absolutely certain than that all that exists for knowledge and therefore this world is only object in relation to subject, perception of a perceiver.",A,A,True,20.0,2,-1.0372364521026611,-1.5373469591140747,-2.1070852279663086,-1.2868602275848389,0.5094170396526654,-0.24107975636919332,-0.5420253972212474,0.4635348543524742,-1.5466534917553265,-1.2962672027448814,-1.5650598307450612,-1.750395081937313,A,A,True,True
 Select the best English interpretation of the given arguments in predicate logic.(∃x)(Cx • Ox)(∀x)[(~Cx ⊃ ~Bx) ⊃ ~Og]	/ ~Og,"(A) Some cookies have oatmeal. If something's not being a cookie entails that it doesn't have chocolate chips, then this cookie doesn't have oatmeal. So this cookie doesn't have oatmeal.","(B) Some cookies have oatmeal. If something is not a cookie and does not have chocolate chips, it doesn't have oatmeal. So this cookie doesn't have oatmeal.","(C) Some cookies have oatmeal. If something doesn't have oatmeal, then it is not a cookie and it doesn't have chocolate chips. So this cookie doesn't have oatmeal.","(D) Some cookies have oatmeal. If something's not having chocolate chips entails that it is not a cookie, then it doesn't have oatmeal. So this cookie doesn't have oatmeal.",A,A,True,20.0,2,-1.0754483938217163,-1.4504483938217163,-1.699897289276123,-1.7627760171890259,0.4712050979336102,-0.15418119107683492,-0.13483745853106188,-0.012380935251712799,-1.5466534917553265,-1.2962672027448814,-1.5650598307450612,-1.750395081937313,A,A,True,True
