Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
1.0,1.0,physical-dynamics,,negation,1.0,The speck on the wheel is rotating.,Is the wheel rolling?,Yes,-0.6519443392753601,-0.761696994304657,-11.163922309875488,-8.461783409118652,10.511977970600128,7.700086414813995,Yes,True
2.0,1.0,physical-dynamics,,negation,1.0,The speck on the wheel is rotating.,Is the wheel sliding?,No,-0.8577560782432556,-0.5761546492576599,-11.163922309875488,-8.461783409118652,10.306166231632233,7.885628759860992,Yes,False
3.0,1.0,physical-dynamics,,negation,2.0,The speck on the wheel is not rotating.,Is the wheel rolling?,No,-0.8348695039749146,-0.588697075843811,-11.163922309875488,-8.461783409118652,10.329052805900574,7.873086333274841,Yes,False
4.0,1.0,physical-dynamics,,negation,2.0,The speck on the wheel is not rotating.,Is the wheel sliding?,Yes,-0.6974164247512817,-0.7180802822113037,-11.163922309875488,-8.461783409118652,10.466505885124207,7.743703126907349,Yes,True
5.0,2.0,physical-dynamics,,other,1.0,"In a moment, the top of the wheel will touch the floor.",Is the wheel rolling?,Yes,-0.604037880897522,-0.8177056312561035,-11.163922309875488,-8.461783409118652,10.559884428977966,7.644077777862549,Yes,True
6.0,2.0,physical-dynamics,,other,1.0,"In a moment, the top of the wheel will touch the floor.",Is the wheel sliding?,No,-0.6034207344055176,-0.8209949135780334,-11.163922309875488,-8.461783409118652,10.56050157546997,7.640788495540619,Yes,False
7.0,2.0,physical-dynamics,,other,2.0,"In a moment, the top of the wheel will remain at the top.",Is the wheel rolling?,No,-0.7425276041030884,-0.6723634004592896,-11.163922309875488,-8.461783409118652,10.4213947057724,7.789420008659363,Yes,False
8.0,2.0,physical-dynamics,,other,2.0,"In a moment, the top of the wheel will remain at the top.",Is the wheel sliding?,Yes,-0.8169417381286621,-0.606837809085846,-11.163922309875488,-8.461783409118652,10.346980571746826,7.854945600032806,Yes,True
9.0,3.0,physical-dynamics,,other,1.0,The wheel is moving forward on a surface. The surface is very flat.,Is the wheel rolling?,Yes,-0.36063364148139954,-1.2383760213851929,-11.163922309875488,-8.461783409118652,10.803288668394089,7.2234073877334595,Yes,True
10.0,3.0,physical-dynamics,,other,1.0,The wheel is moving forward on a surface. The surface is very flat.,Is the wheel sliding?,No,-0.5116527080535889,-0.9549037218093872,-11.163922309875488,-8.461783409118652,10.6522696018219,7.506879687309265,Yes,False
11.0,3.0,physical-dynamics,,other,2.0,The wheel is moving forward on a surface. The surface is very slippery.,Is the wheel rolling?,No,-0.8097695112228394,-0.6266782283782959,-11.163922309875488,-8.461783409118652,10.354152798652649,7.8351051807403564,Yes,False
12.0,3.0,physical-dynamics,,other,2.0,The wheel is moving forward on a surface. The surface is very slippery.,Is the wheel sliding?,Yes,-0.42254340648651123,-1.1171820163726807,-11.163922309875488,-8.461783409118652,10.741378903388977,7.344601392745972,Yes,True
13.0,4.0,physical-dynamics,,antonym,1.0,The wheel is moving down.,Is the wheel falling?,Yes,-0.7795979380607605,-0.637492835521698,-11.163922309875488,-8.461783409118652,10.384324371814728,7.824290573596954,Yes,True
14.0,4.0,physical-dynamics,,antonym,1.0,The wheel is moving down.,Is the wheel rising?,No,-1.1794911623001099,-0.38426822423934937,-11.163922309875488,-8.461783409118652,9.984431147575378,8.077515184879303,Yes,False
15.0,4.0,physical-dynamics,,antonym,2.0,The wheel is moving up.,Is the wheel falling?,No,-1.0225647687911987,-0.46240368485450745,-11.163922309875488,-8.461783409118652,10.14135754108429,7.999379724264145,Yes,False
16.0,4.0,physical-dynamics,,antonym,2.0,The wheel is moving up.,Is the wheel rising?,Yes,-0.265980064868927,-1.491349458694458,-11.163922309875488,-8.461783409118652,10.897942245006561,6.970433950424194,Yes,True
17.0,5.0,physical-dynamics,,antonym,1.0,The wheel is getting closer to the ground.,Is the wheel falling?,Yes,-0.7330673933029175,-0.6751222610473633,-11.163922309875488,-8.461783409118652,10.43085491657257,7.786661148071289,Yes,True
18.0,5.0,physical-dynamics,,antonym,1.0,The wheel is getting closer to the ground.,Is the wheel rising?,No,-1.35422682762146,-0.3082990348339081,-11.163922309875488,-8.461783409118652,9.809695482254028,8.153484374284744,Yes,False
19.0,5.0,physical-dynamics,,antonym,2.0,The wheel is getting closer to the sky.,Is the wheel falling?,No,-1.061535358428955,-0.441843718290329,-11.163922309875488,-8.461783409118652,10.102386951446533,8.019939690828323,Yes,False
20.0,5.0,physical-dynamics,,antonym,2.0,The wheel is getting closer to the sky.,Is the wheel rising?,Yes,-0.45171162486076355,-1.0401910543441772,-11.163922309875488,-8.461783409118652,10.712210685014725,7.421592354774475,Yes,True
21.0,6.0,physical-dynamics,,antonym,1.0,The wheel is losing altitude.,Is the wheel sinking?,Yes,-0.6241543889045715,-0.7912170886993408,-11.163922309875488,-8.461783409118652,10.539767920970917,7.6705663204193115,Yes,True
22.0,6.0,physical-dynamics,,antonym,1.0,The wheel is losing altitude.,Is the wheel floating?,No,-0.7713823318481445,-0.6433817148208618,-11.163922309875488,-8.461783409118652,10.392539978027344,7.8184016942977905,Yes,False
23.0,6.0,physical-dynamics,,antonym,2.0,The wheel is staying at the same altitude.,Is the wheel sinking?,No,-1.0512783527374268,-0.44580668210983276,-11.163922309875488,-8.461783409118652,10.112643957138062,8.01597672700882,Yes,False
24.0,6.0,physical-dynamics,,antonym,2.0,The wheel is staying at the same altitude.,Is the wheel floating?,Yes,-0.6730538010597229,-0.7410905957221985,-11.163922309875488,-8.461783409118652,10.490868508815765,7.720692813396454,Yes,True
25.0,7.0,physical-dynamics,,antonym,1.0,The wheel is going underwater.,Is the wheel sinking?,Yes,-0.9114704132080078,-0.5377593040466309,-11.163922309875488,-8.461783409118652,10.25245189666748,7.9240241050720215,Yes,True
26.0,7.0,physical-dynamics,,antonym,1.0,The wheel is going underwater.,Is the wheel floating?,No,-1.1577216386795044,-0.39371344447135925,-11.163922309875488,-8.461783409118652,10.006200671195984,8.068069964647293,Yes,False
27.0,7.0,physical-dynamics,,antonym,2.0,The wheel is staying on the surface.,Is the wheel sinking?,No,-1.469071626663208,-0.27243050932884216,-11.163922309875488,-8.461783409118652,9.69485068321228,8.18935289978981,Yes,False
28.0,7.0,physical-dynamics,,antonym,2.0,The wheel is staying on the surface.,Is the wheel floating?,Yes,-0.94483482837677,-0.5122236013412476,-11.163922309875488,-8.461783409118652,10.219087481498718,7.949559807777405,Yes,True
29.0,8.0,physical-dynamics,,antonym,1.0,The wheel is heavy.,Is the wheel sinking?,Yes,-0.9507045149803162,-0.5098960399627686,-11.163922309875488,-8.461783409118652,10.213217794895172,7.951887369155884,Yes,True
30.0,8.0,physical-dynamics,,antonym,1.0,The wheel is heavy.,Is the wheel floating?,No,-1.2056732177734375,-0.3755386471748352,-11.163922309875488,-8.461783409118652,9.95824909210205,8.086244761943817,Yes,False
31.0,8.0,physical-dynamics,,antonym,2.0,The wheel is light.,Is the wheel sinking?,No,-1.2147696018218994,-0.36968398094177246,-11.163922309875488,-8.461783409118652,9.949152708053589,8.09209942817688,Yes,False
32.0,8.0,physical-dynamics,,antonym,2.0,The wheel is light.,Is the wheel floating?,Yes,-0.8373714685440063,-0.5987147092819214,-11.163922309875488,-8.461783409118652,10.326550841331482,7.863068699836731,Yes,True
33.0,9.0,physical-dynamics,,antonym,1.0,"In a minute, the wheel will disappear from view.",Is the wheel sinking?,Yes,-0.841435968875885,-0.5946058630943298,-11.163922309875488,-8.461783409118652,10.322486340999603,7.8671775460243225,Yes,True
34.0,9.0,physical-dynamics,,antonym,1.0,"In a minute, the wheel will disappear from view.",Is the wheel floating?,No,-0.7997957468032837,-0.6296408176422119,-11.163922309875488,-8.461783409118652,10.364126563072205,7.83214259147644,Yes,False
35.0,9.0,physical-dynamics,,antonym,2.0,"In a minute, the wheel will remain visible.",Is the wheel sinking?,No,-0.9344981908798218,-0.5206679701805115,-11.163922309875488,-8.461783409118652,10.229424118995667,7.941115438938141,Yes,False
36.0,9.0,physical-dynamics,,antonym,2.0,"In a minute, the wheel will remain visible.",Is the wheel floating?,Yes,-0.8225173354148865,-0.6049215793609619,-11.163922309875488,-8.461783409118652,10.341404974460602,7.85686182975769,Yes,True
37.0,10.0,physical-dynamics,,antonym,1.0,The wheel is larger than its initial size.,Is the wheel growing?,Yes,-0.4407435655593872,-1.064439296722412,-11.163922309875488,-8.461783409118652,10.723178744316101,7.39734411239624,Yes,True
38.0,10.0,physical-dynamics,,antonym,1.0,The wheel is larger than its initial size.,Is the wheel shrinking?,No,-1.1716636419296265,-0.38715940713882446,-11.163922309875488,-8.461783409118652,9.992258667945862,8.074624001979828,Yes,False
39.0,10.0,physical-dynamics,,antonym,2.0,The wheel is smaller than its initial size.,Is the wheel growing?,No,-0.8840177655220032,-0.5532962679862976,-11.163922309875488,-8.461783409118652,10.279904544353485,7.908487141132355,Yes,False
40.0,10.0,physical-dynamics,,antonym,2.0,The wheel is smaller than its initial size.,Is the wheel shrinking?,Yes,-0.4274398386478424,-1.0900094509124756,-11.163922309875488,-8.461783409118652,10.736482471227646,7.371773958206177,Yes,True
41.0,11.0,physical-dynamics,,antonym,1.0,The wheel is inflating.,Is the wheel growing?,Yes,-1.0278584957122803,-0.46258053183555603,-11.163922309875488,-8.461783409118652,10.136063814163208,7.999202877283096,Yes,True
42.0,11.0,physical-dynamics,,antonym,1.0,The wheel is inflating.,Is the wheel shrinking?,No,-1.7584121227264404,-0.19926384091377258,-11.163922309875488,-8.461783409118652,9.405510187149048,8.26251956820488,Yes,False
