Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
1.0,1.0,material-dynamics,1.0,material,1.0,Chao sees something that is fabric.,Can Chao fold it?,Yes,-0.9129749536514282,-1.4125146865844727,-12.775757789611816,-13.79996109008789,11.862782835960388,12.387446403503418,No,False
2.0,1.0,material-dynamics,1.0,material,1.0,Chao sees something that is fabric.,Can Chao pour it?,No,-5.7901930809021,-0.040192846208810806,-12.775757789611816,-13.79996109008789,6.985564708709717,13.75976824387908,No,True
3.0,1.0,material-dynamics,1.0,material,2.0,Chao sees something that is liquid.,Can Chao fold it?,No,-5.293424606323242,-0.043361846357584,-12.775757789611816,-13.79996109008789,7.482333183288574,13.756599243730307,No,True
4.0,1.0,material-dynamics,1.0,material,2.0,Chao sees something that is liquid.,Can Chao pour it?,Yes,-0.6197629570960999,-3.3689706325531006,-12.775757789611816,-13.79996109008789,12.155994832515717,10.43099045753479,Yes,True
5.0,2.0,material-dynamics,2.0,material,1.0,Chao sees the denim.,Can Chao fold it?,Yes,-1.5392032861709595,-0.538844883441925,-12.775757789611816,-13.79996109008789,11.236554503440857,13.261116206645966,No,False
6.0,2.0,material-dynamics,2.0,material,1.0,Chao sees the denim.,Can Chao pour it?,No,-6.028005123138428,-0.028005370870232582,-12.775757789611816,-13.79996109008789,6.747752666473389,13.771955719217658,No,True
7.0,2.0,material-dynamics,2.0,material,2.0,Chao sees the water.,Can Chao fold it?,No,-5.315447807312012,-0.06539025157690048,-12.775757789611816,-13.79996109008789,7.460309982299805,13.73457083851099,No,True
8.0,2.0,material-dynamics,2.0,material,2.0,Chao sees the water.,Can Chao pour it?,Yes,-1.50031316280365,-0.7498528957366943,-12.775757789611816,-13.79996109008789,11.275444626808167,13.050108194351196,No,False
10.0,3.0,material-dynamics,3.0,material,1.0,Chao sees something that is fabric.,Can Chao stir it?,No,-4.57103967666626,-0.07090171426534653,-12.775757789611816,-13.79996109008789,8.204718112945557,13.729059375822544,No,True
12.0,3.0,material-dynamics,3.0,material,2.0,Chao sees something that is liquid.,Can Chao stir it?,Yes,-0.8800539374351501,-1.8788869380950928,-12.775757789611816,-13.79996109008789,11.895703852176666,11.921074151992798,No,False
