Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
1,1,quantitative-properties,,antonym,1,There are fewer keychains than staplers.,Are there more staplers than keychains?,Yes,20.0,0,-4.247524261474609,-3.732896089553833,-0.04064589959603726,0.37182993138277975,-4.206878361878572,-4.104726020936613,No,False,False,False
2,1,quantitative-properties,,antonym,1,There are fewer keychains than staplers.,Are there fewer staplers than keychains?,No,20.0,0,-4.373071193695068,-3.873497724533081,-0.16619283181649624,0.2312282964035317,-4.206878361878572,-4.104726020936613,No,True,False,True
3,1,quantitative-properties,,antonym,2,There are more keychains than staplers.,Are there more staplers than keychains?,No,20.0,0,-4.746822357177734,-3.9980714321136475,-0.5399439952991623,0.1066545888229653,-4.206878361878572,-4.104726020936613,No,True,False,True
4,1,quantitative-properties,,antonym,2,There are more keychains than staplers.,Are there fewer staplers than keychains?,Yes,20.0,0,-4.339542388916016,-4.091196060180664,-0.1326640270374435,0.0135299607559487,-4.206878361878572,-4.104726020936613,No,False,False,False
5,2,quantitative-properties,,antonym,1,There are many staplers relative to keychains.,Are there more staplers than keychains?,Yes,20.0,0,-3.4819376468658447,-3.732896089553833,0.7249407150127274,0.37182993138277975,-4.206878361878572,-4.104726020936613,Yes,True,True,True
6,2,quantitative-properties,,antonym,1,There are many staplers relative to keychains.,Are there fewer staplers than keychains?,No,20.0,0,-3.825610399246216,-3.82659912109375,0.3812679626323563,0.27812689984286276,-4.206878361878572,-4.104726020936613,Yes,False,True,False
7,2,quantitative-properties,,antonym,2,There are few staplers relative to keychains.,Are there more staplers than keychains?,No,20.0,0,-3.6386661529541016,-3.3894362449645996,0.5682122089244706,0.7152897759720132,-4.206878361878572,-4.104726020936613,No,True,False,True
8,2,quantitative-properties,,antonym,2,There are few staplers relative to keychains.,Are there fewer staplers than keychains?,Yes,20.0,0,-3.560997724533081,-3.5615885257720947,0.6458806373454911,0.543137495164518,-4.206878361878572,-4.104726020936613,Yes,True,True,True
12,2,quantitative-properties,,variable swap,2,There are many keychains relative to staplers.,Are there fewer staplers than keychains?,Yes,20.0,0,-4.248071193695068,-3.5144362449645996,-0.041192831816496245,0.5902897759720132,-4.206878361878572,-4.104726020936613,No,False,False,False
13,2,quantitative-properties,,variable swap,1,There are few keychains relative to staplers.,Are there more staplers than keychains?,Yes,20.0,0,-4.279380798339844,-3.2957229614257812,-0.07250243646127164,0.8090030595108315,-4.206878361878572,-4.104726020936613,No,False,False,False
14,2,quantitative-properties,,variable swap,1,There are few keychains relative to staplers.,Are there fewer staplers than keychains?,No,20.0,0,-3.9053666591644287,-3.6557140350341797,0.3015117027141434,0.4490119859024331,-4.206878361878572,-4.104726020936613,No,True,False,True
17,3,quantitative-properties,,antonym,1,Staplers are added to the truck that initially contained the same number of staplers and keychains.,Are there more staplers than keychains?,Yes,20.0,0,-4.868284702301025,-5.6197662353515625,-0.6614063404224533,-1.5150402144149497,-4.206878361878572,-4.104726020936613,Yes,True,True,True
19,3,quantitative-properties,,antonym,2,Staplers are removed from the truck that initially contained the same number of staplers and keychains.,Are there more staplers than keychains?,No,20.0,0,-4.118284702301025,-4.870921611785889,0.08859365957754672,-0.7661955908492759,-4.206878361878572,-4.104726020936613,Yes,False,True,False
20,3,quantitative-properties,,antonym,2,Staplers are removed from the truck that initially contained the same number of staplers and keychains.,Are there fewer staplers than keychains?,Yes,20.0,0,-3.8072662353515625,-5.059322357177734,0.3996121265270096,-0.9545963362411216,-4.206878361878572,-4.104726020936613,Yes,True,True,True
