task,QID,AnsRefIDs,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
qa1,15,[13],Sandra went to the hallway.,Is Sandra in the hallway?,Yes,20.0,0,-2.9839837551116943,-4.423583030700684,0.5257286572208009,-0.4515856166680652,-3.509712412332495,-3.9719974140326184,Yes,True,True,True
qa1,15,[13],Sandra went to the hallway.,Is Sandra in the bathroom?,No,20.0,0,-3.4525253772735596,-3.0667881965637207,0.05718703505893563,0.9052092174688977,-3.509712412332495,-3.9719974140326184,No,True,False,True
qa1,6,[1],John travelled to the kitchen.,Is John in the kitchen?,Yes,20.0,3,-3.2475087642669678,-4.350790977478027,0.24872044188280906,-0.37621171176433554,-3.496229206149777,-3.974579265713692,Yes,True,True,True
qa1,6,[1],John travelled to the kitchen.,Is John in the hallway?,No,20.0,2,-3.5937418937683105,-2.992100715637207,-0.09943690262734872,0.9783605585495629,-3.494304991140962,-3.97046127418677,No,True,False,True
qa1,6,[2],Sandra moved to the kitchen.,Is Sandra in the kitchen?,Yes,20.0,4,-3.328037738800049,-4.8366265296936035,0.1646435321619113,-0.865733341872692,-3.49268127096196,-3.9708931878209115,Yes,True,True,True
qa1,6,[2],Sandra moved to the kitchen.,Is Sandra in the garden?,No,20.0,4,-3.976386785507202,-2.89365553855896,-0.483705514545242,1.0772376492619515,-3.49268127096196,-3.9708931878209115,No,True,False,True
qa1,6,[4],Sandra went to the bathroom.,Is Sandra in the bathroom?,Yes,20.0,0,-3.0924715995788574,-4.560414791107178,0.4172408127536378,-0.5884173770745593,-3.509712412332495,-3.9719974140326184,Yes,True,True,True
qa1,6,[4],Sandra went to the bathroom.,Is Sandra in the bedroom?,No,20.0,2,-3.3784193992614746,-3.775707244873047,0.11588559187948722,0.1947540293137231,-3.494304991140962,-3.97046127418677,Yes,False,False,True
qa1,6,[4],Sandra travelled to the office.,Is Sandra in the office?,Yes,20.0,1,-3.205024003982544,-4.194377899169922,0.3003603955109915,-0.19017142802476883,-3.5053843994935354,-4.004206471145153,Yes,True,True,True
qa1,6,[4],Sandra travelled to the office.,Is Sandra in the hallway?,No,20.0,1,-3.2046666145324707,-3.400242567062378,0.3007177849610647,0.6039639040827751,-3.5053843994935354,-4.004206471145153,Yes,False,False,True
qa1,15,[11],John moved to the bathroom.,Is John in the bathroom?,Yes,20.0,2,-3.3885562419891357,-4.722996711730957,0.10574874915182608,-0.7525354375441871,-3.494304991140962,-3.97046127418677,Yes,True,True,True
qa1,15,[11],John moved to the bathroom.,Is John in the office?,No,20.0,1,-3.4899020195007324,-3.3426313400268555,0.015482379992802997,0.6615751311182976,-3.5053843994935354,-4.004206471145153,No,True,False,True
qa1,15,[11],Sandra went back to the bathroom.,Is Sandra in the bathroom?,Yes,20.0,0,-2.8561224937438965,-4.221896171569824,0.6535899185885987,-0.2498987575372058,-3.509712412332495,-3.9719974140326184,Yes,True,True,True
qa1,15,[11],Sandra went back to the bathroom.,Is Sandra in the kitchen?,No,20.0,4,-3.22502064704895,-2.999739408493042,0.26766062391300993,0.9711537793278695,-3.49268127096196,-3.9708931878209115,No,True,False,True
qa1,12,[10],Mary went to the bathroom.,Is Mary in the bathroom?,Yes,20.0,3,-3.0711328983306885,-4.5306596755981445,0.42509630781908836,-0.5560804098844527,-3.496229206149777,-3.974579265713692,Yes,True,True,True
qa1,12,[10],Mary went to the bathroom.,Is Mary in the kitchen?,No,20.0,1,-3.7495124340057373,-2.9926986694335938,-0.24412803451220189,1.0115078017115593,-3.5053843994935354,-4.004206471145153,No,True,False,True
qa1,3,[1],John moved to the bathroom.,Is John in the bathroom?,Yes,20.0,0,-3.3885562419891357,-4.722996711730957,0.12115617034335946,-0.7509992976983386,-3.509712412332495,-3.9719974140326184,Yes,True,True,True
qa1,3,[1],John moved to the bathroom.,Is John in the garden?,No,20.0,2,-3.809231996536255,-2.930694818496704,-0.31492700539529306,1.0397664556900659,-3.494304991140962,-3.97046127418677,No,True,False,True
qa1,3,[2],Mary moved to the bedroom.,Is Mary in the bedroom?,Yes,20.0,2,-3.404649496078491,-4.781428337097168,0.08965549506247061,-0.810967062910398,-3.494304991140962,-3.97046127418677,Yes,True,True,True
qa1,3,[2],Mary moved to the bedroom.,Is Mary in the hallway?,No,20.0,0,-3.596534252166748,-3.027462959289551,-0.08682183983425285,0.9445344547430676,-3.509712412332495,-3.9719974140326184,No,True,False,True
qa1,9,[7],Mary moved to the hallway.,Is Mary in the hallway?,Yes,20.0,0,-3.115987539291382,-4.647851943969727,0.39372487304111337,-0.6758545299371082,-3.509712412332495,-3.9719974140326184,Yes,True,True,True
qa1,9,[7],Mary moved to the hallway.,Is Mary in the bedroom?,No,20.0,1,-3.5114896297454834,-3.4375574588775635,-0.0061052302519479795,0.5666490122675896,-3.5053843994935354,-4.004206471145153,No,True,False,True
qa1,3,[2],Sandra travelled to the bathroom.,Is Sandra in the bathroom?,Yes,20.0,0,-3.249751091003418,-4.573678970336914,0.25996132132907723,-0.6016815563042957,-3.509712412332495,-3.9719974140326184,Yes,True,True,True
qa1,3,[2],Sandra travelled to the bathroom.,Is Sandra in the hallway?,No,20.0,1,-3.2553296089172363,-3.3881115913391113,0.2500547905762991,0.6160948798060417,-3.5053843994935354,-4.004206471145153,Yes,False,False,True
qa1,15,[13],Mary went back to the bathroom.,Is Mary in the bathroom?,Yes,20.0,0,-2.8045730590820312,-4.166646480560303,0.705139353250464,-0.19464906652768432,-3.509712412332495,-3.9719974140326184,Yes,True,True,True
qa1,15,[13],Mary went back to the bathroom.,Is Mary in the bedroom?,No,20.0,4,-3.0990827083587646,-3.42376708984375,0.3935985626031955,0.5471260979771615,-3.49268127096196,-3.9708931878209115,Yes,False,False,True
qa1,9,[5],Daniel journeyed to the office.,Is Daniel in the office?,Yes,20.0,4,-3.4127838611602783,-4.181896209716797,0.0798974098016818,-0.21100302189588538,-3.49268127096196,-3.9708931878209115,Yes,True,True,True
qa1,9,[5],Daniel journeyed to the office.,Is Daniel in the hallway?,No,20.0,3,-3.0932424068450928,-3.3631832599639893,0.40298679930468406,0.6113960057497025,-3.496229206149777,-3.974579265713692,Yes,False,False,True
qa1,15,[13],Daniel went to the garden.,Is Daniel in the garden?,Yes,20.0,3,-2.8535289764404297,-4.542029857635498,0.6427002297093471,-0.5674505919218062,-3.496229206149777,-3.974579265713692,Yes,True,True,True
qa1,15,[13],Daniel went to the garden.,Is Daniel in the bathroom?,No,20.0,4,-3.6772472858428955,-2.922672748565674,-0.18456601488093538,1.0482204392552377,-3.49268127096196,-3.9708931878209115,No,True,False,True
