task,QID,AnsRefIDs,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
qa1,15,[13],Sandra went to the hallway.,Is Sandra in the hallway?,Yes,20.0,0,-4.810173988342285,-8.936174392700195,2.3221973861257235,-1.355528565496206,-7.132371374468009,-7.580645827203989,Yes,True,True,True
qa1,15,[13],Sandra went to the hallway.,Is Sandra in the bathroom?,No,20.0,0,-7.804405212402344,-5.402042388916016,-0.6720338379343351,2.1786034382879738,-7.132371374468009,-7.580645827203989,No,True,False,True
qa1,6,[1],John travelled to the kitchen.,Is John in the kitchen?,Yes,20.0,3,-3.918935775756836,-7.15470027923584,3.211711531256636,0.39687951703866364,-7.130647307013472,-7.5515797962745035,Yes,True,True,True
qa1,6,[1],John travelled to the kitchen.,Is John in the hallway?,No,20.0,2,-8.310797691345215,-3.3274474143981934,-1.2463237217317022,4.277789321541786,-7.064473969613513,-7.60523673593998,No,True,False,True
qa1,6,[2],Sandra moved to the kitchen.,Is Sandra in the kitchen?,Yes,20.0,4,-4.186744213104248,-8.937095642089844,2.8823947714020806,-1.3259613794585068,-7.069138984506329,-7.611134262631337,Yes,True,True,True
qa1,6,[2],Sandra moved to the kitchen.,Is Sandra in the garden?,No,20.0,4,-8.810900688171387,-3.999244213104248,-1.7417617036650581,3.611890049527089,-7.069138984506329,-7.611134262631337,No,True,False,True
qa1,6,[4],Sandra went to the bathroom.,Is Sandra in the bathroom?,Yes,20.0,0,-4.248297691345215,-7.84220027923584,2.8840736831227938,-0.26155445203185046,-7.132371374468009,-7.580645827203989,Yes,True,True,True
qa1,6,[4],Sandra went to the bathroom.,Is Sandra in the bedroom?,No,20.0,2,-8.056929588317871,-3.8882625102996826,-0.9924556187043585,3.716974225640297,-7.064473969613513,-7.60523673593998,No,True,False,True
qa1,6,[4],Sandra travelled to the office.,Is Sandra in the office?,Yes,20.0,1,-3.9520084857940674,-7.311529636383057,3.151081901912888,0.32752462774515134,-7.103090387706955,-7.639054264128208,Yes,True,True,True
qa1,6,[4],Sandra travelled to the office.,Is Sandra in the hallway?,No,20.0,1,-6.872815132141113,-7.12201452255249,0.23027525556584205,0.5170397415757177,-7.103090387706955,-7.639054264128208,Yes,False,False,True
