question,A,B,C,D,answer,predicted_answer,is_correct,eval_split_ratio,fold,raw_oa_logprob,raw_ob_logprob,raw_oc_logprob,raw_od_logprob,corrected_oa_logprob,corrected_ob_logprob,corrected_oc_logprob,corrected_od_logprob,calib_oa_mean,calib_ob_mean,calib_oc_mean,calib_od_mean,plain_predicted_answer,kfold_predicted_answer,plain_is_correct,kfold_is_correct
Which of the following countries generated the most total energy from solar sources in 2019?,(A) China,(B) United States,(C) Germany,(D) Japan,A,C,False,20.0,0,-1.7343013286590576,-3.7342536449432373,-1.2342535257339478,-5.499796390533447,3.4949690625071526,0.3385180247326689,2.224209174513817,-2.711212699301541,-5.22927039116621,-4.072771669675906,-3.4584627002477646,-2.7885836912319064,C,A,False,True
What is the biggest cause of death in children under five years old (as of 2017)?,(A) Lower respiratory infections,(B) Preterm birth complications,(C) Diarrheal diseases,(D) Malaria,A,A,True,20.0,0,-0.7187060117721558,-7.218630313873291,-9.749738693237305,-8.249841690063477,4.510564379394054,-3.145858644197385,-6.29127599298954,-5.46125799883157,-5.22927039116621,-4.072771669675906,-3.4584627002477646,-2.7885836912319064,A,A,True,True
"As of 2019, unsafe water is responsible for about how many deaths each year?",(A) 1.2 million,(B) 2.4 million,(C) 3.6 million,(D) 4.8 million,A,D,False,20.0,0,-3.3904995918273926,-1.6325491666793823,-2.390284299850464,-1.6323784589767456,1.8387707993388176,2.440222502996524,1.0681784003973007,1.1562052322551608,-5.22927039116621,-4.072771669675906,-3.4584627002477646,-2.7885836912319064,D,B,False,False
"As of 2013, share of people in the Ethiopia who think political parties are corrupt is",(A) 24%,(B) 44%,(C) 64%,(D) 84%,A,C,False,20.0,0,-5.249446868896484,-3.2636661529541016,-0.7607964873313904,-2.2644362449645996,-0.0201764777302742,0.8091055167218046,2.697666212916374,0.5241474462673068,-5.22927039116621,-4.072771669675906,-3.4584627002477646,-2.7885836912319064,C,C,False,False
"As of 2019, about what percentage of Germans say the relationship between the U.S. and Germany is good?",(A) 34%,(B) 49%,(C) 64%,(D) 79%,A,C,False,20.0,1,-5.187164783477783,-2.6870694160461426,-1.436946988105774,-3.4367902278900146,-0.5868169466654463,1.0630616707106433,1.814226015160481,-0.35147305826346065,-4.600347836812337,-3.750131086756786,-3.251173003266255,-3.085317169626554,C,C,False,False
"As of 2018, about what percentage of people from Tunisia say that having an increasing number of people of many different races, ethnic groups and nationalities in their country makes it a better place to live (as opposed to worse or no difference)?",(A) 24%,(B) 39%,(C) 54%,(D) 69%,A,C,False,20.0,1,-6.4684038162231445,-5.968017578125,-0.4664514660835266,-3.7183055877685547,-1.8680559794108076,-2.217886491368214,2.7847215371827283,-0.6329884181420007,-4.600347836812337,-3.750131086756786,-3.251173003266255,-3.085317169626554,C,C,False,False
"Consider the following statements: (1) As countries get richer, the population tends to report higher average life satisfaction. (2) Important life events such as marriage or divorce do affect our happiness, but have surprisingly little long-term impact. Which of these statements is True/False, as of 2020?","(A) True, True","(B) True, False","(C) False, True","(D) False, False",A,D,False,20.0,1,-5.59321403503418,-3.8586761951446533,-7.591350555419922,-3.6084775924682617,-0.9928661982218427,-0.10854510838786746,-4.340177552153667,-0.5231604228417077,-4.600347836812337,-3.750131086756786,-3.251173003266255,-3.085317169626554,D,B,False,False
"As of 2015, agriculture made up about what percentage of total US GDP?",(A) 1%,(B) 3%,(C) 9%,(D) 20%,A,D,False,20.0,1,-8.249568939208984,-6.999446868896484,-3.733830690383911,-1.9838305711746216,-3.6492211023966474,-3.2493157821396985,-0.4826576871176562,1.1014865984519324,-4.600347836812337,-3.750131086756786,-3.251173003266255,-3.085317169626554,D,D,False,False
"Different less developed countries have different levels of secondary school enrollment. Some countries with high secondary-school enrollment are, as of 2020,","(A) Colombia, Peru, Uruguay, and Costa Rica.","(B) Bhutan, Niger, Cambodia, and Costa Rica.","(C) Uruguay, Costa Rica, Timor-Leste, and Pakistan.","(D) Bhutan, Cambodia, Uruguay and Costa Rica.",A,C,False,20.0,2,-5.593061923980713,-5.841880798339844,-3.0918805599212646,-4.842293739318848,-0.5833274573087692,-1.8585393552978835,0.10648165767391538,-2.214944552319745,-5.009734466671944,-3.9833414430419603,-3.19836221759518,-2.6273491869991026,C,C,False,False
Which of the following is not an element of the redistribution-with-growth policy approach?,(A) minimum wage legislation,(B) land reform,(C) progressive taxation,(D) increased access to education,A,D,False,20.0,2,-6.531150817871094,-3.5154640674591064,-4.781086444854736,-2.0154640674591064,-1.52141635119915,0.4678773755828538,-1.5827242272595563,0.6118851195399961,-5.009734466671944,-3.9833414430419603,-3.19836221759518,-2.6273491869991026,D,D,False,False
