question,A,B,C,D,answer,predicted_answer,is_correct,eval_split_ratio,fold,raw_oa_logprob,raw_ob_logprob,raw_oc_logprob,raw_od_logprob,corrected_oa_logprob,corrected_ob_logprob,corrected_oc_logprob,corrected_od_logprob,calib_oa_mean,calib_ob_mean,calib_oc_mean,calib_od_mean,plain_predicted_answer,kfold_predicted_answer,plain_is_correct,kfold_is_correct
What percentage of older adults report feeling very or often lonely?,(A) 10%,(B) 25%,(C) 50%,(D) 75%,A,C,False,20.0,0,-1.5231528282165527,-1.5231149196624756,-1.0229966640472412,-1.6481149196624756,-0.41811916728814436,0.09412634124358488,0.625247755812274,0.17017318722274566,-1.1050336609284084,-1.6172412609060605,-1.6482444198595152,-1.8182881068852212,C,C,False,False
The study of older adults and aging is referred to as,(A) Gerontology,(B) Geropsychiatry,(C) Geriatrics,(D) Gero-education,A,C,False,20.0,0,-1.6792861223220825,-2.3120954036712646,-0.5578866004943848,-2.0620694160461426,-0.5742524613936741,-0.6948541427652042,1.0903578193651304,-0.24378130916092133,-1.1050336609284084,-1.6172412609060605,-1.6482444198595152,-1.8182881068852212,C,C,False,False
The retirement phase that occurs least frequently is the ____ phase,(A) Disenchantment,(B) Honeymoon,(C) Retirement routine,(D) Preretirement,A,C,False,20.0,0,-1.3042032718658447,-1.4292327165603638,-1.1791034936904907,-1.8042861223220825,-0.19916961093743635,0.1880085443456967,0.4691409261690245,0.014001984563138725,-1.1050336609284084,-1.6172412609060605,-1.6482444198595152,-1.8182881068852212,C,C,False,False
One reason that older adults show high levels of optimism is that,(A) Many pessimists die at a younger age,(B) They do not really know what is going on,(C) This may be a warning sign for dementia,(D) Our measures have low validity,A,A,True,20.0,0,-1.0072191953659058,-1.75705087184906,-1.506949543952942,-1.5070970058441162,0.09781446556250262,-0.1398096109429996,0.1412948759065733,0.31119110104110503,-1.1050336609284084,-1.6172412609060605,-1.6482444198595152,-1.8182881068852212,A,D,True,False
Older adults are most likely to be involved in a traffic accident when they are,(A) On foot,(B) Driving in a new location,(C) A passenger in a younger person's car,(D) Alone,A,C,False,20.0,0,-1.57785964012146,-1.8277623653411865,-0.9526876211166382,-1.4527623653411865,-0.4728259791930516,-0.21052110443512606,0.695556798742877,0.3655257415440347,-1.1050336609284084,-1.6172412609060605,-1.6482444198595152,-1.8182881068852212,C,C,False,False
"The term ""work-family conflict"" for middle-aged adults can occur when they must",(A) Care for an ailing parent while continuing to work,(B) Work a high stress job while their children are at home,(C) Pay for nursing home care by sacrificing their own care,(D) Serving as an executor of their parent's estate while still working full time,A,A,True,20.0,0,-0.6945017576217651,-1.6940571069717407,-2.185997724533081,-1.819334626197815,0.41053190330664324,-0.07681584606568026,-0.5377533046735659,-0.0010465193125936967,-1.1050336609284084,-1.6172412609060605,-1.6482444198595152,-1.8182881068852212,A,A,True,True
"When your sister Patricia was feeling depressed, you comforted her and reminisced about happier times. You provided which type of social support?",(A) Emotional,(B) Instrumental,(C) Informational,(D) Friendly,A,B,False,20.0,1,-0.9333335757255554,-0.9332152009010315,-2.1870954036712646,-2.6872546672821045,0.27191124276982404,0.6468945087658033,-0.6298971823934052,-0.8658874357740085,-1.2052448184953795,-1.5801097096668348,-1.5571982212778595,-1.821367231508096,B,B,False,False
The advanced directive where one specifies the types of medical intervention that are and are not desired is called a,(A) Living will,(B) DNH,(C) DNR,(D) Durable power of attorney,A,A,True,20.0,1,-0.30999496579170227,-2.0619471073150635,-3.061744213104248,-2.561833143234253,0.8952498527036772,-0.48183739764822864,-1.5045459918263886,-0.740465911726157,-1.2052448184953795,-1.5801097096668348,-1.5571982212778595,-1.821367231508096,A,A,True,True
"An example of a gain, rather than a loss, that occurs as we grow older is our gain in",(A) Perspective,(B) Quickness,(C) Size of our social networks,(D) Certainty,A,A,True,20.0,1,-0.40976259112358093,-2.155832529067993,-2.2807140350341797,-2.280881643295288,0.7954822273717985,-0.5757228194011583,-0.7235158137563202,-0.4595144117871921,-1.2052448184953795,-1.5801097096668348,-1.5571982212778595,-1.821367231508096,A,A,True,True
Free radicals are produced by,(A) Normal metabolism,(B) Excess consumption of Vitamins A and C,(C) Lack of sunlight,(D) A weakened immune system,A,A,True,20.0,1,-0.5892755389213562,-1.960163950920105,-2.0929200649261475,-1.8353713750839233,0.6159692795740233,-0.38005424125327014,-0.535721843648288,-0.014004143575827355,-1.2052448184953795,-1.5801097096668348,-1.5571982212778595,-1.821367231508096,A,A,True,True
Those cells that build bone are called,(A) Osteoblasts,(B) Osteoclasts,(C) Osteostructs,(D) Osteopori,A,A,True,20.0,1,-0.6791035532951355,-1.0541034936904907,-2.7962582111358643,-2.796363592147827,0.526141265200244,0.5260062159763441,-1.2390599898580048,-0.9749963606397312,-1.2052448184953795,-1.5801097096668348,-1.5571982212778595,-1.821367231508096,A,A,True,True
"In this chapter's Senior View, Dr. Shealy advises you to",(A) Stay in school,(B) Eat the right foods,(C) Get plenty of exercise,(D) Find a high paying job,A,A,True,20.0,1,-1.0544439554214478,-1.9293937683105469,-1.3043333292007446,-1.55441153049469,0.1508008630739317,-0.34928405864371204,0.2528648920771148,0.26695570101340604,-1.2052448184953795,-1.5801097096668348,-1.5571982212778595,-1.821367231508096,A,D,True,False
"If you believe that we are mostly in control of our own development and that our behaviors, good or bad, determine how successful our aging with be, you would be said to have which of the following perspectives?",(A) Organismic,(B) Nurture,(C) Continuity,(D) Mechanistic,A,A,True,20.0,2,-0.4992901086807251,-1.9991955757141113,-1.9991955757141113,-2.374333143234253,0.6907880504926045,-0.35426444808642077,-0.43100129668083453,-0.5591698553827074,-1.1900781591733296,-1.6449311276276906,-1.5681942790332768,-1.8151632878515456,A,A,True,True
Bu is often late for appointments but says it's because she had more important things on her mind. This is an example of which coping strategy?,(A) Immunization,(B) Accommodation,(C) Avoidance,(D) Assimilation,A,C,False,20.0,2,-1.874754548072815,-1.4997386932373047,-0.7535478472709656,-1.9998204708099365,-0.6846763888994853,0.14519243439038587,0.8146464317623112,-0.18465718295839095,-1.1900781591733296,-1.6449311276276906,-1.5681942790332768,-1.8151632878515456,C,C,False,False
BMI is regarded as a better measure of health than weight by itself because BMI is based on weight and,(A) Height,(B) Bone structure,(C) Immune Function,(D) Diet and exercise,A,A,True,20.0,2,-0.5738794207572937,-1.9449294805526733,-2.2025973796844482,-1.8198784589767456,0.6161987384160359,-0.2999983529249828,-0.6344031006511714,-0.004715171125200035,-1.1900781591733296,-1.6449311276276906,-1.5681942790332768,-1.8151632878515456,A,A,True,True
Socioemotional selectivity theory says that older adults have smaller social networks because they,(A) Are more concerned with those closest to them,(B) Select new network members based on emotional factors,(C) Can no longer get out to select new network members,(D) Are too emotionally involved to spend time with others,A,A,True,20.0,2,-0.9795464873313904,-1.2254886627197266,-1.8500949144363403,-1.8506721258163452,0.21053167184193922,0.419442464907964,-0.28190063540306354,-0.035508837964799644,-1.1900781591733296,-1.6449311276276906,-1.5681942790332768,-1.8151632878515456,A,B,True,False
The first person to measure and compare the response times of young and old was,(A) Francis Galton,(B) William James,(C) Michelle Meer,(D) Tom Penge,A,A,True,20.0,2,-0.718277096748352,-1.7183057069778442,-1.8432140350341797,-1.9683057069778442,0.47180106242497755,-0.07337457935015368,-0.2750197560009029,-0.15314241912629867,-1.1900781591733296,-1.6449311276276906,-1.5681942790332768,-1.8151632878515456,A,A,True,True
