Type,Digits,Context,Question,Correct Answer,yes_logprob,no_logprob,predicted_answer,is_correct
Arithmetic,1_digit_addition,'',Is 8 plus 3 equal to 17?,No,-4.458040237426758,-4.268345832824707,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 6 equal to 5?,No,-4.86324405670166,-4.017519474029541,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 8 equal to 4?,No,-4.521185874938965,-4.207353591918945,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 0 equal to 6?,No,-4.895540237426758,-4.2666401863098145,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 4 equal to 4?,No,-4.368284702301025,-4.836822032928467,Yes,False
Arithmetic,1_digit_addition,'',Is 5 plus 1 equal to 9?,No,-4.458040237426758,-4.706623077392578,Yes,False
Arithmetic,1_digit_addition,'',Is 4 plus 0 equal to 6?,No,-4.772899627685547,-4.272363185882568,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 6 equal to 70?,No,-5.022363185882568,-4.144853591918945,No,True
Arithmetic,1_digit_addition,'',Is 3 plus 8 equal to 77?,No,-5.552118301391602,-3.988952159881592,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 1 equal to 8?,No,-4.366385459899902,-4.990243911743164,Yes,False
Arithmetic,1_digit_addition,'',Is 5 plus 7 equal to 76?,No,-4.614618301391602,-4.11324405670166,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 3 equal to 3?,No,-4.400850296020508,-4.619429588317871,Yes,False
Arithmetic,1_digit_addition,'',Is 9 plus 3 equal to 89?,No,-5.427118301391602,-3.7866532802581787,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 4 equal to 7?,No,-4.365243911743164,-4.424990653991699,Yes,False
Arithmetic,1_digit_addition,'',Is 1 plus 4 equal to 8?,No,-4.365243911743164,-4.364618301391602,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 1 equal to 4?,No,-4.517519474029541,-4.57383394241333,Yes,False
Arithmetic,1_digit_addition,'',Is 9 plus 6 equal to 57?,No,-5.054405212402344,-3.7419052124023438,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 0 equal to 1?,No,-4.959863185882568,-4.646185874938965,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 7 equal to 86?,No,-4.835399627685547,-3.9603993892669678,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 5 equal to 4?,No,-4.338003158569336,-4.276176929473877,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 9 equal to 59?,No,-4.615832328796387,-3.5991532802581787,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 1 equal to 26?,No,-4.48824405670166,-4.235836505889893,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 1 equal to 6?,No,-4.805784702301025,-4.211822032928467,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 5 equal to 98?,No,-4.741385459899902,-4.053332328796387,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 9 equal to 85?,No,-5.051452159881592,-3.551452159881592,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 5 equal to 26?,No,-4.427118301391602,-4.049990653991699,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 8 equal to 1?,No,-4.805353164672852,-4.056929588317871,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 9 equal to 17?,No,-3.928332567214966,-3.863952159881592,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 4 equal to 72?,No,-5.241385459899902,-4.177743911743164,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 2 equal to 1?,No,-4.899322032928467,-4.150503158569336,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 6 equal to 9?,No,-4.398403167724609,-4.086822032928467,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 2 equal to 47?,No,-5.459292888641357,-4.083685874938965,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 0 equal to 7?,No,-5.020540237426758,-4.4541401863098145,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 5 equal to 7?,No,-4.48824405670166,-4.235836505889893,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 5 equal to 83?,No,-5.272899627685547,-3.8353993892669678,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 2 equal to 6?,No,-4.683159351348877,-3.948715925216675,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 0 equal to 8?,No,-4.678885459899902,-4.363952159881592,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 3 equal to 5?,No,-4.118690013885498,-4.118690013885498,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 3 equal to 3?,No,-4.680784702301025,-4.741905212402344,Yes,False
Arithmetic,1_digit_addition,'',Is 6 plus 3 equal to 4?,No,-4.520540237426758,-4.890705108642578,Yes,False
Arithmetic,1_digit_addition,'',Is 7 plus 2 equal to 8?,No,-4.61324405670166,-4.8568501472473145,Yes,False
Arithmetic,1_digit_addition,'',Is 6 plus 9 equal to 96?,No,-4.490832328796387,-3.943216323852539,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 7 equal to 79?,No,-4.709292888641357,-4.021185874938965,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 5 equal to 1?,No,-4.773877143859863,-4.0251336097717285,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 5 equal to 16?,No,-4.176452159881592,-4.360836505889893,Yes,False
Arithmetic,1_digit_addition,'',Is 3 plus 3 equal to 4?,No,-4.1190714836120605,-4.618690013885498,Yes,False
Arithmetic,1_digit_addition,'',Is 8 plus 6 equal to 33?,No,-4.956623077392578,-4.0791401863098145,No,True
Arithmetic,1_digit_addition,'',Is 3 plus 6 equal to 3?,No,-4.616385459899902,-4.614618301391602,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 7 equal to 8?,No,-4.086377143859863,-4.274322032928467,Yes,False
Arithmetic,1_digit_addition,'',Is 2 plus 6 equal to 6?,No,-4.864618301391602,-4.924990653991699,Yes,False
Arithmetic,1_digit_addition,'',Is 1 plus 1 equal to 6?,No,-4.995659351348877,-3.840035915374756,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 8 equal to 44?,No,-5.397899627685547,-4.084292888641357,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 8 equal to 64?,No,-4.743284702301025,-3.9315714836120605,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 1 equal to 7?,No,-4.896185874938965,-4.642519474029541,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 4 equal to 19?,No,-4.176452159881592,-3.783768892288208,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 4 equal to 84?,No,-5.021185874938965,-4.021185874938965,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 7 equal to 4?,No,-4.42574405670166,-3.971268892288208,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 3 equal to 33?,No,-4.737490653991699,-4.046465873718262,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 7 equal to 72?,No,-4.522899627685547,-4.084292888641357,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 2 equal to 8?,No,-4.708040237426758,-4.580019474029541,No,True
Arithmetic,1_digit_addition,'',Is 3 plus 4 equal to 8?,No,-4.180353164672852,-4.367393970489502,Yes,False
Arithmetic,1_digit_addition,'',Is 3 plus 5 equal to 1?,No,-4.867853164672852,-3.743690252304077,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 9 equal to 27?,No,-3.537848949432373,-4.426452159881592,Yes,False
Arithmetic,1_digit_addition,'',Is 3 plus 9 equal to 97?,No,-4.894853591918945,-3.831623077392578,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 8 equal to 24?,No,-4.335903167724609,-4.147363185882568,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 0 equal to 8?,No,-4.898877143859863,-4.272363185882568,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 0 equal to 2?,No,-4.931929588317871,-4.213983535766602,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 7 equal to 61?,No,-5.239618301391602,-3.8663854598999023,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 0 equal to 3?,No,-4.8072662353515625,-4.151483535766602,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 2 equal to 3?,No,-4.649740695953369,-4.3376336097717285,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 8 equal to 38?,No,-4.739618301391602,-3.925743818283081,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 9 equal to 50?,No,-4.802743911743164,-3.553332567214966,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 5 equal to 5?,No,-4.802118301391602,-4.61324405670166,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 2 equal to 1?,No,-5.053332328796387,-4.490832328796387,No,True
Arithmetic,1_digit_addition,'',Is 3 plus 7 equal to 18?,No,-4.145540237426758,-4.330845832824707,Yes,False
Arithmetic,1_digit_addition,'',Is 0 plus 3 equal to 7?,No,-4.334292888641357,-4.209292888641357,No,True
Arithmetic,1_digit_addition,'',Is 3 plus 1 equal to 9?,No,-4.739618301391602,-4.67574405670166,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 3 equal to 5?,No,-4.398877143859863,-4.898403167724609,Yes,False
Arithmetic,1_digit_addition,'',Is 2 plus 2 equal to 5?,No,-4.838983535766602,-3.948432207107544,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 5 equal to 30?,No,-4.613952159881592,-3.9858365058898926,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 9 equal to 39?,No,-4.48824405670166,-3.73749041557312,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 4 equal to 78?,No,-5.490243911743164,-4.115243911743164,No,True
Arithmetic,1_digit_addition,'',Is 3 plus 0 equal to 8?,No,-5.053885459899902,-4.302118301391602,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 0 equal to 4?,No,-4.864618301391602,-4.484930038452148,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 7 equal to 22?,No,-3.9438138008117676,-4.269853591918945,Yes,False
Arithmetic,1_digit_addition,'',Is 0 plus 4 equal to 2?,No,-4.773877143859863,-4.211822032928467,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 1 equal to 1?,No,-5.052743911743164,-4.927118301391602,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 2 equal to 50?,No,-5.239618301391602,-3.9411849975585938,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 8 equal to 95?,No,-5.177118301391602,-3.662848949432373,No,True
Arithmetic,1_digit_addition,'',Is 3 plus 2 equal to 7?,No,-4.926452159881592,-4.299990653991699,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 9 equal to 7?,No,-4.492393970489502,-3.867393970489502,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 8 equal to 17?,No,-3.7866532802581787,-4.237490653991699,Yes,False
Arithmetic,1_digit_addition,'',Is 8 plus 8 equal to 89?,No,-4.897899627685547,-3.9598634243011475,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 6 equal to 21?,No,-4.268345832824707,-4.014710903167725,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 9 equal to 37?,No,-4.832353591918945,-3.503308057785034,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 7 equal to 1?,No,-4.866905212402344,-3.679893970489502,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 1 equal to 5?,No,-4.650503158569336,-3.9173262119293213,No,True
