Type,Digits,Context,Question,Correct Answer,yes_logprob,no_logprob,predicted_answer,is_correct
Arithmetic,1_digit_addition,'',Is 8 plus 3 equal to 17?,No,-5.200029373168945,-4.009397506713867,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 6 equal to 5?,No,-6.069775581359863,-3.651012897491455,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 8 equal to 4?,No,-5.922430038452148,-3.6741890907287598,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 0 equal to 6?,No,-5.377401828765869,-3.330967664718628,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 4 equal to 4?,No,-4.706623077392578,-5.080019474029541,Yes,False
Arithmetic,1_digit_addition,'',Is 5 plus 1 equal to 9?,No,-4.238952159881592,-4.049990653991699,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 0 equal to 6?,No,-4.233965873718262,-4.1056904792785645,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 6 equal to 70?,No,-4.929893970489502,-3.0688138008117676,No,True
Arithmetic,1_digit_addition,'',Is 3 plus 8 equal to 77?,No,-4.896185874938965,-3.1290502548217773,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 1 equal to 8?,No,-5.297430038452148,-4.983965873718262,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 7 equal to 76?,No,-5.487490653991699,-3.4839658737182617,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 3 equal to 3?,No,-4.709292888641357,-3.583040237426758,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 3 equal to 89?,No,-5.483965873718262,-4.476754665374756,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 4 equal to 7?,No,-3.8291401863098145,-4.950029373168945,Yes,False
Arithmetic,1_digit_addition,'',Is 1 plus 4 equal to 8?,No,-4.612490653991699,-4.920440196990967,Yes,False
Arithmetic,1_digit_addition,'',Is 7 plus 1 equal to 4?,No,-5.693248748779297,-4.069023609161377,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 6 equal to 57?,No,-5.144123077392578,-3.7036800384521484,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 0 equal to 1?,No,-4.398877143859863,-2.8840134143829346,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 7 equal to 86?,No,-5.334292888641357,-3.2849349975585938,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 5 equal to 4?,No,-5.209292888641357,-3.819375514984131,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 9 equal to 59?,No,-4.894123077392578,-3.593090295791626,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 1 equal to 26?,No,-5.176452159881592,-3.6733365058898926,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 1 equal to 6?,No,-5.177118301391602,-2.3786849975585938,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 5 equal to 98?,No,-5.522899627685547,-3.1625638008117676,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 9 equal to 85?,No,-4.614618301391602,-3.4241890907287598,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 5 equal to 26?,No,-4.923336505889893,-4.2318501472473145,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 8 equal to 1?,No,-4.992853164672852,-3.429893970489502,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 9 equal to 17?,No,-4.080845832824707,-4.014710903167725,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 4 equal to 72?,No,-5.548336505889893,-4.041958332061768,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 2 equal to 1?,No,-4.867393970489502,-2.446716070175171,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 6 equal to 9?,No,-5.075029373168945,-4.1975626945495605,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 2 equal to 47?,No,-5.17418909072876,-3.5474300384521484,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 0 equal to 7?,No,-5.287773609161377,-2.912773609161377,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 5 equal to 7?,No,-4.0166401863098145,-5.013653755187988,Yes,False
Arithmetic,1_digit_addition,'',Is 6 plus 5 equal to 83?,No,-4.830845832824707,-3.2498373985290527,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 2 equal to 6?,No,-5.518345832824707,-3.0179390907287598,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 0 equal to 8?,No,-4.7666401863098145,-3.343090295791626,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 3 equal to 5?,No,-4.3556904792785645,-4.540647506713867,Yes,False
Arithmetic,1_digit_addition,'',Is 4 plus 3 equal to 3?,No,-5.209292888641357,-3.4438138008117676,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 3 equal to 4?,No,-5.101754665374756,-4.226025581359863,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 2 equal to 8?,No,-4.850273609161377,-5.7142229080200195,Yes,False
Arithmetic,1_digit_addition,'',Is 6 plus 9 equal to 96?,No,-5.17418909072876,-4.170440196990967,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 7 equal to 79?,No,-5.548336505889893,-3.7318501472473145,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 5 equal to 1?,No,-5.364618301391602,-3.2872695922851562,No,True
