Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
1.0,1.0,physical-dynamics,,negation,1.0,The speck on the wheel is rotating.,Is the wheel rolling?,Yes,-6.780115604400635,-7.718332767486572,-11.466354370117188,-12.55506420135498,4.686238765716553,4.836731433868408,No,False
2.0,1.0,physical-dynamics,,negation,1.0,The speck on the wheel is rotating.,Is the wheel sliding?,No,-7.967970371246338,-6.718381404876709,-11.466354370117188,-12.55506420135498,3.4983839988708496,5.8366827964782715,No,True
3.0,1.0,physical-dynamics,,negation,2.0,The speck on the wheel is not rotating.,Is the wheel rolling?,No,-7.279600143432617,-7.4057464599609375,-11.466354370117188,-12.55506420135498,4.18675422668457,5.149317741394043,No,True
4.0,1.0,physical-dynamics,,negation,2.0,The speck on the wheel is not rotating.,Is the wheel sliding?,Yes,-7.903531551361084,-7.780249118804932,-11.466354370117188,-12.55506420135498,3.5628228187561035,4.774815082550049,No,False
5.0,2.0,physical-dynamics,,other,1.0,"In a moment, the top of the wheel will touch the floor.",Is the wheel rolling?,Yes,-5.216031551361084,-7.655419826507568,-11.466354370117188,-12.55506420135498,6.2503228187561035,4.899644374847412,Yes,True
6.0,2.0,physical-dynamics,,other,1.0,"In a moment, the top of the wheel will touch the floor.",Is the wheel sliding?,No,-4.499411582946777,-5.374703884124756,-11.466354370117188,-12.55506420135498,6.96694278717041,7.180360317230225,No,True
7.0,2.0,physical-dynamics,,other,2.0,"In a moment, the top of the wheel will remain at the top.",Is the wheel rolling?,No,-4.120921611785889,-4.811588764190674,-11.466354370117188,-12.55506420135498,7.345432758331299,7.743475437164307,No,True
8.0,2.0,physical-dynamics,,other,2.0,"In a moment, the top of the wheel will remain at the top.",Is the wheel sliding?,Yes,-4.092684268951416,-3.9058055877685547,-11.466354370117188,-12.55506420135498,7.3736701011657715,8.649258613586426,No,False
9.0,3.0,physical-dynamics,,other,1.0,The wheel is moving forward on a surface. The surface is very flat.,Is the wheel rolling?,Yes,-7.561088562011719,-9.624704360961914,-11.466354370117188,-12.55506420135498,3.9052658081054688,2.9303598403930664,Yes,True
10.0,3.0,physical-dynamics,,other,1.0,The wheel is moving forward on a surface. The surface is very flat.,Is the wheel sliding?,No,-8.124333381652832,-6.78111457824707,-11.466354370117188,-12.55506420135498,3.3420209884643555,5.77394962310791,No,True
11.0,3.0,physical-dynamics,,other,2.0,The wheel is moving forward on a surface. The surface is very slippery.,Is the wheel rolling?,No,-7.624029636383057,-8.749859809875488,-11.466354370117188,-12.55506420135498,3.842324733734131,3.805204391479492,Yes,False
12.0,3.0,physical-dynamics,,other,2.0,The wheel is moving forward on a surface. The surface is very slippery.,Is the wheel sliding?,Yes,-8.123674392700195,-9.06222152709961,-11.466354370117188,-12.55506420135498,3.342679977416992,3.492842674255371,No,False
