property,prefix,Context,Question,Correct Answer,negative_sample_type,yes_logprob,no_logprob,predicted_answer,is_correct
allows movement,a finger,'',Does a finger allow movement?,Yes,random,-0.8006407022476196,-1.8022310733795166,Yes,True
basks in the sun,an iguana,'',Does an iguana bask in the sun?,Yes,random,-1.0193907022476196,-2.028695821762085,Yes,True
basks in the sun,a trolley,'',Does a trolley bask in the sun?,No,random,-2.2120347023010254,-0.7172476649284363,No,True
beats its chest,a butterfly,'',Does a butterfly beat its chest?,No,random,-2.6340134143829346,-0.6420843601226807,No,True
belongs to the onion family,a monkey,'',Does a monkey belong to the onion family?,No,random,-3.1027634143829346,-0.6147311329841614,No,True
bruises over time,gloves,'',Does gloves bruise over time?,No,random,-1.376044750213623,-1.378702163696289,Yes,False
buries head in sand,an ostrich,'',Does an ostrich burie head in sand?,Yes,random,-1.563544750213623,-1.066202163696289,No,False
can absorb shocks,a lion,'',Can a lion absorb shocks?,No,random,-0.9802324771881104,-1.4802324771881104,Yes,False
can affect urine,hair,'',Can hair affect urine?,No,random,-1.376044750213623,-1.3803174495697021,Yes,False
can ambush its prey,a yacht,'',Can a yacht ambush its prey?,No,random,-1.2693907022476196,-1.2709810733795166,Yes,False
can attract insects,a lobster,'',Can a lobster attract insects?,No,random,-1.511609673500061,-1.011609673500061,No,True
can bark,an arrow,'',Can an arrow bark?,No,random,-2.1678595542907715,-0.6733343601226807,No,True
can be a distraction,a television,'',Can a television be a distraction?,Yes,random,-0.7263423800468445,-1.7318603992462158,Yes,True
can be a distraction,cider,'',Can cider be a distraction?,No,random,-1.2302324771881104,-1.23284912109375,Yes,False
can be a source of entertainment,a guitar,'',Can a guitar be a source of entertainment?,Yes,random,-0.8721647262573242,-1.872524380683899,Yes,True
can be a source of entertainment,an armor,'',Can an armor be a source of entertainment?,No,random,-0.9897311329841614,-1.4897310733795166,Yes,False
can be acoustic,a limousine,'',Can a limousine be acoustic?,No,random,-2.1650543212890625,-0.6654639840126038,No,True
can be added to a hot drink,a rollerskate,'',Can a rollerskate be added to a hot drink?,No,random,-2.1678595542907715,-0.6733343601226807,No,True
can be added to alcoholic drinks,a buffalo,'',Can a buffalo be added to alcoholic drinks?,No,random,-1.574109673500061,-1.0756876468658447,No,True
can be added to cake,cabbage,'',Can cabbage be added to cake?,No,random,-2.6053595542907715,-0.6147311329841614,No,True
can be added to cereal,cabbage,'',Can cabbage be added to cereal?,No,random,-1.792859673500061,-0.7992964386940002,No,True
can be airborne,chocolate,'',Can chocolate be airborne?,No,random,-1.2381407022476196,-1.2397310733795166,Yes,False
can be attached to a DVD player,a caterpillar,'',Can a caterpillar be attached to a dvd player?,No,random,-2.4463043212890625,-0.9450923800468445,No,True
can be attached to a car,an ear,'',Can an ear be attached to a car?,No,random,-2.2588043212890625,-0.7614824771881104,No,True
can be attached to a tractor,hair,'',Can hair be attached to a tractor?,No,random,-1.784952163696289,-0.7875483632087708,No,True
can be attached to a tree,a swing,'',Can a swing be attached to a tree?,Yes,random,-1.2146716117858887,-1.7172938585281372,Yes,True
can be attached to an oven,a stove,'',Can a stove be attached to an oven?,Yes,random,-1.4463043212890625,-1.4489824771881104,Yes,True
can be attached to bicycles,a toad,'',Can a toad be attached to bicycles?,No,random,-1.4334216117858887,-0.9389208555221558,No,True
can be bad for the teeth,lemonade,'',Can lemonade be bad for the teeth?,Yes,random,-1.5739824771881104,-1.0756103992462158,No,False
can be baked,a bean,'',Can a bean be baked?,Yes,random,-1.8006407022476196,-0.8070972561836243,No,False
can be baked,broccoli,'',Can broccoli be baked?,No,random,-1.5245347023010254,-1.028774380683899,No,True
can be bald,an owl,'',Can an owl be bald?,No,random,-1.8318907022476196,-0.8295843601226807,No,True
can be banned in a drought,a boomerang,'',Can a boomerang be banned in a drought?,No,random,-1.8006407022476196,-0.8070972561836243,No,True
can be bass,a guitar,'',Can a guitar be bass?,Yes,random,-1.985524296760559,-0.9881407022476196,No,False
can be bent,a leg,'',Can a leg be bent?,Yes,random,-0.9138423800468445,-1.4193603992462158,Yes,True
can be bent,an owl,'',Can an owl be bent?,No,random,-1.8006407022476196,-0.8022311329841614,No,True
can be bitter in taste,cider,'',Can cider be bitter in taste?,Yes,random,-1.344794750213623,-1.347452163696289,Yes,True
can be blonde,hair,'',Can hair be blonde?,Yes,random,-0.8474521636962891,-1.8490674495697021,Yes,True
can be blonde,an ambulance,'',Can an ambulance be blonde?,No,random,-1.7745347023010254,-0.7826708555221558,No,True
can be blunt,a bayonet,'',Can a bayonet be blunt?,Yes,random,-1.4932847023010254,-0.9984976649284363,No,False
can be broken,a sweater,'',Can a sweater be broken?,No,random,-1.7146716117858887,-0.7123777270317078,No,True
can be button shaped,mushroom,'',Can mushroom be button shaped?,Yes,random,-1.610524296760559,-1.1147310733795166,No,False
can be carbonated,lemonade,'',Can lemonade be carbonated?,Yes,random,-1.1756407022476196,-1.1772310733795166,Yes,True
can be claustrophobic,a squirrel,'',Can a squirrel be claustrophobic?,No,random,-1.5584216117858887,-1.060024380683899,No,True
can be coated with flavor,a donut,'',Can a donut be coated with flavor?,Yes,random,-0.7655001878738403,-1.7709810733795166,Yes,True
can be cold,a plow,'',Can a plow be cold?,No,random,-2.2277634143829346,-0.7358343601226807,No,True
can be cooked,cheese,'',Can cheese be cooked?,Yes,random,-1.4932847023010254,-0.9920311570167542,No,False
can be covered,butter,'',Can butter be covered?,No,random,-1.188544750213623,-1.1928174495697021,Yes,False
can be covered in chocolate,a seagull,'',Can a seagull be covered in chocolate?,No,random,-1.8943907022476196,-0.8959811329841614,No,True
can be covered in lip gloss,a lip,'',Can a lip be covered in lip gloss?,Yes,random,-1.204274296760559,-1.7084810733795166,Yes,True
can be covered in lip gloss,a harpsichord,'',Can a harpsichord be covered in lip gloss?,No,random,-1.9959216117858887,-1.0053174495697021,No,True
can be crumbly,a bagpipe,'',Can a bagpipe be crumbly?,No,random,-1.7614824771881104,-0.7601987719535828,No,True
can be crushed,garlic,'',Can garlic be crushed?,Yes,random,-0.9072946906089783,-1.909952163696289,Yes,True
