Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
1,1,material-dynamics,1,material,1,Chao sees something that is fabric.,Can Chao fold it?,Yes,20.0,0,-4.9979472160339355,-10.060688018798828,-1.207061162361732,-4.178837840373699,-3.7908860536722035,-5.881850178425129,Yes,True,True,True
2,1,material-dynamics,1,material,1,Chao sees something that is fabric.,Can Chao pour it?,No,20.0,0,-7.061832904815674,-3.2181427478790283,-3.2709468511434703,2.6637074305461006,-3.7908860536722035,-5.881850178425129,No,True,False,True
3,1,material-dynamics,1,material,2,Chao sees something that is liquid.,Can Chao fold it?,No,20.0,0,-4.936588764190674,-6.749244213104248,-1.1457027105184703,-0.8673940346791191,-3.7908860536722035,-5.881850178425129,Yes,False,False,True
4,1,material-dynamics,1,material,2,Chao sees something that is liquid.,Can Chao pour it?,Yes,20.0,0,-2.8422937393188477,-7.530115604400635,0.9485923143533559,-1.6482654259755058,-3.7908860536722035,-5.881850178425129,Yes,True,True,True
5,2,material-dynamics,2,material,1,Chao sees the denim.,Can Chao fold it?,Yes,20.0,0,-3.9195852279663086,-6.652296543121338,-0.12869917429410505,-0.770446364696209,-3.7908860536722035,-5.881850178425129,Yes,True,True,True
6,2,material-dynamics,2,material,1,Chao sees the denim.,Can Chao pour it?,No,20.0,0,-4.028531551361084,-5.87116813659668,-0.23764549768888044,0.010682041828449229,-3.7908860536722035,-5.881850178425129,Yes,False,False,True
7,2,material-dynamics,2,material,2,Chao sees the water.,Can Chao fold it?,No,20.0,0,-2.8697662353515625,-2.6027634143829346,0.921119818320641,3.2790867640421943,-3.7908860536722035,-5.881850178425129,No,True,False,True
8,2,material-dynamics,2,material,2,Chao sees the water.,Can Chao pour it?,Yes,20.0,0,-4.4029717445373535,-6.4947662353515625,-0.61208569086515,-0.6129160569264336,-3.7908860536722035,-5.881850178425129,Yes,True,True,True
10,3,material-dynamics,3,material,1,Chao sees something that is fabric.,Can Chao stir it?,No,20.0,0,-4.03111457824707,-3.9841480255126953,-0.24022852457486676,1.8977021529124336,-3.7908860536722035,-5.881850178425129,No,True,False,True
12,3,material-dynamics,3,material,2,Chao sees something that is liquid.,Can Chao stir it?,Yes,20.0,0,-3.905470371246338,-7.749332904815674,-0.11458431757413434,-1.867482726390545,-3.7908860536722035,-5.881850178425129,Yes,True,True,True
16,4,material-dynamics,4,material,2,Chao sees the water.,Can Chao stir it?,Yes,20.0,0,-2.964796781539917,-4.12037992477417,0.8260892721322866,1.761470253650959,-3.7908860536722035,-5.881850178425129,Yes,True,False,False
20,5,material-dynamics,5,material,2,Chao sees something that is gas.,Can Chao stir it?,Yes,20.0,0,-4.249541759490967,-3.9682140350341797,-0.45865570581876325,1.9136361433909492,-3.7908860536722035,-5.881850178425129,No,False,False,False
24,6,material-dynamics,6,material,2,Chao sees the oxygen.,Can Chao stir it?,Yes,20.0,0,-3.6845145225524902,-3.9801011085510254,0.10637153111971331,1.9017490698741035,-3.7908860536722035,-5.881850178425129,Yes,True,False,False
25,7,material-dynamics,7,material,1,Chao sees something that is rigid.,Can it break?,Yes,20.0,0,-3.9206488132476807,-6.498754501342773,-0.12976275957547712,-0.6169043229176445,-3.7908860536722035,-5.881850178425129,Yes,True,True,True
26,7,material-dynamics,7,material,1,Chao sees something that is rigid.,Can it ripple?,No,20.0,0,-4.154793739318848,-3.763784646987915,-0.3639076856466441,2.118065531437214,-3.7908860536722035,-5.881850178425129,No,True,False,True
27,7,material-dynamics,7,material,2,Chao sees something that is fabric.,Can it break?,No,20.0,0,-4.093305587768555,-8.249373435974121,-0.30241953409635114,-2.367523257548992,-3.7908860536722035,-5.881850178425129,Yes,False,True,False
28,7,material-dynamics,7,material,2,Chao sees something that is fabric.,Can it ripple?,Yes,20.0,0,-3.093496799468994,-8.937309265136719,0.6973892542032094,-3.05545908671159,-3.7908860536722035,-5.881850178425129,Yes,True,True,True
31,8,material-dynamics,8,material,2,Chao sees something that is liquid.,Can it break?,No,20.0,0,-3.7635397911071777,-7.248297691345215,0.027346262565025814,-1.366447512920086,-3.7908860536722035,-5.881850178425129,Yes,False,True,False
32,8,material-dynamics,8,material,2,Chao sees something that is liquid.,Can it ripple?,Yes,20.0,0,-4.7807464599609375,-9.124568939208984,-0.989860406288734,-3.2427187607838555,-3.7908860536722035,-5.881850178425129,Yes,True,True,True
33,9,material-dynamics,9,material,1,Chao sees something that is non-rigid.,Can it break?,Yes,20.0,0,-2.9215009212493896,-7.655603408813477,0.8693851324228139,-1.7737532303883476,-3.7908860536722035,-5.881850178425129,Yes,True,True,True
