question,A,B,C,D,answer,oa_logprob,ob_logprob,oc_logprob,od_logprob,predicted_answer,is_correct
What is the term for a sub-optimal but acceptable outcome of negotiations between parties?,(A) Bargaining,(B) Satisficing,(C) Accepting,(D) Compromising,B,-10.937498092651367,-1.6406234502792358,-6.187499523162842,-0.21874940395355225,D,False
What is the term for the 'rule of thumb' type of bias in decision making?,(A) Framing bias,(B) Hindsight bias,(C) Over-confidence bias,(D) Heuristics,D,-1.4531179666519165,-7.687493324279785,-4.99999475479126,-0.27733778953552246,D,True
What is a normative perspective?,(A) The way things are.,(B) The way things are going to be.,(C) The way things should be.,(D) The way things were.,C,-10.687496185302734,-10.437496185302734,-9.131431579589844e-05,-13.81249713897705,C,True
"In the 'five forces model', what is the type of competitive activity that exists between organisations?",(A) The potential for entry into the industry,(B) The threat of substitute products,(C) The power of customers,(D) The level of rivalry,D,-11.124998092651367,-9.37499713897705,-11.874999046325684,-0.0025467872619628906,D,True
Which one of the following political leaders could not be termed a 'transformational' leader?,(A) Margaret Thatcher,(B) Mikhail Gorbachov,(C) Nelson Mandela,(D) Bill Clinton,D,-9.562499046325684,-6.906249523162842,-8.1875,-0.0026851892471313477,D,True
What is a Gantt chart a type of?,(A) Work flow design,(B) Work schedule design,(C) Work rate design,(D) Work output design,B,-6.437495708465576,-0.0021593570709228516,-11.249991416931152,-9.249993324279785,B,True
Which one of the following is a feature of McGregor's Theory X?,(A) Workers enjoy responsibility.,(B) Workers view physical and mental effort as a natural part of work.,(C) Workers like to show initiative.,(D) Workers like to be directed.,D,-9.4375,-8.0625,-13.6875,-0.0011290311813354492,D,True
What is the term for power derived from status or position in an organisation?,(A) Referent,(B) Expert,(C) Reward,(D) Legitimate,D,-11.8125,-12.624999046325684,-12.562499046325684,-5.1021575927734375e-05,D,True
Which writer is most associated with bureaucratic structures?,(A) Henry Fayol,(B) Max Weber,(C) Adam Smith,(D) Mary Parker Follett,B,-8.124999046325684,-0.0017008781433105469,-14.312494277954102,-14.124995231628418,B,True
Who of the following is the industrial philanthropist?,(A) Frederick Taylor,(B) Seebohm Rowntree,(C) Henry Ford,(D) Max Weber,B,-6.71874475479126,-4.218746662139893,-0.016232013702392578,-8.874996185302734,C,False
Individualism as a guiding moral philosophy was advocated by which economist?,(A) John Kenneth Galbraith,(B) John Maynard Keynes,(C) Milton Friedman,(D) Alfred Marshall,C,-11.187496185302734,-12.062496185302734,-0.0032030344009399414,-10.312498092651367,C,True
The Hawthorn Studies are most associated with which writer?,(A) Mary Parker Follett,(B) Elton Mayo,(C) Lillian Gilbreth,(D) Frederick Taylor,B,-1.5312418937683105,-0.24609136581420898,-7.968743324279785,-7.062497138977051,B,True
How can you describe the thinking and outlook of transformational leaders?,(A) Strategic,(B) Operational,(C) Functional,(D) Developmental,A,-3.5937490463256836,-8.1875,-11.0,-0.0294187068939209,D,False
What are the key characteristics of transactional leaders?,"(A) Guiding, mentoring and motivating","(B) Guiding, commanding and motivating","(C) Guiding, demonstrating and motivating","(D) Guiding, mentoring and demonstrating",A,-9.812499046325684,-0.7929675579071045,-0.6054675579071045,-6.093748569488525,C,False
What is not an assumption underpinning the rational decision making model?,(A) Incomplete information,(B) An agreed goal,(C) A structured problem,(D) High level of certainty regarding the environment,A,-0.001035928726196289,-11.374996185302734,-9.124994277954102,-9.499994277954102,A,True
