Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
1,1,social-properties,1,antonym,1,Chao treats people kindly.,Is Chao friendly?,Yes,20.0,0,-1.0249401330947876,-4.7152605056762695,1.3830231212336441,-2.8023258928081085,-2.4079632543284317,-1.912934612868161,Yes,True,True,True
2,1,social-properties,1,antonym,1,Chao treats people kindly.,Is Chao hostile?,No,20.0,0,-4.149322032928467,-0.47530677914619446,-1.741358778600035,1.4376278337219666,-2.4079632543284317,-1.912934612868161,No,True,False,True
3,1,social-properties,1,antonym,2,Chao treats people coldly.,Is Chao friendly?,No,20.0,0,-4.398877143859863,-0.5831543803215027,-1.9909138895314316,1.3297802325466583,-2.4079632543284317,-1.912934612868161,No,True,False,True
4,1,social-properties,1,antonym,2,Chao treats people coldly.,Is Chao hostile?,Yes,20.0,0,-0.9944296479225159,-2.7459216117858887,1.4135336064059159,-0.8329869989177277,-2.4079632543284317,-1.912934612868161,Yes,True,True,True
5,2,social-properties,2,antonym,1,Chao greeted Yan.,Is Chao friendly?,Yes,20.0,0,-1.3166842460632324,-2.3729472160339355,1.0912790082651993,-0.4600126031657745,-2.4079632543284317,-1.912934612868161,Yes,True,True,True
6,2,social-properties,2,antonym,1,Chao greeted Yan.,Is Chao hostile?,No,20.0,0,-2.947467088699341,-0.759365439414978,-0.5395038343709091,1.153569173453183,-2.4079632543284317,-1.912934612868161,No,True,False,True
7,2,social-properties,2,antonym,2,Chao insulted Yan.,Is Chao friendly?,No,20.0,0,-3.6501338481903076,-0.6498777270317078,-1.242170593861876,1.2630568858364533,-2.4079632543284317,-1.912934612868161,No,True,False,True
8,2,social-properties,2,antonym,2,Chao insulted Yan.,Is Chao hostile?,Yes,20.0,0,-1.0245347023010254,-3.2139835357666016,1.3834285520274063,-1.3010489228984405,-2.4079632543284317,-1.912934612868161,Yes,True,True,True
9,3,social-properties,3,antonym,1,Chao enjoys meeting new people.,Is Chao friendly?,Yes,20.0,0,-1.0508854389190674,-3.7947237491607666,1.3570778154093643,-1.8817891362926056,-2.4079632543284317,-1.912934612868161,Yes,True,True,True
10,3,social-properties,3,antonym,1,Chao enjoys meeting new people.,Is Chao hostile?,No,20.0,0,-4.120082378387451,-0.48612159490585327,-1.7121191240590194,1.4268130179623078,-2.4079632543284317,-1.912934612868161,No,True,False,True
11,3,social-properties,3,antonym,2,Chao avoids meeting new people.,Is Chao friendly?,No,20.0,0,-3.666722059249878,-0.603257954120636,-1.2587588049214462,1.309676658747525,-2.4079632543284317,-1.912934612868161,No,True,False,True
12,3,social-properties,3,antonym,2,Chao avoids meeting new people.,Is Chao hostile?,Yes,20.0,0,-2.1841177940368652,-0.9314172267913818,0.2238454602915665,0.9815173860767792,-2.4079632543284317,-1.912934612868161,No,False,False,False
13,4,social-properties,4,other,1,Chao gave Yan a gift.,Is Chao friendly?,Yes,20.0,0,-1.0276498794555664,-3.0914957523345947,1.3803133748728653,-1.1785611394664337,-2.4079632543284317,-1.912934612868161,Yes,True,True,True
14,4,social-properties,4,other,1,Chao gave Yan a gift.,Is Chao hostile?,No,20.0,0,-2.995379686355591,-0.5562769770622253,-0.5874164320271591,1.3566576358059357,-2.4079632543284317,-1.912934612868161,No,True,False,True
15,4,social-properties,4,other,2,Chao gave Yan a glare.,Is Chao friendly?,No,20.0,0,-3.0731301307678223,-0.7672324180603027,-0.6651668764393905,1.1457021948078583,-2.4079632543284317,-1.912934612868161,No,True,False,True
16,4,social-properties,4,other,2,Chao gave Yan a glare.,Is Chao hostile?,Yes,20.0,0,-1.0572662353515625,-3.3088998794555664,1.3506970189768692,-1.3959652665874054,-2.4079632543284317,-1.912934612868161,Yes,True,True,True
17,5,social-properties,5,antonym,1,Chao is reliable.,Is Chao trustworthy?,Yes,20.0,0,-1.119429588317871,-4.746399879455566,1.2885336660105606,-2.8334652665874054,-2.4079632543284317,-1.912934612868161,Yes,True,True,True
18,5,social-properties,5,antonym,1,Chao is reliable.,Is Chao untrustworthy?,No,20.0,0,-4.273877143859863,-0.5755307078361511,-1.8659138895314316,1.33740390503201,-2.4079632543284317,-1.912934612868161,No,True,False,True
19,5,social-properties,5,antonym,2,Chao is unreliable.,Is Chao trustworthy?,No,20.0,0,-4.431190013885498,-0.62236487865448,-2.0232267595570663,1.290569734213681,-2.4079632543284317,-1.912934612868161,No,True,False,True
20,5,social-properties,5,antonym,2,Chao is unreliable.,Is Chao untrustworthy?,Yes,20.0,0,-1.1584484577178955,-4.1529717445373535,1.2495147966105362,-2.2400371316691925,-2.4079632543284317,-1.912934612868161,Yes,True,True,True
21,6,social-properties,6,negation,1,Chao can be depended upon.,Is Chao trustworthy?,Yes,20.0,0,-1.0410380363464355,-4.245659351348877,1.3669252179819962,-2.332724738480716,-2.4079632543284317,-1.912934612868161,Yes,True,True,True
22,6,social-properties,6,negation,1,Chao can be depended upon.,Is Chao untrustworthy?,No,20.0,0,-3.4928531646728516,-0.6218222975730896,-1.0848899103444198,1.2911123152950714,-2.4079632543284317,-1.912934612868161,No,True,False,True
23,6,social-properties,6,negation,2,Chao cannot be depended upon.,Is Chao trustworthy?,No,20.0,0,-4.180353164672852,-0.5080762505531311,-1.7723899103444198,1.40485836231503,-2.4079632543284317,-1.912934612868161,No,True,False,True
24,6,social-properties,6,negation,2,Chao cannot be depended upon.,Is Chao untrustworthy?,Yes,20.0,0,-1.0107835531234741,-3.8875925540924072,1.3971797012049576,-1.9746579412242462,-2.4079632543284317,-1.912934612868161,Yes,True,True,True
25,7,social-properties,7,antonym,1,"Yan told Chao a secret. Today, no one else knows the secret.",Is Chao trustworthy?,Yes,20.0,0,-1.049808144569397,-3.0437464714050293,1.3581551097590348,-1.1308118585368683,-2.4079632543284317,-1.912934612868161,Yes,True,True,True
26,7,social-properties,7,antonym,1,"Yan told Chao a secret. Today, no one else knows the secret.",Is Chao untrustworthy?,No,20.0,0,-2.4173262119293213,-0.9197236895561218,-0.009362957600889565,0.9932109233120392,-2.4079632543284317,-1.912934612868161,No,True,False,True
27,7,social-properties,7,antonym,2,"Yan told Chao a secret. Today, everyone knows the secret.",Is Chao trustworthy?,No,20.0,0,-2.556190252304077,-0.8130107522010803,-0.14822699797564542,1.0999238606670807,-2.4079632543284317,-1.912934612868161,No,True,False,True
28,7,social-properties,7,antonym,2,"Yan told Chao a secret. Today, everyone knows the secret.",Is Chao untrustworthy?,Yes,20.0,0,-1.1677324771881104,-2.544280767440796,1.2402307771403214,-0.6313461545726349,-2.4079632543284317,-1.912934612868161,Yes,True,True,True
29,8,social-properties,8,antonym,1,Chao is good at completing important tasks.,Is Chao trustworthy?,Yes,20.0,0,-0.8938531279563904,-3.7000925540924072,1.5141101263720413,-1.7871579412242462,-2.4079632543284317,-1.912934612868161,Yes,True,True,True
30,8,social-properties,8,antonym,1,Chao is good at completing important tasks.,Is Chao untrustworthy?,No,20.0,0,-3.6353089809417725,-0.509365439414978,-1.2273457266133407,1.403569173453183,-2.4079632543284317,-1.912934612868161,No,True,False,True
31,8,social-properties,8,antonym,2,Chao is bad at completing important tasks.,Is Chao trustworthy?,No,20.0,0,-3.963003158569336,-0.528264582157135,-1.5550399042409042,1.384670030711026,-2.4079632543284317,-1.912934612868161,No,True,False,True
32,8,social-properties,8,antonym,2,Chao is bad at completing important tasks.,Is Chao untrustworthy?,Yes,20.0,0,-1.128156065940857,-2.6845145225524902,1.2798071883875748,-0.7715799096843292,-2.4079632543284317,-1.912934612868161,Yes,True,True,True
33,9,social-properties,9,antonym,1,Chao usually keeps promises.,Is Chao trustworthy?,Yes,20.0,1,-1.066202163696289,-3.763110399246216,1.3652120859458527,-1.876729682858648,-2.431414249642142,-1.8863807163875679,Yes,True,True,True
34,9,social-properties,9,antonym,1,Chao usually keeps promises.,Is Chao untrustworthy?,No,20.0,1,-3.7764835357666016,-0.5994936227798462,-1.3450692861244598,1.2868870936077217,-2.431414249642142,-1.8863807163875679,No,True,False,True
