Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
1.0,1.0,spatial-relations,,antonym,1.0,The nail is to the right of the wheel.,Is the wheel to the left of the nail?,Yes,0,-2.4058518409729004,-0.15580664575099945,-2.3594558548888767,-0.20220263183502296,-0.04639598608402351,No,False
2.0,1.0,spatial-relations,,antonym,1.0,The nail is to the right of the wheel.,Is the wheel to the right of the nail?,No,0,-3.133685350418091,-0.1336113065481186,-3.087289364334067,-0.1800072926321421,-0.04639598608402351,No,True
3.0,1.0,spatial-relations,,antonym,2.0,The nail is to the left of the wheel.,Is the wheel to the left of the nail?,No,0,-3.5790109634399414,-0.07896584272384644,-3.5326149773559177,-0.12536182880786995,-0.04639598608402351,No,True
4.0,1.0,spatial-relations,,antonym,2.0,The nail is to the left of the wheel.,Is the wheel to the right of the nail?,Yes,0,-2.3937957286834717,-0.14379553496837616,-2.347399742599448,-0.19019152105239967,-0.04639598608402351,No,False
5.0,2.0,spatial-relations,,antonym,1.0,The nail is next to the right side of the wheel.,Is the wheel to the left of the nail?,Yes,0,-2.206042528152466,-0.20598453283309937,-2.159646542068442,-0.2523805189171229,-0.04639598608402351,No,False
6.0,2.0,spatial-relations,,antonym,1.0,The nail is next to the right side of the wheel.,Is the wheel to the right of the nail?,No,0,-0.5052992105484009,-2.0050976276397705,-0.45890322446437737,-2.0514936137237942,-0.04639598608402351,Yes,False
7.0,2.0,spatial-relations,,antonym,2.0,The nail is next to the left side of the wheel.,Is the wheel to the left of the nail?,No,0,-0.6153616309165955,-1.3650031089782715,-0.568965644832572,-1.411399095062295,-0.04639598608402351,Yes,False
8.0,2.0,spatial-relations,,antonym,2.0,The nail is next to the left side of the wheel.,Is the wheel to the right of the nail?,Yes,0,-1.6009721755981445,-0.35089802742004395,-1.554576189514121,-0.39729401350406746,-0.04639598608402351,No,False
10.0,2.0,spatial-relations,,antonym,1.0,The nail is next to the right side of the wheel.,Is the nail to the left of the wheel?,No,0,-4.095773220062256,-0.09560379385948181,-4.049377233978232,-0.14199977994350532,-0.04639598608402351,No,True
12.0,2.0,spatial-relations,,antonym,2.0,The nail is next to the left side of the wheel.,Is the nail to the left of the wheel?,Yes,0,-0.32170984148979187,-2.5711190700531006,-0.27531385540576836,-2.6175150561371243,-0.04639598608402351,Yes,True
13.0,2.0,spatial-relations,,antonym,1.0,The nail is next to the right side of the wheel.,Is the nail to the right of the wheel?,Yes,0,-0.25324180722236633,-2.7526509761810303,-0.20684582113834282,-2.799046962265054,-0.04639598608402351,Yes,True
15.0,2.0,spatial-relations,,antonym,2.0,The nail is next to the left side of the wheel.,Is the nail to the right of the wheel?,No,0,-3.8546743392944336,-0.10454225540161133,-3.80827835321041,-0.15093824148563484,-0.04639598608402351,No,True
17.0,3.0,spatial-relations,,antonym,1.0,The wheel is in front of Chao. Chao turns right.,Is the wheel to the left of Chao?,Yes,0,-1.7802870273590088,-0.28028711676597595,-1.7338910412749853,-0.32668310284999946,-0.04639598608402351,No,False
18.0,3.0,spatial-relations,,antonym,1.0,The wheel is in front of Chao. Chao turns right.,Is the wheel to the right of Chao?,No,0,-1.1527608633041382,-0.6527608036994934,-1.1063648772201147,-0.6991567897835169,-0.04639598608402351,No,True
19.0,3.0,spatial-relations,,antonym,2.0,The wheel is in front of Chao. Chao turns left.,Is the wheel to the left of Chao?,No,0,-0.8802815079689026,-0.879734456539154,-0.8338855218848791,-0.9261304426231776,-0.04639598608402351,Yes,False
20.0,3.0,spatial-relations,,antonym,2.0,The wheel is in front of Chao. Chao turns left.,Is the wheel to the right of Chao?,Yes,0,-3.100249767303467,-0.10017558187246323,-3.053853781219443,-0.14657156795648674,-0.04639598608402351,No,False
21.0,4.0,spatial-relations,,antonym,1.0,The wheel is to the right of Chao. Chao turns around.,Is the wheel to the left of Chao?,Yes,0,-1.0816924571990967,-0.5817666053771973,-1.0352964711150732,-0.6281625914612208,-0.04639598608402351,No,False
22.0,4.0,spatial-relations,,antonym,1.0,The wheel is to the right of Chao. Chao turns around.,Is the wheel to the right of Chao?,No,0,-4.060422420501709,-0.06059153005480766,-4.014026434417685,-0.10698751613883117,-0.04639598608402351,No,True
23.0,4.0,spatial-relations,,antonym,2.0,The wheel is to the left of Chao. Chao turns around.,Is the wheel to the left of Chao?,No,0,-3.825848340988159,-0.0761399194598198,-3.7794523549041354,-0.1225359055438433,-0.04639598608402351,No,True
24.0,4.0,spatial-relations,,antonym,2.0,The wheel is to the left of Chao. Chao turns around.,Is the wheel to the right of Chao?,Yes,0,-2.6466896533966064,-0.14668963849544525,-2.6002936673125827,-0.19308562457946876,-0.04639598608402351,No,False
25.0,5.0,spatial-relations,,antonym,1.0,"The shop is in front of Chao, and the zoo is behind. Chao turns right.",Is the shop to the left of Chao?,Yes,0,-2.199554681777954,-0.1994594931602478,-2.1531586956939304,-0.2458554792442713,-0.04639598608402351,No,False
26.0,5.0,spatial-relations,,antonym,1.0,"The shop is in front of Chao, and the zoo is behind. Chao turns right.",Is the shop to the right of Chao?,No,0,-1.265969157218933,-0.5159692168235779,-1.2195731711349096,-0.5623652029076014,-0.04639598608402351,No,True
27.0,5.0,spatial-relations,,antonym,2.0,"The shop is in front of Chao, and the zoo is behind. Chao turns left.",Is the shop to the left of Chao?,No,0,-1.1045953035354614,-0.6045953035354614,-1.058199317451438,-0.6509912896194849,-0.04639598608402351,No,True
28.0,5.0,spatial-relations,,antonym,2.0,"The shop is in front of Chao, and the zoo is behind. Chao turns left.",Is the shop to the right of Chao?,Yes,0,-1.9663478136062622,-0.2162526249885559,-1.9199518275222387,-0.2626486110725794,-0.04639598608402351,No,False
