Type,Digits,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
Arithmetic,1_digit_addition,'',Is 8 plus 3 equal to 17?,No,20.0,0,-14.12092113494873,-0.013267298229038715,-7.395981842993448,4.668693652117994,-6.724939291955282,-4.681960950347032,No,True,False,True
Arithmetic,1_digit_addition,'',Is 1 plus 6 equal to 5?,No,20.0,3,-9.62382984161377,-0.07505369931459427,-2.9076087195271008,4.595033662162313,-6.716221122086669,-4.670087361476908,No,True,False,True
Arithmetic,1_digit_addition,'',Is 1 plus 8 equal to 4?,No,20.0,4,-12.936530113220215,-0.08140040189027786,-6.199104700113336,4.6158003846062154,-6.7374254131068785,-4.697200786496493,No,True,False,True
Arithmetic,1_digit_addition,'',Is 7 plus 0 equal to 6?,No,20.0,0,-13.30986499786377,-0.0447293296456337,-6.584925705908487,4.637231620701399,-6.724939291955282,-4.681960950347032,No,True,False,True
Arithmetic,1_digit_addition,'',Is 2 plus 4 equal to 4?,No,20.0,1,-7.248297691345215,-0.04878024384379387,-0.5514224819373341,4.6548823663310035,-6.696875209407881,-4.703662610174797,No,True,False,True
Arithmetic,1_digit_addition,'',Is 5 plus 1 equal to 9?,No,20.0,2,-13.185900688171387,-0.008557930588722229,-6.462944197809945,4.709943814923948,-6.722956490361442,-4.71850174551267,No,True,False,True
Arithmetic,1_digit_addition,'',Is 4 plus 0 equal to 6?,No,20.0,0,-14.43366813659668,-0.009790081530809402,-7.7087288446413975,4.672170868816223,-6.724939291955282,-4.681960950347032,No,True,False,True
Arithmetic,1_digit_addition,'',Is 6 plus 6 equal to 70?,No,20.0,3,-12.558158874511719,-0.02342074178159237,-5.84193775242505,4.646666619695315,-6.716221122086669,-4.670087361476908,No,True,False,True
Arithmetic,1_digit_addition,'',Is 3 plus 8 equal to 77?,No,20.0,0,-11.55758285522461,-0.051575496792793274,-4.832643563269327,4.630385453554239,-6.724939291955282,-4.681960950347032,No,True,False,True
Arithmetic,1_digit_addition,'',Is 8 plus 1 equal to 8?,No,20.0,2,-6.436695575714111,-0.07502450048923492,0.2862609146473307,4.643477245023435,-6.722956490361442,-4.71850174551267,No,True,False,True
Arithmetic,1_digit_addition,'',Is 5 plus 7 equal to 76?,No,20.0,0,-12.684117317199707,-0.04317992553114891,-5.959178025244425,4.638781024815883,-6.724939291955282,-4.681960950347032,No,True,False,True
Arithmetic,1_digit_addition,'',Is 2 plus 3 equal to 3?,No,20.0,0,-5.373673915863037,-0.11197345703840256,1.351265376092245,4.56998749330863,-6.724939291955282,-4.681960950347032,No,True,False,True
Arithmetic,1_digit_addition,'',Is 9 plus 3 equal to 89?,No,20.0,0,-13.869766235351562,-0.040298718959093094,-7.14482694339628,4.641662231387939,-6.724939291955282,-4.681960950347032,No,True,False,True
Arithmetic,1_digit_addition,'',Is 5 plus 4 equal to 7?,No,20.0,4,-7.936588764190674,-0.04842771217226982,-1.1991633510837953,4.6487730743242235,-6.7374254131068785,-4.697200786496493,No,True,False,True
Arithmetic,1_digit_addition,'',Is 1 plus 4 equal to 8?,No,20.0,3,-10.498071670532227,-0.06864287704229355,-3.781850548445558,4.601444484434614,-6.716221122086669,-4.670087361476908,No,True,False,True
Arithmetic,1_digit_addition,'',Is 7 plus 1 equal to 4?,No,20.0,1,-12.811400413513184,-0.029062634333968163,-6.114525204105303,4.674599975840829,-6.696875209407881,-4.703662610174797,No,True,False,True
