Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
1.0,1.0,physical-dynamics,,negation,1.0,The speck on the wheel is rotating.,Is the wheel rolling?,Yes,0,-1.1511216163635254,-0.6511216759681702,-0.7339311708540966,-1.0683121214775988,-0.41719044550942874,Yes,True
2.0,1.0,physical-dynamics,,negation,1.0,The speck on the wheel is rotating.,Is the wheel sliding?,No,0,-3.588855028152466,-0.08826424926519394,-3.171664582643037,-0.5054546947746227,-0.41719044550942874,No,True
3.0,1.0,physical-dynamics,,negation,2.0,The speck on the wheel is not rotating.,Is the wheel rolling?,No,0,-2.679565191268921,-0.17800097167491913,-2.2623747457594923,-0.5951914171843479,-0.41719044550942874,No,True
4.0,1.0,physical-dynamics,,negation,2.0,The speck on the wheel is not rotating.,Is the wheel sliding?,Yes,0,-2.2687370777130127,-0.26873713731765747,-1.851546632203584,-0.6859275828270862,-0.41719044550942874,No,False
5.0,2.0,physical-dynamics,,other,1.0,"In a moment, the top of the wheel will touch the floor.",Is the wheel rolling?,Yes,0,-0.7410533428192139,-0.7394890785217285,-0.3238628973097851,-1.1566795240311571,-0.41719044550942874,Yes,True
6.0,2.0,physical-dynamics,,other,1.0,"In a moment, the top of the wheel will touch the floor.",Is the wheel sliding?,No,0,-2.1745219230651855,-0.1735725700855255,-1.757331477555757,-0.5907630155949543,-0.41719044550942874,No,True
7.0,2.0,physical-dynamics,,other,2.0,"In a moment, the top of the wheel will remain at the top.",Is the wheel rolling?,No,0,-2.610753059387207,-0.10977968573570251,-2.1935626138777784,-0.5269701312451313,-0.41719044550942874,No,True
8.0,2.0,physical-dynamics,,other,2.0,"In a moment, the top of the wheel will remain at the top.",Is the wheel sliding?,Yes,0,-3.5451853275299072,-0.04482671990990639,-3.1279948820204786,-0.46201716541933513,-0.41719044550942874,No,False
9.0,3.0,physical-dynamics,,other,1.0,The wheel is moving forward on a surface. The surface is very flat.,Is the wheel rolling?,Yes,0,-0.09515981376171112,-3.093595504760742,0.3220306317477176,-3.510785950270171,-0.41719044550942874,Yes,True
10.0,3.0,physical-dynamics,,other,1.0,The wheel is moving forward on a surface. The surface is very flat.,Is the wheel sliding?,No,0,-1.782180905342102,-0.2815900146961212,-1.3649904598326734,-0.69878046020555,-0.41719044550942874,No,True
11.0,3.0,physical-dynamics,,other,2.0,The wheel is moving forward on a surface. The surface is very slippery.,Is the wheel rolling?,No,0,-0.22632929682731628,-2.225738525390625,0.19086114868211246,-2.6429289709000536,-0.41719044550942874,Yes,False
12.0,3.0,physical-dynamics,,other,2.0,The wheel is moving forward on a surface. The surface is very slippery.,Is the wheel sliding?,Yes,0,-0.433915376663208,-1.4329420328140259,-0.016724931153779266,-1.8501324783234545,-0.41719044550942874,Yes,True
13.0,4.0,physical-dynamics,,antonym,1.0,The wheel is moving down.,Is the wheel falling?,Yes,1,-0.17173199355602264,-2.1701676845550537,0.2662733180526023,-2.608172996163679,-0.43800531160862494,Yes,True
14.0,4.0,physical-dynamics,,antonym,1.0,The wheel is moving down.,Is the wheel rising?,No,1,-4.533816814422607,-0.032867494970560074,-4.095811502813983,-0.470872806579185,-0.43800531160862494,No,True
15.0,4.0,physical-dynamics,,antonym,2.0,The wheel is moving up.,Is the wheel falling?,No,1,-2.1506733894348145,-0.1500825732946396,-1.7126680778261896,-0.5880878849032645,-0.43800531160862494,No,True
16.0,4.0,physical-dynamics,,antonym,2.0,The wheel is moving up.,Is the wheel rising?,Yes,1,-0.044575925916433334,-4.043011665344238,0.3934293856921916,-4.481016976952863,-0.43800531160862494,Yes,True
17.0,5.0,physical-dynamics,,antonym,1.0,The wheel is getting closer to the ground.,Is the wheel falling?,Yes,1,-0.5498386025428772,-1.0492476224899292,-0.11183329093425226,-1.487252934098554,-0.43800531160862494,Yes,True
