question,A,B,C,D,answer,oa_logprob,ob_logprob,oc_logprob,od_logprob,predicted_answer,is_correct
"The quantum efficiency of a photon detector is 0.1. If 100 photons are sent into the detector, one after the other, the detector will detect photons","(A) an average of 10 times, with an rms deviation of about 4","(B) an average of 10 times, with an rms deviation of about 3","(C) an average of 10 times, with an rms deviation of about 1","(D) an average of 10 times, with an rms deviation of about 0.1",B,-3.456993818283081,-2.8431427478790283,-1.3435121774673462,-3.3429200649261475,C,False
"White light is normally incident on a puddle of water (index of refraction 1.33). A thin (500 nm) layer of oil (index of refraction 1.5) floats on the surface of the puddle. Of the following, the most strongly reflected wavelength is",(A) 500 nm,(B) 550 nm,(C) 600 nm,(D) 650 nm,C,-2.761733055114746,-2.2029917240142822,-2.0779917240142822,-2.390533447265625,C,True
Which of the following is true about any system that undergoes a reversible thermodynamic process?,(A) There are no changes in the internal energy of the system.,(B) The temperature of the system remains constant during the process.,(C) The entropy of the system and its environment remains unchanged.,(D) The entropy of the system and its environment must increase.,C,-5.069775581359863,-2.4842286109924316,-2.7342090606689453,-1.851515293121338,D,False
The best type of laser with which to do spectroscopy over a range of visible wavelengths is,(A) a dye laser,(B) a helium-neon laser,(C) an excimer laser,(D) a ruby laser,A,-3.2920336723327637,-1.2968013286590576,-2.5467090606689453,-2.671661853790283,B,False
Excited states of the helium atom can be characterized as para- (antiparallel electron spins) and ortho- (parallel electron spins). The observation that an ortho- state has lower energy than the corresponding para- state can be understood in terms of which of the following?,(A) The Heisenberg uncertainty principle,(B) The Pauli exclusion principle,(C) The Bohr model of the atom,(D) Nuclear hyperfine coupling,B,-4.485836505889893,-1.374876618385315,-3.3747220039367676,-1.874948501586914,B,True
Which of the following gives the total spin quantum number of the electrons in the ground state of neutral nitrogen (Z = 7)?,(A) 1/2,(B) 1,(C) 3/2,(D) 5/2,C,-3.6691136360168457,-2.046821117401123,-1.7968355417251587,-3.5467803478240967,C,True
"Consider three identical, ideal capacitors. The first capacitor is charged to a voltage and then disconnected from the battery. The other two capacitors, initially uncharged and connected in series, are then connected across the first capacitor. What is the final voltage on the first capacitor?",(A) V_0/5,(B) V_0/3,(C) V_0/2,(D) 2V_0/3,D,-3.7738771438598633,-2.031137704849243,-1.9061508178710938,-2.6561899185180664,C,False
"Protons used in cancer therapy are typically accelerated to about 0.6c. How much work must be done on a particle of mass m in order for it to reach this speed, assuming it starts at rest?",(A) 0.25mc^2,(B) 0.60mc^2,(C) 0.67mc^2,(D) 1.25mc^2,A,-3.7113771438598633,-2.343637704849243,-1.9139492511749268,-2.718672752380371,C,False
De Broglie hypothesized that the linear momentum and wavelength of a free massive particle are related by which of the following constants?,(A) Planck’s constant,(B) Boltzmann’s constant,(C) The Rydberg constant,(D) The speed of light,A,-1.7646394968032837,-4.499195575714111,-3.7651875019073486,-2.140562057495117,A,True
"If the total energy of a particle of mass m is equal to twice its rest energy, then the magnitude of the particle’s relativistic momentum is",(A) mc/2,(B) mc/(2^(1/2)),(C) mc,(D) (3^(1/2))mc,D,-3.8531627655029297,-2.0467190742492676,-2.3592090606689453,-3.2342190742492676,B,False
"In the diamond structure of elemental carbon, the nearest neighbors of each C atom lie at the corners of a",(A) square,(B) hexagon,(C) cube,(D) tetrahedron,D,-4.11324405670166,-1.382652759552002,-3.8896992206573486,-3.390213966369629,B,False
The coefficient of static friction between a small coin and the surface of a turntable is 0.30. The turntable rotates at 33.3 revolutions per minute. What is the maximum distance from the center of the turntable at which the coin will not slide?,(A) 0.024 m,(B) 0.048 m,(C) 0.121 m,(D) 0.242 m,D,-3.8824033737182617,-2.0780537128448486,-2.078062057495117,-2.5780818462371826,B,False
The sign of the charge carriers in a doped semiconductor can be deduced by measuring which of the following properties?,(A) Specific heat,(B) Thermal conductivity,(C) Electrical resistivity,(D) Hall coefficient,D,-4.741385459899902,-3.999642848968506,-1.624951720237732,-1.874951720237732,C,False
The primary source of the Sun’s energy is a series of thermonuclear reactions in which the energy produced is c^2 times the mass difference between,(A) two hydrogen atoms and one helium atom,(B) four hydrogen atoms and one helium atom,(C) six hydrogen atoms and two helium atoms,(D) three helium atoms and one carbon atom,B,-3.5544052124023438,-1.249884009361267,-2.999619960784912,-3.499619960784912,B,True
Electromagnetic radiation provides a means to probe aspects of the physical universe. Which of the following statements regarding radiation spectra is NOT correct?,"(A) Lines in the infrared, visible, and ultraviolet regions of the spectrum reveal primarily the nuclear structure of the sample.",(B) The wavelengths identified in an absorption spectrum of an element are among those in its emission spectrum.,(C) Absorption spectra can be used to determine which elements are present in distant stars.,(D) Spectral analysis can be used to identify the composition of galactic dust.,A,-1.8734009265899658,-2.6246848106384277,-2.4997966289520264,-2.6248767375946045,A,True
Which of the following statements about bosons and/or fermions is true?,(A) Bosons have symmetric wave functions and obey the Pauli exclusion principle.,(B) Bosons have antisymmetric wave functions and do not obey the Pauli exclusion principle.,(C) Fermions have symmetric wave functions and obey the Pauli exclusion principle.,(D) Fermions have antisymmetric wave functions and obey the Pauli exclusion principle.,D,-5.314901828765869,-4.59286642074585,-4.34321403503418,-1.0937316417694092,D,True
Excited states of the helium atom can be characterized as para- (antiparallel electron spins) and ortho- (parallel electron spins). The observation that an ortho- state has lower energy than the corresponding para- state can be understood in terms of which of the following?,(A) The Heisenberg uncertainty principle,(B) The Pauli exclusion principle,(C) The Bohr model of the atom,(D) Nuclear hyperfine coupling,B,-4.485836505889893,-1.374876618385315,-3.3747220039367676,-1.874948501586914,B,True
"One end of a horizontal, massless spring is attached to a wall. A mass of 0.30 kg is attached to the other end of the spring and rests on a table. The mass is displaced 0.030 m from its equilibrium position and released. It has a speed of 0.040 m/s as it passes through its equilibrium position. In the absence of friction, what is the total mechanical energy of the system?",(A) 0.24 mJ,(B) 0.38 mJ,(C) 0.48 mJ,(D) 0.75 mJ,A,-4.29918909072876,-2.4373512268066406,-1.562425136566162,-2.81241512298584,C,False
"A meter stick with a speed of 0.8c moves past an observer. In the observer’s reference frame, how long does it take the stick to pass the observer ?",(A) 1.6 ns,(B) 2.5 ns,(C) 4.2 ns,(D) 6.9 ns,B,-3.538393497467041,-2.296686887741089,-1.8669978380203247,-2.6717374324798584,C,False
