task,QID,AnsRefIDs,Context,Question,Correct Answer,yes_logprob,no_logprob,predicted_answer,is_correct
qa1,15,[13],Sandra went to the hallway.,Is Sandra in the hallway?,Yes,-0.08957532793283463,-2.468552827835083,Yes,True
qa1,15,[13],Sandra went to the hallway.,Is Sandra in the bathroom?,No,-4.031040191650391,-0.018382802605628967,No,True
qa1,6,[1],John travelled to the kitchen.,Is John in the kitchen?,Yes,-0.010255591943860054,-4.624868869781494,Yes,True
qa1,6,[1],John travelled to the kitchen.,Is John in the hallway?,No,-2.57785964012146,-0.07939543575048447,No,True
qa1,6,[2],Sandra moved to the kitchen.,Is Sandra in the kitchen?,Yes,-0.0004164032870903611,-10.062420845031738,Yes,True
qa1,6,[2],Sandra moved to the kitchen.,Is Sandra in the garden?,No,-8.624704360961914,-0.0003382019931450486,No,True
qa1,6,[4],Sandra went to the bathroom.,Is Sandra in the bathroom?,Yes,-0.6951074600219727,-0.6952027082443237,Yes,True
qa1,6,[4],Sandra went to the bathroom.,Is Sandra in the bedroom?,No,-2.9373090267181396,-0.055496588349342346,No,True
qa1,6,[4],Sandra travelled to the office.,Is Sandra in the office?,Yes,-0.0798577293753624,-2.577953815460205,Yes,True
qa1,6,[4],Sandra travelled to the office.,Is Sandra in the hallway?,No,-1.8122965097427368,-0.1863202005624771,No,True
qa1,15,[11],John moved to the bathroom.,Is John in the bathroom?,Yes,-0.0004251062637194991,-8.687409400939941,Yes,True
qa1,15,[11],John moved to the bathroom.,Is John in the office?,No,-8.49976921081543,-0.0002920652332250029,No,True
qa1,15,[11],Sandra went back to the bathroom.,Is Sandra in the bathroom?,Yes,-0.023538481444120407,-3.7811508178710938,Yes,True
qa1,15,[11],Sandra went back to the bathroom.,Is Sandra in the kitchen?,No,-5.249769687652588,-0.005535612348467112,No,True
qa1,12,[10],Mary went to the bathroom.,Is Mary in the bathroom?,Yes,-0.9763373136520386,-0.4744729995727539,No,False
