question,A,B,C,D,answer,predicted_answer,is_correct,eval_split_ratio,fold,raw_oa_logprob,raw_ob_logprob,raw_oc_logprob,raw_od_logprob,corrected_oa_logprob,corrected_ob_logprob,corrected_oc_logprob,corrected_od_logprob,calib_oa_mean,calib_ob_mean,calib_oc_mean,calib_od_mean,plain_predicted_answer,kfold_predicted_answer,plain_is_correct,kfold_is_correct
Transcription-affecting DNA region that may be located thousands of basepairs away from the promoter.,(A) Enhancer,(B) Repressor,(C) Operator,(D) Promoter,A,B,False,20.0,0,-2.926452159881592,-1.9341785907745361,-2.4193501472473145,-2.426452159881592,0.16521216814334583,0.5201749690832238,0.15135956039795495,0.047207360084240424,-3.0916643280249376,-2.45435355985776,-2.5707097076452694,-2.473659519965832,B,B,False,False
Two related species evolve in a way that makes them less similar.,(A) Divergent evolution,(B) Convergent evolution,(C) Parallel evolution,(D) Coevolution,A,B,False,20.0,0,-3.0270423889160156,-2.0271716117858887,-3.0270423889160156,-2.0271716117858887,0.064621939108922,0.42718194807187126,-0.4563326812707462,0.44648790817994355,-3.0916643280249376,-2.45435355985776,-2.5707097076452694,-2.473659519965832,B,D,False,False
The relatives of a group of pelicans from the same species that separated from each other because of an unsuccessful migration are reunited 150 years later and find that they are unable to produce offspring. This is an example of,(A) allopatric speciation.,(B) sympatric speciation.,(C) genetic drift.,(D) gene flow.,A,B,False,20.0,0,-3.145202159881592,-2.145202159881592,-3.1381001472473145,-2.145202159881592,-0.05353783185665417,0.30915139997616814,-0.567390439602045,0.3284573600842404,-3.0916643280249376,-2.45435355985776,-2.5707097076452694,-2.473659519965832,B,D,False,False
Which of the following statements is NOT correct about apoptosis?,"(A) Apoptosis, a special type of cell division, requires multiple cell signaling.",(B) The fact that apoptosis is widespread across several kingdoms is evidence that it evolved early in the evolution of eukaryotes.,(C) Apoptosis plays a crucial role in the development of fingers in embryonic development.,(D) Apoptosis prevents an aging and dying cell from damaging neighboring cells.,A,D,False,20.0,0,-3.48749041557312,-2.98749041557312,-3.2358365058898926,-1.9762769937515259,-0.3958260875481825,-0.5331368557153602,-0.6651267982446232,0.49738252621430634,-3.0916643280249376,-2.45435355985776,-2.5707097076452694,-2.473659519965832,D,D,False,False
Which of the following must exist in a population before natural selection can act upon that population?,(A) Genetic variation among individuals,(B) Variation among individuals caused by environmental factors,(C) Sexual reproduction,(D) B and C only,A,B,False,20.0,0,-2.4463043212890625,-1.941202163696289,-2.4463043212890625,-1.941202163696289,0.6453600067358751,0.5131513961614709,0.1244053863562069,0.5324573562695432,-3.0916643280249376,-2.45435355985776,-2.5707097076452694,-2.473659519965832,B,A,False,True
Which of the following is the source of oxygen produced during photosynthesis?,(A) H2O,(B) H2O2,(C) CO2,(D) CO,A,C,False,20.0,0,-3.113952159881592,-2.613952159881592,-1.610524296760559,-2.1182847023010254,-0.022287831856654172,-0.15959860002383186,0.9601854108847103,0.35537481766480683,-3.0916643280249376,-2.45435355985776,-2.5707097076452694,-2.473659519965832,C,C,False,False
Hemoglobin is a molecule that binds to both O2 and CO2. There is an allosteric relationship between the concentrations of O2 and CO2. Hemoglobin's affinity for O2,(A) decreases as blood pH decreases,(B) increases as H+ concentration increases,(C) increases in exercising muscle tissue,(D) decreases as CO2 concentration decreases,A,B,False,20.0,0,-2.8395423889160156,-2.332702159881592,-2.832702159881592,-2.332702159881592,0.252121939108922,0.12165139997616814,-0.2619924522363224,0.14095736008424042,-3.0916643280249376,-2.45435355985776,-2.5707097076452694,-2.473659519965832,B,A,False,True
"Stomata allow gases, such as H2O and CO2, to exchange between the inside of a plant leaf and the surrounding environment. Which of the following occurs under normal daytime environmental conditions?",(A) H2O diffuses out of the leaf faster than CO2 enters.,(B) H2O diffuses out of the leaf slower than CO2 enters.,(C) CO2 diffuses out of the leaf faster than H2O enters.,(D) H2O exchanges with CO2 at equal rates.,A,B,False,20.0,0,-2.5245347023010254,-2.020202159881592,-2.5245347023010254,-2.0245347023010254,0.5671296257239122,0.43415139997616814,0.04617500534424401,0.44912481766480683,-3.0916643280249376,-2.45435355985776,-2.5707097076452694,-2.473659519965832,B,A,False,True
"In cells, which of the following can catalyze reactions involving hydrogen peroxide, provide cellular energy, and make proteins, in that order?","(A) Peroxisomes, mitochondria, and ribosomes","(B) Peroxisomes, mitochondria, and lysosomes","(C) Peroxisomes, mitochondria, and Golgi apparatus","(D) Lysosomes, chloroplasts, and ribosomes",A,D,False,20.0,0,-2.8682847023010254,-2.6190714836120605,-2.6197662353515625,-2.6182847023010254,0.22337962572391223,-0.1647179237543006,-0.049056527706293096,-0.14462518233519317,-3.0916643280249376,-2.45435355985776,-2.5707097076452694,-2.473659519965832,D,A,False,True
What was the prevailing notion prior to the time of Lyell and Darwin?,"(A) Earth is a few thousand years old, and populations are unchanging.","(B) Earth is a few thousand years old, and populations gradually change.","(C) Earth is millions of years old, and populations rapidly change.","(D) Earth is millions of years old, and populations are unchanging.",A,C,False,20.0,0,-3.4334216117858887,-2.426452159881592,-1.4307847023010254,-2.4307847023010254,-0.34175728376095105,0.02790139997616814,1.139925005344244,0.04287481766480683,-3.0916643280249376,-2.45435355985776,-2.5707097076452694,-2.473659519965832,C,C,False,False
