question,A,B,C,D,answer,oa_logprob,ob_logprob,oc_logprob,od_logprob,predicted_answer,is_correct
Suppose that an expansionary fiscal policy leads to a large increase in real output and a small increase in the price level. From this it can be inferred that,(A) inflation had already impacted the economy before the fiscal stimulus.,(B) the economy initially had some unemployed resources.,(C) aggregate supply decreased.,(D) aggregate demand is steeply sloped.,B,-5.216196060180664,-4.965856075286865,-6.964271545410156,-5.21844482421875,B,True
Which of the following is included in U.S. GDP? I.   The market value of movies made in Africa by U.S. citizens II.   The market value of olive oil made in Italy and sold in the United States. III.   The market value of blue jeans made in the United States and sold in Japan IV.   The market value of wine made in the United States by Canadian citizens,(A) II III and IV only,(B) I and III only,(C) II and IV only,(D) III and IV only,D,-5.460399627685547,-4.461377143859863,-5.530184268951416,-5.218061923980713,B,False
When both short-run aggregate supply and aggregate demand increase which of the following can be said for certain?,(A) The price level rises but real GDP falls.,(B) Both the price level and real GDP rise.,(C) The price level rises but the change in real GDP is uncertain.,(D) Real GDP rises but the change in the price level is uncertain.,D,-5.176452159881592,-4.248673915863037,-4.436588764190674,-4.560900688171387,B,False
Tariffs and quotas,(A) result in lower domestic prices.,(B) sometimes raise and sometimes lower the amount of the product sold domestically.,(C) lower the amount of the product sold domestically.,(D) raise the amount of the product sold domestically.,C,-4.256523609161377,-3.8853089809417725,-4.0876336097717285,-2.640213966369629,D,False
A likely cause of falling Treasury bond prices might be,(A) expansionary monetary policy.,(B) contractionary monetary policy.,(C) a depreciating dollar.,(D) fiscal policy designed to reduce the budget deficit.,B,-2.9370954036712646,-4.434322357177734,-4.311467170715332,-3.8122546672821045,A,False
Households demand more money as an asset when,(A) nominal GDP falls.,(B) the nominal interest rate falls.,(C) bond prices fall.,(D) the supply of money falls.,B,-4.745659351348877,-5.181190013885498,-3.7489006519317627,-3.7498090267181396,C,False
Allocative efficiency,(A) means that no inferior products will be produced.,(B) implies that the economy's output is distributed evenly.,(C) means that those who work hardest will get more.,(D) implies that resources are used to produce the goods and services society desires in just the right amounts.,D,-4.705174446105957,-6.629398822784424,-6.449954986572266,-2.293935775756836,D,True
GDP measures,(A) production within a nation's borders.,(B) production by a nation's citizens wherever they may be.,(C) income earned by the factors of production plus depreciation and indirect business taxes.,(D) (A) and (C),D,-3.4970145225524902,-5.670440196990967,-4.932582378387451,-2.1248602867126465,D,True
Every choice results in a foregone best alternative which economists call the,(A) accounting cost,(B) switching cost,(C) inferior cost,(D) opportunity cost,D,-5.116905212402344,-7.830273151397705,-6.9663543701171875,-2.9363298416137695,D,True
When a nation is operating at the natural rate of unemployment,(A) there is no cyclical unemployment.,(B) the inflation rate is zero.,(C) there is no structural unemployment.,(D) the nation is experiencing a recession.,A,-3.7163503170013428,-6.020540237426758,-4.525503158569336,-4.59254264831543,A,True
If a country has a negative value on its current account then it must,(A) pay that amount to its trading partners.,(B) have a positive value of equal magnitude on its capital account.,(C) depreciate its currency.,(D) appreciate its currency.,B,-2.7184250354766846,-5.588983535766602,-4.593017578125,-4.843462944030762,A,False
Which of the following transactions would be counted in GDP?,(A) The cash you receive from babysitting your neighbor’s kids,(B) The sale of illegal drugs,(C) The sale of cucumbers to a pickle manufacturer,(D) The sale of a pound of tomatoes at a supermarket,D,-4.405419826507568,-8.391790390014648,-3.6554200649261475,-3.9684805870056152,C,False
If your nominal income rises 4 percent and your real income falls 1 percent by how much did the price level change?,(A) 5 percent decrease,(B) ¼ percent increase,(C) 3 percent increase,(D) 5 percent increase,D,-4.278995513916016,-5.654131889343262,-4.592100143432617,-3.5936057567596436,D,True
Economy X is an open economy with flexible exchange rates. Economy Y is closed. Ceteris paribus expansionary monetary policy is,(A) more effective in X because the policy will increase net exports.,(B) more effective in X because the policy will decrease net exports.,(C) equally effective in X and Y.,(D) less effective in X because the policy will decrease net exports.,D,-4.181190013885498,-5.42574405670166,-4.121399879455566,-4.248188018798828,C,False
Equilibrium real GDP is far below full employment and the government lowers household taxes. Which is the likely result?,(A) Unemployment falls with little inflation.,(B) Unemployment rises with little inflation.,(C) Unemployment falls with rampant inflation.,(D) Unemployment rises with rampant inflation.,A,-4.717381954193115,-7.0725626945495605,-6.213983535766602,-6.780249118804932,A,True
If $1000 is deposited into a checking account and excess reserves increase by $700 the reserve ratio must be:,(A) 70%.,(B) 30%.,(C) 40%.,(D) 90%.,B,-3.9816136360168457,-5.806190013885498,-5.12201452255249,-3.9215009212493896,D,False
Automatic or built-in stabilizers,(A) prevent inflation.,(B) prevent recessions from occurring.,(C) prevent inflation and recessions from occurring.,(D) are government policies already in place that promote deficit spending during recessions and surplus budgets during expansions.,D,-4.8392229080200195,-5.425716876983643,-3.495659112930298,-3.061174154281616,D,True
Suppose consumers expect the price of corn to be lower in the near future while the price of seed corn and fertilizer fall. What will happen to the equilibrium price and the equilibrium quantity?,(A) The equilibrium price will rise while the equilibrium quantity is indeterminate.,(B) The equilibrium price will fall while the equilibrium quantity is indeterminate.,(C) The equilibrium price is indeterminate while the equilibrium quantity will rise.,(D) The equilibrium price is indeterminate while the equilibrium quantity will fall.,B,-5.308421611785889,-4.9363298416137695,-4.935900688171387,-4.936911582946777,C,False
An increase in the demand for money in the economy could result from,(A) a recession.,(B) a higher price level.,(C) higher interest rates.,(D) expected future inflation.,B,-2.7635397911071777,-5.456623077392578,-5.278850555419922,-2.6401593685150146,D,False
An increase in the consumer price index is commonly referred to as,(A) economic growth.,(B) inflation.,(C) unemployment.,(D) discouraged workers.,B,-4.873071193695068,-2.7495694160461426,-8.329290390014648,-7.55787992477417,B,True
GDP measures I. production II. income earned during the production process III. spending by consumers businesses governments and foreigners,(A) Only I is correct.,(B) Only II is correct.,(C) Only III is correct.,(D) I II and III are correct.,D,-5.226754665374756,-6.2318501472473145,-6.05074405670166,-3.5759055614471436,D,True
The economy is currently operating at full employment. Assuming flexible wages and prices how would a decline in aggregate demand affect GDP and the price level in the short run and GDP and the price level in the long run? SHORT-RUN GDP     SHORT-RUN PRICE LEVEL     LONG-RUN GDP     LONG-RUN PRICE LEVEL,(A) Falls     Falls     No change     Falls,(B) Falls     Falls     Falls     Falls,(C) No change     Falls     No change     No change,(D) Falls     Falls     No change     No change,A,-2.938286781311035,-4.122815132141113,-4.185024261474609,-3.5144362449645996,A,True
If the economy is operating at full employment which of the following policies will create the most inflation in the short run?,(A) An increase in government spending matched by an equal increase in taxes,(B) An increase in government spending with no change in taxes,(C) A decrease in government spending and a matching increase in taxes,(D) A decrease in taxes with no change in government spending,B,-4.560997486114502,-4.061980724334717,-6.799990653991699,-7.058421611785889,B,True
The real interest rate is,(A) what one sees when looking at bank literature,(B) the nominal interest rate divided by the inflation rate,(C) the nominal interest rate plus the anticipated inflation rate,(D) the nominal interest rate minus anticipated inflation,D,-4.216760158538818,-4.713983535766602,-5.893345832824707,-2.5466983318328857,D,True
Which of the following would be an example of fiat money?,(A) Cigarettes used as money in prisons,(B) Dollar bills,(C) Gold coins,(D) Arrowheads used as a medium of exchange,B,-3.3123602867126465,-4.187254428863525,-5.748497486114502,-6.124754428863525,A,False
Which of the following fiscal policies is likely to be most effective when the economy is experiencing an inflationary gap?,(A) The government decreases taxes and keeps spending unchanged.,(B) The government increases spending and keeps taxes unchanged.,(C) The government increases spending matched with an increase in taxes.,(D) The government increases taxes and decreases spending.,D,-5.436588764190674,-6.183159351348877,-4.312164783477783,-5.562254428863525,C,False
Among those hurt by inflation are I.   borrowers at fixed interest rates II.   individuals on fixed incomes III.   those with savings earning fixed interest rates IV.   restaurant owners,(A) I and II only,(B) II and III only,(C) II and IV only,(D) II III and IV only,D,-4.556190013885498,-3.543102502822876,-4.436832904815674,-3.2964510917663574,D,True
Required reserves,(A) can be used by banks to make loans or buy investments.,(B) can be held in a bank's vault or its account at the FED.,(C) must be kept in a bank's vault.,(D) must be used to make loans.,B,-3.880080461502075,-4.274322032928467,-4.830019474029541,-3.9521396160125732,A,False
Potential GDP will fall ceteris paribus if,(A) the unemployment rate rises.,(B) the retirement age is lowered.,(C) tariffs protecting domestic jobs are eliminated.,(D) more immigration is allowed.,B,-3.2491438388824463,-5.430784702301025,-4.2473649978637695,-4.249088764190674,A,False
Contractionary monetary policy implies which of the following about the discount rate the nominal interest rate and aggregate demand? Discount rate      Nominal interest rate      Aggregate demand,(A) Decreases            Increases      Decreases,(B) Increases            Increases      Decreases,(C) Decreases            Decreases      Decreases,(D) Increases            Increases      Increases,B,-3.5217928886413574,-4.03036642074585,-3.0932140350341797,-2.8434040546417236,D,False
Which of the following is a fundamental economic question?,(A) Who will get how much of each good and service?,(B) Who should pay taxes?,(C) Who will work?,(D) Who will make the economic decisions?,A,-2.7650632858276367,-7.580845832824707,-7.5791401863098145,-5.280642509460449,A,True
Fisher's Hypothesis states that,(A) the real interest equals the nominal interest rate plus the inflation rate.,(B) the nominal interest rate equals the real interest rate minus the inflation rate.,(C) the nominal interest rate equals the unemployment rate plus the real interest rate.,(D) the nominal interest rate equals the real interest rate plus the inflation rate.,D,-4.740832328796387,-6.33729362487793,-6.655860900878906,-3.2625925540924072,D,True
The best example of a negative supply shock to the economy would be,(A) a decrease in government spending.,(B) a decrease in the real interest rate.,(C) an increase in the money supply.,(D) unexpectedly higher resource prices.,D,-3.905115842819214,-9.517772674560547,-8.037774085998535,-3.2811145782470703,D,True
According to Say's law,(A) when price goes up supply goes up,(B) it is better to give than receive,(C) demand creates its own supply,(D) supply creates its own demand,D,-4.526176929473877,-7.379126071929932,-4.030561923980713,-3.3901593685150146,D,True
What will happen to the equilibrium price level and the equilibrium quantity of output if the aggregate supply curve shifts to the left? Assume an upward sloping aggregate supply curve.,(A) The equilibrium price level increases while the equilibrium quantity of output decreases.,(B) The equilibrium price level decreases while the equilibrium quantity of output increases.,(C) The equilibrium price level and quantity of output increase.,(D) The equilibrium price level and quantity of output decrease.,A,-4.62037992477417,-3.6092286109924316,-4.624332904815674,-4.499332904815674,B,False
The Federal Open Market Committee,(A) advises the President of the United States.,(B) is part of the Federal Reserve System.,(C) has seven members.,(D) promotes free trade.,B,-5.398877143859863,-2.701500654220581,-4.9626336097717285,-5.902042388916016,B,True
