question,A,B,C,D,answer,predicted_answer,is_correct,eval_split_ratio,fold,raw_oa_logprob,raw_ob_logprob,raw_oc_logprob,raw_od_logprob,corrected_oa_logprob,corrected_ob_logprob,corrected_oc_logprob,corrected_od_logprob,calib_oa_mean,calib_ob_mean,calib_oc_mean,calib_od_mean,plain_predicted_answer,kfold_predicted_answer,plain_is_correct,kfold_is_correct
Which of the following trisomy karyotypes has the mildest effect on human development?,"(A) 47,XXX","(B) 47,XXY","(C) 47,XX,+13","(D) 47,XY,+21",A,A,True,20.0,0,-1.2575651407241821,-1.507474422454834,-1.5074048042297363,-1.3824527263641357,-0.17522325689593954,0.04592983039716869,0.30809729496637983,0.40404655138651524,-1.0823418838282426,-1.5534042528520027,-1.8155020991961162,-1.786499277750651,A,D,True,False
Severe anaemia at birth is a feature of what?,(A) Alpha-thalassaemia,(B) Beta-thalassaemia,(C) Hereditary persistence of fetal haemoglobin,(D) Sickle cell disease,A,A,True,20.0,0,-0.8511912226676941,-1.3511912822723389,-1.7261673212051392,-2.093444585800171,0.2311506611605485,0.2022129705796638,0.089334777990977,-0.3069453080495199,-1.0823418838282426,-1.5534042528520027,-1.8155020991961162,-1.786499277750651,A,A,True,True
The most common cystic fibrosis mutation consists of:,(A) a deletion.,(B) a duplication.,(C) a substitution.,(D) an insertion.,A,A,True,20.0,0,-0.8115885853767395,-1.6865297555923462,-1.8115297555923462,-1.6869113445281982,0.2707532984515031,-0.13312550274034352,0.003972343603769968,0.09958793322245274,-1.0823418838282426,-1.5534042528520027,-1.8155020991961162,-1.786499277750651,A,A,True,True
Transcriptional activator proteins,(A) bind regions near a eukaryotic gene and allow an RNA polymerase to transcribe a gene,(B) bind to ribosomes to activate the production of specific proteins,(C) are produced during an infection of bacteria by a phage,(D) are essential to function of transfer RNAs during translation,A,A,True,20.0,0,-0.22105129063129425,-2.5928666591644287,-3.2177491188049316,-2.718017578125,0.8612905931969483,-1.039462406312426,-1.4022470196088155,-0.931518300374349,-1.0823418838282426,-1.5534042528520027,-1.8155020991961162,-1.786499277750651,A,A,True,True
X-chromosome inactivation,(A) results in genetically turning off one of the two X chromosomes in female mammals,(B) takes place in humans so that the same X chromosome is inactive in all of the cells of a female,(C) is the cause of the Y chromosome being genetically inactive,(D) occurs in fruit flies but not in mammals,A,A,True,20.0,0,-0.24254174530506134,-2.1241438388824463,-3.6238298416137695,-2.874244213104248,0.8398001385231812,-0.5707395860304436,-1.8083277424176534,-1.087744935353597,-1.0823418838282426,-1.5534042528520027,-1.8155020991961162,-1.786499277750651,A,A,True,True
Homeobox sequences,(A) are present in the genome of many animal species,(B) are found in prokaryotes but not in eukaryotes,(C) were identified as the integration sites for bacterial viruses,(D) represent integration sites for transposable elements,A,A,True,20.0,1,-0.45458149909973145,-2.2025270462036133,-2.577307939529419,-1.827488660812378,0.6643000091115634,-0.6894564536710581,-0.8019815931717555,-0.002263659238815219,-1.1188815082112948,-1.5130705925325552,-1.7753263463576634,-1.8252250015735627,A,A,True,True
Twin studies in humans are useful because,(A) they allow genetic as opposed to environmental influences on variation in a trait to be estimated,(B) cloning of genes is facilitated by the presence of extra copies,(C) they allow improved expression of genes,(D) twins have a greater likelihood of being heterozygous,A,A,True,20.0,1,-0.17418606579303741,-3.0456488132476807,-3.545569658279419,-2.671031951904297,0.9446954424182574,-1.5325782207151255,-1.7702433119217555,-0.8458069503307342,-1.1188815082112948,-1.5130705925325552,-1.7753263463576634,-1.8252250015735627,A,A,True,True
Which component of transcribed RNA in eukaryotes is present in the initial transcript but is removed before translation occurs?,(A) Intron,(B) 3’ Poly A tail,(C) Ribosome binding site,(D) 5’ cap,A,A,True,20.0,1,-0.769033670425415,-1.514947533607483,-2.014857530593872,-1.7650632858276367,0.3498478377858798,-0.0018769410749277515,-0.23953118423620867,0.06016171574592599,-1.1188815082112948,-1.5130705925325552,-1.7753263463576634,-1.8252250015735627,A,A,True,True
The mutational mechanism in δβ-thalassaemia consists of:,(A) a deletion.,(B) a duplication.,(C) an insertion.,(D) a point mutation.,A,A,True,20.0,1,-0.9366437196731567,-1.811467170715332,-1.6864006519317627,-1.4366955757141113,0.1822377885381381,-0.2983965781827769,0.0889256944259007,0.3885294258594514,-1.1188815082112948,-1.5130705925325552,-1.7753263463576634,-1.8252250015735627,A,D,True,False
Zinc finger proteins and helix-turn-helix proteins are,(A) types of DNA-binding proteins,(B) involved in the control of translation,(C) components of ribosomes,(D) part of the hemoglobin in blood cells,A,A,True,20.0,1,-0.35877710580825806,-2.6085829734802246,-2.608531951904297,-1.9836310148239136,0.7601044024030368,-1.0955123809476695,-0.8332056055466335,-0.15840601325035086,-1.1188815082112948,-1.5130705925325552,-1.7753263463576634,-1.8252250015735627,A,A,True,True
Normal adult haemoglobin (Hb A) consists of:,(A) two α (alpha) and two β (beta) chains.,(B) two α and two γ (gamma) chains.,(C) two α and two δ (delta) chains.,(D) four γ chains.,A,A,True,20.0,2,-0.4781661629676819,-2.2338945865631104,-2.608795642852783,-1.7261418104171753,0.6557506906489532,-0.6353314336389304,-0.7832830776770909,0.12246344486872363,-1.133916853616635,-1.59856315292418,-1.8255125651756923,-1.848605255285899,A,A,True,True
The maternal serum level of alpha-fetoprotein (AFP) is lower than average in which situation?,(A) Down syndrome,(B) Exomphalos,(C) Neural tube defects,(D) Twin pregnancies,A,A,True,20.0,2,-1.1716333627700806,-1.6715646982192993,-1.2965235710144043,-1.5466177463531494,-0.03771650915344549,-0.07300154529511937,0.528988994161288,0.3019875089327495,-1.133916853616635,-1.59856315292418,-1.8255125651756923,-1.848605255285899,A,C,True,False
In a condition such as schizophrenia the recurrence risk will be greatest for which of the following relatives of an affected individual?,(A) Brother,(B) Nephew,(C) Grandchild,(D) Aunt,A,A,True,20.0,2,-1.0699048042297363,-1.5696810483932495,-1.3197191953659058,-1.8198784589767456,0.06401204938689875,0.02888210453093043,0.5057933698097865,0.028726796309153313,-1.133916853616635,-1.59856315292418,-1.8255125651756923,-1.848605255285899,A,C,True,False
______ explained genetic disorders such as alkaptonuria and albinism.,(A) Recessive inheritance has,(B) Dominant genes have,(C) X chromosomes,(D) Y chromosomes,A,A,True,20.0,2,-0.964606761932373,-1.335669994354248,-1.835669994354248,-1.710634469985962,0.16931009168426203,0.2628931585699319,-0.010157429178555777,0.137970785299937,-1.133916853616635,-1.59856315292418,-1.8255125651756923,-1.848605255285899,A,B,True,False
"Nature is more important for ______ differences, while nurture has greater influence on ______ differences.",(A) structural and anatomical; psychological and social,(B) psychological and social; structural and anatomical,(C) structural and psychological; anatomical and social,(D) social and anatomical; psychological and structural,A,A,True,20.0,2,-0.7731700539588928,-1.148169994354248,-2.5152623653411865,-2.140375852584839,0.36074679965774226,0.4503931585699319,-0.6897498001654943,-0.29177059729893995,-1.133916853616635,-1.59856315292418,-1.8255125651756923,-1.848605255285899,A,B,True,False
The most common chromosome abnormality in first trimester spontaneous miscarriages is:,(A) trisomy.,(B) monosomy.,(C) triploidy.,(D) tetrasomy.,A,A,True,20.0,3,-0.5968486666679382,-1.718017578125,-2.0929200649261475,-2.0931427478790283,0.5399336097141108,-0.166623039667805,-0.231443894902865,-0.2753753503163656,-1.136782276382049,-1.551394538457195,-1.8614761700232825,-1.8177673975626627,A,A,True,True
"If the frequency of males affected with an X-linked recessive condition in a human population is .10 (one in ten), what will be the expected frequency of affected females?",(A) 0.01,(B) 0.001,(C) 0.02,(D) 0.0001,A,B,False,20.0,3,-1.5698784589767456,-1.0698784589767456,-1.4446810483932495,-1.6948504447937012,-0.4330961825946966,0.4815160794804494,0.41679512163003296,0.12291695276896153,-1.136782276382049,-1.551394538457195,-1.8614761700232825,-1.8177673975626627,B,B,False,False
The pattern of inheritance shown by malignant hyperthermia (hyperpyrexia) is:,(A) autosomal dominant.,(B) autosomal recessive.,(C) X-linked dominant.,(D) X-linked recessive.,A,A,True,20.0,3,-0.9718734622001648,-1.3506147861480713,-1.8505536317825317,-1.7256147861480713,0.1649088141818842,0.2007797523091237,0.010922538240750734,0.09215261141459141,-1.136782276382049,-1.551394538457195,-1.8614761700232825,-1.8177673975626627,A,B,True,False
Which of the following is not a recognized complication of cystic fibrosis?,(A) Cancer of the oesophagus,(B) Congenital absence of the vas deferens,(C) Diabetes mellitus,(D) Liver cirrhosis,A,A,True,20.0,3,-0.7810759544372559,-2.2810401916503906,-1.530924916267395,-1.6559967994689941,0.3557063219447931,-0.7296456531931956,0.33055125375588745,0.16177059809366856,-1.136782276382049,-1.551394538457195,-1.8614761700232825,-1.8177673975626627,A,A,True,True
Which of the following is not a chromosome instability syndrome?,(A) Klinefelter syndrome,(B) Ataxia telangiectasia,(C) Fanconi anaemia,(D) Bloom syndrome,A,A,True,20.0,3,-0.8943103551864624,-1.6481149196624756,-1.7731149196624756,-1.648186206817627,0.24247192119558658,-0.09672038120528059,0.08836125036080689,0.16958119074503575,-1.136782276382049,-1.551394538457195,-1.8614761700232825,-1.8177673975626627,A,A,True,True
In a Robertsonian translocation fusion occurs at the:,(A) telomeres.,(B) centromeres.,(C) histones.,(D) ends of the long arms.,B,B,True,20.0,0,-1.4213305711746216,-0.7922042012214661,-2.046131134033203,-2.0462582111358643,-0.338988687346379,0.7612000516305366,-0.23062903483708697,-0.2597589333852133,-1.0823418838282426,-1.5534042528520027,-1.8155020991961162,-1.786499277750651,B,B,True,True
A cross between two true breeding lines one with dark blue flowers and one with bright white flowers produces F1 offspring that are light blue. When the F1 progeny are selfed a 1:2:1 ratio of dark blue to light blue to white flowers is observed. What genetic phenomenon is consistent with these results?,(A) epistasis,(B) incomplete dominance,(C) codominance,(D) inbreeding depression,B,C,False,20.0,0,-1.4834197759628296,-1.6084775924682617,-0.8581487536430359,-2.1084775924682617,-0.401077892134587,-0.05507333961625904,0.9573533455530803,-0.32197831471761074,-1.0823418838282426,-1.5534042528520027,-1.8155020991961162,-1.786499277750651,C,C,False,False
Mutations that cause achondroplasia exert an effect which can be classified as:,(A) dominant negative.,(B) gain-of-function.,(C) haploinsufficiency.,(D) loss-of-function.,B,D,False,20.0,0,-1.9290659427642822,-1.4286627769470215,-1.6788893938064575,-0.9290257692337036,-0.8467240589360396,0.12474147590498119,0.13661270538965864,0.8574735085169474,-1.0823418838282426,-1.5534042528520027,-1.8155020991961162,-1.786499277750651,D,D,False,False
Which of the following disorders is not suitable for population carrier screening?,(A) Cystic fibrosis,(B) Oculocutaneous albinism,(C) Sickle cell disease,(D) Tay-Sachs disease,B,A,False,20.0,0,-1.124754548072815,-1.7496848106384277,-1.3745694160461426,-1.499619960784912,-0.04241266424457235,-0.19628055778642506,0.4409326831499736,0.2868793169657389,-1.0823418838282426,-1.5534042528520027,-1.8155020991961162,-1.786499277750651,A,C,False,False
The ______ is the set of observable characteristics and is the sum of genetic and environmental effects.,(A) genotype,(B) phenotype,(C) both genotype and phenotype,(D) neither genotype or phenotype,B,B,True,20.0,0,-1.8435759544372559,-0.22247029840946198,-3.843564748764038,-4.84362268447876,-0.7612340706090133,1.3309339544425407,-2.028062649567922,-3.057123406728109,-1.0823418838282426,-1.5534042528520027,-1.8155020991961162,-1.786499277750651,B,B,True,True
A homeotic mutation is one which,(A) is present in only one form in an individual,(B) substitutes one body part for another in development,(C) results in development of a tumor,(D) is wild type at one temperature and abnormal at another,B,A,False,20.0,1,-0.7533847093582153,-1.374244213104248,-2.1240885257720947,-1.999290108680725,0.3654967988530795,0.1388263794283071,-0.34876217941443133,-0.1740651071071624,-1.1188815082112948,-1.5130705925325552,-1.7753263463576634,-1.8252250015735627,A,A,False,False
Most new mutations appear to be,(A) beneficial,(B) neutral or deleterious,(C) present in homozygotes rather than heterozygotes,(D) detectable using allozyme studies (protein electrophoresis),B,B,True,20.0,1,-1.2888977527618408,-0.9137908816337585,-2.155944585800171,-1.6638227701187134,-0.17001624455054598,0.5992797108987966,-0.3806182394425075,0.16140223145484933,-1.1188815082112948,-1.5130705925325552,-1.7753263463576634,-1.8252250015735627,B,B,True,True
Complete the following sentence. The Philadelphia chromosome:,(A) is an example of gene amplification.,(B) is a product of a reciprocal translocation.,(C) causes Burkitt's lymphoma.,(D) causes retinoblastoma.,B,A,False,20.0,1,-1.1788378953933716,-1.4285967350006104,-1.6787248849868774,-1.4288378953933716,-0.05995638718207674,0.08447385753194481,0.09660146137078596,0.39638710618019113,-1.1188815082112948,-1.5130705925325552,-1.7753263463576634,-1.8252250015735627,A,D,False,False
"Assuming that the level of glucose is low, a mutation in the repressor associated with the lac operon of E. coli which prevents binding of the repressor to lactose should result in: ",(A) constitutive expression of the lac operon genes,(B) lack of expression or reduced expression of the lac operon genes under all circumstances,(C) expression of the genes only when lactose is present,(D) expression of the genes only when lactose is absent,B,A,False,20.0,1,-0.8936304450035095,-1.5220801830291748,-1.6466950178146362,-1.8973803520202637,0.22525106320778532,-0.009009590496619646,0.12863132854302717,-0.07215535044670096,-1.1188815082112948,-1.5130705925325552,-1.7753263463576634,-1.8252250015735627,A,A,False,False
"In humans, each cell normally contains ______ of chromosomes.",(A) 11 pairs,(B) 23 pairs,(C) 32 pairs,(D) 46 pairs,B,B,True,20.0,1,-3.0936570167541504,-0.09899307042360306,-4.218586444854736,-3.718677520751953,-1.9747755085428556,1.414077522108952,-2.443260098497073,-1.8934525191783904,-1.1188815082112948,-1.5130705925325552,-1.7753263463576634,-1.8252250015735627,B,B,True,True
Autozygosity mapping is used to map disorders that show which pattern of inheritance?,(A) Autosomal dominant,(B) Autosomal recessive,(C) X-linked dominant,(D) X-linked recessive,B,B,True,20.0,2,-1.5154536962509155,-0.6403757929801941,-2.14035964012146,-2.140418291091919,-0.38153684263428045,0.9581873599439859,-0.3148470749457677,-0.29181303580602,-1.133916853616635,-1.59856315292418,-1.8255125651756923,-1.848605255285899,B,B,True,True
Which of the following would result in Angelman syndrome?,(A) Maternal UPD 15,(B) Paternal UPD 15,(C) Deletion in the paternally derived chromosome 15,(D) A mutation in the SNRPN promoter,B,A,False,20.0,2,-0.8864854574203491,-1.64035964012146,-1.5153049230575562,-1.89035964012146,0.24743139619628596,-0.04179648719728002,0.3102076421181361,-0.04175438483556104,-1.133916853616635,-1.59856315292418,-1.8255125651756923,-1.848605255285899,A,C,False,False
Mapping of human chromosomes:,(A) has been restricted to the sex chromosomes because of small family sizes,(B) proceeded much more successfully as large numbers of DNA markers became available.,(C) has determined that the number of linkage groups is about twice the number of chromosomes,(D) has demonstrated that almost all of the DNA is involved in coding for genes,B,D,False,20.0,2,-1.2726140022277832,-1.3971624374389648,-1.7718003988265991,-1.2722015380859375,-0.13869714861114812,0.2014007154852151,0.05371216634909315,0.5764037171999614,-1.133916853616635,-1.59856315292418,-1.8255125651756923,-1.848605255285899,D,D,False,False
Advantages of using adenoviruses for gene therapy include:,(A) long term expression.,(B) low risk of insertional mutagenesis.,(C) low immunogenecity.,(D) easy assembly.,B,A,False,20.0,2,-1.085163950920105,-1.709812045097351,-1.7093003988265991,-1.3348803520202637,0.0487529026965301,-0.11124889217317113,0.11621216634909315,0.5137249032656352,-1.133916853616635,-1.59856315292418,-1.8255125651756923,-1.848605255285899,A,D,False,False
"The epigenetic inheritance system has been described as ______ (Mayr and Provine, 1980).",(A) genotype inheritance,(B) soft inheritance,(C) RNA inheritance,(D) hard inheritance,B,B,True,20.0,2,-1.210634469985962,-1.085634469985962,-1.5855720043182373,-2.0934805870056152,-0.07671761636932684,0.512928682938218,0.23994056085745497,-0.24487533171971632,-1.133916853616635,-1.59856315292418,-1.8255125651756923,-1.848605255285899,B,B,True,True
Which of the following statements about Hirschsprung disease is incorrect?,(A) It shows an association with Down syndrome.,(B) It is more common in girls than in boys.,(C) RET is a major susceptibility gene.,(D) Recurrence risks are greater for long segment disease than for short segment disease.,B,A,False,20.0,3,-1.0385223627090454,-2.030561923980713,-1.5379886627197266,-1.288324236869812,0.09825991367300357,-0.4791673855235179,0.3234875073035559,0.5294431606928507,-1.136782276382049,-1.551394538457195,-1.8614761700232825,-1.8177673975626627,A,D,False,False
The proportion of babies that have an abnormality identifiable at birth is _____.,(A) 1 in 10,(B) 1 in 40,(C) 1 in 100,(D) 1 in 500,B,C,False,20.0,3,-1.3433057069778442,-1.4683057069778442,-1.0931036472320557,-1.8433579206466675,-0.20652343059579525,0.08308883147935076,0.7683725227912268,-0.02559052308400478,-1.136782276382049,-1.551394538457195,-1.8614761700232825,-1.8177673975626627,C,C,False,False
