Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
1,1,physical-relations,,antonym,1,The truck is in front of the bed.,Is the truck blocking the bed?,Yes,20.0,0,-1.308233380317688,-1.8570520877838135,0.23245782777667046,-0.22259961358375024,-1.5406912080943584,-1.6344524742000632,Yes,True,True,True
2,1,physical-relations,,antonym,1,The truck is in front of the bed.,Is the bed blocking the truck?,No,20.0,0,-1.9633941650390625,-1.1944210529327393,-0.42270295694470406,0.440031421267324,-1.5406912080943584,-1.6344524742000632,No,True,False,True
3,1,physical-relations,,antonym,2,The truck is behind the bed.,Is the truck blocking the bed?,No,20.0,0,-1.2483057975769043,-1.5458000898361206,0.29238541051745415,0.08865238436394263,-1.5406912080943584,-1.6344524742000632,Yes,False,True,False
4,1,physical-relations,,antonym,2,The truck is behind the bed.,Is the bed blocking the truck?,Yes,20.0,0,-1.4581831693649292,-1.4319413900375366,0.08250803872942924,0.2025110841625266,-1.5406912080943584,-1.6344524742000632,No,False,False,False
7,1,physical-relations,,variable swap,2,The bed is in front of the truck.,Is the truck blocking the bed?,No,20.0,0,-1.3694413900375366,-1.4944413900375366,0.17124981805682182,0.1400110841625266,-1.5406912080943584,-1.6344524742000632,Yes,False,True,False
8,1,physical-relations,,variable swap,2,The bed is in front of the truck.,Is the bed blocking the truck?,Yes,20.0,0,-1.4402151107788086,-1.618181586265564,0.10047609731554985,0.016270887934499267,-1.5406912080943584,-1.6344524742000632,Yes,True,True,True
9,1,physical-relations,,variable swap,1,The bed is behind the truck.,Is the truck blocking the bed?,Yes,20.0,0,-1.1564710140228271,-2.022402048110962,0.3842201940715313,-0.3879495739108987,-1.5406912080943584,-1.6344524742000632,Yes,True,True,True
10,1,physical-relations,,variable swap,1,The bed is behind the truck.,Is the bed blocking the truck?,No,20.0,0,-1.469162106513977,-1.5749551057815552,0.0715291015803814,0.059497368418508056,-1.5406912080943584,-1.6344524742000632,Yes,False,True,False
13,2,physical-relations,,variable swap,1,Chao needs to move the truck to reach the bed.,Is the truck blocking the bed?,Yes,20.0,0,-0.839411735534668,-2.6175637245178223,0.7012794725596905,-0.983111250317759,-1.5406912080943584,-1.6344524742000632,Yes,True,True,True
14,2,physical-relations,,variable swap,1,Chao needs to move the truck to reach the bed.,Is the bed blocking the truck?,No,20.0,0,-0.8855868577957153,-2.2738137245178223,0.6551043502986431,-0.639361250317759,-1.5406912080943584,-1.6344524742000632,Yes,False,True,False
