question,A,B,C,D,answer,predicted_answer,is_correct,eval_split_ratio,fold,raw_oa_logprob,raw_ob_logprob,raw_oc_logprob,raw_od_logprob,corrected_oa_logprob,corrected_ob_logprob,corrected_oc_logprob,corrected_od_logprob,calib_oa_mean,calib_ob_mean,calib_oc_mean,calib_od_mean,plain_predicted_answer,kfold_predicted_answer,plain_is_correct,kfold_is_correct
"Consider a computer system in which processes can request and release one or more resources. Once a process has been granted a resource, the process has exclusive use of that resource until it is released. If a process requests a resource that is already in use, the process enters a queue for that resource, waiting until the resource is available. Which of the following will NOT deal effectively with the problem of deadlock?",(A) Giving priorities to processes and ordering the wait queues by priority,"(B) Having a process request all its required resources when it first begins, and restarting if it cannot obtain them all",(C) Numbering the resources and requiring that processes request resources in order of increasing number,(D) Having processes time out and restart after a random interval of waiting,A,D,False,20.0,0,-3.7788503170013428,-3.9652605056762695,-7.155115604400635,-0.5390608310699463,0.7830416533268156,1.5529755796823235,-1.6063522199789686,4.792767888969845,-4.561891970328158,-5.518236085358593,-5.548763384421666,-5.331828720039791,D,D,False,False
"Which of the following is not a sentence that is generated by the grammar A -> BC, B -> x|Bx, C -> B|D, D -> y|Ey, E -> z?",(A) xyz,(B) xy,(C) xxzy,(D) xxxxy,A,B,False,20.0,0,-3.2026875019073486,-0.6991941928863525,-3.5156211853027344,-2.828124523162842,1.3592044684208098,4.8190418924722405,2.033142199118932,2.5037041968769493,-4.561891970328158,-5.518236085358593,-5.548763384421666,-5.331828720039791,B,B,False,False
The access matrix approach to protection has the difficulty that,"(A) the matrix, if stored directly, is large and can be clumsy to manage",(B) it is not capable of expressing complex protection requirements,(C) deciding whether a process has access to a resource is undecidable,(D) there is no way to express who has rights to change the access matrix itself,A,A,True,20.0,0,-0.5895199179649353,-9.911199569702148,-10.435900688171387,-8.6249418258667,3.972372052363223,-4.392963484343555,-4.8871373037497206,-3.293113105826908,-4.561891970328158,-5.518236085358593,-5.548763384421666,-5.331828720039791,A,A,True,True
"A 3-way, set-associative cache is",(A) one in which each main memory word can be stored at any of 3 cache locations,(B) effective only if 3 or fewer processes are running alternately on the processor,(C) possible only with write-back,(D) faster to access than a direct-mapped cache,A,A,True,20.0,1,-0.6626400351524353,-8.75532054901123,-7.5904717445373535,-2.4062278270721436,4.029789337267478,-3.196224704798725,-2.136657860543993,2.774171964989768,-4.692429372419913,-5.559095844212505,-5.4538138839933605,-5.180399792061912,A,A,True,True
"Which of the following conditions can be expressed by a Boolean formula in the Boolean variables p_1, p_2, p_3, p_4 and the connectives ∧,∨ (without ¬)?I. At least three of p_1, p_2, p_3, p_4 are true.II. Exactly three of p_1, p_2, p_3, p_4 are true.III. An even number of p_1, p_2, p_3, p_4 are true.",(A) I only,(B) II only,(C) III only,(D) I and III,A,D,False,20.0,1,-3.4027605056762695,-6.326153755187988,-7.404260158538818,-0.27343082427978516,1.2896688667436438,-0.7670579109754829,-1.9504462745454578,4.906968967782126,-4.692429372419913,-5.559095844212505,-5.4538138839933605,-5.180399792061912,D,D,False,False
Which of the following is (are) true about virtual memory systems that use pages?I. The virtual address space can be larger than the amount of physical memory.II. Programs must be resident in main memory throughout their execution.III. Pages correspond to semantic characteristics of the program.,(A) I only,(B) II only,(C) I and II,(D) I and III,A,A,True,20.0,1,-0.08996493369340897,-9.99807071685791,-9.560446739196777,-8.562445640563965,4.602464438726504,-4.438974872645405,-4.106632855203417,-3.3820458485020533,-4.692429372419913,-5.559095844212505,-5.4538138839933605,-5.180399792061912,A,A,True,True
"Array A contains 256 elements of 4 bytes each. Its first element is stored at physical address 4,096.Array B contains 512 elements of 4 bytes each. Its first element is stored at physical address 8,192.Assume that only arrays A and B can be cached in an initially empty, physically addressed, physically tagged, direct-mapped, 2K-byte cache with an 8-byte block size. The following loop is then executed.for (i = 0; i < 256; i++)        A[i] = A[i] + B[2*i];During the execution of the loop, how many bytes will be written to memory if the cache has a write-back policy?",(A) 0,(B) 256,(C) 1024,(D) 2000,A,C,False,20.0,2,-5.644853591918945,-3.698715925216675,-0.33398234844207764,-3.453119993209839,-1.4102162542856398,1.807967251373662,5.261203891701168,1.767296115557353,-4.2346373376333055,-5.506683176590337,-5.595186240143246,-5.220416108767192,C,C,False,False
"You want to cluster 7 points into 3 clusters using the k-Means Clustering algorithm. Suppose after the first iteration, clusters C1, C2 and C3 contain the following two-dimensional points: C1 contains the 2 points: {(0,6), (6,0)} C2 contains the 3 points: {(2,2), (4,4), (6,6)} C3 contains the 2 points: {(5,5), (7,7)} What are the cluster centers computed for these 3 clusters?","(A) C1: (3,3), C2: (4,4), C3: (6,6)","(B) C1: (3,3), C2: (6,6), C3: (12,12)","(C) C1: (6,6), C2: (12,12), C3: (12,12)","(D) C1: (0,0), C2: (48,48), C3: (35,35)",A,A,True,20.0,2,-0.37677326798439026,-5.620659351348877,-4.499934196472168,-6.8123602867126465,3.8578640696489153,-0.11397617475854016,1.0952520436710778,-1.5919441779454546,-4.2346373376333055,-5.506683176590337,-5.595186240143246,-5.220416108767192,A,A,True,True
"Local caching of files is common in distributed file systems, but it has the disadvantage that",(A) Temporary inconsistencies among views of a file by different machines can result,(B) The file system is likely to be corrupted when a computer crashes,(C) A much higher amount of network traffic results,(D) Caching makes file migration impossible,A,A,True,20.0,2,-0.18832756578922272,-10.280587196350098,-11.18366813659668,-11.686980247497559,4.046309771844083,-4.773904019759761,-5.588481896453434,-6.466564138730367,-4.2346373376333055,-5.506683176590337,-5.595186240143246,-5.220416108767192,A,A,True,True
Which of the following statements about Ethernets is typically FALSE?,(A) Ethernets use circuit switching to send messages.,(B) Ethernets use buses with multiple masters.,(C) Ethernet protocols use a collision-detection method to ensure that messages are transmitted properly.,(D) Networks connected by Ethernets are limited in length to a few hundred meters.,A,A,True,20.0,3,-0.13863599300384521,-9.871665000915527,-11.429405212402344,-11.12382984161377,4.245019339645903,-4.473002394040425,-6.249876419703166,-6.599247230423821,-4.383655332649748,-5.398662606875102,-5.179528792699178,-4.524582611189948,A,A,True,True
