question,A,B,C,D,answer,predicted_answer,is_correct,eval_split_ratio,fold,raw_oa_logprob,raw_ob_logprob,raw_oc_logprob,raw_od_logprob,corrected_oa_logprob,corrected_ob_logprob,corrected_oc_logprob,corrected_od_logprob,calib_oa_mean,calib_ob_mean,calib_oc_mean,calib_od_mean,plain_predicted_answer,kfold_predicted_answer,plain_is_correct,kfold_is_correct
"Consider a computer system in which processes can request and release one or more resources. Once a process has been granted a resource, the process has exclusive use of that resource until it is released. If a process requests a resource that is already in use, the process enters a queue for that resource, waiting until the resource is available. Which of the following will NOT deal effectively with the problem of deadlock?",(A) Giving priorities to processes and ordering the wait queues by priority,"(B) Having a process request all its required resources when it first begins, and restarting if it cannot obtain them all",(C) Numbering the resources and requiring that processes request resources in order of increasing number,(D) Having processes time out and restart after a random interval of waiting,A,B,False,20.0,0,-2.962240695953369,-1.718061923980713,-3.468061923980713,-2.3435866832733154,-0.13580967651473141,1.0808946986993155,-0.6024518079227872,0.5223725603686438,-2.8264310194386377,-2.7989566226800284,-2.8656101160579257,-2.865959243641959,B,B,False,False
"Which of the following is not a sentence that is generated by the grammar A -> BC, B -> x|Bx, C -> B|D, D -> y|Ey, E -> z?",(A) xyz,(B) xy,(C) xxzy,(D) xxxxy,A,B,False,20.0,0,-2.512948513031006,-1.8278242349624634,-2.6405694484710693,-2.515565872192383,0.31348250640763187,0.971132387717565,0.22504066758685637,0.3503933714495764,-2.8264310194386377,-2.7989566226800284,-2.8656101160579257,-2.865959243641959,B,B,False,False
The access matrix approach to protection has the difficulty that,"(A) the matrix, if stored directly, is large and can be clumsy to manage",(B) it is not capable of expressing complex protection requirements,(C) deciding whether a process has access to a resource is undecidable,(D) there is no way to express who has rights to change the access matrix itself,A,A,True,20.0,0,-1.5364882946014404,-5.272899627685547,-4.592293739318848,-4.467919826507568,1.2899427248371973,-2.4739430050055184,-1.726683623260922,-1.6019605828656092,-2.8264310194386377,-2.7989566226800284,-2.8656101160579257,-2.865959243641959,A,A,True,True
"A 3-way, set-associative cache is",(A) one in which each main memory word can be stored at any of 3 cache locations,(B) effective only if 3 or fewer processes are running alternately on the processor,(C) possible only with write-back,(D) faster to access than a direct-mapped cache,A,A,True,20.0,1,-1.9311901330947876,-4.551452159881592,-2.499333143234253,-2.6870954036712646,0.9724473688337536,-1.7445831861760883,0.45884115828408145,0.3509152465396457,-2.903637501928541,-2.8068689737055035,-2.9581743015183344,-3.0380106502109103,A,A,True,True
"Which of the following conditions can be expressed by a Boolean formula in the Boolean variables p_1, p_2, p_3, p_4 and the connectives ∧,∨ (without ¬)?I. At least three of p_1, p_2, p_3, p_4 are true.II. Exactly three of p_1, p_2, p_3, p_4 are true.III. An even number of p_1, p_2, p_3, p_4 are true.",(A) I only,(B) II only,(C) III only,(D) I and III,A,A,True,20.0,1,-1.9728761911392212,-2.7386035919189453,-2.8729472160339355,-1.9985885620117188,0.93076131078932,0.06826538178655817,0.08522708548439883,1.0394220881991916,-2.903637501928541,-2.8068689737055035,-2.9581743015183344,-3.0380106502109103,A,D,True,False
Which of the following is (are) true about virtual memory systems that use pages?I. The virtual address space can be larger than the amount of physical memory.II. Programs must be resident in main memory throughout their execution.III. Pages correspond to semantic characteristics of the program.,(A) I only,(B) II only,(C) I and II,(D) I and III,A,D,False,20.0,1,-1.8265535831451416,-4.5630693435668945,-3.2175426483154297,-1.21082603931427,1.0770839187833996,-1.756200369861391,-0.2593683467970953,1.8271846108966403,-2.903637501928541,-2.8068689737055035,-2.9581743015183344,-3.0380106502109103,D,D,False,False
"Array A contains 256 elements of 4 bytes each. Its first element is stored at physical address 4,096.Array B contains 512 elements of 4 bytes each. Its first element is stored at physical address 8,192.Assume that only arrays A and B can be cached in an initially empty, physically addressed, physically tagged, direct-mapped, 2K-byte cache with an 8-byte block size. The following loop is then executed.for (i = 0; i < 256; i++)        A[i] = A[i] + B[2*i];During the execution of the loop, how many bytes will be written to memory if the cache has a write-back policy?",(A) 0,(B) 256,(C) 1024,(D) 2000,A,B,False,20.0,2,-3.268467664718628,-1.9783532619476318,-2.1088945865631104,-2.7963945865631104,-0.47427381409539127,0.9587361746364169,0.6930617822541132,0.24138601952128935,-2.7941938506232367,-2.9370894365840488,-2.8019563688172235,-3.0377806060843997,B,B,False,False
"You want to cluster 7 points into 3 clusters using the k-Means Clustering algorithm. Suppose after the first iteration, clusters C1, C2 and C3 contain the following two-dimensional points: C1 contains the 2 points: {(0,6), (6,0)} C2 contains the 3 points: {(2,2), (4,4), (6,6)} C3 contains the 2 points: {(5,5), (7,7)} What are the cluster centers computed for these 3 clusters?","(A) C1: (3,3), C2: (4,4), C3: (6,6)","(B) C1: (3,3), C2: (6,6), C3: (12,12)","(C) C1: (6,6), C2: (12,12), C3: (12,12)","(D) C1: (0,0), C2: (48,48), C3: (35,35)",A,A,True,20.0,2,-2.0596063137054443,-2.3113298416137695,-2.1870415210723877,-3.5620415210723877,0.7345875369177923,0.6257595949702792,0.6149148477448358,-0.524260914987988,-2.7941938506232367,-2.9370894365840488,-2.8019563688172235,-3.0377806060843997,A,A,True,True
"Local caching of files is common in distributed file systems, but it has the disadvantage that",(A) Temporary inconsistencies among views of a file by different machines can result,(B) The file system is likely to be corrupted when a computer crashes,(C) A much higher amount of network traffic results,(D) Caching makes file migration impossible,A,A,True,20.0,2,-1.3567806482315063,-4.86324405670166,-5.117393970489502,-4.996399879455566,1.4374132023917303,-1.9261546201176114,-2.3154376016722784,-1.9586192733711667,-2.7941938506232367,-2.9370894365840488,-2.8019563688172235,-3.0377806060843997,A,A,True,True
Which of the following statements about Ethernets is typically FALSE?,(A) Ethernets use circuit switching to send messages.,(B) Ethernets use buses with multiple masters.,(C) Ethernet protocols use a collision-detection method to ensure that messages are transmitted properly.,(D) Networks connected by Ethernets are limited in length to a few hundred meters.,A,A,True,20.0,3,-1.1309864521026611,-3.9947662353515625,-4.497524261474609,-4.497815132141113,1.6609584755367703,-1.1178099082575903,-1.648910621802012,-1.7727874947918787,-2.7919449276394315,-2.876956327093972,-2.8486136396725974,-2.7250276373492346,A,A,True,True
