question,A,B,C,D,answer,predicted_answer,is_correct,eval_split_ratio,fold,raw_oa_logprob,raw_ob_logprob,raw_oc_logprob,raw_od_logprob,corrected_oa_logprob,corrected_ob_logprob,corrected_oc_logprob,corrected_od_logprob,calib_oa_mean,calib_ob_mean,calib_oc_mean,calib_od_mean,plain_predicted_answer,kfold_predicted_answer,plain_is_correct,kfold_is_correct
"A study is conducted to assess the relationship between race and end-stage renal disease pathologists independently study specimens from 1,000 kidney biopsies. The first group of pathologists is aware of the race of the patient from whom the biopsy came, while the second group is blinded as to the patient’s race. The first group reports ‘hypertensive nephropathy’ much more frequently for black patients than the second group. Which of the following types of bias is most likely present in this study?",(A) Confounding,(B) Nonresponse bias,(C) Recall bias,(D) Referral bias,A,A,True,20.0,0,-3.0775632858276367,-5.561588764190674,-6.811588764190674,-5.811946868896484,3.34995665277044,-0.18363318219780922,0.2506831766416626,0.6249743426839514,-6.427519938598077,-5.377955581992865,-7.0622719408323364,-6.436921211580436,A,A,True,True
What is the essential pathology of astroviruses?,(A) Very restricted replication in the gut,(B) Can cause infection of the central nervous system,(C) Sequence diversity allows widespread replication,(D) Can cause infection in the upper respiratory tract,A,C,False,20.0,0,-6.5613298416137695,-7.309322357177734,-3.8100242614746094,-5.560024261474609,-0.13380990301569273,-1.9313667751848698,3.252247679357727,0.8768969501058264,-6.427519938598077,-5.377955581992865,-7.0622719408323364,-6.436921211580436,C,C,False,False
The highest risk of HIV infection among drug users in the U.S. is in:,(A) The east coast,"(B) The central United States (Kansas, Missouri etc.)",(C) Southern California,"(D) The Pacific Northwest (Washington, Oregon, Idaho)",A,C,False,20.0,0,-5.935024261474609,-6.9322662353515625,-3.1850242614746094,-5.683421611785889,0.4924956771234674,-1.554310653358698,3.877247679357727,0.7534995997945471,-6.427519938598077,-5.377955581992865,-7.0622719408323364,-6.436921211580436,C,C,False,False
How are herpes infections controlled?,(A) Chemotherapy,(B) Vaccines,(C) Hygiene and social distancing,(D) No method,A,B,False,20.0,0,-6.717615604400635,-3.2172937393188477,-4.216880798339844,-8.246822357177734,-0.29009566580255797,2.160661842674017,2.8453911424924927,-1.8099011455972986,-6.427519938598077,-5.377955581992865,-7.0622719408323364,-6.436921211580436,B,C,False,False
Disease can most often be prevented by which of the following:,(A) Vaccines,(B) Antivirals,(C) Hygiene,(D) mosquito nets,A,A,True,20.0,0,-2.5922000408172607,-9.555784225463867,-8.555784225463867,-12.03274917602539,3.835319897780816,-4.177828643471003,-1.4935122846315307,-5.595827964444955,-6.427519938598077,-5.377955581992865,-7.0622719408323364,-6.436921211580436,A,A,True,True
"In a medical class of 147 students, the distribution of scores on a biochemistry final examination has a mean equal to 67, a median equal to 76, a mode equal to 80, a standard deviation equal to 5.5, and a variance equal to 30.25. Three students were unable to take the test on the scheduled date and were given a different form of the exam 1 week later. Which parameter is most likely to be the least biased estimator of central tendency for this distribution of biochemistry test scores?",(A) Mean,(B) Median,(C) Mode,(D) Standard deviation,A,B,False,20.0,0,-5.778850555419922,-1.04534912109375,-6.778850555419922,-6.779380798339844,0.6486693831781549,4.332606460899115,0.2834213854124146,-0.342459586759408,-6.427519938598077,-5.377955581992865,-7.0622719408323364,-6.436921211580436,B,B,False,False
How are arenaviruses spread?,(A) Sexual contact,(B) Blood,(C) Aerosols of urine from infected small mammals,(D) Mosquito bites,A,C,False,20.0,0,-5.718017578125,-7.468017578125,-1.7103713750839233,-9.43502426147461,0.7095023604730768,-2.0900619961321354,5.351900565748413,-2.9981030498941736,-6.427519938598077,-5.377955581992865,-7.0622719408323364,-6.436921211580436,C,C,False,False
In the absence of treatment the risk of HIV transmission from an infected mother to her fetus/infant was highest in which of the following areas?,(A) Africa,(B) North America,(C) Europe,(D) Japan,A,A,True,20.0,0,-3.060997724533081,-8.05842113494873,-10.05842113494873,-9.06099796295166,3.3665222140649957,-2.680465552955866,-2.996149194116394,-2.6240767513712244,-6.427519938598077,-5.377955581992865,-7.0622719408323364,-6.436921211580436,A,A,True,True
Why are members of the astrovirus family only recently recognised as significant enteric viruses for humans?,(A) The genome has been identified by the new method of deep sequencing,(B) A new vector has been discovered,(C) They infect a wide range of domestic animals and so contaminate meat,(D) Knowledge of their replication as positive sense ssRNA viruses is now complete,A,D,False,20.0,1,-5.683421611785889,-5.183421611785889,-4.4322662353515625,-2.6834216117858887,0.6087159911791487,0.5316463435689611,2.546910024558504,3.597975131124258,-6.292137602965037,-5.71506795535485,-6.979176259910067,-6.281396742910147,D,D,False,False
Which is a major characteristic of the bunyavirus family?,"(A) Amplify by persistent infection of midgets, mosquitoes, sand flies, ticks",(B) Predominantly mosquito borne,(C) Genetic recombination or reassortment,(D) Spread to humans via bites of mice and rats,A,A,True,20.0,1,-3.6069376468658447,-3.6069376468658447,-7.613952159881592,-6.122524261474609,2.6851999560991926,2.108130308489005,-0.6347758999715252,0.15887248143553734,-6.292137602965037,-5.71506795535485,-6.979176259910067,-6.281396742910147,A,A,True,True
