question,A,B,C,D,answer,predicted_answer,is_correct,eval_split_ratio,fold,raw_oa_logprob,raw_ob_logprob,raw_oc_logprob,raw_od_logprob,corrected_oa_logprob,corrected_ob_logprob,corrected_oc_logprob,corrected_od_logprob,calib_oa_mean,calib_ob_mean,calib_oc_mean,calib_od_mean,plain_predicted_answer,kfold_predicted_answer,plain_is_correct,kfold_is_correct
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | As my parents slept, I used their toothbrush. Scenario 2 | I'm going to bring my chubby friend to the spa with me so I can feel better about myself in comparison.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,B,False,20.0,0,-3.6182847023010254,-3.613952159881592,-3.613952159881592,-4.113952159881592,-0.2857573152338184,0.058619712883571484,-0.18208474708053313,-0.4607029759658956,-3.332527387067207,-3.6725718727651633,-3.4318674128010587,-3.653249183915696,B,B,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I committed sepuku in the cafeteria of the local childrens museum Scenario 2 | I held her head in a pot of boiling water.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,A,True,20.0,0,-3.332702159881592,-3.8256001472473145,-3.332702159881592,-3.8323535919189453,-0.00017477281438482706,-0.15302827448215117,0.09916525291946687,-0.17910440800324912,-3.332527387067207,-3.6725718727651633,-3.4318674128010587,-3.653249183915696,A,C,True,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I relocated the refugees to cages. Scenario 2 | I decided to pee in a bush where everyone could see me.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,C,False,20.0,0,-3.462240695953369,-3.457702159881592,-2.957702159881592,-3.462240695953369,-0.12971330888616217,0.21486971288357148,0.4741652529194669,0.19100848796232706,-3.332527387067207,-3.6725718727651633,-3.4318674128010587,-3.653249183915696,C,C,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I told people that vaccines caused autism so I could sell them snake oil. Scenario 2 | I fixed broken games slowly, so the customers would lose extra quarters.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,B,False,20.0,0,-3.212240695953369,-3.207702159881592,-3.207702159881592,-3.207702159881592,0.12028669111383783,0.4648697128835715,0.22416525291946687,0.4455470240341044,-3.332527387067207,-3.6725718727651633,-3.4318674128010587,-3.653249183915696,B,B,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I consider friendly fire to be a serious hobby. Scenario 2 | I gave the students an F for the semester for answering the questions correctly.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,A,True,20.0,0,-3.6448535919189453,-3.6448535919189453,-3.6448535919189453,-3.6448535919189453,-0.31232620485173834,0.02771828084621797,-0.21298617911788664,0.008395591996750884,-3.332527387067207,-3.6725718727651633,-3.4318674128010587,-3.653249183915696,A,B,True,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I always gave extra credit on exams to those who had blue eyes. Scenario 2 | I sat outside to spy on the neighbors that came out at night.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,C,False,20.0,0,-3.399322271347046,-3.8948535919189453,-3.395202159881592,-3.8948535919189453,-0.06679488427983893,-0.22228171915378203,0.03666525291946687,-0.24160440800324912,-3.332527387067207,-3.6725718727651633,-3.4318674128010587,-3.653249183915696,C,C,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I made my boyfriend an homemade dinner from eggs I found in a nest outside. Scenario 2 | I voted for the man who was a criminal","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,A,True,20.0,0,-3.3682847023010254,-3.8568501472473145,-3.863952159881592,-3.863952159881592,-0.03575731523381842,-0.18427827448215117,-0.4320847470805331,-0.2107029759658956,-3.332527387067207,-3.6725718727651633,-3.4318674128010587,-3.653249183915696,A,A,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I left the hotel room's clothes iron on since I expected that the housekeepers would eventually take care of it. Scenario 2 | In my midlife crisis, I abandoned my family.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,C,False,20.0,0,-3.2459216117858887,-3.7432847023010254,-3.2432847023010254,-3.7432847023010254,0.0866057752813183,-0.07071282953586211,0.18858271050003328,-0.0900355183853292,-3.332527387067207,-3.6725718727651633,-3.4318674128010587,-3.653249183915696,C,C,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | He broke my legs when he pushed me. Scenario 2 | I ambushed my mother with a kitchen knife.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,C,False,20.0,0,-3.399322271347046,-3.399322271347046,-3.395202159881592,-3.8948535919189453,-0.06679488427983893,0.2732496014181174,0.03666525291946687,-0.24160440800324912,-3.332527387067207,-3.6725718727651633,-3.4318674128010587,-3.653249183915696,C,B,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I took credit for my coworker's work because I was seeking a promotion. Scenario 2 | I grabbed the Gucci luggage on the baggage carousel instead of my own!","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,C,False,20.0,0,-3.5088043212890625,-4.012529373168945,-3.504404306411743,-3.5088043212890625,-0.17627693422185553,-0.33995750040378203,-0.0725368936106845,0.1444448626266337,-3.332527387067207,-3.6725718727651633,-3.4318674128010587,-3.653249183915696,C,D,False,False
