Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
1.0,1.0,spatial-relations,,antonym,1.0,The nail is to the right of the wheel.,Is the wheel to the left of the nail?,Yes,-0.9910263419151306,-0.491283118724823,-8.30986499786377,-6.029493808746338,7.318838655948639,5.538210690021515,Yes,True
2.0,1.0,spatial-relations,,antonym,1.0,The nail is to the right of the wheel.,Is the wheel to the right of the nail?,No,-0.9871246218681335,-0.4873804450035095,-8.30986499786377,-6.029493808746338,7.322740375995636,5.542113363742828,Yes,False
3.0,1.0,spatial-relations,,antonym,2.0,The nail is to the left of the wheel.,Is the wheel to the left of the nail?,No,-0.8386780619621277,-0.5886780619621277,-8.30986499786377,-6.029493808746338,7.471186935901642,5.44081574678421,Yes,False
4.0,1.0,spatial-relations,,antonym,2.0,The nail is to the left of the wheel.,Is the wheel to the right of the nail?,Yes,-0.9910263419151306,-0.48933178186416626,-8.30986499786377,-6.029493808746338,7.318838655948639,5.540162026882172,Yes,True
5.0,2.0,spatial-relations,,antonym,1.0,The nail is next to the right side of the wheel.,Is the wheel to the left of the nail?,Yes,-0.9945972561836243,-0.49297723174095154,-8.30986499786377,-6.029493808746338,7.315267741680145,5.536516577005386,Yes,True
6.0,2.0,spatial-relations,,antonym,1.0,The nail is next to the right side of the wheel.,Is the wheel to the right of the nail?,No,-0.8461480736732483,-0.596741259098053,-8.30986499786377,-6.029493808746338,7.463716924190521,5.432752549648285,Yes,False
7.0,2.0,spatial-relations,,antonym,2.0,The nail is next to the left side of the wheel.,Is the wheel to the left of the nail?,No,-0.8425797820091248,-0.5928385853767395,-8.30986499786377,-6.029493808746338,7.467285215854645,5.436655223369598,Yes,False
8.0,2.0,spatial-relations,,antonym,2.0,The nail is next to the left side of the wheel.,Is the wheel to the right of the nail?,Yes,-0.8461480736732483,-0.5964815616607666,-8.30986499786377,-6.029493808746338,7.463716924190521,5.433012247085571,Yes,True
10.0,2.0,spatial-relations,,antonym,1.0,The nail is next to the right side of the wheel.,Is the nail to the left of the wheel?,No,-1.3347395658493042,-0.335033118724823,-8.30986499786377,-6.029493808746338,6.975125432014465,5.694460690021515,Yes,False
12.0,2.0,spatial-relations,,antonym,2.0,The nail is next to the left side of the wheel.,Is the nail to the left of the wheel?,Yes,-0.596741259098053,-0.846741259098053,-8.30986499786377,-6.029493808746338,7.7131237387657166,5.182752549648285,Yes,True
13.0,2.0,spatial-relations,,antonym,1.0,The nail is next to the right side of the wheel.,Is the nail to the right of the wheel?,Yes,-0.596741259098053,-0.846741259098053,-8.30986499786377,-6.029493808746338,7.7131237387657166,5.182752549648285,Yes,True
15.0,2.0,spatial-relations,,antonym,2.0,The nail is next to the left side of the wheel.,Is the nail to the right of the wheel?,No,-1.1553665399551392,-0.409241259098053,-8.30986499786377,-6.029493808746338,7.15449845790863,5.620252549648285,Yes,False
17.0,3.0,spatial-relations,,antonym,1.0,The wheel is in front of Chao. Chao turns right.,Is the wheel to the left of Chao?,Yes,-0.7211480736732483,-0.7211480736732483,-8.30986499786377,-6.029493808746338,7.588716924190521,5.30834573507309,Yes,True
18.0,3.0,spatial-relations,,antonym,1.0,The wheel is in front of Chao. Chao turns right.,Is the wheel to the right of Chao?,No,-0.6039487719535828,-0.8539487719535828,-8.30986499786377,-6.029493808746338,7.705916225910187,5.175545036792755,Yes,False
19.0,3.0,spatial-relations,,antonym,2.0,The wheel is in front of Chao. Chao turns left.,Is the wheel to the left of Chao?,No,-0.720720112323761,-0.7211480736732483,-8.30986499786377,-6.029493808746338,7.5891448855400085,5.30834573507309,Yes,False
20.0,3.0,spatial-relations,,antonym,2.0,The wheel is in front of Chao. Chao turns left.,Is the wheel to the right of Chao?,Yes,-0.8500483632087708,-0.6003831624984741,-8.30986499786377,-6.029493808746338,7.459816634654999,5.429110646247864,Yes,True
21.0,4.0,spatial-relations,,antonym,1.0,The wheel is to the right of Chao. Chao turns around.,Is the wheel to the left of Chao?,Yes,-0.845720112323761,-0.595720112323761,-8.30986499786377,-6.029493808746338,7.4641448855400085,5.433773696422577,Yes,True
22.0,4.0,spatial-relations,,antonym,1.0,The wheel is to the right of Chao. Chao turns around.,Is the wheel to the right of Chao?,No,-0.7139357924461365,-0.7136780619621277,-8.30986499786377,-6.029493808746338,7.595929205417633,5.31581574678421,Yes,False
23.0,4.0,spatial-relations,,antonym,2.0,The wheel is to the left of Chao. Chao turns around.,Is the wheel to the left of Chao?,No,-0.8464815616607666,-0.5961480736732483,-8.30986499786377,-6.029493808746338,7.463383436203003,5.43334573507309,Yes,False
24.0,4.0,spatial-relations,,antonym,2.0,The wheel is to the left of Chao. Chao turns around.,Is the wheel to the right of Chao?,Yes,-0.9941726326942444,-0.49264708161354065,-8.30986499786377,-6.029493808746338,7.315692365169525,5.536846727132797,Yes,True
25.0,5.0,spatial-relations,,antonym,1.0,"The shop is in front of Chao, and the zoo is behind. Chao turns right.",Is the shop to the left of Chao?,Yes,-0.8542847633361816,-0.6042847633361816,-8.30986499786377,-6.029493808746338,7.455580234527588,5.425209045410156,Yes,True
26.0,5.0,spatial-relations,,antonym,1.0,"The shop is in front of Chao, and the zoo is behind. Chao turns right.",Is the shop to the right of Chao?,No,-0.8578959703445435,-0.6082229018211365,-8.30986499786377,-6.029493808746338,7.451969027519226,5.421270906925201,Yes,False
27.0,5.0,spatial-relations,,antonym,2.0,"The shop is in front of Chao, and the zoo is behind. Chao turns left.",Is the shop to the left of Chao?,No,-0.8574762344360352,-0.6078959703445435,-8.30986499786377,-6.029493808746338,7.452388763427734,5.421597838401794,Yes,False
28.0,5.0,spatial-relations,,antonym,2.0,"The shop is in front of Chao, and the zoo is behind. Chao turns left.",Is the shop to the right of Chao?,Yes,-1.0062984228134155,-0.5027315616607666,-8.30986499786377,-6.029493808746338,7.303566575050354,5.526762247085571,Yes,True
31.0,5.0,spatial-relations,,variable swap,2.0,"The zoo is in front of Chao, and the shop is behind. Chao turns right.",Is the shop to the left of Chao?,No,-0.8500483632087708,-0.6000483632087708,-8.30986499786377,-6.029493808746338,7.459816634654999,5.429445445537567,Yes,False
32.0,5.0,spatial-relations,,variable swap,2.0,"The zoo is in front of Chao, and the shop is behind. Chao turns right.",Is the shop to the right of Chao?,Yes,-1.0058687925338745,-0.5027315616607666,-8.30986499786377,-6.029493808746338,7.303996205329895,5.526762247085571,Yes,True
33.0,5.0,spatial-relations,,variable swap,1.0,"The zoo is in front of Chao, and the shop is behind. Chao turns left.",Is the shop to the left of Chao?,Yes,-0.9980713725090027,-0.5027315616607666,-8.30986499786377,-6.029493808746338,7.311793625354767,5.526762247085571,Yes,True
34.0,5.0,spatial-relations,,variable swap,1.0,"The zoo is in front of Chao, and the shop is behind. Chao turns left.",Is the shop to the right of Chao?,No,-0.8500483632087708,-0.6003831624984741,-8.30986499786377,-6.029493808746338,7.459816634654999,5.429110646247864,Yes,False
37.0,6.0,spatial-relations,,antonym,1.0,The nail is below the wheel.,Is the wheel above the nail?,Yes,-0.8430176377296448,-0.5928385853767395,-8.30986499786377,-6.029493808746338,7.466847360134125,5.436655223369598,Yes,True
38.0,6.0,spatial-relations,,antonym,1.0,The nail is below the wheel.,Is the wheel below the nail?,No,-1.1550798416137695,-0.4031289517879486,-8.30986499786377,-6.029493808746338,7.15478515625,5.626364856958389,Yes,False
39.0,6.0,spatial-relations,,antonym,2.0,The nail is above the wheel.,Is the wheel above the nail?,No,-1.3271992206573486,-0.328923761844635,-8.30986499786377,-6.029493808746338,6.982665777206421,5.700570046901703,Yes,False
40.0,6.0,spatial-relations,,antonym,2.0,The nail is above the wheel.,Is the wheel below the nail?,Yes,-0.991283118724823,-0.491283118724823,-8.30986499786377,-6.029493808746338,7.3185818791389465,5.538210690021515,Yes,True
41.0,7.0,spatial-relations,,antonym,1.0,The baseball bounced off the wheel from below.,Is the wheel above the baseball?,Yes,-0.8464815616607666,-0.5961480736732483,-8.30986499786377,-6.029493808746338,7.463383436203003,5.43334573507309,Yes,True
42.0,7.0,spatial-relations,,antonym,1.0,The baseball bounced off the wheel from below.,Is the wheel below the baseball?,No,-0.8425797820091248,-0.5925797820091248,-8.30986499786377,-6.029493808746338,7.467285215854645,5.436914026737213,Yes,False
43.0,7.0,spatial-relations,,antonym,2.0,The baseball bounced off the wheel from above.,Is the wheel above the baseball?,No,-0.9906968474388123,-0.491026371717453,-8.30986499786377,-6.029493808746338,7.319168150424957,5.538467437028885,Yes,False
44.0,7.0,spatial-relations,,antonym,2.0,The baseball bounced off the wheel from above.,Is the wheel below the baseball?,Yes,-0.7136780619621277,-0.7133472561836243,-8.30986499786377,-6.029493808746338,7.596186935901642,5.316146552562714,Yes,True
45.0,8.0,spatial-relations,,antonym,1.0,The wheel and the nail are on the same surface. Then the wheel is moved higher.,Is the wheel above the nail?,Yes,-1.0058687925338745,-0.5023980736732483,-8.30986499786377,-6.029493808746338,7.303996205329895,5.52709573507309,Yes,True
46.0,8.0,spatial-relations,,antonym,1.0,The wheel and the nail are on the same surface. Then the wheel is moved higher.,Is the wheel below the nail?,No,-0.9984976649284363,-0.5023980736732483,-8.30986499786377,-6.029493808746338,7.311367332935333,5.52709573507309,Yes,False
47.0,8.0,spatial-relations,,antonym,2.0,The wheel and the nail are on the same surface. Then the wheel is moved lower.,Is the wheel above the nail?,No,-1.1625484228134155,-0.41644880175590515,-8.30986499786377,-6.029493808746338,7.147316575050354,5.613045006990433,Yes,False
48.0,8.0,spatial-relations,,antonym,2.0,The wheel and the nail are on the same surface. Then the wheel is moved lower.,Is the wheel below the nail?,Yes,-0.8500483632087708,-0.6000483632087708,-8.30986499786377,-6.029493808746338,7.459816634654999,5.429445445537567,Yes,True
51.0,8.0,spatial-relations,,variable swap,2.0,The nail and the wheel are on the same surface. Then the nail is moved higher.,Is the wheel above the nail?,No,-0.9980713725090027,-0.5023980736732483,-8.30986499786377,-6.029493808746338,7.311793625354767,5.52709573507309,Yes,False
52.0,8.0,spatial-relations,,variable swap,2.0,The nail and the wheel are on the same surface. Then the nail is moved higher.,Is the wheel below the nail?,Yes,-0.8535174131393433,-0.6039487719535828,-8.30986499786377,-6.029493808746338,7.456347584724426,5.425545036792755,Yes,True
53.0,8.0,spatial-relations,,variable swap,1.0,The nail and the wheel are on the same surface. Then the nail is moved lower.,Is the wheel above the nail?,Yes,-1.1621187925338745,-0.41449853777885437,-8.30986499786377,-6.029493808746338,7.147746205329895,5.6149952709674835,Yes,True
54.0,8.0,spatial-relations,,variable swap,1.0,The nail and the wheel are on the same surface. Then the nail is moved lower.,Is the wheel below the nail?,No,-0.7172476649284363,-0.7172476649284363,-8.30986499786377,-6.029493808746338,7.592617332935333,5.312246143817902,Yes,False
58.0,8.0,spatial-relations,,antonym,1.0,The wheel and the nail are on the same surface. Then the wheel is moved higher.,Is the nail above the wheel?,No,-0.8535174131393433,-0.6035174131393433,-8.30986499786377,-6.029493808746338,7.456347584724426,5.425976395606995,Yes,False
