Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
1,1,agent-properties,1,negation,1,Chao is looking at the wheel.,Does Chao see the wheel?,Yes,20.0,0,-0.778908371925354,-2.4004318714141846,0.33950964291381025,-0.5318277772420492,-1.1184180148391643,-1.8686040941721354,Yes,True,True,True
2,1,agent-properties,1,negation,2,Chao is not looking at the wheel.,Does Chao see the wheel?,No,20.0,0,-1.0076926946640015,-1.5601904392242432,0.11072532017516279,0.3084136549478922,-1.1184180148391643,-1.8686040941721354,Yes,False,False,True
3,1,agent-properties,1,negation,1,Chao is looking at the wheel.,Does Chao not see the wheel?,No,20.0,0,-1.3410754203796387,-1.6298540830612183,-0.22265740554047442,0.2387500111109171,-1.1184180148391643,-1.8686040941721354,Yes,False,False,True
4,1,agent-properties,1,negation,2,Chao is not looking at the wheel.,Does Chao not see the wheel?,Yes,20.0,0,-1.0198482275009155,-1.685537338256836,0.09856978733824873,0.18306675591529942,-1.1184180148391643,-1.8686040941721354,Yes,True,False,False
5,2,agent-properties,2,antonym,1,The wheel is in front of Chao. Chao is awake.,Does Chao see the wheel?,Yes,20.0,0,-0.9000428915023804,-2.0267152786254883,0.21837512333678388,-0.15811118445335293,-1.1184180148391643,-1.8686040941721354,Yes,True,True,True
6,2,agent-properties,2,antonym,2,The wheel is in front of Chao. Chao is asleep.,Does Chao see the wheel?,No,20.0,0,-1.0231846570968628,-1.5812556743621826,0.09523335774230146,0.28734841980995274,-1.1184180148391643,-1.8686040941721354,Yes,False,False,True
7,2,agent-properties,2,antonym,1,The wheel is in front of Chao. Chao is awake.,Does Chao not see the wheel?,No,20.0,0,-1.2192227840423584,-1.7690846920013428,-0.10080476920319414,0.09951940217079258,-1.1184180148391643,-1.8686040941721354,Yes,False,False,True
8,2,agent-properties,2,antonym,2,The wheel is in front of Chao. Chao is asleep.,Does Chao not see the wheel?,Yes,20.0,0,-1.1442760229110718,-1.7311420440673828,-0.025858008071907523,0.13746205010475254,-1.1184180148391643,-1.8686040941721354,Yes,True,False,False
9,3,agent-properties,3,antonym,1,The wheel is in front of Chao. Chao's eyes are open.,Does Chao see the wheel?,Yes,20.0,0,-0.8675978779792786,-2.11071515083313,0.2508201368598857,-0.24211105666099453,-1.1184180148391643,-1.8686040941721354,Yes,True,True,True
10,3,agent-properties,3,antonym,2,The wheel is in front of Chao. Chao's eyes are closed.,Does Chao see the wheel?,No,20.0,0,-0.9556563496589661,-1.7215354442596436,0.1627616651801982,0.1470686499124918,-1.1184180148391643,-1.8686040941721354,Yes,False,True,False
11,3,agent-properties,3,antonym,1,The wheel is in front of Chao. Chao's eyes are open.,Does Chao not see the wheel?,No,20.0,0,-1.2065389156341553,-1.7809855937957764,-0.08812090079499102,0.08761850037635899,-1.1184180148391643,-1.8686040941721354,Yes,False,False,True
