Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,yes_logprob,no_logprob,predicted_answer,is_correct
1,1,material-properties,,negation,1,Chao can see through the wheel.,Is the wheel transparent?,Yes,-4.401176929473877,-3.653169870376587,No,False
2,1,material-properties,,negation,1,Chao can see through the wheel.,Is the wheel opaque?,No,-4.714542388916016,-3.716195821762085,No,True
3,1,material-properties,,negation,2,Chao cannot see through the wheel.,Is the wheel transparent?,No,-4.463676929473877,-3.4819376468658447,No,True
4,1,material-properties,,negation,2,Chao cannot see through the wheel.,Is the wheel opaque?,Yes,-4.528169631958008,-3.5297937393188477,No,False
5,2,material-properties,,material,1,The wheel is made of polyethylene.,Is the wheel transparent?,Yes,-2.5483365058898926,-3.0538854598999023,Yes,True
6,2,material-properties,,material,1,The wheel is made of polyethylene.,Is the wheel opaque?,No,-2.645202159881592,-2.8995347023010254,Yes,False
7,2,material-properties,,material,2,The wheel is made of bronze.,Is the wheel transparent?,No,-3.2413854598999023,-2.9947662353515625,No,True
8,2,material-properties,,material,2,The wheel is made of bronze.,Is the wheel opaque?,Yes,-2.7726354598999023,-2.777296781539917,Yes,True
9,3,material-properties,,antonym,1,The surface of the wheel is completely flat.,Is the surface of the wheel smooth?,Yes,-3.941904306411743,-4.430784702301025,Yes,True
10,3,material-properties,,antonym,1,The surface of the wheel is completely flat.,Is the surface of the wheel rough?,No,-4.1416401863098145,-4.144853591918945,Yes,False
11,3,material-properties,,antonym,2,The surface of the wheel is somewhat bumpy.,Is the surface of the wheel smooth?,No,-5.513653755187988,-6.017519474029541,Yes,False
12,3,material-properties,,antonym,2,The surface of the wheel is somewhat bumpy.,Is the surface of the wheel rough?,Yes,-4.638653755187988,-4.642519474029541,Yes,True
13,4,material-properties,,material,1,The wheel is made of polyethylene.,Is the surface of the wheel smooth?,Yes,-2.7943501472473145,-3.7983365058898926,Yes,True
14,4,material-properties,,material,1,The wheel is made of polyethylene.,Is the surface of the wheel rough?,No,-2.965941905975342,-3.465941905975342,Yes,False
15,4,material-properties,,material,2,The wheel is made of concrete.,Is the surface of the wheel smooth?,No,-3.754404306411743,-4.243284702301025,Yes,False
16,4,material-properties,,material,2,The wheel is made of concrete.,Is the surface of the wheel rough?,Yes,-3.9858365058898926,-4.741385459899902,Yes,True
17,5,material-properties,,antonym,1,Chao squeezed the wheel. It changed its shape.,Is the wheel soft?,Yes,-3.6678595542907715,-2.6694376468658447,No,False
18,5,material-properties,,antonym,1,Chao squeezed the wheel. It changed its shape.,Is the wheel hard?,No,-3.4803595542907715,-2.7319376468658447,No,True
19,5,material-properties,,antonym,2,Chao squeezed the wheel. It kept its shape.,Is the wheel soft?,No,-4.214796543121338,-2.9819376468658447,No,True
20,5,material-properties,,antonym,2,Chao squeezed the wheel. It kept its shape.,Is the wheel hard?,Yes,-3.8417601585388184,-3.3425426483154297,No,False
21,6,material-properties,,material,1,The wheel is made of flannel.,Is the wheel soft?,Yes,-2.0239858627319336,-3.279003858566284,Yes,True
22,6,material-properties,,material,1,The wheel is made of flannel.,Is the wheel hard?,No,-3.2114858627319336,-2.2204296588897705,No,True
23,6,material-properties,,material,2,The wheel is made of bronze.,Is the wheel soft?,No,-3.457702159881592,-2.7120347023010254,No,True
