Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
1.0,1.0,social-relations,1.0,negation,1.0,Chao knows Yan.,Are Chao and Yan friends?,Yes,-5.499954700469971,-0.005274772644042969,-16.607324600219727,-13.47024917602539,11.107369899749756,13.464974403381348,No,False
2.0,1.0,social-relations,1.0,negation,1.0,Chao knows Yan.,Are Chao and Yan strangers?,No,-8.74997615814209,-0.008233904838562012,-16.607324600219727,-13.47024917602539,7.857348442077637,13.462015271186829,No,True
3.0,1.0,social-relations,1.0,negation,2.0,Chao doesn't know Yan.,Are Chao and Yan friends?,No,-7.4374518394470215,-0.0008245707140304148,-16.607324600219727,-13.47024917602539,9.169872760772705,13.46942460531136,No,True
4.0,1.0,social-relations,1.0,negation,2.0,Chao doesn't know Yan.,Are Chao and Yan strangers?,Yes,-0.008720040321350098,-4.781247138977051,-16.607324600219727,-13.47024917602539,16.598604559898376,8.68900203704834,Yes,True
5.0,2.0,social-relations,2.0,antonym,1.0,Chao is warm toward Yan.,Are Chao and Yan friends?,Yes,-0.12400567531585693,-2.218745231628418,-16.607324600219727,-13.47024917602539,16.48331892490387,11.251503944396973,Yes,True
6.0,2.0,social-relations,2.0,antonym,1.0,Chao is warm toward Yan.,Are Chao and Yan strangers?,No,-10.62499713897705,-7.76052474975586e-05,-16.607324600219727,-13.47024917602539,5.982327461242676,13.470171570777893,No,True
8.0,2.0,social-relations,2.0,antonym,2.0,Chao is indifferent toward Yan.,Are Chao and Yan strangers?,Yes,-0.4706665277481079,-0.999993085861206,-16.607324600219727,-13.47024917602539,16.13665807247162,12.470256090164185,Yes,True
9.0,3.0,social-relations,3.0,other,1.0,Chao likes Yan.,Are Chao and Yan friends?,Yes,-0.1523216962814331,-2.171869993209839,-16.607324600219727,-13.47024917602539,16.455002903938293,11.298379182815552,Yes,True
10.0,3.0,social-relations,3.0,other,1.0,Chao likes Yan.,Are Chao and Yan strangers?,No,-9.812479972839355,-0.0026053190231323242,-16.607324600219727,-13.47024917602539,6.794844627380371,13.467643857002258,No,True
13.0,4.0,social-relations,4.0,antonym,1.0,Chao enjoys spending time with Yan.,Are Chao and Yan friends?,Yes,-0.058057308197021484,-3.7187347412109375,-16.607324600219727,-13.47024917602539,16.549267292022705,9.751514434814453,Yes,True
14.0,4.0,social-relations,4.0,antonym,1.0,Chao enjoys spending time with Yan.,Are Chao and Yan strangers?,No,-10.187495231628418,-0.0006045103073120117,-16.607324600219727,-13.47024917602539,6.419829368591309,13.469644665718079,No,True
16.0,4.0,social-relations,4.0,antonym,2.0,Chao is indifferent about spending time with Yan.,Are Chao and Yan strangers?,Yes,-0.632806658744812,-0.7578107118606567,-16.607324600219727,-13.47024917602539,15.974517941474915,12.712438464164734,Yes,True
17.0,5.0,social-relations,5.0,antonym,1.0,Chao likes Yan.,Is Chao Yan's friend?,Yes,-0.06439471244812012,-3.2968649864196777,-16.607324600219727,-13.47024917602539,16.542929887771606,10.173384189605713,Yes,True
18.0,5.0,social-relations,5.0,antonym,1.0,Chao likes Yan.,Is Chao Yan's enemy?,No,-6.499985218048096,-0.0017600059509277344,-16.607324600219727,-13.47024917602539,10.10733938217163,13.468489170074463,No,True
19.0,5.0,social-relations,5.0,antonym,2.0,Chao hates Yan.,Is Chao Yan's friend?,No,-11.187438011169434,-9.977824811358005e-05,-16.607324600219727,-13.47024917602539,5.419886589050293,13.470149397777277,No,True
20.0,5.0,social-relations,5.0,antonym,2.0,Chao hates Yan.,Is Chao Yan's enemy?,Yes,-0.0013899804325774312,-6.81249475479126,-16.607324600219727,-13.47024917602539,16.60593461978715,6.657754421234131,Yes,True
21.0,6.0,social-relations,6.0,antonym,1.0,Chao enjoys spending time with Yan.,Is Chao Yan's friend?,Yes,-0.002114415168762207,-6.406248092651367,-16.607324600219727,-13.47024917602539,16.605210185050964,7.064001083374023,Yes,True
22.0,6.0,social-relations,6.0,antonym,1.0,Chao enjoys spending time with Yan.,Is Chao Yan's enemy?,No,-9.312477111816406,-0.0020476579666137695,-16.607324600219727,-13.47024917602539,7.29484748840332,13.468201518058777,No,True
23.0,6.0,social-relations,6.0,antonym,2.0,Chao dislikes spending time with Yan.,Is Chao Yan's friend?,No,-10.999972343444824,-9.083750774152577e-05,-16.607324600219727,-13.47024917602539,5.607352256774902,13.470158338517649,No,True
24.0,6.0,social-relations,6.0,antonym,2.0,Chao dislikes spending time with Yan.,Is Chao Yan's enemy?,Yes,-0.16307330131530762,-1.9140595197677612,-16.607324600219727,-13.47024917602539,16.44425129890442,11.55618965625763,Yes,True
25.0,7.0,social-relations,7.0,antonym,1.0,Chao wants to work together with Yan.,Is Chao Yan's friend?,Yes,-0.11130261421203613,-3.843743324279785,-16.607324600219727,-13.47024917602539,16.49602198600769,9.626505851745605,Yes,True
26.0,7.0,social-relations,7.0,antonym,1.0,Chao wants to work together with Yan.,Is Chao Yan's enemy?,No,-9.87499713897705,-7.522106170654297e-05,-16.607324600219727,-13.47024917602539,6.732327461242676,13.470173954963684,No,True
27.0,7.0,social-relations,7.0,antonym,2.0,Chao wants to work against Yan.,Is Chao Yan's friend?,No,-12.499959945678711,-2.7537429559743032e-05,-16.607324600219727,-13.47024917602539,4.107364654541016,13.47022163859583,No,True
28.0,7.0,social-relations,7.0,antonym,2.0,Chao wants to work against Yan.,Is Chao Yan's enemy?,Yes,-0.0040770769119262695,-5.593744277954102,-16.607324600219727,-13.47024917602539,16.6032475233078,7.876504898071289,Yes,True
30.0,8.0,social-relations,8.0,antonym,1.0,Chao likes Yan.,Are Chao and Yan enemies?,No,-8.124992370605469,-0.0006091594696044922,-16.607324600219727,-13.47024917602539,8.482332229614258,13.469640016555786,No,True
31.0,8.0,social-relations,8.0,antonym,2.0,Chao hates Yan.,Are Chao and Yan friends?,No,-10.812477111816406,-0.00017321111226920038,-16.607324600219727,-13.47024917602539,5.79484748840332,13.470075964913121,No,True
32.0,8.0,social-relations,8.0,antonym,2.0,Chao hates Yan.,Are Chao and Yan enemies?,Yes,-0.0028322935104370117,-5.968748569488525,-16.607324600219727,-13.47024917602539,16.60449230670929,7.501500606536865,Yes,True
34.0,9.0,social-relations,9.0,antonym,1.0,Chao enjoys spending time with Yan.,Are Chao and Yan enemies?,No,-9.12499713897705,-0.00027930736541748047,-16.607324600219727,-13.47024917602539,7.482327461242676,13.469969868659973,No,True
35.0,9.0,social-relations,9.0,antonym,2.0,Chao dislikes spending time with Yan.,Are Chao and Yan friends?,No,-8.187477111816406,-0.0003454685502219945,-16.607324600219727,-13.47024917602539,8.41984748840332,13.469903707475169,No,True
36.0,9.0,social-relations,9.0,antonym,2.0,Chao dislikes spending time with Yan.,Are Chao and Yan enemies?,Yes,-2.203115940093994,-0.11718595027923584,-16.607324600219727,-13.47024917602539,14.404208660125732,13.353063225746155,Yes,True
37.0,10.0,social-relations,10.0,antonym,1.0,Chao wants to work together with Yan.,Are Chao and Yan friends?,Yes,-3.359349489212036,-0.038080692291259766,-16.607324600219727,-13.47024917602539,13.24797511100769,13.43216848373413,No,False
38.0,10.0,social-relations,10.0,antonym,1.0,Chao wants to work together with Yan.,Are Chao and Yan enemies?,No,-10.124991416931152,-0.0001811981201171875,-16.607324600219727,-13.47024917602539,6.482333183288574,13.470067977905273,No,True
39.0,10.0,social-relations,10.0,antonym,2.0,Chao wants to work against Yan.,Are Chao and Yan friends?,No,-8.99997615814209,-0.00021004679729230702,-16.607324600219727,-13.47024917602539,7.607348442077637,13.470039129228098,No,True
40.0,10.0,social-relations,10.0,antonym,2.0,Chao wants to work against Yan.,Are Chao and Yan enemies?,Yes,-0.016713380813598633,-4.187497138977051,-16.607324600219727,-13.47024917602539,16.590611219406128,9.28275203704834,Yes,True
41.0,11.0,social-relations,11.0,antonym,1.0,Chao gives orders to Yan.,Is Chao Yan's boss?,Yes,-0.010356903076171875,-4.593742370605469,-16.607324600219727,-13.47024917602539,16.596967697143555,8.876506805419922,Yes,True
42.0,11.0,social-relations,11.0,antonym,1.0,Chao gives orders to Yan.,Is Chao Yan's subordinate?,No,-2.437487840652466,-0.09179019927978516,-16.607324600219727,-13.47024917602539,14.16983675956726,13.378458976745605,Yes,False
43.0,11.0,social-relations,11.0,antonym,2.0,Chao gets orders from Yan.,Is Chao Yan's boss?,No,-10.499991416931152,-0.00011622905731201172,-16.607324600219727,-13.47024917602539,6.107333183288574,13.470132946968079,No,True
44.0,11.0,social-relations,11.0,antonym,2.0,Chao gets orders from Yan.,Is Chao Yan's subordinate?,Yes,-0.002603054279461503,-5.999992370605469,-16.607324600219727,-13.47024917602539,16.604721545940265,7.470256805419922,Yes,True
47.0,11.0,social-relations,12.0,variable swap,2.0,Yan gives orders to Chao.,Is Chao Yan's boss?,No,-1.921844244003296,-0.16893398761749268,-16.607324600219727,-13.47024917602539,14.68548035621643,13.301315188407898,Yes,False
48.0,11.0,social-relations,12.0,variable swap,2.0,Yan gives orders to Chao.,Is Chao Yan's subordinate?,Yes,-0.00033330920268781483,-8.12499713897705,-16.607324600219727,-13.47024917602539,16.60699129101704,5.34525203704834,Yes,True
49.0,11.0,social-relations,13.0,variable swap,1.0,Yan gets orders from Chao.,Is Chao Yan's boss?,Yes,-0.0012420415878295898,-6.749999046325684,-16.607324600219727,-13.47024917602539,16.606082558631897,6.720250129699707,Yes,True
50.0,11.0,social-relations,13.0,variable swap,1.0,Yan gets orders from Chao.,Is Chao Yan's subordinate?,No,-0.37103188037872314,-1.2421634197235107,-16.607324600219727,-13.47024917602539,16.236292719841003,12.22808575630188,Yes,False
54.0,11.0,social-relations,14.0,antonym,1.0,Chao gives orders to Yan.,Is Yan Chao's boss?,No,-0.06050431728363037,-2.8437366485595703,-16.607324600219727,-13.47024917602539,16.546820282936096,10.62651252746582,Yes,False
56.0,11.0,social-relations,14.0,antonym,2.0,Chao gets orders from Yan.,Is Yan Chao's boss?,Yes,-0.10931766033172607,-2.718735694885254,-16.607324600219727,-13.47024917602539,16.498006939888,10.751513481140137,Yes,True
