Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
1.0,1.0,physical-relations,,antonym,1.0,The truck is in front of the bed.,Is the truck blocking the bed?,Yes,-0.4843176603317261,-0.9843401908874512,-9.739618301391602,-7.455845832824707,9.255300641059875,6.471505641937256,Yes,True
2.0,1.0,physical-relations,,antonym,1.0,The truck is in front of the bed.,Is the bed blocking the truck?,No,-1.1561774015426636,-0.4062157869338989,-9.739618301391602,-7.455845832824707,8.583440899848938,7.049630045890808,Yes,False
3.0,1.0,physical-relations,,antonym,2.0,The truck is behind the bed.,Is the truck blocking the bed?,No,-0.9804115295410156,-0.482394814491272,-9.739618301391602,-7.455845832824707,8.759206771850586,6.973451018333435,Yes,False
4.0,1.0,physical-relations,,antonym,2.0,The truck is behind the bed.,Is the bed blocking the truck?,Yes,-0.988223671913147,-0.4882540702819824,-9.739618301391602,-7.455845832824707,8.751394629478455,6.967591762542725,Yes,True
7.0,1.0,physical-relations,,variable swap,2.0,The bed is in front of the truck.,Is the truck blocking the bed?,No,-0.7030657529830933,-0.7030891180038452,-9.739618301391602,-7.455845832824707,9.036552548408508,6.752756714820862,Yes,False
8.0,1.0,physical-relations,,variable swap,2.0,The bed is in front of the truck.,Is the bed blocking the truck?,Yes,-0.8358608484268188,-0.5858910083770752,-9.739618301391602,-7.455845832824707,8.903757452964783,6.869954824447632,Yes,True
9.0,1.0,physical-relations,,variable swap,1.0,The bed is behind the truck.,Is the truck blocking the bed?,Yes,-0.8358608484268188,-0.5859012603759766,-9.739618301391602,-7.455845832824707,8.903757452964783,6.8699445724487305,Yes,True
10.0,1.0,physical-relations,,variable swap,1.0,The bed is behind the truck.,Is the bed blocking the truck?,No,-0.8358608484268188,-0.5859012603759766,-9.739618301391602,-7.455845832824707,8.903757452964783,6.8699445724487305,Yes,False
13.0,2.0,physical-relations,,variable swap,1.0,Chao needs to move the truck to reach the bed.,Is the truck blocking the bed?,Yes,-0.5858391523361206,-0.8358910083770752,-9.739618301391602,-7.455845832824707,9.153779149055481,6.619954824447632,Yes,True
14.0,2.0,physical-relations,,variable swap,1.0,Chao needs to move the truck to reach the bed.,Is the bed blocking the truck?,No,-0.8397449254989624,-0.589783787727356,-9.739618301391602,-7.455845832824707,8.89987337589264,6.866062045097351,Yes,False
15.0,2.0,physical-relations,,variable swap,2.0,Chao needs to move the bed to reach the truck.,Is the truck blocking the bed?,No,-0.5858777761459351,-0.8359012603759766,-9.739618301391602,-7.455845832824707,9.153740525245667,6.6199445724487305,Yes,False
16.0,2.0,physical-relations,,variable swap,2.0,Chao needs to move the bed to reach the truck.,Is the bed blocking the truck?,Yes,-0.7030489444732666,-0.7030891180038452,-9.739618301391602,-7.455845832824707,9.036569356918335,6.752756714820862,Yes,True
17.0,3.0,physical-relations,,antonym,1.0,The truck occupies more space than the bed.,Is the truck bigger than the bed?,Yes,-0.7030489444732666,-0.7030788660049438,-9.739618301391602,-7.455845832824707,9.036569356918335,6.752766966819763,Yes,True
