question,A,B,C,D,answer,oa_logprob,ob_logprob,oc_logprob,od_logprob,predicted_answer,is_correct
"In a population of giraffes, an environmental change occurs that favors individuals that are tallest. As a result, more of the taller individuals are able to obtain nutrients and survive to pass along their genetic information. This is an example of",(A) directional selection.,(B) stabilizing selection.,(C) sexual selection.,(D) disruptive selection.,A,-0.7308306694030762,-2.605830669403076,-2.9170336723327637,-0.9798262119293213,A,True
Which of the changes below following the start codon in an mRNA would most likely have the greatest deleterious effect?,(A) a deletion of a single nucleotide,(B) a deletion of a nucleotide triplet,(C) a single nucleotide substitution of the nucleotide occupying the first codon position,(D) a single nucleotide substitution of the nucleotide occupying the third codon position,A,-1.24736487865448,-1.5595145225524902,-1.4966176748275757,-1.4963998794555664,A,True
The energy given up by electrons as they move through the electron transport chain is used to,(A) break down glucose,(B) make glucose,(C) produce ATP,(D) make NADH,C,-4.59220027923584,-3.825610399246216,-0.07761996239423752,-3.5125925540924072,C,True
"During the period when life is believed to have begun, the atmosphere on primitive Earth contained abundant amounts of all the following gases EXCEPT",(A) oxygen,(B) hydrogen,(C) ammonia,(D) methane,A,-0.9542590975761414,-1.7083228826522827,-1.7698653936386108,-1.4573653936386108,A,True
Convergent evolution is best exemplified by which of the following?,(A) The pectoral fins of fish and the front legs of cats,(B) The presence of a notochord in all chordate embryos,(C) The wings of an insect and the wings of a bird,(D) The leaves of an oak tree and the spines of a cactus,C,-2.3259055614471436,-2.5134055614471436,-0.5749964714050293,-1.4499964714050293,C,True
Which of the following would most likely provide examples of mitotic cell divisions?,(A) cross section of muscle tissue,(B) cross section of an anther (site of pollen production in a flower),(C) longitudinal section of a shoot tip,(D) cross section of a leaf,C,-1.8481537103652954,-0.9727006554603577,-1.659406065940857,-1.6591064929962158,B,False
Invertebrate immune systems possess which of the following?,(A) Cytotoxic T-lymphocytes,(B) Phagocytes,(C) B-cells,(D) Helper T-cells,B,-2.264000654220581,-0.7086297869682312,-1.7709810733795166,-1.8333228826522827,B,True
Two unrelated species evolve in a way that makes them more similar.,(A) Divergent evolution,(B) Convergent evolution,(C) Parallel evolution,(D) Coevolution,B,-2.9195852279663086,-0.3508546054363251,-1.972452163696289,-2.543102502822876,B,True
Which of the following is the most likely benefit of periodic natural wildfires in some forest ecosystems?,"(A) The fires remove dead and decaying plant matter, reducing the risk of more intense and destructive fires.",(B) The fires leach nutrients from the soil‚ preventing the germination of plants that might compete with native species.,(C) The fires drive off herbivores whose plant-based diets reduce the amount of vegetation.,(D) The fires dry out the soil and decrease the chance of flooding after heavy rains.,A,-0.07357573509216309,-3.6386661529541016,-4.3098649978637695,-4.123071193695068,A,True
"In a hypothetical environment, fishes called pike-cichlids are visual predators of algae-eating fish (i.e., they locate their prey by sight). If a population of algae-eaters experiences predation pressure from pike-cichlids, which of the following should least likely be observed in the algae-eater population over the course of many generations?",(A) Selection for drab coloration of the algae-eaters,(B) Selection for nocturnal algae-eaters (active only at night),"(C) Selection for larger female algae-eaters, bearing broods composed of more, and larger, young",(D) Selection for algae-eaters that become sexually mature at smaller overall body sizes,C,-1.0681102275848389,-1.6929683685302734,-1.5673036575317383,-1.4424856901168823,A,False
