question,A,B,C,D,answer,oa_logprob,ob_logprob,oc_logprob,od_logprob,predicted_answer,is_correct
The main factor preventing subsistence economies from advancing economically is the lack of,(A) a currency.,(B) a well-connected transportation infrastructure.,(C) government activity.,(D) a banking service.,B,-2.3120694160461426,-0.35694241523742676,-2.9527390003204346,-2.2027390003204346,B,True
The tendency for a population to continue to grow long after replacement fertility has been achieved is called,(A) zero population growth.,(B) rapid growth rate.,(C) homeostatic plateau.,(D) demographic momentum.,D,-4.843381404876709,-4.686946868896484,-4.843358039855957,-0.038600433617830276,D,True
The tendency for migration to decrease with distance is called,(A) push factors.,(B) pull factors.,(C) distance decay.,(D) migration selectivity.,C,-5.749332904815674,-6.437012195587158,-0.02619585022330284,-4.374569416046143,C,True
"Which zone contains low-income slums, ethnic ghettos, and general deterioration in Burgess's concentric zone model of urban form?",(A) First,(B) Second,(C) Third,(D) Fourth,A,-3.9525270462036133,-4.249244213104248,-0.08104563504457474,-3.3900632858276367,C,False
Which of the following statements is TRUE concerning women in the labor force?,(A) Most women work in agriculture,(B) The percentage of women economically active in the labor force declined worldwide,(C) The percentage of women in the total labor force declined,(D) Women spend more hours per day working than men in all regions except Anglo America and Australia,D,-2.8119804859161377,-2.2650270462036133,-2.390129327774048,-0.3471508026123047,D,True
All the following factors can be considered pull factors of migration EXCEPT,(A) safety.,(B) better climate.,(C) better schools.,(D) overcrowding.,D,-2.8745694160461426,-4.5307464599609375,-3.3900973796844482,-0.12659543752670288,D,True
Which of the following countries does NOT have a well-known example of a relict boundary?,(A) Vietnam,(B) United Kingdom,(C) Germany,(D) Bolivia,D,-2.10913348197937,-0.8278907537460327,-2.3434805870056152,-1.1013227701187134,B,False
Which form of migration below are farm workers from another country most likely to be practicing during the year?,(A) Chain migration,(B) Cluster migration,(C) Circular migration,(D) International migration,C,-3.4836761951446533,-3.9991955757141113,-0.2825349271297455,-1.7257260084152222,C,True
Which of the following is a centrifugal force in a country?,(A) Religious differences,(B) A national holiday,(C) An attack by another country,(D) A charismatic national leader,A,-0.5309805274009705,-2.6245694160461426,-2.187119960784912,-1.562119960784912,A,True
Early settlements and high population density along coastlines and rivers are best attributed to which of the following?,(A) Mediterranean climate,(B) Limited forest cover,(C) Growth of manufacturing,(D) Access to trade routes,D,-4.187012195587158,-5.1867899894714355,-5.624569416046143,-0.03376111388206482,D,True
The first stage of the demographic transition exhibits,(A) high birth rates with high but fluctuating death rates.,(B) declining birth rates with continuing high death rates.,(C) low birth rates with continuing high death rates.,(D) high birth rates with declining death rates.,A,-0.2907072901725769,-4.499411582946777,-5.499541759490967,-1.514988660812378,A,True
What is the population statistic that tells us the level of fertility at which a population will have just enough births to replace parents and compensate for early deaths?,(A) Crude birth rate,(B) Replacement level,(C) Mortality rate,(D) Total fertility rate,B,-4.437283515930176,-0.15797927975654602,-4.093512058258057,-2.249769449234009,B,True
What is the most rapidly growing religion in the United States today?,(A) Islam,(B) Christianity,(C) Hinduism,(D) Buddhism,A,-0.056228891015052795,-3.343444585800171,-5.9059247970581055,-4.937238693237305,A,True
The outlying area serviced by a urban center is referred to as a,(A) redline area.,(B) threshold.,(C) range.,(D) hinterland.,D,-3.9369113445281982,-5.4057464599609375,-3.952713966369629,-0.05364267900586128,D,True
The best definition of an urban area is,(A) the central city and its developed areas.,(B) the central city and its surrounding suburbs.,(C) the central city and its hinterlands.,(D) the central city and the adjacent counties.,B,-1.2182140350341797,-0.6048147678375244,-2.7494471073150635,-2.718017578125,B,True
Which of the following religions developed first?,(A) Buddhism,(B) Christianity,(C) Islam,(D) Hinduism,D,-0.4178032875061035,-4.249664783477783,-2.718552827835083,-1.366928219795227,A,False
Which one of the following is NOT a characteristic of world cities?,(A) World cities contain the headquarters of many transnational corporations.,(B) World cities are well connected to secondary-level world cities.,(C) World cities contain many offices of multinational organizations.,(D) World cities are found only in the northern and western hemispheres.,D,-5.937331199645996,-5.874722003936768,-5.124841690063477,-0.018626943230628967,D,True
Which type of transportation system created the star-shaped city pattern?,(A) Highways to airports that link cities,(B) Interstate highways that link cities,(C) Beltways around cities,(D) Streetcar and trolley lines extending from the CBD,D,-1.2730940580368042,-0.9994470477104187,-2.6403050422668457,-1.3355485200881958,B,False
In which urban US setting below would you expect to find planned communities?,(A) Ghettos,(B) Suburbs,(C) CBDs,(D) Transition zones,B,-4.656075954437256,-0.06869782507419586,-4.437331199645996,-3.3279829025268555,B,True
The latitude and longitude coordinates of a place are an example of,(A) a formal region.,(B) a functional region.,(C) an absolute location.,(D) a relative location.,C,-4.6867899894714355,-6.343061923980713,-0.03606513887643814,-4.436946868896484,C,True
The voluntary association of three or more countries willing to give up some measure of sovereignty is called,(A) nationalism.,(B) devolution.,(C) supranationalism.,(D) complementarity.,C,-4.937069416046143,-5.593061923980713,-0.04060705751180649,-4.655805587768555,C,True
The key factor Thomas Malthus failed to recognize in his population theory was,(A) population is limited by their means of subsistence.,(B) all populations have the potential to increase more than the actual rate of increase.,(C) wars and famine inhibit population's reproductive capacity.,(D) technology's ability to raise the Earth's carrying capacity.,D,-3.905944585800171,-4.030881404876709,-3.890324354171753,-0.08662907034158707,D,True
Which pair of religions are both universalizing religions?,(A) Islam and Judaism,(B) Judaism and Buddhism,(C) Hinduism and Buddhism,(D) Christianity and Buddhism,D,-3.2807140350341797,-2.405561923980713,-2.0619471073150635,-0.3139161169528961,D,True
