Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
1.0,1.0,material-properties,,negation,1.0,Chao can see through the wheel.,Is the wheel transparent?,Yes,-0.0189058780670166,-4.031242370605469,-11.956162452697754,-12.107324600219727,11.937256574630737,8.076082229614258,Yes,True
2.0,1.0,material-properties,,negation,1.0,Chao can see through the wheel.,Is the wheel opaque?,No,-10.812470436096191,-4.887583418167196e-05,-11.956162452697754,-12.107324600219727,1.1436920166015625,12.107275724385545,No,True
3.0,1.0,material-properties,,negation,2.0,Chao cannot see through the wheel.,Is the wheel transparent?,No,-10.312477111816406,-4.661083949031308e-05,-11.956162452697754,-12.107324600219727,1.6436853408813477,12.107277989380236,No,True
4.0,1.0,material-properties,,negation,2.0,Chao cannot see through the wheel.,Is the wheel opaque?,Yes,-0.005167722702026367,-5.6249871253967285,-11.956162452697754,-12.107324600219727,11.950994729995728,6.482337474822998,Yes,True
5.0,2.0,material-properties,,material,1.0,The wheel is made of polyethylene.,Is the wheel transparent?,Yes,-10.999985694885254,-2.6583673388813622e-05,-11.956162452697754,-12.107324600219727,0.9561767578125,12.107298016546338,No,False
6.0,2.0,material-properties,,material,1.0,The wheel is made of polyethylene.,Is the wheel opaque?,No,-0.49801766872406006,-0.9374904632568359,-11.956162452697754,-12.107324600219727,11.458144783973694,11.16983413696289,Yes,False
7.0,2.0,material-properties,,material,2.0,The wheel is made of bronze.,Is the wheel transparent?,No,-13.687481880187988,-7.629396350239404e-06,-11.956162452697754,-12.107324600219727,-1.7313194274902344,12.107316970823376,No,True
8.0,2.0,material-properties,,material,2.0,The wheel is made of bronze.,Is the wheel opaque?,Yes,-1.6015428304672241,-0.22558069229125977,-11.956162452697754,-12.107324600219727,10.35461962223053,11.881743907928467,No,False
9.0,3.0,material-properties,,antonym,1.0,The surface of the wheel is completely flat.,Is the surface of the wheel smooth?,Yes,-0.08934736251831055,-2.46874737739563,-11.956162452697754,-12.107324600219727,11.866815090179443,9.638577222824097,Yes,True
10.0,3.0,material-properties,,antonym,1.0,The surface of the wheel is completely flat.,Is the surface of the wheel rough?,No,-11.812479972839355,-3.373623621882871e-05,-11.956162452697754,-12.107324600219727,0.14368247985839844,12.107290863983508,No,True
11.0,3.0,material-properties,,antonym,2.0,The surface of the wheel is somewhat bumpy.,Is the surface of the wheel smooth?,No,-14.437477111816406,-3.385544187040068e-05,-11.956162452697754,-12.107324600219727,-2.4813146591186523,12.107290744777856,No,True
