Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
1.0,1.0,social-interactions,1.0,antonym,1.0,Chao is making Yan's job easier.,Is Chao helping Yan?,Yes,0,-1.8273574113845825,-2.1552491188049316,-1.4872127782242994,-2.4953937519652145,-0.3401446331602831,Yes,True
2.0,1.0,social-interactions,1.0,antonym,1.0,Chao is making Yan's job easier.,Is Chao hindering Yan?,No,0,-4.749446868896484,-4.59220027923584,-4.4093022357362015,-4.932344912396123,-0.3401446331602831,Yes,False
3.0,1.0,social-interactions,1.0,antonym,2.0,Chao is making Yan's job harder.,Is Chao helping Yan?,No,0,-3.1501338481903076,-1.6822662353515625,-2.8099892150300247,-2.0224108685118454,-0.3401446331602831,No,True
4.0,1.0,social-interactions,1.0,antonym,2.0,Chao is making Yan's job harder.,Is Chao hindering Yan?,Yes,0,-2.0619113445281982,-2.1867902278900146,-1.7217667113679151,-2.5269348610502975,-0.3401446331602831,Yes,True
5.0,2.0,social-interactions,2.0,antonym,1.0,Chao is assisting Yan.,Is Chao helping Yan?,Yes,0,-2.4675426483154297,-5.185315132141113,-2.127398015155147,-5.525459765301396,-0.3401446331602831,Yes,True
6.0,2.0,social-interactions,2.0,antonym,1.0,Chao is assisting Yan.,Is Chao hindering Yan?,No,0,-2.9517781734466553,-1.232646107673645,-2.6116335402863724,-1.5727907408339281,-0.3401446331602831,No,True
7.0,2.0,social-interactions,2.0,antonym,2.0,Chao is obstructing Yan.,Is Chao helping Yan?,No,0,-3.339796781539917,-1.64590322971344,-2.999652148379634,-1.986047862873723,-0.3401446331602831,No,True
8.0,2.0,social-interactions,2.0,antonym,2.0,Chao is obstructing Yan.,Is Chao hindering Yan?,Yes,0,-3.0283563137054443,-1.9906967878341675,-2.6882116805451615,-2.3308414209944504,-0.3401446331602831,No,False
9.0,3.0,social-interactions,3.0,antonym,1.0,Chao is removing obstacles in the path of Yan.,Is Chao helping Yan?,Yes,0,-2.9985885620117188,-1.7486740350723267,-2.658443928851436,-2.0888186682326095,-0.3401446331602831,No,False
10.0,3.0,social-interactions,3.0,antonym,1.0,Chao is removing obstacles in the path of Yan.,Is Chao hindering Yan?,No,0,-3.3884055614471436,-1.4050426483154297,-3.0482609282868607,-1.7451872814757128,-0.3401446331602831,No,True
11.0,3.0,social-interactions,3.0,antonym,2.0,Chao is introducing obstacles in the path of Yan.,Is Chao helping Yan?,No,0,-4.179405212402344,-2.322103261947632,-3.839260579242061,-2.6622478951079147,-0.3401446331602831,No,True
12.0,3.0,social-interactions,3.0,antonym,2.0,Chao is introducing obstacles in the path of Yan.,Is Chao hindering Yan?,Yes,0,-2.262948513031006,-2.154493808746338,-1.9228038798707228,-2.4946384419066208,-0.3401446331602831,Yes,True
13.0,4.0,social-interactions,4.0,antonym,1.0,Chao and Yan are working with each other.,Is Chao cooperating with Yan?,Yes,0,-2.3423819541931152,-3.3418805599212646,-2.0022373210328324,-3.6820251930815475,-0.3401446331602831,Yes,True
14.0,4.0,social-interactions,4.0,antonym,1.0,Chao and Yan are working with each other.,Is Chao competing with Yan?,No,0,-4.6238298416137695,-2.857353925704956,-4.283685208453487,-3.197498558865239,-0.3401446331602831,No,True
15.0,4.0,social-interactions,4.0,antonym,2.0,Chao and Yan are working against each other.,Is Chao cooperating with Yan?,No,0,-3.7459216117858887,-2.8548262119293213,-3.405776978625606,-3.194970845089604,-0.3401446331602831,No,True
16.0,4.0,social-interactions,4.0,antonym,2.0,Chao and Yan are working against each other.,Is Chao competing with Yan?,Yes,0,-3.23341965675354,-1.7723803520202637,-2.893275023593257,-2.1125249851805465,-0.3401446331602831,No,False
17.0,5.0,social-interactions,5.0,antonym,1.0,Chao and Yan are helping each other.,Is Chao cooperating with Yan?,Yes,0,-1.3497364521026611,-1.9438899755477905,-1.009591818942378,-2.2840346087080734,-0.3401446331602831,Yes,True
18.0,5.0,social-interactions,5.0,antonym,1.0,Chao and Yan are helping each other.,Is Chao competing with Yan?,No,0,-3.5142781734466553,-1.4047476053237915,-3.1741335402863724,-1.7448922384840746,-0.3401446331602831,No,True
19.0,5.0,social-interactions,5.0,antonym,2.0,Chao and Yan are hindering each other.,Is Chao cooperating with Yan?,No,0,-4.0904717445373535,-2.2632625102996826,-3.7503271113770706,-2.6034071434599655,-0.3401446331602831,No,True
20.0,5.0,social-interactions,5.0,antonym,2.0,Chao and Yan are hindering each other.,Is Chao competing with Yan?,Yes,0,-3.887397289276123,-2.0289957523345947,-3.54725265611584,-2.3691403854948776,-0.3401446331602831,No,False
21.0,6.0,social-interactions,6.0,antonym,1.0,Chao will be happy if Yan succeeds.,Is Chao cooperating with Yan?,Yes,0,-3.1223649978637695,-2.5447237491607666,-2.7822203647034867,-2.8848683823210495,-0.3401446331602831,Yes,True
22.0,6.0,social-interactions,6.0,antonym,1.0,Chao will be happy if Yan succeeds.,Is Chao competing with Yan?,No,0,-3.306929588317871,-1.7217587232589722,-2.966784955157588,-2.061903356419255,-0.3401446331602831,No,True
23.0,6.0,social-interactions,6.0,antonym,2.0,Chao will be happy if Yan fails.,Is Chao cooperating with Yan?,No,0,-2.668935775756836,-1.2634055614471436,-2.328791142596553,-1.6035501946074266,-0.3401446331602831,No,True
24.0,6.0,social-interactions,6.0,antonym,2.0,Chao will be happy if Yan fails.,Is Chao competing with Yan?,Yes,0,-2.387397289276123,-1.528169870376587,-2.04725265611584,-1.86831450353687,-0.3401446331602831,No,False
25.0,7.0,social-interactions,7.0,antonym,1.0,Chao is avoiding Yan.,Is Chao evading Yan?,Yes,0,-2.7619683742523193,-2.2632625102996826,-2.4218237410920365,-2.6034071434599655,-0.3401446331602831,Yes,True
26.0,7.0,social-interactions,7.0,antonym,1.0,Chao is avoiding Yan.,Is Chao chasing Yan?,No,0,-3.2163503170013428,-1.4119936227798462,-2.87620568384106,-1.7521382559401293,-0.3401446331602831,No,True
27.0,7.0,social-interactions,7.0,antonym,2.0,Chao is following Yan.,Is Chao evading Yan?,No,0,-3.6673262119293213,-1.981147289276123,-3.3271815787690384,-2.321291922436406,-0.3401446331602831,No,True
28.0,7.0,social-interactions,7.0,antonym,2.0,Chao is following Yan.,Is Chao chasing Yan?,Yes,0,-3.012948513031006,-1.450835108757019,-2.672803879870723,-1.7909797419173021,-0.3401446331602831,No,False
29.0,8.0,social-interactions,8.0,antonym,1.0,Chao will be unsuccessful if Chao and Yan run into each other.,Is Chao evading Yan?,Yes,1,-4.37116813659668,-3.4812464714050293,-3.9506688812375073,-3.9017457267642017,-0.42049925535917265,No,False
30.0,8.0,social-interactions,8.0,antonym,1.0,Chao will be unsuccessful if Chao and Yan run into each other.,Is Chao chasing Yan?,No,1,-3.7163503170013428,-2.5917601585388184,-3.2958510616421703,-3.012259413897991,-0.42049925535917265,No,True
