Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
1,1,physical-relations,,antonym,1,The truck is in front of the bed.,Is the truck blocking the bed?,Yes,20.0,0,-0.5730342268943787,-0.869325578212738,0.23969834944647217,-0.12063726731058622,-0.8127325763408508,-0.7486883109021518,Yes,True,True,True
2,1,physical-relations,,antonym,1,The truck is in front of the bed.,Is the bed blocking the truck?,No,20.0,0,-0.7414105534553528,-0.6835405826568604,0.07132202288549805,0.06514772824529147,-0.8127325763408508,-0.7486883109021518,No,True,True,False
3,1,physical-relations,,antonym,2,The truck is behind the bed.,Is the truck blocking the bed?,No,20.0,0,-0.44489312171936035,-1.0683329105377197,0.3678394546214905,-0.3196445996355679,-0.8127325763408508,-0.7486883109021518,Yes,False,True,False
4,1,physical-relations,,antonym,2,The truck is behind the bed.,Is the bed blocking the truck?,Yes,20.0,0,-0.5167294144630432,-0.9537755846977234,0.2960031618778076,-0.20508727379557157,-0.8127325763408508,-0.7486883109021518,Yes,True,True,True
7,1,physical-relations,,variable swap,2,The bed is in front of the truck.,Is the truck blocking the bed?,No,20.0,0,-0.7884171605110168,-0.6407269239425659,0.024315415829833986,0.1079613869595859,-0.8127325763408508,-0.7486883109021518,No,True,False,True
8,1,physical-relations,,variable swap,2,The bed is in front of the truck.,Is the bed blocking the truck?,Yes,20.0,0,-0.798606812953949,-0.6333285570144653,0.014125763386901857,0.11535975388768649,-0.8127325763408508,-0.7486883109021518,No,False,False,False
9,1,physical-relations,,variable swap,1,The bed is behind the truck.,Is the truck blocking the bed?,Yes,20.0,0,-0.46196210384368896,-1.0492570400238037,0.35077047249716187,-0.3005687291216519,-0.8127325763408508,-0.7486883109021518,Yes,True,True,True
10,1,physical-relations,,variable swap,1,The bed is behind the truck.,Is the bed blocking the truck?,No,20.0,0,-0.5770158171653748,-0.8695721626281738,0.23571675917547608,-0.120883851726022,-0.8127325763408508,-0.7486883109021518,Yes,False,True,False
13,2,physical-relations,,variable swap,1,Chao needs to move the truck to reach the bed.,Is the truck blocking the bed?,Yes,20.0,0,-0.4284653663635254,-1.1112821102142334,0.38426720997732544,-0.3625937993120816,-0.8127325763408508,-0.7486883109021518,Yes,True,True,True
14,2,physical-relations,,variable swap,1,Chao needs to move the truck to reach the bed.,Is the bed blocking the truck?,No,20.0,0,-0.6256957054138184,-0.8034120202064514,0.18703687092703247,-0.054723709304299595,-0.8127325763408508,-0.7486883109021518,Yes,False,True,False
15,2,physical-relations,,variable swap,2,Chao needs to move the bed to reach the truck.,Is the truck blocking the bed?,No,20.0,0,-0.5212392807006836,-0.9461063742637634,0.29149329564016724,-0.1974180633616116,-0.8127325763408508,-0.7486883109021518,Yes,False,True,False
16,2,physical-relations,,variable swap,2,Chao needs to move the bed to reach the truck.,Is the bed blocking the truck?,Yes,20.0,0,-0.4453222453594208,-1.078254222869873,0.36741033098143006,-0.3295659119677212,-0.8127325763408508,-0.7486883109021518,Yes,True,True,True
17,3,physical-relations,,antonym,1,The truck occupies more space than the bed.,Is the truck bigger than the bed?,Yes,20.0,0,-0.19230006635189056,-1.8938138484954834,0.6204325099889603,-1.1451255375933316,-0.8127325763408508,-0.7486883109021518,Yes,True,True,True
18,3,physical-relations,,antonym,1,The truck occupies more space than the bed.,Is the truck smaller than the bed?,No,20.0,0,-2.3929781913757324,-0.12774699926376343,-1.5802456150348816,0.6209413116383884,-0.8127325763408508,-0.7486883109021518,No,True,False,True
19,3,physical-relations,,antonym,2,The truck occupies less space than the bed.,Is the truck bigger than the bed?,No,20.0,0,-1.336331844329834,-0.3333841562271118,-0.5235992679889832,0.41530415467504,-0.8127325763408508,-0.7486883109021518,No,True,False,True
20,3,physical-relations,,antonym,2,The truck occupies less space than the bed.,Is the truck smaller than the bed?,Yes,20.0,0,-0.2442820519208908,-1.6437568664550781,0.56845052441996,-0.8950685555529263,-0.8127325763408508,-0.7486883109021518,Yes,True,True,True
23,3,physical-relations,,variable swap,2,The bed occupies more space than the truck.,Is the truck bigger than the bed?,No,20.0,0,-0.7057111859321594,-0.7249780297279358,0.10702139040869141,0.02371028117421603,-0.8127325763408508,-0.7486883109021518,Yes,False,True,False
24,3,physical-relations,,variable swap,2,The bed occupies more space than the truck.,Is the truck smaller than the bed?,Yes,20.0,0,-0.7711312174797058,-0.6695241928100586,0.04160135886114502,0.07916411809209323,-0.8127325763408508,-0.7486883109021518,No,False,False,False
25,3,physical-relations,,variable swap,1,The bed occupies less space than the truck.,Is the truck bigger than the bed?,Yes,20.0,0,-0.24059683084487915,-1.673110008239746,0.5721357454959717,-0.9244216973375943,-0.8127325763408508,-0.7486883109021518,Yes,True,True,True
26,3,physical-relations,,variable swap,1,The bed occupies less space than the truck.,Is the truck smaller than the bed?,No,20.0,0,-0.47680357098579407,-1.029791235923767,0.33592900535505676,-0.28110292502161527,-0.8127325763408508,-0.7486883109021518,Yes,False,True,False
30,3,physical-relations,,antonym,1,The truck occupies more space than the bed.,Is the bed bigger than the truck?,No,20.0,0,-1.928141474723816,-0.18547320365905762,-1.115408898382965,0.5632151072430942,-0.8127325763408508,-0.7486883109021518,No,True,False,True
32,3,physical-relations,,antonym,2,The truck occupies less space than the bed.,Is the bed bigger than the truck?,Yes,20.0,0,-0.5657463073730469,-0.8964608311653137,0.24698626896780396,-0.1477725202631619,-0.8127325763408508,-0.7486883109021518,Yes,True,True,True
36,3,physical-relations,,variable swap,2,The bed occupies more space than the truck.,Is the bed bigger than the truck?,Yes,20.0,0,-0.39593738317489624,-1.1890065670013428,0.4167951931659546,-0.44031825609919095,-0.8127325763408508,-0.7486883109021518,Yes,True,True,True
38,3,physical-relations,,variable swap,1,The bed occupies less space than the truck.,Is the bed bigger than the truck?,No,20.0,0,-2.0569841861724854,-0.1615561991930008,-1.2442516098316345,0.587132111709151,-0.8127325763408508,-0.7486883109021518,No,True,False,True
41,3,physical-relations,,antonym,1,The truck occupies more space than the bed.,Is the bed smaller than the truck?,Yes,20.0,0,-0.6690980792045593,-0.7773736715316772,0.1436344971362915,-0.028685360629525425,-0.8127325763408508,-0.7486883109021518,Yes,True,True,True
43,3,physical-relations,,antonym,2,The truck occupies less space than the bed.,Is the bed smaller than the truck?,No,20.0,0,-0.4910338222980499,-1.0035845041275024,0.3216987540428009,-0.2548961932253506,-0.8127325763408508,-0.7486883109021518,Yes,False,True,False
47,3,physical-relations,,variable swap,2,The bed occupies more space than the truck.,Is the bed smaller than the truck?,No,20.0,0,-1.1873518228530884,-0.3956206738948822,-0.37461924651223755,0.3530676370072696,-0.8127325763408508,-0.7486883109021518,No,True,False,True
49,3,physical-relations,,variable swap,1,The bed occupies less space than the truck.,Is the bed smaller than the truck?,Yes,20.0,0,-0.18085023760795593,-1.9572908878326416,0.6318823387328949,-1.2086025769304898,-0.8127325763408508,-0.7486883109021518,Yes,True,True,True
53,4,physical-relations,,antonym,1,The truck can completely hide the bed from view.,Is the truck bigger than the bed?,Yes,20.0,0,-0.3170802891254425,-1.4417017698287964,0.4956522872154083,-0.6930134589266446,-0.8127325763408508,-0.7486883109021518,Yes,True,True,True
