Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
1.0,1.0,physical-dynamics,,negation,1.0,The speck on the wheel is rotating.,Is the wheel rolling?,Yes,-0.06589770317077637,-2.7812414169311523,-16.607324600219727,-13.47024917602539,16.54142689704895,10.689007759094238,Yes,True
2.0,1.0,physical-dynamics,,negation,1.0,The speck on the wheel is rotating.,Is the wheel sliding?,No,-3.2812328338623047,-0.038570404052734375,-16.607324600219727,-13.47024917602539,13.326091766357422,13.431678771972656,No,True
3.0,1.0,physical-dynamics,,negation,2.0,The speck on the wheel is not rotating.,Is the wheel rolling?,No,-6.0624823570251465,-0.0025423765182495117,-16.607324600219727,-13.47024917602539,10.54484224319458,13.467706799507141,No,True
4.0,1.0,physical-dynamics,,negation,2.0,The speck on the wheel is not rotating.,Is the wheel sliding?,Yes,-0.021964550018310547,-3.843747138977051,-16.607324600219727,-13.47024917602539,16.585360050201416,9.62650203704834,Yes,True
5.0,2.0,physical-dynamics,,other,1.0,"In a moment, the top of the wheel will touch the floor.",Is the wheel rolling?,Yes,-0.21476686000823975,-2.374993085861206,-16.607324600219727,-13.47024917602539,16.392557740211487,11.095256090164185,Yes,True
6.0,2.0,physical-dynamics,,other,1.0,"In a moment, the top of the wheel will touch the floor.",Is the wheel sliding?,No,-1.5078002214431763,-0.2558567523956299,-16.607324600219727,-13.47024917602539,15.09952437877655,13.21439242362976,Yes,False
7.0,2.0,physical-dynamics,,other,2.0,"In a moment, the top of the wheel will remain at the top.",Is the wheel rolling?,No,-0.16991305351257324,-1.859371542930603,-16.607324600219727,-13.47024917602539,16.437411546707153,11.610877633094788,Yes,False
8.0,2.0,physical-dynamics,,other,2.0,"In a moment, the top of the wheel will remain at the top.",Is the wheel sliding?,Yes,-5.874993801116943,-0.0028666257858276367,-16.607324600219727,-13.47024917602539,10.732330799102783,13.467382550239563,No,False
9.0,3.0,physical-dynamics,,other,1.0,The wheel is moving forward on a surface. The surface is very flat.,Is the wheel rolling?,Yes,-0.0015312433242797852,-6.531249046325684,-16.607324600219727,-13.47024917602539,16.605793356895447,6.939000129699707,Yes,True
10.0,3.0,physical-dynamics,,other,1.0,The wheel is moving forward on a surface. The surface is very flat.,Is the wheel sliding?,No,-1.4765557050704956,-0.25976288318634033,-16.607324600219727,-13.47024917602539,15.130768895149231,13.21048629283905,Yes,False
11.0,3.0,physical-dynamics,,other,2.0,The wheel is moving forward on a surface. The surface is very slippery.,Is the wheel rolling?,No,-0.007805466651916504,-4.874996662139893,-16.607324600219727,-13.47024917602539,16.59951913356781,8.595252513885498,Yes,False
12.0,3.0,physical-dynamics,,other,2.0,The wheel is moving forward on a surface. The surface is very slippery.,Is the wheel sliding?,Yes,-0.013543963432312012,-4.343747615814209,-16.607324600219727,-13.47024917602539,16.593780636787415,9.126501560211182,Yes,True
