question,A,B,C,D,answer,oa_logprob,ob_logprob,oc_logprob,od_logprob,predicted_answer,is_correct
A 10-N force at an angle 45° above the horizontal has a horizontal component of about,(A) 7 N,(B) 5 N,(C) 10 N,(D) 12 N,A,-2.6404640674591064,-1.8903424739837646,-0.2674168348312378,-5.0309038162231445,C,False
A completely submerged object always displaces its own,(A) weight of fluid.,(B) volume of fluid.,(C) density of fluid.,(D) All of these.,B,-9.624704360961914,-7.155996799468994,-8.99989128112793,-0.019418267533183098,D,False
"When a diver points a flashlight upward toward the surface of the water at an angle 20° from the normal, the beam of light",(A) totally internally reflects,(B) passes into the air above,(C) is absorbed,(D) None of these,B,-0.03273513540625572,-3.6558055877685547,-8.686744689941406,-6.968142509460449,A,False
"According to four-dimensional geometry, the angles of a triangle add to 180°",(A) always.,(B) sometimes.,(C) never.,(D) on planet Earth only.,B,-1.0075942277908325,-1.3823784589767456,-1.007474422454834,-4.561911582946777,C,False
A voltage will be induced in a wire loop when the magnetic field within that loop,(A) changes,(B) aligns with the electric field,(C) is at right angles to the electric field,(D) converts to magnetic energy,A,-0.019311195239424706,-5.531075954437256,-4.656096458435059,-7.030980587005615,A,True
"Among these colors, the one that has the most energy per photon is",(A) red,(B) yellow-green,(C) blue,(D) violet,D,-4.343480587005615,-1.6631147861480713,-0.2847371995449066,-3.2803666591644287,C,False
"According to general relativity,",(A) mass distorts spacetime.,(B) gravity affects clocks.,(C) light can’t escape from a black hole.,(D) All of these.,D,-1.242048740386963,-5.812041759490967,-6.8748087882995605,-0.37060773372650146,D,True
A step-up transformer in an electric circuit can step up,(A) voltage,(B) energy,(C) Both of these,(D) Neither of these,A,-5.843462944030762,-4.405881404876709,-0.02504664659500122,-7.343103408813477,C,False
Spectral lines of the elements are,(A) chaotic,(B) ordered,(C) positioned by amplitude,(D) in phase,B,-6.0307464599609375,-0.1698504239320755,-2.1712582111358643,-3.483631134033203,B,True
A wave transfers,(A) amplitude,(B) wavelength,(C) frequency,(D) energy,D,-6.874925136566162,-2.1404995918273926,-0.13859593868255615,-5.87489128112793,C,False
"Immediately after two separated charged particles are released from rest, both increase in acceleration. The sign of charge of the particles is therefore",(A) the same,(B) opposite,(C) Either of these,(D) Need more information,B,-8.874290466308594,-0.022412825375795364,-5.84344482421875,-7.343142509460449,B,True
The surface of planet Earth loses energy to outer space due mostly to,(A) conduction,(B) convection,(C) radiation,(D) radioactivity,C,-9.999859809875488,-6.937351226806641,-0.0025160389486700296,-8.687331199645996,C,True
