question,A,B,C,D,answer,predicted_answer,is_correct,eval_split_ratio,fold,raw_oa_logprob,raw_ob_logprob,raw_oc_logprob,raw_od_logprob,corrected_oa_logprob,corrected_ob_logprob,corrected_oc_logprob,corrected_od_logprob,calib_oa_mean,calib_ob_mean,calib_oc_mean,calib_od_mean,plain_predicted_answer,kfold_predicted_answer,plain_is_correct,kfold_is_correct
In recent years social media has had a major impact on the practice of public relations. In which of the following areas has the impact been greatest and experienced most immediately?,(A) Politics,(B) Retail business,(C) Automotive sales,(D) Nonprofits,A,A,True,20.0,0,-3.7281627655029297,-3.8484976291656494,-4.052118301391602,-3.908768892288208,0.5219341834386189,0.32658196290334107,-0.46460523207982396,0.1501059134801226,-4.2500969489415485,-4.1750795920689905,-3.5875130693117776,-4.058874805768331,A,A,True,True
The 'internal factors' portion of a firm's public relations situation analysis often includes,(A) a communication audit,(B) strategy suggestions,(C) community focus groups,(D) a listing of media contacts,A,A,True,20.0,0,-3.266663074493408,-4.2994160652160645,-4.246554374694824,-4.482662677764893,0.9834338744481403,-0.12433647314707397,-0.6590413053830466,-0.423787871996562,-4.2500969489415485,-4.1750795920689905,-3.5875130693117776,-4.058874805768331,A,A,True,True
Which of these definitions best describes the 'spiral of silence'?,(A) When victims of abuse remain silent about the abuse,(B) When people hide their opinions if they do not agree with the majority,(C) When people hide their opinions if they are in disagreement with their close peers or family members,(D) When public relations uses opinion poll results to generate support for a particular issue,A,C,False,20.0,0,-4.336958408355713,-4.186126708984375,-3.3345541954040527,-4.425716876983643,-0.08686145941416434,-0.011047116915384514,0.25295887390772487,-0.366842071215312,-4.2500969489415485,-4.1750795920689905,-3.5875130693117776,-4.058874805768331,C,C,False,False
Which type of writing employs the pyramid structure?,(A) Media writing,(B) Personal writing,(C) Business writing,(D) Promotional writing,A,C,False,20.0,0,-3.902264356613159,-3.7571256160736084,-2.3314127922058105,-3.888278007507324,0.34783259232838937,0.4179539759953821,1.256100277105967,0.17059679826100638,-4.2500969489415485,-4.1750795920689905,-3.5875130693117776,-4.058874805768331,C,C,False,False
"In the public relations field, what is the most common threat to a client-firm relationship?",(A) Clients' questions about costs,(B) Resistance to outside advice,(C) Superficial grasp of the client's unique problems,(D) Personality conflicts,A,C,False,20.0,0,-3.833685874938965,-3.201690435409546,-2.644493818283081,-3.892519235610962,0.4164110740025837,0.9733891566594446,0.9430192510286965,0.16635557015736868,-4.2500969489415485,-4.1750795920689905,-3.5875130693117776,-4.058874805768331,C,B,False,False
"Leslie is a disgruntled employee who walks into her place of employment and shoots three people, killing two and critically injuring the other. What is Leslie's behavior an example of?",(A) workplace violence,(B) organizational misdeeds,(C) megadamage,(D) crisis management,A,A,True,20.0,1,-4.178332328796387,-4.365243911743164,-4.238952159881592,-4.48824405670166,-0.015790112813314217,-0.15054966608683262,-0.732394834359487,-0.4047763824462889,-4.1625422159830725,-4.214694245656331,-3.5065573255221048,-4.083467674255371,A,A,True,True
Which law restricts corporate communications for publicly traded companies before and during the period that new securities are being registered?,(A) Securities Act of 1933,(B) Sarbanes-Oxley Act of 2002,(C) Investment Advisers Act of 1940,(D) Investment Company Act of 1934,A,A,True,20.0,1,-3.3078982830047607,-3.4912774562835693,-4.76133394241333,-4.627401828765869,0.8546439329783118,0.7234167893727621,-1.2547766168912253,-0.5439341545104979,-4.1625422159830725,-4.214694245656331,-3.5065573255221048,-4.083467674255371,A,A,True,True
"What two elements do the planning models of Hendrix (2002), Kendall (1999), Merston (1963) and Parkinson and Ekachai (2006) have in common?",(A) Research and evaluation,(B) Strategy and evaluation,(C) Strategy and implementation,(D) Objectives and implementation,A,C,False,20.0,1,-4.686122894287109,-4.783632755279541,-3.5533041954040527,-4.364546775817871,-0.5235806783040369,-0.5689385096232096,-0.04674686988194798,-0.2810791015624998,-4.1625422159830725,-4.214694245656331,-3.5065573255221048,-4.083467674255371,C,C,False,False
What are two examples of an evaluation of outcome? ,(A) Change in attitude,(B) Placement of message,(C) Distribution of message,(D) Size of attentive audience,A,A,True,20.0,1,-4.243208408355713,-4.879810333251953,-5.211313724517822,-5.0494160652160645,-0.08066619237264039,-0.6651160875956217,-1.7047563989957175,-0.9659483909606932,-4.1625422159830725,-4.214694245656331,-3.5065573255221048,-4.083467674255371,A,A,True,True
"No-Wait Weight Loss, a diet pill brand, promises its potential consumers that if they take one pill once a day they will lose weight without having to change their diet or start exercising. However, many people who have used the product have complained that they haven't lost weight, and some have even gained weight. No-Wait Weight Loss has been unsuccessful in the ________ stage of the advertising campaign.",(A) distribution,(B) penetration,(C) participation,(D) identification,A,D,False,20.0,1,-5.271792888641357,-5.075029373168945,-4.771792888641357,-4.394123077392578,-1.109250672658285,-0.8603351275126139,-1.2652355631192527,-0.31065540313720685,-4.1625422159830725,-4.214694245656331,-3.5065573255221048,-4.083467674255371,D,D,False,False
