task,QID,AnsRefIDs,Context,Question,Correct Answer,yes_logprob,no_logprob,predicted_answer,is_correct
qa1,15,[13],Sandra went to the hallway.,Is Sandra in the hallway?,Yes,-3.0530428886413574,-3.490832567214966,Yes,True
qa1,15,[13],Sandra went to the hallway.,Is Sandra in the bathroom?,No,-4.529493808746338,-3.483069658279419,No,True
qa1,6,[1],John travelled to the kitchen.,Is John in the kitchen?,Yes,-2.6938138008117676,-2.881875514984131,Yes,True
qa1,6,[1],John travelled to the kitchen.,Is John in the hallway?,No,-3.3531627655029297,-2.4165589809417725,No,True
qa1,6,[2],Sandra moved to the kitchen.,Is Sandra in the kitchen?,Yes,-2.8210885524749756,-3.322467088699341,Yes,True
qa1,6,[2],Sandra moved to the kitchen.,Is Sandra in the garden?,No,-6.030832767486572,-5.031026363372803,No,True
qa1,6,[4],Sandra went to the bathroom.,Is Sandra in the bathroom?,Yes,-3.244429588317871,-2.619253158569336,No,False
qa1,6,[4],Sandra went to the bathroom.,Is Sandra in the bedroom?,No,-4.122524261474609,-2.857699155807495,No,True
qa1,6,[4],Sandra travelled to the office.,Is Sandra in the office?,Yes,-3.1622695922851562,-3.288905382156372,Yes,True
qa1,6,[4],Sandra travelled to the office.,Is Sandra in the hallway?,No,-3.1190714836120605,-3.306929588317871,Yes,False
qa1,15,[11],John moved to the bathroom.,Is John in the bathroom?,Yes,-2.7741031646728516,-2.5251338481903076,No,False
qa1,15,[11],John moved to the bathroom.,Is John in the office?,No,-5.468540191650391,-4.71865701675415,No,True
qa1,15,[11],Sandra went back to the bathroom.,Is Sandra in the bathroom?,Yes,-3.3075826168060303,-2.5588998794555664,No,False
qa1,15,[11],Sandra went back to the bathroom.,Is Sandra in the kitchen?,No,-6.34361457824707,-5.156193733215332,No,True
qa1,12,[10],Mary went to the bathroom.,Is Mary in the bathroom?,Yes,-3.088350534439087,-2.399940252304077,No,False
qa1,12,[10],Mary went to the bathroom.,Is Mary in the kitchen?,No,-3.5238771438598633,-1.9611438512802124,No,True
qa1,3,[1],John moved to the bathroom.,Is John in the bathroom?,Yes,-2.7741031646728516,-2.5251338481903076,No,False
qa1,3,[1],John moved to the bathroom.,Is John in the garden?,No,-4.84321403503418,-4.34344482421875,No,True
qa1,3,[2],Mary moved to the bedroom.,Is Mary in the bedroom?,Yes,-2.9771158695220947,-3.28938627243042,Yes,True
qa1,3,[2],Mary moved to the bedroom.,Is Mary in the hallway?,No,-3.3697662353515625,-2.307879686355591,No,True
qa1,9,[7],Mary moved to the hallway.,Is Mary in the hallway?,Yes,-3.3804032802581787,-3.5661849975585938,Yes,True
qa1,9,[7],Mary moved to the hallway.,Is Mary in the bedroom?,No,-3.2898385524749756,-2.228353261947632,No,True
qa1,3,[2],Sandra travelled to the bathroom.,Is Sandra in the bathroom?,Yes,-2.587240695953369,-3.0251338481903076,Yes,True
qa1,3,[2],Sandra travelled to the bathroom.,Is Sandra in the hallway?,No,-4.686173915863037,-4.061588764190674,No,True
qa1,15,[13],Mary went back to the bathroom.,Is Mary in the bathroom?,Yes,-2.7447662353515625,-2.1202335357666016,No,False
qa1,15,[13],Mary went back to the bathroom.,Is Mary in the bedroom?,No,-3.982476234436035,-2.795569658279419,No,True
qa1,9,[5],Daniel journeyed to the office.,Is Daniel in the office?,Yes,-3.465669870376587,-2.9668805599212646,No,False
qa1,9,[5],Daniel journeyed to the office.,Is Daniel in the hallway?,No,-4.654493808746338,-4.030184268951416,No,True
qa1,15,[13],Daniel went to the garden.,Is Daniel in the garden?,Yes,-2.5114824771881104,-2.762397289276123,Yes,True
qa1,15,[13],Daniel went to the garden.,Is Daniel in the bathroom?,No,-6.061980724334717,-5.124703884124756,No,True
qa1,12,[8],Sandra moved to the garden.,Is Sandra in the garden?,Yes,-2.4606552124023438,-3.5238771438598633,Yes,True
qa1,12,[8],Sandra moved to the garden.,Is Sandra in the bedroom?,No,-4.623754501342773,-3.8897552490234375,No,True
qa1,6,[1],Daniel went back to the hallway.,Is Daniel in the hallway?,Yes,-2.6822662353515625,-2.933159112930298,Yes,True
qa1,6,[1],Daniel went back to the hallway.,Is Daniel in the kitchen?,No,-6.249738693237305,-5.062368869781494,No,True
qa1,3,[2],Daniel journeyed to the hallway.,Is Daniel in the hallway?,Yes,-2.8856301307678223,-3.0744683742523193,Yes,True
qa1,3,[2],Daniel journeyed to the hallway.,Is Daniel in the office?,No,-6.311643600463867,-4.874512195587158,No,True
qa1,6,[2],Daniel journeyed to the hallway.,Is Daniel in the hallway?,Yes,-2.8856301307678223,-3.0744683742523193,Yes,True
qa1,6,[2],Daniel journeyed to the hallway.,Is Daniel in the kitchen?,No,-6.374088764190674,-4.936980724334717,No,True
qa1,6,[5],Sandra journeyed to the garden.,Is Sandra in the garden?,Yes,-2.385932207107544,-3.324897289276123,Yes,True
qa1,6,[5],Sandra journeyed to the garden.,Is Sandra in the hallway?,No,-6.499512195587158,-5.374738693237305,No,True
qa1,15,[11],John journeyed to the garden.,Is John in the garden?,Yes,-3.4197237491607666,-2.670199155807495,No,False
qa1,15,[11],John journeyed to the garden.,Is John in the bedroom?,No,-3.777296781539917,-2.903531312942505,No,True
qa1,15,[11],John moved to the hallway.,Is John in the hallway?,Yes,-3.333685874938965,-3.3973634243011475,Yes,True
qa1,15,[11],John moved to the hallway.,Is John in the garden?,No,-4.561088562011719,-3.8272552490234375,No,True
qa1,12,[7],Mary journeyed to the bedroom.,Is Mary in the bedroom?,Yes,-3.308159112930298,-3.2463998794555664,No,False
qa1,12,[7],Mary journeyed to the bedroom.,Is Mary in the bathroom?,No,-5.029260158538818,-4.092381954193115,No,True
qa1,6,[4],Daniel went back to the office.,Is Daniel in the office?,Yes,-3.3882625102996826,-2.951859712600708,No,False
qa1,6,[4],Daniel went back to the office.,Is Daniel in the hallway?,No,-5.343564987182617,-4.718662738800049,No,True
qa1,9,[8],Daniel travelled to the garden.,Is Daniel in the garden?,Yes,-2.463179588317871,-2.7767715454101562,Yes,True
qa1,9,[8],Daniel travelled to the garden.,Is Daniel in the bathroom?,No,-6.092749118804932,-5.218061923980713,No,True
qa1,15,[14],Daniel travelled to the bedroom.,Is Daniel in the bedroom?,Yes,-2.6665589809417725,-3.0420336723327637,Yes,True
qa1,15,[14],Daniel travelled to the bedroom.,Is Daniel in the garden?,No,-5.812041759490967,-5.124754428863525,No,True
qa1,15,[14],Mary journeyed to the bedroom.,Is Mary in the bedroom?,Yes,-3.308159112930298,-3.2463998794555664,No,False
qa1,15,[14],Mary journeyed to the bedroom.,Is Mary in the hallway?,No,-4.497673988342285,-3.748297929763794,No,True
qa1,6,[5],Sandra moved to the bedroom.,Is Sandra in the bedroom?,Yes,-3.009603261947632,-3.6353089809417725,Yes,True
qa1,6,[5],Sandra moved to the bedroom.,Is Sandra in the office?,No,-6.374851226806641,-5.249934196472168,No,True
qa1,6,[4],Mary went to the office.,Is Mary in the office?,Yes,-3.2563138008117676,-3.317580461502075,Yes,True
qa1,6,[4],Mary went to the office.,Is Mary in the garden?,No,-4.12037992477417,-3.2463998794555664,No,True
qa1,6,[4],John went back to the bathroom.,Is John in the bathroom?,Yes,-2.916722059249878,-2.1678595542907715,No,False
qa1,6,[4],John went back to the bathroom.,Is John in the office?,No,-6.249904155731201,-5.187462329864502,No,True
qa1,6,[2],Sandra travelled to the garden.,Is Sandra in the garden?,Yes,-2.3981552124023438,-3.399322271347046,Yes,True
qa1,6,[2],Sandra travelled to the garden.,Is Sandra in the kitchen?,No,-5.842919826507568,-4.9682464599609375,No,True
qa1,3,[1],Sandra journeyed to the kitchen.,Is Sandra in the kitchen?,Yes,-3.5902605056762695,-3.903531312942505,Yes,True
qa1,3,[1],Sandra journeyed to the kitchen.,Is Sandra in the office?,No,-6.3123087882995605,-5.1874098777771,No,True
qa1,12,[8],Sandra journeyed to the hallway.,Is Sandra in the hallway?,Yes,-2.8988771438598633,-3.8376338481903076,Yes,True
qa1,12,[8],Sandra journeyed to the hallway.,Is Sandra in the bathroom?,No,-5.2479472160339355,-4.623497486114502,No,True
qa1,9,[4],Daniel journeyed to the office.,Is Daniel in the office?,Yes,-3.465669870376587,-2.9668805599212646,No,False
qa1,9,[4],Daniel journeyed to the office.,Is Daniel in the kitchen?,No,-6.687254428863525,-5.312368869781494,No,True
qa1,9,[8],John travelled to the bathroom.,Is John in the bathroom?,Yes,-2.9125638008117676,-2.725625514984131,No,False
qa1,9,[8],John travelled to the bathroom.,Is John in the hallway?,No,-3.3984034061431885,-2.1491031646728516,No,True
qa1,3,[2],John travelled to the garden.,Is John in the garden?,Yes,-2.868072271347046,-2.680990695953369,No,False
qa1,3,[2],John travelled to the garden.,Is John in the office?,No,-6.249244213104248,-5.312069416046143,No,True
qa1,6,[4],Sandra journeyed to the bedroom.,Is Sandra in the bedroom?,Yes,-3.4489824771881104,-3.7625925540924072,Yes,True
qa1,6,[4],Sandra journeyed to the bedroom.,Is Sandra in the kitchen?,No,-6.437184810638428,-5.312331199645996,No,True
qa1,6,[2],Sandra moved to the garden.,Is Sandra in the garden?,Yes,-2.4606552124023438,-3.5238771438598633,Yes,True
qa1,6,[2],Sandra moved to the garden.,Is Sandra in the bathroom?,No,-5.780603408813477,-4.9059038162231445,No,True
qa1,9,[5],Daniel went to the bathroom.,Is Daniel in the bathroom?,Yes,-2.9947662353515625,-2.3702335357666016,No,False
qa1,9,[5],Daniel went to the bathroom.,Is Daniel in the garden?,No,-4.592615604400635,-3.514988660812378,No,True
qa1,15,[14],Mary moved to the office.,Is Mary in the office?,Yes,-3.04999041557312,-3.4866890907287598,Yes,True
qa1,15,[14],Mary moved to the office.,Is Mary in the kitchen?,No,-3.8057847023010254,-2.056190252304077,No,True
qa1,12,[5],Mary moved to the office.,Is Mary in the office?,Yes,-3.04999041557312,-3.4866890907287598,Yes,True
qa1,12,[5],Mary moved to the office.,Is Mary in the kitchen?,No,-3.8057847023010254,-2.056190252304077,No,True
qa1,15,[11],Daniel journeyed to the office.,Is Daniel in the office?,Yes,-3.465669870376587,-2.9668805599212646,No,False
qa1,15,[11],Daniel journeyed to the office.,Is Daniel in the bedroom?,No,-6.2184247970581055,-5.218564987182617,No,True
qa1,6,[2],Daniel travelled to the bathroom.,Is Daniel in the bathroom?,Yes,-2.6807847023010254,-2.4313838481903076,No,False
qa1,6,[2],Daniel travelled to the bathroom.,Is Daniel in the hallway?,No,-3.840669870376587,-2.8413503170013428,No,True
qa1,9,[8],John journeyed to the garden.,Is John in the garden?,Yes,-3.4197237491607666,-2.670199155807495,No,False
qa1,9,[8],John journeyed to the garden.,Is John in the bathroom?,No,-4.778356075286865,-3.7167601585388184,No,True
qa1,15,[13],Daniel journeyed to the bedroom.,Is Daniel in the bedroom?,Yes,-3.5435450077056885,-3.1072237491607666,No,False
qa1,15,[13],Daniel journeyed to the bedroom.,Is Daniel in the kitchen?,No,-6.593480587005615,-5.21861457824707,No,True
qa1,12,[8],Sandra moved to the bedroom.,Is Sandra in the bedroom?,Yes,-3.009603261947632,-3.6353089809417725,Yes,True
qa1,12,[8],Sandra moved to the bedroom.,Is Sandra in the kitchen?,No,-5.280561923980713,-4.343332767486572,No,True
qa1,9,[7],Sandra moved to the bathroom.,Is Sandra in the bathroom?,Yes,-2.743690252304077,-2.994429588317871,Yes,True
qa1,9,[7],Sandra moved to the bathroom.,Is Sandra in the kitchen?,No,-4.842809677124023,-3.7337582111358643,No,True
qa1,12,[11],Daniel moved to the hallway.,Is Daniel in the hallway?,Yes,-2.961143970489502,-3.149322271347046,Yes,True
qa1,12,[11],Daniel moved to the hallway.,Is Daniel in the bathroom?,No,-5.311744213104248,-3.9995694160461426,No,True
qa1,15,[11],Daniel moved to the hallway.,Is Daniel in the hallway?,Yes,-2.961143970489502,-3.149322271347046,Yes,True
qa1,15,[11],Daniel moved to the hallway.,Is Daniel in the garden?,No,-5.9059247970581055,-4.906075954437256,No,True
qa1,6,[1],Sandra travelled to the garden.,Is Sandra in the garden?,Yes,-2.3981552124023438,-3.399322271347046,Yes,True
qa1,6,[1],Sandra travelled to the garden.,Is Sandra in the bedroom?,No,-5.405115604400635,-4.905470371246338,No,True
qa10,3,[2],Bill is in the kitchen.,Is Bill in the bedroom?,No,-3.242393970489502,-2.181190252304077,No,True
qa10,6,[4],Bill journeyed to the bedroom.,Is Bill in the bedroom?,Yes,-3.026176929473877,-3.4020423889160156,Yes,True
qa10,9,[4],Fred went to the bedroom.,Is Fred in the bedroom?,Yes,-2.8538906574249268,-2.979222059249878,Yes,True
qa10,12,[11],Mary went back to the office.,Is Mary in the kitchen?,No,-4.937142848968506,-4.3748087882995605,No,True
qa10,15,[14],Fred moved to the cinema.,Is Fred in the kitchen?,No,-4.247673988342285,-2.9203007221221924,No,True
qa10,6,[5],Mary is in the office.,Is Mary in the office?,Yes,-3.267519235610962,-3.955019235610962,Yes,True
qa10,15,[14],Fred is either in the school or the cinema.,Is Fred in the office?,No,-3.132655382156372,-1.566202163696289,No,True
qa10,15,[14],Mary went to the park.,Is Mary in the park?,Yes,-2.694098949432373,-2.569098949432373,No,False
qa10,9,[4],Fred went back to the cinema.,Is Fred in the office?,No,-6.656096458435059,-5.468681812286377,No,True
qa10,6,[2],Mary moved to the school.,Is Mary in the school?,Yes,-3.4181907176971436,-3.5431907176971436,Yes,True
qa10,9,[8],Mary moved to the office.,Is Mary in the office?,Yes,-3.04999041557312,-3.4866890907287598,Yes,True
qa10,12,[10],Mary is in the school.,Is Mary in the school?,Yes,-3.778441905975342,-4.452210903167725,Yes,True
qa10,15,[13],Fred moved to the office.,Is Fred in the kitchen?,No,-3.964796781539917,-2.2158563137054443,No,True
qa10,3,[2],Bill is in the office.,Is Bill in the park?,No,-3.6488771438598633,-2.0253214836120605,No,True
qa10,12,[11],Julie went to the park.,Is Julie in the park?,Yes,-2.88313627243042,-2.9463043212890625,Yes,True
qa10,12,[11],Bill went to the bedroom.,Is Bill in the bedroom?,Yes,-2.7910380363464355,-3.104222059249878,Yes,True
qa10,15,[14],Bill went back to the school.,Is Bill in the park?,No,-4.342919826507568,-4.1557464599609375,No,True
qa10,12,[8],Mary travelled to the school.,Is Mary in the office?,No,-4.621617794036865,-4.4973649978637695,No,True
qa10,15,[8],Mary travelled to the school.,Is Mary in the school?,Yes,-3.215941905975342,-3.4647645950317383,Yes,True
qa10,3,[1],Mary went back to the bedroom.,Is Mary in the bedroom?,Yes,-3.041722059249878,-2.9798262119293213,No,False
qa10,3,[2],Fred is in the office.,Is Fred in the cinema?,No,-3.29999041557312,-1.9908325672149658,No,True
qa10,6,[5],Bill is in the kitchen.,Is Bill in the kitchen?,Yes,-2.5997695922851562,-3.5398385524749756,Yes,True
qa10,15,[14],Bill journeyed to the park.,Is Bill in the cinema?,No,-4.060315132141113,-3.733069658279419,No,True
qa10,3,[2],Bill went to the park.,Is Bill in the bedroom?,No,-3.7145423889160156,-2.8404715061187744,No,True
qa10,9,[8],Mary is in the office.,Is Mary in the office?,Yes,-3.267519235610962,-3.955019235610962,Yes,True
qa10,6,[5],Bill went back to the office.,Is Bill in the kitchen?,No,-5.812320709228516,-4.99991512298584,No,True
qa10,15,[13],Bill travelled to the kitchen.,Is Bill in the kitchen?,Yes,-2.602966070175171,-3.1660380363464355,Yes,True
qa10,15,[13],Fred went to the bedroom.,Is Fred in the school?,No,-4.843103408813477,-4.593332767486572,No,True
qa10,3,[1],Fred is in the kitchen.,Is Fred in the school?,No,-2.800743818283081,-1.9902441501617432,No,True
qa10,6,[5],Julie went back to the cinema.,Is Julie in the cinema?,Yes,-2.680572271347046,-2.744600534439087,Yes,True
qa10,9,[4],Julie went back to the park.,Is Julie in the park?,Yes,-2.464409112930298,-2.9027605056762695,Yes,True
qa10,3,[2],Fred went to the kitchen.,Is Fred in the park?,No,-5.405832767486572,-4.781012058258057,No,True
qa10,9,[8],Bill moved to the cinema.,Is Bill in the cinema?,Yes,-2.8137402534484863,-2.939605712890625,Yes,True
qa10,12,[8],Julie journeyed to the office.,Is Julie in the office?,Yes,-3.134603261947632,-3.073715925216675,No,False
qa10,15,[13],Mary is either in the bedroom or the park.,Is Mary in the school?,No,-3.281569480895996,-1.461375117301941,No,True
qa10,12,[11],Fred went to the school.,Is Fred in the cinema?,No,-3.885932207107544,-3.137397289276123,No,True
qa10,9,[8],Fred travelled to the bedroom.,Is Fred in the bedroom?,Yes,-2.681753158569336,-3.1822662353515625,Yes,True
qa10,12,[11],Bill is in the bedroom.,Is Bill in the kitchen?,No,-3.3973634243011475,-1.9693597555160522,No,True
qa10,3,[2],Julie moved to the office.,Is Julie in the office?,Yes,-3.1488771438598633,-3.212240695953369,Yes,True
qa10,15,[14],Julie is in the kitchen.,Is Julie in the cinema?,No,-3.4091696739196777,-1.9738304615020752,No,True
qa10,9,[5],Julie went to the kitchen.,Is Julie in the kitchen?,Yes,-2.9626338481903076,-2.776176929473877,No,False
qa10,12,[11],Julie is in the park.,Is Julie in the school?,No,-2.9103002548217773,-1.9122695922851562,No,True
qa10,15,[14],Mary travelled to the school.,Is Mary in the school?,Yes,-3.215941905975342,-3.4647645950317383,Yes,True
qa10,3,[1],Bill went back to the bedroom.,Is Bill in the cinema?,No,-6.218596458435059,-5.343681812286377,No,True
qa10,15,[13],Mary is in the cinema.,Is Mary in the office?,No,-3.4045491218566895,-2.220855712890625,No,True
qa10,12,[7],Julie is in the office.,Is Julie in the office?,Yes,-3.458685874938965,-4.084863185882568,Yes,True
qa10,3,[2],Julie journeyed to the park.,Is Julie in the park?,Yes,-2.4926271438598633,-3.181929588317871,Yes,True
qa10,9,[8],Bill is in the cinema.,Is Bill in the bedroom?,No,-3.443216323852539,-2.070155382156372,No,True
qa10,9,[8],Mary is in the kitchen.,Is Mary in the kitchen?,Yes,-3.1290502548217773,-3.817580461502075,Yes,True
qa10,3,[1],Fred went to the office.,Is Fred in the bedroom?,No,-4.247815132141113,-3.373400926589966,No,True
qa10,9,[7],Julie moved to the school.,Is Julie in the school?,Yes,-3.2810873985290527,-3.9704296588897705,Yes,True
qa10,3,[1],Bill went to the cinema.,Is Bill in the cinema?,Yes,-3.2036800384521484,-2.9536800384521484,No,False
qa10,9,[7],Bill went to the bedroom.,Is Bill in the office?,No,-6.281096458435059,-5.218686103820801,No,True
qa10,3,[1],Julie is either in the bedroom or the kitchen.,Is Julie in the school?,No,-3.250786781311035,-1.5047476291656494,No,True
qa10,15,[14],Julie moved to the bedroom.,Is Julie in the school?,No,-5.655805587768555,-5.155980587005615,No,True
qa10,15,[14],Mary moved to the office.,Is Mary in the office?,Yes,-3.04999041557312,-3.4866890907287598,Yes,True
qa10,3,[1],Julie is in the park.,Is Julie in the cinema?,No,-3.3762402534484863,-2.254404306411743,No,True
qa10,3,[1],Fred went back to the school.,Is Fred in the school?,Yes,-2.3063838481903076,-2.432879686355591,Yes,True
qa10,3,[1],Julie went to the school.,Is Julie in the cinema?,No,-4.623400688171387,-4.249088764190674,No,True
qa10,6,[5],Julie went to the office.,Is Julie in the bedroom?,No,-5.4057769775390625,-4.655980587005615,No,True
qa10,3,[1],Fred went back to the office.,Is Fred in the office?,Yes,-3.466031312942505,-2.841993808746338,No,False
qa10,6,[1],Fred went back to the office.,Is Fred in the office?,Yes,-3.466031312942505,-2.841993808746338,No,False
qa10,6,[5],Mary is in the school.,Is Mary in the school?,Yes,-3.778441905975342,-4.452210903167725,Yes,True
qa10,12,[8],Mary is in the office.,Is Mary in the school?,No,-3.170440435409546,-2.3589658737182617,No,True
qa10,3,[1],Bill journeyed to the bedroom.,Is Bill in the bedroom?,Yes,-3.026176929473877,-3.4020423889160156,Yes,True
qa10,15,[10],Mary is either in the cinema or the office.,Is Mary in the kitchen?,No,-3.476405382156372,-1.860524296760559,No,True
qa10,15,[11],Fred went back to the office.,Is Fred in the office?,Yes,-3.466031312942505,-2.841993808746338,No,False
qa10,3,[2],Julie is in the kitchen.,Is Julie in the office?,No,-3.5063138008117676,-2.1335885524749756,No,True
qa10,15,[11],Julie is in the park.,Is Julie in the school?,No,-2.9103002548217773,-1.9122695922851562,No,True
qa10,3,[2],Julie is in the kitchen.,Is Julie in the kitchen?,Yes,-3.209582567214966,-3.9613771438598633,Yes,True
qa10,12,[10],Bill journeyed to the kitchen.,Is Bill in the kitchen?,Yes,-2.8856301307678223,-3.3864824771881104,Yes,True
qa10,15,[14],Fred is in the cinema.,Is Fred in the park?,No,-3.270202159881592,-1.9595825672149658,No,True
qa10,15,[14],Mary journeyed to the park.,Is Mary in the park?,Yes,-2.4465134143829346,-2.7597880363464355,Yes,True
qa10,9,[7],Bill is in the park.,Is Bill in the park?,Yes,-2.5853993892669678,-3.462240695953369,Yes,True
qa10,15,[11],Bill went to the cinema.,Is Bill in the cinema?,Yes,-3.2036800384521484,-2.9536800384521484,No,False
qa10,6,[5],Julie is either in the cinema or the cinema.,Is Julie in the kitchen?,No,-3.1660380363464355,-1.7376030683517456,No,True
qa10,3,[1],Mary is in the school.,Is Mary in the school?,Yes,-3.778441905975342,-4.452210903167725,Yes,True
qa10,12,[11],Bill went to the park.,Is Bill in the office?,No,-5.0932464599609375,-4.718480587005615,No,True
qa10,15,[13],Bill journeyed to the school.,Is Bill in the kitchen?,No,-5.593103408813477,-5.030881404876709,No,True
qa10,9,[7],Mary went back to the cinema.,Is Mary in the school?,No,-4.592919826507568,-4.968179702758789,Yes,False
qa10,15,[13],Mary went back to the park.,Is Mary in the park?,Yes,-2.385932207107544,-2.4489824771881104,Yes,True
qa10,6,[2],Mary went to the park.,Is Mary in the kitchen?,No,-4.057582378387451,-2.8709216117858887,No,True
