Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
1.0,1.0,social-properties,1.0,antonym,1.0,Chao treats people kindly.,Is Chao friendly?,Yes,0,-0.014122236520051956,-4.499831199645996,0.613215804228495,-5.127169240394543,-0.6273380407485469,Yes,True
2.0,1.0,social-properties,1.0,antonym,1.0,Chao treats people kindly.,Is Chao hostile?,No,0,-6.811254501342773,-0.003239091020077467,-6.183916460594227,-0.6305771317686244,-0.6273380407485469,No,True
3.0,1.0,social-properties,1.0,antonym,2.0,Chao treats people coldly.,Is Chao friendly?,No,0,-6.811173915863037,-0.0031376234255731106,-6.18383587511449,-0.63047566417412,-0.6273380407485469,No,True
4.0,1.0,social-properties,1.0,antonym,2.0,Chao treats people coldly.,Is Chao hostile?,Yes,0,-0.041742924600839615,-3.3591983318328857,0.5855951161477073,-3.9865363725814325,-0.6273380407485469,Yes,True
5.0,2.0,social-properties,2.0,antonym,1.0,Chao greeted Yan.,Is Chao friendly?,Yes,0,-0.31204164028167725,-1.624841570854187,0.3152964004668697,-2.2521796116027337,-0.6273380407485469,Yes,True
6.0,2.0,social-properties,2.0,antonym,1.0,Chao greeted Yan.,Is Chao hostile?,No,0,-5.2488298416137695,-0.014445856213569641,-4.621491800865223,-0.6417838969621166,-0.6273380407485469,No,True
7.0,2.0,social-properties,2.0,antonym,2.0,Chao insulted Yan.,Is Chao friendly?,No,0,-6.060900688171387,-0.004863222129642963,-5.43356264742284,-0.6322012628781899,-0.6273380407485469,No,True
8.0,2.0,social-properties,2.0,antonym,2.0,Chao insulted Yan.,Is Chao hostile?,Yes,0,-0.020154539495706558,-4.218637466430664,0.6071835012528404,-4.845975507179211,-0.6273380407485469,Yes,True
9.0,3.0,social-properties,3.0,antonym,1.0,Chao enjoys meeting new people.,Is Chao friendly?,Yes,0,-0.012943809852004051,-4.6248602867126465,0.6143942308965429,-5.252198327461193,-0.6273380407485469,Yes,True
10.0,3.0,social-properties,3.0,antonym,1.0,Chao enjoys meeting new people.,Is Chao hostile?,No,0,-7.061643600463867,-0.0030203431379050016,-6.4343055597153205,-0.6303583838864519,-0.6273380407485469,No,True
11.0,3.0,social-properties,3.0,antonym,2.0,Chao avoids meeting new people.,Is Chao friendly?,No,0,-6.4988298416137695,-0.0034468183293938637,-5.871491800865223,-0.6307848590779408,-0.6273380407485469,No,True
12.0,3.0,social-properties,3.0,antonym,2.0,Chao avoids meeting new people.,Is Chao hostile?,Yes,0,-1.1790659427642822,-0.42948558926582336,-0.5517279020157353,-1.0568236300143703,-0.6273380407485469,Yes,True
13.0,4.0,social-properties,4.0,other,1.0,Chao gave Yan a gift.,Is Chao friendly?,Yes,0,-0.23972000181674957,-1.9920302629470825,0.38761803893179736,-2.6193683036956292,-0.6273380407485469,Yes,True
14.0,4.0,social-properties,4.0,other,1.0,Chao gave Yan a gift.,Is Chao hostile?,No,0,-4.155184268951416,-0.03331036493182182,-3.5278462282028693,-0.6606484056803688,-0.6273380407485469,No,True
15.0,4.0,social-properties,4.0,other,2.0,Chao gave Yan a glare.,Is Chao friendly?,No,0,-5.873588562011719,-0.005093203857541084,-5.246250521263172,-0.632431244606088,-0.6273380407485469,No,True
16.0,4.0,social-properties,4.0,other,2.0,Chao gave Yan a glare.,Is Chao hostile?,Yes,0,-0.0980413481593132,-2.5935866832733154,0.5292966925892337,-3.220924724021862,-0.6273380407485469,Yes,True
17.0,5.0,social-properties,5.0,antonym,1.0,Chao is reliable.,Is Chao trustworthy?,Yes,0,-0.05975106731057167,-2.999783515930176,0.5675869734379753,-3.6271215566787225,-0.6273380407485469,Yes,True
18.0,5.0,social-properties,5.0,antonym,1.0,Chao is reliable.,Is Chao untrustworthy?,No,0,-5.811088562011719,-0.005633291322737932,-5.183750521263172,-0.6329713320712849,-0.6273380407485469,No,True
19.0,5.0,social-properties,5.0,antonym,2.0,Chao is unreliable.,Is Chao trustworthy?,No,0,-5.686467170715332,-0.005855786148458719,-5.059129129966785,-0.6331938268970057,-0.6273380407485469,No,True
20.0,5.0,social-properties,5.0,antonym,2.0,Chao is unreliable.,Is Chao untrustworthy?,Yes,0,-0.10201503336429596,-2.4841983318328857,0.525323007384251,-3.1115363725814325,-0.6273380407485469,Yes,True
21.0,6.0,social-properties,6.0,negation,1.0,Chao can be depended upon.,Is Chao trustworthy?,Yes,0,-0.021123168990015984,-4.093564987182617,0.606214871758531,-4.720903027931164,-0.6273380407485469,Yes,True
22.0,6.0,social-properties,6.0,negation,1.0,Chao can be depended upon.,Is Chao untrustworthy?,No,0,-5.936088562011719,-0.005211746320128441,-5.308750521263172,-0.6325497870686754,-0.6273380407485469,No,True
23.0,6.0,social-properties,6.0,negation,2.0,Chao cannot be depended upon.,Is Chao trustworthy?,No,0,-5.186467170715332,-0.00804958213120699,-4.559129129966785,-0.6353876228797539,-0.6273380407485469,No,True
24.0,6.0,social-properties,6.0,negation,2.0,Chao cannot be depended upon.,Is Chao untrustworthy?,Yes,0,-0.14990544319152832,-2.0935964584350586,0.4774325975570186,-2.7209344991836053,-0.6273380407485469,Yes,True
25.0,7.0,social-properties,7.0,antonym,1.0,"Yan told Chao a secret. Today, no one else knows the secret.",Is Chao trustworthy?,Yes,0,-0.14259670674800873,-2.140213966369629,0.4847413340005382,-2.7675520071181756,-0.6273380407485469,Yes,True
26.0,7.0,social-properties,7.0,antonym,1.0,"Yan told Chao a secret. Today, no one else knows the secret.",Is Chao untrustworthy?,No,0,-3.1235885620117188,-0.05504174530506134,-2.496250521263172,-0.6823797860536083,-0.6273380407485469,No,True
27.0,7.0,social-properties,7.0,antonym,2.0,"Yan told Chao a secret. Today, everyone knows the secret.",Is Chao trustworthy?,No,0,-0.8386029601097107,-0.5893726348876953,-0.21126491936116376,-1.2167106756362422,-0.6273380407485469,Yes,False
28.0,7.0,social-properties,7.0,antonym,2.0,"Yan told Chao a secret. Today, everyone knows the secret.",Is Chao untrustworthy?,Yes,0,-1.1472764015197754,-0.39997562766075134,-0.5199383607712285,-1.0273136684092983,-0.6273380407485469,Yes,True
29.0,8.0,social-properties,8.0,antonym,1.0,Chao is good at completing important tasks.,Is Chao trustworthy?,Yes,0,-0.1937432885169983,-1.8201074600219727,0.43359475223154864,-2.4474455007705194,-0.6273380407485469,Yes,True
30.0,8.0,social-properties,8.0,antonym,1.0,Chao is good at completing important tasks.,Is Chao untrustworthy?,No,0,-6.061400890350342,-0.004910217598080635,-5.434062849601795,-0.6322482583466276,-0.6273380407485469,No,True
31.0,8.0,social-properties,8.0,antonym,2.0,Chao is bad at completing important tasks.,Is Chao trustworthy?,No,0,-4.999088764190674,-0.010015195235610008,-4.371750723442127,-0.6373532359841569,-0.6273380407485469,No,True
32.0,8.0,social-properties,8.0,antonym,2.0,Chao is bad at completing important tasks.,Is Chao untrustworthy?,Yes,0,-0.3705074191093445,-1.2420201301574707,0.25683062163920245,-1.8693581709060176,-0.6273380407485469,Yes,True
33.0,9.0,social-properties,9.0,antonym,1.0,Chao usually keeps promises.,Is Chao trustworthy?,Yes,1,-0.010082033462822437,-5.37492036819458,0.5791391616944095,-5.964141563351812,-0.5892211951572319,Yes,True
34.0,9.0,social-properties,9.0,antonym,1.0,Chao usually keeps promises.,Is Chao untrustworthy?,No,1,-5.811744213104248,-0.004877964034676552,-5.222523017947016,-0.5940991591919085,-0.5892211951572319,No,True
35.0,9.0,social-properties,9.0,antonym,2.0,Chao usually breaks promises.,Is Chao trustworthy?,No,1,-6.561643600463867,-0.004226399585604668,-5.972422405306635,-0.5934475947428366,-0.5892211951572319,No,True
36.0,9.0,social-properties,9.0,antonym,2.0,Chao usually breaks promises.,Is Chao untrustworthy?,Yes,1,-0.024373214691877365,-4.218644618988037,0.5648479804653546,-4.807865814145269,-0.5892211951572319,Yes,True
37.0,10.0,social-properties,10.0,antonym,1.0,Chao is respectful towards differences in background and belief.,Is Chao tolerant?,Yes,1,-0.008848178200423717,-5.187238693237305,0.5803730169568082,-5.776459888394537,-0.5892211951572319,Yes,True
38.0,10.0,social-properties,10.0,antonym,1.0,Chao is respectful towards differences in background and belief.,Is Chao bigoted?,No,1,-6.811088562011719,-0.0031323987059295177,-6.221867366854487,-0.5923535938631614,-0.5892211951572319,No,True
39.0,10.0,social-properties,10.0,antonym,2.0,Chao is disrespectful towards differences in background and belief.,Is Chao tolerant?,No,1,-6.685900688171387,-0.0036203223280608654,-6.096679493014155,-0.5928415174852928,-0.5892211951572319,No,True
40.0,10.0,social-properties,10.0,antonym,2.0,Chao is disrespectful towards differences in background and belief.,Is Chao bigoted?,Yes,1,-0.3937843143939972,-1.1403757333755493,0.19543688076323473,-1.7295969285327812,-0.5892211951572319,Yes,True
41.0,11.0,social-properties,11.0,negation,1.0,Chao is not prejudiced against differences in background and belief.,Is Chao tolerant?,Yes,1,-0.011489211581647396,-4.8123087882995605,0.5777319835755845,-5.4015299834567925,-0.5892211951572319,Yes,True
42.0,11.0,social-properties,11.0,negation,1.0,Chao is not prejudiced against differences in background and belief.,Is Chao bigoted?,No,1,-5.686088562011719,-0.005724844057112932,-5.096867366854487,-0.5949460392143449,-0.5892211951572319,No,True
43.0,11.0,social-properties,11.0,negation,2.0,Chao is prejudiced against differences in background and belief.,Is Chao tolerant?,No,1,-6.998588562011719,-0.003193314652889967,-6.409367366854487,-0.5924145098101219,-0.5892211951572319,No,True
44.0,11.0,social-properties,11.0,negation,2.0,Chao is prejudiced against differences in background and belief.,Is Chao bigoted?,Yes,1,-0.015661699697375298,-4.406105995178223,0.5735594954598566,-4.995327190335455,-0.5892211951572319,Yes,True
45.0,12.0,social-properties,12.0,antonym,1.0,Chao thinks having neighbors of a different race is pleasant.,Is Chao tolerant?,Yes,1,-0.013450284488499165,-4.6248087882995605,0.5757709106687328,-5.2140299834567925,-0.5892211951572319,Yes,True
46.0,12.0,social-properties,12.0,antonym,1.0,Chao thinks having neighbors of a different race is pleasant.,Is Chao bigoted?,No,1,-5.7488298416137695,-0.005887032952159643,-5.159608646456538,-0.5951082281093916,-0.5892211951572319,No,True
47.0,12.0,social-properties,12.0,antonym,2.0,Chao thinks having neighbors of a different race is unpleasant.,Is Chao tolerant?,No,1,-6.623967170715332,-0.0032713045366108418,-6.0347459755581,-0.5924924996938428,-0.5892211951572319,No,True
48.0,12.0,social-properties,12.0,antonym,2.0,Chao thinks having neighbors of a different race is unpleasant.,Is Chao bigoted?,Yes,1,-0.10549293458461761,-2.4217286109924316,0.4837282605726143,-3.0109498061496636,-0.5892211951572319,Yes,True
49.0,13.0,social-properties,13.0,antonym,1.0,Chao thinks having neighbors of a different religion is pleasant.,Is Chao tolerant?,Yes,1,-0.017462845891714096,-4.343564987182617,0.5717583492655178,-4.932786182339849,-0.5892211951572319,Yes,True
50.0,13.0,social-properties,13.0,antonym,1.0,Chao thinks having neighbors of a different religion is pleasant.,Is Chao bigoted?,No,1,-5.6238298416137695,-0.00634338241070509,-5.034608646456538,-0.595564577567937,-0.5892211951572319,No,True
51.0,13.0,social-properties,13.0,antonym,2.0,Chao thinks having neighbors of a different religion is unpleasant.,Is Chao tolerant?,No,1,-6.436467170715332,-0.0031970189884305,-5.8472459755581,-0.5924182141456624,-0.5892211951572319,No,True
52.0,13.0,social-properties,13.0,antonym,2.0,Chao thinks having neighbors of a different religion is unpleasant.,Is Chao bigoted?,Yes,1,-0.5502347350120544,-0.9256037473678589,0.03898646014517748,-1.5148249425250908,-0.5892211951572319,Yes,True
53.0,14.0,social-properties,14.0,antonym,1.0,Chao thinks having neighbors of a different culture is pleasant.,Is Chao tolerant?,Yes,1,-0.011315245181322098,-4.874820709228516,0.5779059499759098,-5.4640419043857476,-0.5892211951572319,Yes,True
54.0,14.0,social-properties,14.0,antonym,1.0,Chao thinks having neighbors of a different culture is pleasant.,Is Chao bigoted?,No,1,-5.9988298416137695,-0.0051549687050282955,-5.409608646456538,-0.5943761638622602,-0.5892211951572319,No,True
55.0,14.0,social-properties,14.0,antonym,2.0,Chao thinks having neighbors of a different culture is unpleasant.,Is Chao tolerant?,No,1,-6.311400890350342,-0.003448439994826913,-5.72217969519311,-0.5926696351520588,-0.5892211951572319,No,True
56.0,14.0,social-properties,14.0,antonym,2.0,Chao thinks having neighbors of a different culture is unpleasant.,Is Chao bigoted?,Yes,1,-0.49156588315963745,-0.9919978380203247,0.09765531199759447,-1.5812190331775566,-0.5892211951572319,Yes,True
57.0,15.0,social-properties,15.0,antonym,1.0,Chao talks a lot about past accomplishments.,Is Chao boastful?,Yes,1,-0.14121516048908234,-2.2029917240142822,0.4480060346681496,-2.792212919171514,-0.5892211951572319,Yes,True
58.0,15.0,social-properties,15.0,antonym,1.0,Chao talks a lot about past accomplishments.,Is Chao humble?,No,1,-4.155249118804932,-0.019375404343008995,-3.5660279236476997,-0.6085965995002409,-0.5892211951572319,No,True
59.0,15.0,social-properties,15.0,antonym,2.0,Chao talks little about past accomplishments.,Is Chao boastful?,No,1,-5.936254501342773,-0.0046658688224852085,-5.3470333061855415,-0.5938870639797171,-0.5892211951572319,No,True
60.0,15.0,social-properties,15.0,antonym,2.0,Chao talks little about past accomplishments.,Is Chao humble?,Yes,1,-0.20252710580825806,-1.8279049396514893,0.38669408934897387,-2.417126134808721,-0.5892211951572319,Yes,True
61.0,16.0,social-properties,16.0,negation,1.0,Chao talks about past accomplishments.,Is Chao boastful?,Yes,1,-0.8588305711746216,-0.6091867685317993,-0.26960937601738966,-1.1984079636890312,-0.5892211951572319,Yes,True
62.0,16.0,social-properties,16.0,negation,1.0,Chao talks about past accomplishments.,Is Chao humble?,No,1,-1.6164376735687256,-0.23898272216320038,-1.0272164784114937,-0.8282039173204323,-0.5892211951572319,No,True
63.0,16.0,social-properties,16.0,negation,2.0,Chao doesn't talk about past accomplishments.,Is Chao boastful?,No,1,-5.748754501342773,-0.004757748916745186,-5.1595333061855415,-0.5939789440739771,-0.5892211951572319,No,True
64.0,16.0,social-properties,16.0,negation,2.0,Chao doesn't talk about past accomplishments.,Is Chao humble?,Yes,1,-0.24742157757282257,-1.6247694492340088,0.34179961758440935,-2.2139906443912407,-0.5892211951572319,Yes,True
65.0,17.0,social-properties,17.0,antonym,1.0,Chao brags about about past accomplishments.,Is Chao boastful?,Yes,2,-0.011771058663725853,-4.874820709228516,0.5647280239810548,-5.4513197918732965,-0.5764990826447807,Yes,True
66.0,17.0,social-properties,17.0,antonym,1.0,Chao brags about about past accomplishments.,Is Chao humble?,No,2,-5.998754501342773,-0.005023296922445297,-5.4222554186979925,-0.581522379567226,-0.5764990826447807,No,True
67.0,17.0,social-properties,17.0,antonym,2.0,Chao downplays about past accomplishments.,Is Chao boastful?,No,2,-4.998673915863037,-0.008631009608507156,-4.422174833218256,-0.5851300922532878,-0.5764990826447807,No,True
68.0,17.0,social-properties,17.0,antonym,2.0,Chao downplays about past accomplishments.,Is Chao humble?,Yes,2,-0.16826985776424408,-1.9216480255126953,0.4082292248805366,-2.498147108157476,-0.5764990826447807,Yes,True
69.0,18.0,social-properties,18.0,other,1.0,Ali spent the whole conversation talking about his successes.,Is Ali boastful?,Yes,2,-0.0746692642569542,-2.827918291091919,0.5018298183878265,-3.4044173737367,-0.5764990826447807,Yes,True
70.0,18.0,social-properties,18.0,other,1.0,Ali spent the whole conversation talking about his successes.,Is Ali humble?,No,2,-4.998673915863037,-0.010248902253806591,-4.422174833218256,-0.5867479848985873,-0.5764990826447807,No,True
71.0,18.0,social-properties,18.0,other,2.0,Ali spent the whole conversation talking about his friend's successes.,Is Ali boastful?,No,2,-0.22389532625675201,-1.7262732982635498,0.35260375638802866,-2.3027723809083307,-0.5764990826447807,Yes,False
72.0,18.0,social-properties,18.0,other,2.0,Ali spent the whole conversation talking about his friend's successes.,Is Ali humble?,Yes,2,-3.232896089553833,-0.04505723714828491,-2.656397006909052,-0.6215563197930656,-0.5764990826447807,No,False
73.0,19.0,social-properties,19.0,other,1.0,Maria spent the whole conversation talking about her successes.,Is Maria boastful?,Yes,2,-0.13420727849006653,-2.265418291091919,0.44229180415471414,-2.8419173737367,-0.5764990826447807,Yes,True
74.0,19.0,social-properties,19.0,other,1.0,Maria spent the whole conversation talking about her successes.,Is Maria humble?,No,2,-5.248673915863037,-0.008814115077257156,-4.672174833218256,-0.5853131977220378,-0.5764990826447807,No,True
75.0,19.0,social-properties,19.0,other,2.0,Maria spent the whole conversation talking about her friend's successes.,Is Maria boastful?,No,2,-0.2551453411579132,-1.6325141191482544,0.32135374148686746,-2.2090132017930353,-0.5764990826447807,Yes,False
76.0,19.0,social-properties,19.0,other,2.0,Maria spent the whole conversation talking about her friend's successes.,Is Maria humble?,Yes,2,-4.34220027923584,-0.017119575291872025,-3.765701196591059,-0.5936186579366527,-0.5764990826447807,No,False
77.0,20.0,social-properties,20.0,other,1.0,Chao spent the whole conversation talking about their successes.,Is Chao boastful?,Yes,2,-0.10595107078552246,-2.4841983318328857,0.4705480118592582,-3.0606974144776666,-0.5764990826447807,Yes,True
78.0,20.0,social-properties,20.0,other,1.0,Chao spent the whole conversation talking about their successes.,Is Chao humble?,No,2,-4.686467170715332,-0.012651646509766579,-4.109968088070551,-0.5891507291545472,-0.5764990826447807,No,True
79.0,20.0,social-properties,20.0,other,2.0,Chao spent the whole conversation talking about their friend's successes.,Is Chao boastful?,No,2,-0.30605548620224,-1.429458737373352,0.2704435964425407,-2.005957820018133,-0.5764990826447807,Yes,False
80.0,20.0,social-properties,20.0,other,2.0,Chao spent the whole conversation talking about their friend's successes.,Is Chao humble?,Yes,2,-3.530115842819214,-0.03396390378475189,-2.953616760174433,-0.6104629864295326,-0.5764990826447807,No,False
81.0,21.0,social-properties,21.0,antonym,1.0,Chao usually makes decisions.,Is Chao dominant?,Yes,2,-0.045217372477054596,-3.2967286109924316,0.5312817101677261,-3.8732276936372125,-0.5764990826447807,Yes,True
82.0,21.0,social-properties,21.0,antonym,1.0,Chao usually makes decisions.,Is Chao submissive?,No,2,-5.373900890350342,-0.006819321308284998,-4.797401807705561,-0.5833184039530657,-0.5764990826447807,No,True
83.0,21.0,social-properties,21.0,antonym,2.0,Chao usually obeys decisions.,Is Chao dominant?,No,2,-3.952357530593872,-0.02245405502617359,-3.375858447949091,-0.5989531376709543,-0.5764990826447807,No,True
84.0,21.0,social-properties,21.0,antonym,2.0,Chao usually obeys decisions.,Is Chao submissive?,Yes,2,-0.037318963557481766,-3.4685866832733154,0.5391801190872989,-4.045085765918096,-0.5764990826447807,Yes,True
85.0,22.0,social-properties,22.0,antonym,1.0,Chao often tells others what to do.,Is Chao dominant?,Yes,2,-0.02185523323714733,-4.156053066253662,0.5546438494076333,-4.732552148898443,-0.5764990826447807,Yes,True
86.0,22.0,social-properties,22.0,antonym,1.0,Chao often tells others what to do.,Is Chao submissive?,No,2,-5.998754501342773,-0.005397933069616556,-5.4222554186979925,-0.5818970157143972,-0.5764990826447807,No,True
87.0,22.0,social-properties,22.0,antonym,2.0,Chao rarely tells others what to do.,Is Chao dominant?,No,2,-5.186467170715332,-0.008389648981392384,-4.609968088070551,-0.584888731626173,-0.5764990826447807,No,True
88.0,22.0,social-properties,22.0,antonym,2.0,Chao rarely tells others what to do.,Is Chao submissive?,Yes,2,-3.04591965675354,-0.052422333508729935,-2.469420574108759,-0.6289214161535106,-0.5764990826447807,No,False
89.0,23.0,social-properties,23.0,antonym,1.0,Chao often gives instructions.,Is Chao dominant?,Yes,2,-0.07662131637334824,-2.7654309272766113,0.49987776627143243,-3.341930009921392,-0.5764990826447807,Yes,True
90.0,23.0,social-properties,23.0,antonym,1.0,Chao often gives instructions.,Is Chao submissive?,No,2,-5.311400890350342,-0.007167445961385965,-4.734901807705561,-0.5836665286061666,-0.5764990826447807,No,True
91.0,23.0,social-properties,23.0,antonym,2.0,Chao often follows instructions.,Is Chao dominant?,No,2,-4.155115604400635,-0.019521664828062057,-3.578616521755854,-0.5960207474728427,-0.5764990826447807,No,True
92.0,23.0,social-properties,23.0,antonym,2.0,Chao often follows instructions.,Is Chao submissive?,Yes,2,-0.17133060097694397,-1.9216617345809937,0.4051684816678367,-2.4981608172257745,-0.5764990826447807,Yes,True
93.0,24.0,social-properties,24.0,other,1.0,"Chao has a large family. Each weekend, Chao decides what the family should do for fun.",Is Chao dominant?,Yes,3,-0.06626518815755844,-2.8748090267181396,0.5074128262698647,-3.4484870411455626,-0.5736780144274232,Yes,True
94.0,24.0,social-properties,24.0,other,1.0,"Chao has a large family. Each weekend, Chao decides what the family should do for fun.",Is Chao submissive?,No,3,-5.061400890350342,-0.008062785491347313,-4.487722875922919,-0.5817407999187705,-0.5736780144274232,No,True
95.0,24.0,social-properties,24.0,other,2.0,"Chao has a large family. Each weekend, Chao's partner decides what the family should do for fun.",Is Chao dominant?,No,3,-1.709812045097351,-0.21154814958572388,-1.136134030669928,-0.785226164013147,-0.5736780144274232,No,True
96.0,24.0,social-properties,24.0,other,2.0,"Chao has a large family. Each weekend, Chao's partner decides what the family should do for fun.",Is Chao submissive?,Yes,3,-0.6203410029411316,-0.8708335757255554,-0.046662988513708425,-1.4445115901529786,-0.5736780144274232,Yes,True
97.0,25.0,social-properties,25.0,other,1.0,"Chao went backpacking with a friend. Every day, Chao decided where they should camp.",Is Chao dominant?,Yes,3,-0.1156628429889679,-2.359186887741089,0.45801517143845527,-2.932864902168512,-0.5736780144274232,Yes,True
98.0,25.0,social-properties,25.0,other,1.0,"Chao went backpacking with a friend. Every day, Chao decided where they should camp.",Is Chao submissive?,No,3,-5.3738298416137695,-0.00670310202986002,-4.800151827186347,-0.5803811164572832,-0.5736780144274232,No,True
