Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
1,1,agent-properties,1,negation,1,Chao is looking at the wheel.,Does Chao see the wheel?,Yes,20.0,0,-4.154964923858643,-12.62476921081543,5.85788810507864,-6.781063747265909,-10.012853028937283,-5.8437054635495205,Yes,True,True,True
2,1,agent-properties,1,negation,2,Chao is not looking at the wheel.,Does Chao see the wheel?,No,20.0,0,-10.061530113220215,-7.999876499176025,-0.04867708428293227,-2.156171035626505,-10.012853028937283,-5.8437054635495205,No,True,True,False
3,1,agent-properties,1,negation,1,Chao is looking at the wheel.,Does Chao not see the wheel?,No,20.0,0,-11.623297691345215,-6.687012195587158,-1.6104446624079323,-0.8433067320376377,-10.012853028937283,-5.8437054635495205,No,True,False,True
4,1,agent-properties,1,negation,2,Chao is not looking at the wheel.,Does Chao not see the wheel?,Yes,20.0,0,-10.186254501342773,-7.749841690063477,-0.17340147240549086,-1.906136226513956,-10.012853028937283,-5.8437054635495205,No,False,True,True
5,2,agent-properties,2,antonym,1,The wheel is in front of Chao. Chao is awake.,Does Chao see the wheel?,Yes,20.0,0,-6.498900890350342,-14.812254905700684,3.5139521385869408,-8.968549442151163,-10.012853028937283,-5.8437054635495205,Yes,True,True,True
6,2,agent-properties,2,antonym,2,The wheel is in front of Chao. Chao is asleep.,Does Chao see the wheel?,No,20.0,0,-9.186833381652832,-6.062341690063477,0.8260196472844505,-0.2186362265139561,-10.012853028937283,-5.8437054635495205,No,True,True,False
7,2,agent-properties,2,antonym,1,The wheel is in front of Chao. Chao is awake.,Does Chao not see the wheel?,No,20.0,0,-11.560900688171387,-7.312095642089844,-1.5480476592341041,-1.4683901785403233,-10.012853028937283,-5.8437054635495205,No,True,False,True
8,2,agent-properties,2,antonym,2,The wheel is in front of Chao. Chao is asleep.,Does Chao not see the wheel?,Yes,20.0,0,-9.747673988342285,-7.249541759490967,0.2651790405949974,-1.4058362959414463,-10.012853028937283,-5.8437054635495205,No,False,True,True
9,3,agent-properties,3,antonym,1,The wheel is in front of Chao. Chao's eyes are open.,Does Chao see the wheel?,Yes,20.0,0,-4.029793739318848,-11.874704360961914,5.983059289618435,-6.030998897412394,-10.012853028937283,-5.8437054635495205,Yes,True,True,True
10,3,agent-properties,3,antonym,2,The wheel is in front of Chao. Chao's eyes are closed.,Does Chao see the wheel?,No,20.0,0,-11.311911582946777,-4.6249098777771,-1.2990585540094948,1.2187955857724209,-10.012853028937283,-5.8437054635495205,No,True,False,True
11,3,agent-properties,3,antonym,1,The wheel is in front of Chao. Chao's eyes are open.,Does Chao not see the wheel?,No,20.0,0,-9.498674392700195,-4.656105995178223,0.5141786362370873,1.1875994683712978,-10.012853028937283,-5.8437054635495205,No,True,False,True
12,3,agent-properties,3,antonym,2,The wheel is in front of Chao. Chao's eyes are closed.,Does Chao not see the wheel?,Yes,20.0,0,-9.498674392700195,-5.874783515930176,0.5141786362370873,-0.031078052380655308,-10.012853028937283,-5.8437054635495205,No,False,True,True
13,4,agent-properties,4,antonym,1,The wheel is in front of Chao.,Does Chao see the wheel?,Yes,20.0,0,-2.2797000408172607,-10.374796867370605,7.733152988120022,-4.531091403821085,-10.012853028937283,-5.8437054635495205,Yes,True,True,True
14,4,agent-properties,4,antonym,2,The wheel is behind Chao.,Does Chao see the wheel?,No,20.0,0,-1.5132625102996826,-6.562119960784912,8.4995905186376,-0.7184144972353916,-10.012853028937283,-5.8437054635495205,Yes,False,True,False
15,4,agent-properties,4,antonym,1,The wheel is in front of Chao.,Does Chao not see the wheel?,No,20.0,0,-7.43451452255249,-3.499783515930176,2.5783385063847923,2.3439219476193447,-10.012853028937283,-5.8437054635495205,No,True,True,False
16,4,agent-properties,4,antonym,2,The wheel is behind Chao.,Does Chao not see the wheel?,Yes,20.0,0,-6.716031551361084,-2.6403424739837646,3.2968214775761986,3.203362989565756,-10.012853028937283,-5.8437054635495205,No,False,True,True
17,6,agent-properties,5,antonym,1,The bed is in the same room as Chao. The door is closed.,Does Chao see the bed?,Yes,20.0,0,-9.622946739196777,-9.624664306640625,0.38990628974050523,-3.7809588430911045,-10.012853028937283,-5.8437054635495205,Yes,True,True,True
18,6,agent-properties,5,antonym,2,The bed is in a different room than Chao. The door is closed.,Does Chao see the bed?,No,20.0,0,-9.311088562011719,-5.687254428863525,0.7017644669255638,0.15645103468599508,-10.012853028937283,-5.8437054635495205,No,True,True,False
19,6,agent-properties,5,antonym,1,The bed is in the same room as Chao. The door is closed.,Does Chao not see the bed?,No,20.0,0,-10.998297691345215,-4.874446868896484,-0.9854446624079323,0.9692585946530361,-10.012853028937283,-5.8437054635495205,No,True,False,True
20,6,agent-properties,5,antonym,2,The bed is in a different room than Chao. The door is closed.,Does Chao not see the bed?,Yes,20.0,0,-7.468017578125,-3.906026601791382,2.5448354508122826,1.9376788617581386,-10.012853028937283,-5.8437054635495205,No,False,True,True
21,7,agent-properties,6,antonym,1,The airplane is making sounds. The airplane is within earshot of Chao.,Does Chao hear the airplane?,Yes,20.0,0,-2.780561923980713,-6.280980587005615,7.23229110495657,-0.43727512345609476,-10.012853028937283,-5.8437054635495205,Yes,True,True,True
22,7,agent-properties,6,antonym,2,The airplane is making sounds. The airplane is out of earshot of Chao.,Does Chao hear the airplane?,No,20.0,0,-6.655561923980713,-2.0936145782470703,3.3572911049565697,3.75009088530245,-10.012853028937283,-5.8437054635495205,No,True,False,True
23,7,agent-properties,6,antonym,1,The airplane is making sounds. The airplane is within earshot of Chao.,Does Chao not hear the airplane?,No,20.0,0,-6.592615604400635,-3.7807769775390625,3.420237424536648,2.062928486010458,-10.012853028937283,-5.8437054635495205,No,True,True,False
