Type,Digits,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
Arithmetic,1_digit_addition,'',Is 8 plus 3 equal to 17?,No,20.0,0,-0.9761417508125305,-0.47630730271339417,0.010878395079635061,0.22514691217317406,-0.9870201458921656,-0.7014542148865682,No,True,False,True
Arithmetic,1_digit_addition,'',Is 1 plus 6 equal to 5?,No,20.0,3,-0.9760223627090454,-0.47809407114982605,0.02095579188317065,0.22217044052376878,-0.9969781545922161,-0.7002645116735948,No,True,False,True
Arithmetic,1_digit_addition,'',Is 1 plus 8 equal to 4?,No,20.0,4,-1.3195970058441162,-0.31780317425727844,-0.3012297956078933,0.37986941567408694,-1.018367210236223,-0.6976725899313654,No,True,False,True
Arithmetic,1_digit_addition,'',Is 7 plus 0 equal to 6?,No,20.0,0,-0.4762348532676697,-0.9763073325157166,0.5107852926244959,-0.2748531176291483,-0.9870201458921656,-0.7014542148865682,Yes,False,True,False
Arithmetic,1_digit_addition,'',Is 2 plus 4 equal to 4?,No,20.0,1,-0.6949744820594788,-0.6950492262840271,0.3203911767845662,0.007622288333368532,-1.015365658844045,-0.7026715146173956,Yes,False,True,False
Arithmetic,1_digit_addition,'',Is 5 plus 1 equal to 9?,No,20.0,2,-0.698659360408783,-0.6987830400466919,0.31704063528838256,-0.001461469676966476,-1.0156999956971655,-0.6973215703697254,Yes,False,True,False
Arithmetic,1_digit_addition,'',Is 4 plus 0 equal to 6?,No,20.0,0,-0.47630730271339417,-0.9762348532676697,0.5107128431787714,-0.27478063838110145,-0.9870201458921656,-0.7014542148865682,Yes,False,True,False
Arithmetic,1_digit_addition,'',Is 6 plus 6 equal to 70?,No,20.0,3,-2.827404022216797,-0.07036659866571426,-1.8304258676245808,0.6298979130078806,-0.9969781545922161,-0.7002645116735948,No,True,False,True
Arithmetic,1_digit_addition,'',Is 3 plus 8 equal to 77?,No,20.0,0,-4.28004264831543,-0.028012964874505997,-3.293022502423264,0.6734412500120622,-0.9870201458921656,-0.7014542148865682,No,True,False,True
Arithmetic,1_digit_addition,'',Is 8 plus 1 equal to 8?,No,20.0,2,-0.31614401936531067,-1.312164545059204,0.6995559763318548,-0.6148429746894787,-1.0156999956971655,-0.6973215703697254,Yes,False,True,False
Arithmetic,1_digit_addition,'',Is 5 plus 7 equal to 76?,No,20.0,0,-3.530115842819214,-0.03838441148400307,-2.543095696927048,0.6630698034025652,-0.9870201458921656,-0.7014542148865682,No,True,False,True
Arithmetic,1_digit_addition,'',Is 2 plus 3 equal to 3?,No,20.0,0,-0.4761417806148529,-0.9760223627090454,0.5108783652773127,-0.2745681478224772,-0.9870201458921656,-0.7014542148865682,Yes,False,True,False
Arithmetic,1_digit_addition,'',Is 9 plus 3 equal to 89?,No,20.0,0,-4.280309677124023,-0.024314463138580322,-3.2932895312318577,0.6771397517479879,-0.9870201458921656,-0.7014542148865682,No,True,False,True
Arithmetic,1_digit_addition,'',Is 5 plus 4 equal to 7?,No,20.0,4,-0.4762348532676697,-0.9763073325157166,0.5421323569685532,-0.27863474258435117,-1.018367210236223,-0.6976725899313654,Yes,False,True,False
Arithmetic,1_digit_addition,'',Is 1 plus 4 equal to 8?,No,20.0,3,-0.47795727849006653,-0.9760223627090454,0.5190208761021495,-0.2757578510354506,-0.9969781545922161,-0.7002645116735948,Yes,False,True,False
Arithmetic,1_digit_addition,'',Is 7 plus 1 equal to 4?,No,20.0,1,-0.9797725677490234,-0.4795464873313904,0.03559309109502151,0.22312502728600525,-1.015365658844045,-0.7026715146173956,No,True,False,True
Arithmetic,1_digit_addition,'',Is 9 plus 6 equal to 57?,No,20.0,0,-3.7803096771240234,-0.03008720651268959,-2.7932895312318577,0.6713670083738786,-0.9870201458921656,-0.7014542148865682,No,True,False,True
Arithmetic,1_digit_addition,'',Is 6 plus 0 equal to 1?,No,20.0,1,-0.6987830400466919,-0.698659360408783,0.31658261879735305,0.004012154208612673,-1.015365658844045,-0.7026715146173956,No,True,True,False
Arithmetic,1_digit_addition,'',Is 4 plus 7 equal to 86?,No,20.0,1,-3.795396089553833,-0.03972522169351578,-2.780030430709788,0.6629462929238799,-1.015365658844045,-0.7026715146173956,No,True,False,True
Arithmetic,1_digit_addition,'',Is 4 plus 5 equal to 4?,No,20.0,0,-0.9799264669418335,-0.47795727849006653,0.007093678950332083,0.2234969363965017,-0.9870201458921656,-0.7014542148865682,No,True,False,True
Arithmetic,1_digit_addition,'',Is 7 plus 9 equal to 59?,No,20.0,0,-3.780517578125,-0.030415832996368408,-2.7934974322328343,0.6710383818901998,-0.9870201458921656,-0.7014542148865682,No,True,False,True
Arithmetic,1_digit_addition,'',Is 9 plus 1 equal to 26?,No,20.0,4,-2.8117902278900146,-0.06597397476434708,-1.7934230176537918,0.6316986151670183,-1.018367210236223,-0.6976725899313654,No,True,False,True
Arithmetic,1_digit_addition,'',Is 2 plus 1 equal to 6?,No,20.0,4,-0.47809407114982605,-0.9760223627090454,0.5402731390863968,-0.27834977277768,-1.018367210236223,-0.6976725899313654,Yes,False,True,False
Arithmetic,1_digit_addition,'',Is 5 plus 5 equal to 98?,No,20.0,4,-4.030517578125,-0.026953255757689476,-3.0121503678887773,0.6707193341736759,-1.018367210236223,-0.6976725899313654,No,True,False,True
Arithmetic,1_digit_addition,'',Is 5 plus 9 equal to 85?,No,20.0,3,-3.7803096771240234,-0.030781924724578857,-2.7833315225318076,0.669482586949016,-0.9969781545922161,-0.7002645116735948,No,True,False,True
Arithmetic,1_digit_addition,'',Is 9 plus 5 equal to 26?,No,20.0,4,-2.358830690383911,-0.10356876999139786,-1.3404634801476882,0.5941038199399675,-1.018367210236223,-0.6976725899313654,No,True,False,True
