Type,Digits,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
Arithmetic,1_digit_addition,'',Is 8 plus 3 equal to 17?,No,20.0,0,-3.1053595542907715,-0.10742472857236862,-1.800901186807702,0.5902697492468482,-1.3044583674830694,-0.6976944778192168,No,True,False,True
Arithmetic,1_digit_addition,'',Is 1 plus 6 equal to 5?,No,20.0,3,-1.3943907022476196,-0.3963359594345093,-0.08659897588659082,0.30464846059524764,-1.3077917263610288,-0.7009844200297569,No,True,False,True
Arithmetic,1_digit_addition,'',Is 1 plus 8 equal to 4?,No,20.0,4,-1.7693907022476196,-0.269032746553421,-0.45481168445354947,0.42633983398166797,-1.3145790177940702,-0.695372580535089,No,True,False,True
Arithmetic,1_digit_addition,'',Is 7 plus 0 equal to 6?,No,20.0,0,-0.5483343601226807,-1.0522310733795166,0.7561240073603888,-0.3545365955602998,-1.3044583674830694,-0.6976944778192168,Yes,False,True,False
Arithmetic,1_digit_addition,'',Is 2 plus 4 equal to 4?,No,20.0,1,-0.5248777270317078,-1.0209810733795166,0.7820595308983078,-0.31553474888981625,-1.3069372579300156,-0.7054463244897003,Yes,False,True,False
Arithmetic,1_digit_addition,'',Is 5 plus 1 equal to 9?,No,20.0,2,-0.7670843601226807,-0.7655001878738403,0.5338677132036538,-0.06038346828427166,-1.3009520733263344,-0.7051167195895687,No,True,True,False
Arithmetic,1_digit_addition,'',Is 4 plus 0 equal to 6?,No,20.0,0,-1.3943907022476196,-0.3979293704032898,-0.0899323347645502,0.299765107415927,-1.3044583674830694,-0.6976944778192168,No,True,False,True
Arithmetic,1_digit_addition,'',Is 6 plus 6 equal to 70?,No,20.0,3,-4.118284702301025,-0.135188028216362,-2.8104929759399964,0.5657963918133949,-1.3077917263610288,-0.7009844200297569,No,True,False,True
Arithmetic,1_digit_addition,'',Is 3 plus 8 equal to 77?,No,20.0,0,-4.587240695953369,-0.10296396166086197,-3.2827823284703,0.5947305161583548,-1.3044583674830694,-0.6976944778192168,No,True,False,True
Arithmetic,1_digit_addition,'',Is 8 plus 1 equal to 8?,No,20.0,2,-0.395981103181839,-1.3959810733795166,0.9049709701444955,-0.6908643537899479,-1.3009520733263344,-0.7051167195895687,Yes,False,True,False
Arithmetic,1_digit_addition,'',Is 5 plus 7 equal to 76?,No,20.0,0,-4.149740695953369,-0.15572260320186615,-2.8452823284703,0.5419718746173506,-1.3044583674830694,-0.6976944778192168,No,True,False,True
Arithmetic,1_digit_addition,'',Is 2 plus 3 equal to 3?,No,20.0,0,-1.0506407022476196,-0.5506407022476196,0.2538176652354498,0.14705377557159716,-1.3044583674830694,-0.6976944778192168,No,True,True,False
Arithmetic,1_digit_addition,'',Is 9 plus 3 equal to 89?,No,20.0,0,-4.120921611785889,-0.12739503383636475,-2.8164632443028195,0.570299443982852,-1.3044583674830694,-0.6976944778192168,No,True,False,True
Arithmetic,1_digit_addition,'',Is 5 plus 4 equal to 7?,No,20.0,4,-0.37870216369628906,-1.3803174495697021,0.9358768540977811,-0.6849448690346132,-1.3145790177940702,-0.695372580535089,Yes,False,True,False
Arithmetic,1_digit_addition,'',Is 1 plus 4 equal to 8?,No,20.0,3,-1.3881876468658447,-0.3901360034942627,-0.08039592050481592,0.3108484165354942,-1.3077917263610288,-0.7009844200297569,No,True,False,True
Arithmetic,1_digit_addition,'',Is 7 plus 1 equal to 4?,No,20.0,1,-1.7771716117858887,-0.27682599425315857,-0.4702343538558731,0.4286203302365418,-1.3069372579300156,-0.7054463244897003,No,True,False,True
Arithmetic,1_digit_addition,'',Is 9 plus 6 equal to 57?,No,20.0,0,-4.586822032928467,-0.08444682508707047,-3.2823636654453976,0.6132476527321463,-1.3044583674830694,-0.6976944778192168,No,True,False,True
Arithmetic,1_digit_addition,'',Is 6 plus 0 equal to 1?,No,20.0,1,-1.074109673500061,-0.5780001878738403,0.23282758442995455,0.12744613661586002,-1.3069372579300156,-0.7054463244897003,No,True,True,False
Arithmetic,1_digit_addition,'',Is 4 plus 7 equal to 86?,No,20.0,1,-4.149322032928467,-0.14633595943450928,-2.842384774998451,0.5591103650551911,-1.3069372579300156,-0.7054463244897003,No,True,False,True
Arithmetic,1_digit_addition,'',Is 4 plus 5 equal to 4?,No,20.0,0,-1.0756103992462158,-0.575610339641571,0.2288479682368536,0.12208413817764574,-1.3044583674830694,-0.6976944778192168,No,True,True,False
Arithmetic,1_digit_addition,'',Is 7 plus 9 equal to 59?,No,20.0,0,-4.120921611785889,-0.11619226634502411,-2.8164632443028195,0.5815022114741927,-1.3044583674830694,-0.6976944778192168,No,True,False,True
Arithmetic,1_digit_addition,'',Is 9 plus 1 equal to 26?,No,20.0,4,-4.086822032928467,-0.09127435088157654,-2.7722430151343964,0.6040982296535125,-1.3145790177940702,-0.695372580535089,No,True,False,True
Arithmetic,1_digit_addition,'',Is 2 plus 1 equal to 6?,No,20.0,4,-3.6209216117858887,-0.12642084062099457,-2.3063425939918183,0.5689517399140944,-1.3145790177940702,-0.695372580535089,No,True,False,True
Arithmetic,1_digit_addition,'',Is 5 plus 5 equal to 98?,No,20.0,4,-4.149740695953369,-0.15669678151607513,-2.8351616781592988,0.5386757990190139,-1.3145790177940702,-0.695372580535089,No,True,False,True
Arithmetic,1_digit_addition,'',Is 5 plus 9 equal to 85?,No,20.0,3,-4.587240695953369,-0.10198978334665298,-3.27944896959234,0.5989946366831039,-1.3077917263610288,-0.7009844200297569,No,True,False,True
Arithmetic,1_digit_addition,'',Is 9 plus 5 equal to 26?,No,20.0,4,-3.6053595542907715,-0.1063733696937561,-2.290780536496701,0.5889992108413329,-1.3145790177940702,-0.695372580535089,No,True,False,True
Arithmetic,1_digit_addition,'',Is 0 plus 8 equal to 1?,No,20.0,0,-1.060024380683899,-0.5600243210792542,0.2444339867991705,0.13767015673996263,-1.3044583674830694,-0.6976944778192168,No,True,True,False
Arithmetic,1_digit_addition,'',Is 4 plus 9 equal to 17?,No,20.0,1,-2.6520423889160156,-0.14598111808300018,-1.345105130986,0.5594652064067002,-1.3069372579300156,-0.7054463244897003,No,True,False,True
Arithmetic,1_digit_addition,'',Is 6 plus 4 equal to 72?,No,20.0,4,-4.149322032928467,-0.14305855333805084,-2.8347430151343964,0.5523140271970381,-1.3145790177940702,-0.695372580535089,No,True,False,True
Arithmetic,1_digit_addition,'',Is 4 plus 2 equal to 1?,No,20.0,3,-3.1209216117858887,-0.12642084062099457,-1.8131298854248599,0.5745635794087623,-1.3077917263610288,-0.7009844200297569,No,True,False,True
Arithmetic,1_digit_addition,'',Is 0 plus 6 equal to 9?,No,20.0,4,-1.8006407022476196,-0.3041793704032898,-0.48606168445354947,0.3911932101317992,-1.3145790177940702,-0.695372580535089,No,True,False,True
Arithmetic,1_digit_addition,'',Is 8 plus 2 equal to 47?,No,20.0,1,-4.618284702301025,-0.11911482363939285,-3.31134744437101,0.5863315008503075,-1.3069372579300156,-0.7054463244897003,No,True,False,True
Arithmetic,1_digit_addition,'',Is 8 plus 0 equal to 7?,No,20.0,0,-1.0584216117858887,-0.5584216117858887,0.24603675569718075,0.1392728660333281,-1.3044583674830694,-0.6976944778192168,No,True,True,False
Arithmetic,1_digit_addition,'',Is 1 plus 5 equal to 7?,No,20.0,2,-0.7693907022476196,-0.7709811329841614,0.5315613710787148,-0.0658644133945927,-1.3009520733263344,-0.7051167195895687,Yes,False,True,False
Arithmetic,1_digit_addition,'',Is 6 plus 5 equal to 83?,No,20.0,1,-4.587240695953369,-0.10345093905925751,-3.2803034380233536,0.6019953854304428,-1.3069372579300156,-0.7054463244897003,No,True,False,True
Arithmetic,1_digit_addition,'',Is 1 plus 2 equal to 6?,No,20.0,3,-3.6209216117858887,-0.12544678151607513,-2.3131298854248596,0.5755376385136818,-1.3077917263610288,-0.7009844200297569,No,True,False,True
Arithmetic,1_digit_addition,'',Is 5 plus 0 equal to 8?,No,20.0,1,-2.6652634143829346,-0.17333437502384186,-1.358326156452919,0.5321119494658585,-1.3069372579300156,-0.7054463244897003,No,True,False,True
Arithmetic,1_digit_addition,'',Is 1 plus 3 equal to 5?,No,20.0,4,-1.378702163696289,-0.37642085552215576,-0.0641231459022189,0.31895172501293323,-1.3145790177940702,-0.695372580535089,No,True,False,True
Arithmetic,1_digit_addition,'',Is 4 plus 3 equal to 3?,No,20.0,3,-1.7614824771881104,-0.2611621022224426,-0.45369075082708155,0.4398223178073143,-1.3077917263610288,-0.7009844200297569,No,True,False,True
Arithmetic,1_digit_addition,'',Is 6 plus 3 equal to 4?,No,20.0,2,-2.1991095542907715,-0.2026360034942627,-0.898157480964437,0.502480716095306,-1.3009520733263344,-0.7051167195895687,No,True,False,True
Arithmetic,1_digit_addition,'',Is 7 plus 2 equal to 8?,No,20.0,3,-0.36083438992500305,-1.3656967878341675,0.9469573364360258,-0.6647123678044106,-1.3077917263610288,-0.7009844200297569,Yes,False,True,False
Arithmetic,1_digit_addition,'',Is 6 plus 9 equal to 96?,No,20.0,0,-3.649322271347046,-0.1479293555021286,-2.3448639038639767,0.5497651223170882,-1.3044583674830694,-0.6976944778192168,No,True,False,True
Arithmetic,1_digit_addition,'',Is 9 plus 7 equal to 79?,No,20.0,4,-4.120921611785889,-0.12934328615665436,-2.8063425939918183,0.5660292943784346,-1.3145790177940702,-0.695372580535089,No,True,False,True
Arithmetic,1_digit_addition,'',Is 0 plus 5 equal to 1?,No,20.0,4,-1.378702163696289,-0.37642085552215576,-0.0641231459022189,0.31895172501293323,-1.3145790177940702,-0.695372580535089,No,True,False,True
Arithmetic,1_digit_addition,'',Is 7 plus 5 equal to 16?,No,20.0,0,-1.378702163696289,-0.37836921215057373,-0.07424379621321964,0.31932526566864305,-1.3044583674830694,-0.6976944778192168,No,True,False,True
Arithmetic,1_digit_addition,'',Is 3 plus 3 equal to 4?,No,20.0,1,-0.27877435088157654,-1.778774380683899,1.028162907048439,-1.0733280561941987,-1.3069372579300156,-0.7054463244897003,Yes,False,True,False
Arithmetic,1_digit_addition,'',Is 8 plus 6 equal to 33?,No,20.0,3,-4.089796543121338,-0.09760618954896927,-2.782004816760309,0.6033782304807876,-1.3077917263610288,-0.7009844200297569,No,True,False,True
Arithmetic,1_digit_addition,'',Is 3 plus 6 equal to 3?,No,20.0,0,-1.0444376468658447,-0.5483343601226807,0.2600207206172247,0.14936011769653612,-1.3044583674830694,-0.6976944778192168,No,True,True,False
Arithmetic,1_digit_addition,'',Is 0 plus 7 equal to 8?,No,20.0,0,-1.784952163696289,-0.28656747937202454,-0.48049379621321964,0.41112699844719225,-1.3044583674830694,-0.6976944778192168,No,True,False,True
Arithmetic,1_digit_addition,'',Is 2 plus 6 equal to 6?,No,20.0,4,-0.5326708555221558,-1.0365674495697021,0.7819081622719144,-0.34119486903461316,-1.3145790177940702,-0.695372580535089,Yes,False,True,False
Arithmetic,1_digit_addition,'',Is 1 plus 1 equal to 6?,No,20.0,2,-4.149322032928467,-0.15280015766620636,-2.8483699596021324,0.5523165619233623,-1.3009520733263344,-0.7051167195895687,No,True,False,True
Arithmetic,1_digit_addition,'',Is 2 plus 8 equal to 44?,No,20.0,2,-4.087240695953369,-0.09955444186925888,-2.7862886226270347,0.6055622777203098,-1.3009520733263344,-0.7051167195895687,No,True,False,True
Arithmetic,1_digit_addition,'',Is 6 plus 8 equal to 64?,No,20.0,0,-4.087240695953369,-0.09614503383636475,-2.7827823284703,0.601549443982852,-1.3044583674830694,-0.6976944778192168,No,True,False,True
Arithmetic,1_digit_addition,'',Is 4 plus 1 equal to 7?,No,20.0,4,-0.7475243210792542,-0.7475243210792542,0.567054696714816,-0.05215174054416516,-1.3145790177940702,-0.695372580535089,No,True,True,False
Arithmetic,1_digit_addition,'',Is 7 plus 4 equal to 19?,No,20.0,4,-1.372524380683899,-0.37447258830070496,-0.057945362889828766,0.32089999223438403,-1.3145790177940702,-0.695372580535089,No,True,False,True
Arithmetic,1_digit_addition,'',Is 8 plus 4 equal to 84?,No,20.0,2,-3.1364824771881104,-0.13616210222244263,-1.835530403861776,0.568954617367126,-1.3009520733263344,-0.7051167195895687,No,True,False,True
Arithmetic,1_digit_addition,'',Is 1 plus 7 equal to 4?,No,20.0,1,-1.3803174495697021,-0.38226571679115295,-0.07338019163968656,0.3231806076985474,-1.3069372579300156,-0.7054463244897003,No,True,False,True
Arithmetic,1_digit_addition,'',Is 7 plus 3 equal to 33?,No,20.0,1,-4.120921611785889,-0.1083989143371582,-2.813984353855873,0.5970474101525421,-1.3069372579300156,-0.7054463244897003,No,True,False,True
Arithmetic,1_digit_addition,'',Is 7 plus 7 equal to 72?,No,20.0,1,-2.652296781539917,-0.15864503383636475,-1.3453595236099014,0.5468012906533356,-1.3069372579300156,-0.7054463244897003,No,True,False,True
Arithmetic,1_digit_addition,'',Is 5 plus 2 equal to 8?,No,20.0,1,-0.7420311570167542,-0.7436277270317078,0.5649061009132614,-0.038181402542007414,-1.3069372579300156,-0.7054463244897003,Yes,False,True,False
Arithmetic,1_digit_addition,'',Is 3 plus 4 equal to 8?,No,20.0,0,-1.0365674495697021,-0.5404639840126038,0.2678909179133673,0.15723049380661303,-1.3044583674830694,-0.6976944778192168,No,True,True,False
Arithmetic,1_digit_addition,'',Is 3 plus 5 equal to 1?,No,20.0,1,-2.6834216117858887,-0.18112772703170776,-1.376484353855873,0.5243185974579926,-1.3069372579300156,-0.7054463244897003,No,True,False,True
Arithmetic,1_digit_addition,'',Is 9 plus 9 equal to 27?,No,20.0,2,-3.6053595542907715,-0.0979384183883667,-2.304407480964437,0.607178301201202,-1.3009520733263344,-0.7051167195895687,No,True,False,True
