question,A,B,C,D,answer,oa_logprob,ob_logprob,oc_logprob,od_logprob,predicted_answer,is_correct
This is a hierarchy of effects or sequential model used to explain how advertising works:,(A) ADD.,(B) AIDA.,(C) PESTLE.,(D) SWOT.,B,-3.5586681365966797,-0.05411249026656151,-5.421465873718262,-5.6068501472473145,B,True
 _____________is an important element in the communication process. It recognizes that successful communications are more likely to be achieved if the source and the receiver understand each other.,(A) The realm of understanding.,(B) Personal selling.,(C) Noise.,(D) Feedback.,A,-0.9395873546600342,-3.3086681365966797,-3.8086681365966797,-0.6903694272041321,D,False
"In the history of marketing, when did the production period end?",(A) In the late 1800s.,(B) In the early 1900s.,(C) In the 1920s.,(D) After the end of the Second World War.,C,-1.7553174495697021,-2.3740296363830566,-1.3820017576217651,-0.753589928150177,D,False
The extent to which a service envelops a product varies according to a number of factors. Which of the following is NOT one of the factors?,(A) The level of tangibility associated with the type of product.,(B) Performance-value.,(C) Variations in supply and demand.,(D) The way in which the service is delivered.,B,-2.1385397911071777,-0.7654049396514893,-1.3894363641738892,-1.8894363641738892,B,True
"The owners of independent gasoline stations in a community meet secretly and agree to keep their prices high to protect their profitability. If their plan is discovered and they are charged with a crime, they could be",(A) found guilty under the Sherman Antitrust Act and face prison time,(B) found guilty under the Magnuson-Moss Warranty Act and face large fines,(C) found guilty under the Adamson Act and face prison time and fines,(D) found not guilty because retailers are allowed to set their own price levels,A,-0.05344979092478752,-5.923336505889893,-4.930353164672852,-3.793330669403076,A,True
 The term 'marketing mix' describes:,(A) A composite analysis of all environmental factors inside and outside the firm.,(B) A series of business decisions that aid in selling a product.,(C) The relationship between a firm's marketing strengths and its business weaknesses.,(D) A blending of four strategic elements to satisfy specific target markets.,D,-5.338676929473877,-5.333685874938965,-5.5251336097717285,-0.04530024155974388,D,True
__________ have the potential to control the type and flow of information to the organization and the members of the DMU.,(A) Gatekeepers.,(B) Buyers.,(C) Users.,(D) Initiators.,A,-0.03920665755867958,-5.706623077392578,-5.025503158569336,-4.403531551361084,A,True
 An imbalance between a consumer's actual and desired state in which recognition that a gap or problem needs resolving is called:,(A) Motive development.,(B) An attitude.,(C) A self-concept.,(D) Product evaluation.,A,-0.0584038570523262,-5.345249652862549,-5.109930038452148,-4.054405212402344,A,True
 Which of the following is not an element of the marketing mix?,(A) Promotion.,(B) Product.,(C) Target market.,(D) Pricing.,C,-5.365521430969238,-5.941626071929932,-0.030655018985271454,-4.9155120849609375,C,True
 Providing free samples of perfumes (scent) in magazines is an example of which of the following?,(A) Classical conditioning.,(B) Operant conditioning.,(C) Social learning.,(D) Behavioural learning.,A,-0.31925085186958313,-3.0744683742523193,-2.20159912109375,-2.5763959884643555,A,True
