Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
1,1,material-properties,,negation,1,Chao can see through the wheel.,Is the wheel transparent?,Yes,20.0,0,-5.68451452255249,-2.0134055614471436,-0.3368142753839489,1.7042229011654855,-5.347700247168541,-3.717628462612629,No,False,False,False
2,1,material-properties,,negation,1,Chao can see through the wheel.,Is the wheel opaque?,No,20.0,0,-4.903696060180664,-2.217100143432617,0.44400418698787725,1.5005283191800118,-5.347700247168541,-3.717628462612629,No,True,False,True
3,1,material-properties,,negation,2,Chao cannot see through the wheel.,Is the wheel transparent?,No,20.0,0,-5.370921611785889,-2.762948513031006,-0.023221364617347362,0.9546799495816232,-5.347700247168541,-3.717628462612629,No,True,False,True
4,1,material-properties,,negation,2,Chao cannot see through the wheel.,Is the wheel opaque?,Yes,20.0,0,-4.246617794036865,-3.8882625102996826,1.101082453131676,-0.1706340476870536,-5.347700247168541,-3.717628462612629,No,False,True,True
5,2,material-properties,,material,1,The wheel is made of polyethylene.,Is the wheel transparent?,Yes,20.0,0,-5.2306904792785645,-4.045440196990967,0.11700976788997686,-0.32781173437833777,-5.347700247168541,-3.717628462612629,No,False,True,True
6,2,material-properties,,material,1,The wheel is made of polyethylene.,Is the wheel opaque?,No,20.0,0,-5.301452159881592,-4.304893970489502,0.04624808728694951,-0.5872655078768729,-5.347700247168541,-3.717628462612629,No,True,True,False
7,2,material-properties,,material,2,The wheel is made of bronze.,Is the wheel transparent?,No,20.0,0,-5.4322662353515625,-1.6916842460632324,-0.08456598818302119,2.0259442165493966,-5.347700247168541,-3.717628462612629,No,True,False,True
8,2,material-properties,,material,2,The wheel is made of bronze.,Is the wheel opaque?,Yes,20.0,0,-4.99537992477417,-2.9185450077056885,0.3523203223943714,0.7990834549069405,-5.347700247168541,-3.717628462612629,No,False,False,False
9,3,material-properties,,antonym,1,The surface of the wheel is completely flat.,Is the surface of the wheel smooth?,Yes,20.0,0,-5.208685874938965,-3.8984034061431885,0.13901437222957647,-0.18077494353055945,-5.347700247168541,-3.717628462612629,No,False,True,True
10,3,material-properties,,antonym,1,The surface of the wheel is completely flat.,Is the surface of the wheel rough?,No,20.0,0,-4.99537992477417,-2.932879686355591,0.3523203223943714,0.7847487762570382,-5.347700247168541,-3.717628462612629,No,True,False,True
11,3,material-properties,,antonym,2,The surface of the wheel is somewhat bumpy.,Is the surface of the wheel smooth?,No,20.0,0,-6.382275581359863,-4.194775581359863,-1.034575334191322,-0.47714711874723426,-5.347700247168541,-3.717628462612629,No,True,False,True
12,3,material-properties,,antonym,2,The surface of the wheel is somewhat bumpy.,Is the surface of the wheel rough?,Yes,20.0,0,-5.36324405670166,-4.98824405670166,-0.015543809533118846,-1.2706155940890311,-5.347700247168541,-3.717628462612629,No,False,True,True
13,4,material-properties,,material,1,The wheel is made of polyethylene.,Is the surface of the wheel smooth?,Yes,20.0,0,-5.29918909072876,-4.677743911743164,0.048511156439781544,-0.960115449130535,-5.347700247168541,-3.717628462612629,No,False,True,True
14,4,material-properties,,material,1,The wheel is made of polyethylene.,Is the surface of the wheel rough?,No,20.0,0,-5.556929588317871,-4.3697662353515625,-0.20922934114932978,-0.6521377727389335,-5.347700247168541,-3.717628462612629,No,True,True,False
15,4,material-properties,,material,2,The wheel is made of concrete.,Is the surface of the wheel smooth?,No,20.0,0,-4.616905212402344,-3.494429588317871,0.7307950347661976,0.22319887429475793,-5.347700247168541,-3.717628462612629,No,True,True,False
16,4,material-properties,,material,2,The wheel is made of concrete.,Is the surface of the wheel rough?,Yes,20.0,0,-5.058159351348877,-4.183421611785889,0.28954089581966436,-0.46579314917325965,-5.347700247168541,-3.717628462612629,No,False,True,True
17,5,material-properties,,antonym,1,Chao squeezed the wheel. It changed its shape.,Is the wheel soft?,Yes,20.0,0,-5.463983535766602,-2.1524181365966797,-0.11628328859806025,1.5652103260159493,-5.347700247168541,-3.717628462612629,No,False,False,False
18,5,material-properties,,antonym,1,Chao squeezed the wheel. It changed its shape.,Is the wheel hard?,No,20.0,0,-3.543102502822876,-2.355830669403076,1.8045977443456653,1.3617977932095529,-5.347700247168541,-3.717628462612629,No,True,True,False
19,5,material-properties,,antonym,2,Chao squeezed the wheel. It kept its shape.,Is the wheel soft?,No,20.0,0,-5.434322357177734,-1.9972813129425049,-0.08662211000919307,1.7203471496701241,-5.347700247168541,-3.717628462612629,No,True,False,True
20,5,material-properties,,antonym,2,Chao squeezed the wheel. It kept its shape.,Is the wheel hard?,Yes,20.0,0,-3.4970145225524902,-2.4973649978637695,1.850685724616051,1.2202634647488595,-5.347700247168541,-3.717628462612629,No,False,True,True
21,6,material-properties,,material,1,The wheel is made of flannel.,Is the wheel soft?,Yes,20.0,1,-5.464542388916016,-3.260932207107544,-0.187836155295372,0.4329147443175314,-5.276706233620644,-3.6938469514250754,No,False,False,False
22,6,material-properties,,material,1,The wheel is made of flannel.,Is the wheel hard?,No,20.0,1,-5.0279717445373535,-2.480602502822876,0.2487344890832901,1.2132444486021994,-5.276706233620644,-3.6938469514250754,No,True,False,True
23,6,material-properties,,material,2,The wheel is made of bronze.,Is the wheel soft?,No,20.0,1,-6.371399879455566,-2.043935775756836,-1.0946936458349228,1.6499111756682394,-5.276706233620644,-3.6938469514250754,No,True,False,True
24,6,material-properties,,material,2,The wheel is made of bronze.,Is the wheel hard?,Yes,20.0,1,-4.2154717445373535,-2.417983055114746,1.06123448908329,1.2758638963103293,-5.276706233620644,-3.6938469514250754,No,False,False,False
25,7,material-properties,,antonym,1,Chao squeezed the wheel. It changed its shape.,Is the surface of the wheel soft?,Yes,20.0,1,-5.773403167724609,-2.462240695953369,-0.49669693410396576,1.2316062554717062,-5.276706233620644,-3.6938469514250754,No,False,False,False
26,7,material-properties,,antonym,1,Chao squeezed the wheel. It changed its shape.,Is the surface of the wheel hard?,No,20.0,1,-4.150850296020508,-3.088003158569336,1.1258559376001358,0.6058437928557394,-5.276706233620644,-3.6938469514250754,No,True,True,False
27,7,material-properties,,antonym,2,Chao squeezed the wheel. It kept its shape.,Is the surface of the wheel soft?,No,20.0,1,-5.651176929473877,-2.1043801307678223,-0.37447069585323334,1.589466820657253,-5.276706233620644,-3.6938469514250754,No,True,False,True
28,7,material-properties,,antonym,2,Chao squeezed the wheel. It kept its shape.,Is the surface of the wheel hard?,Yes,20.0,1,-3.729222059249878,-3.5410380363464355,1.5474841743707657,0.1528089150786398,-5.276706233620644,-3.6938469514250754,No,False,True,True
29,8,material-properties,,material,1,The wheel is made of flannel.,Is the surface of the wheel soft?,Yes,20.0,1,-6.490832328796387,-4.299990653991699,-1.214126095175743,-0.6061437025666239,-5.276706233620644,-3.6938469514250754,No,False,False,False
30,8,material-properties,,material,1,The wheel is made of flannel.,Is the surface of the wheel hard?,No,20.0,1,-5.682582378387451,-4.2447662353515625,-0.40587614476680756,-0.5509192839264871,-5.276706233620644,-3.6938469514250754,No,True,True,False
31,8,material-properties,,material,2,The wheel is made of bronze.,Is the surface of the wheel soft?,No,20.0,1,-7.087240695953369,-2.8538906574249268,-1.8105344623327255,0.8399562940001486,-5.276706233620644,-3.6938469514250754,No,True,False,True
32,8,material-properties,,material,2,The wheel is made of bronze.,Is the surface of the wheel hard?,Yes,20.0,1,-4.9322662353515625,-4.244429588317871,0.3444399982690811,-0.5505826368927957,-5.276706233620644,-3.6938469514250754,No,False,True,True
33,9,material-properties,,antonym,1,The wheel is stretchy.,Is the wheel elastic?,Yes,20.0,1,-4.7440714836120605,-3.994429588317871,0.5326347500085831,-0.30058263689279574,-5.276706233620644,-3.6938469514250754,No,False,True,True
34,9,material-properties,,antonym,1,The wheel is stretchy.,Is the wheel inelastic?,No,20.0,1,-6.671465873718262,-4.98668909072876,-1.394759640097618,-1.2928421393036844,-5.276706233620644,-3.6938469514250754,No,True,False,True
35,9,material-properties,,antonym,2,The wheel is rigid.,Is the wheel elastic?,No,20.0,1,-4.990243911743164,-3.28938627243042,0.28646232187747955,0.40446067899465543,-5.276706233620644,-3.6938469514250754,No,True,False,True
36,9,material-properties,,antonym,2,The wheel is rigid.,Is the wheel inelastic?,Yes,20.0,1,-6.8413543701171875,-5.540647506713867,-1.5646481364965439,-1.8468005552887918,-5.276706233620644,-3.6938469514250754,No,False,True,True
37,10,material-properties,,antonym,1,Chao pulled on the wheel with both hands. It changed its shape.,Is the wheel elastic?,Yes,20.0,1,-4.49616813659668,-2.8098649978637695,0.7805380970239639,0.8839819535613058,-5.276706233620644,-3.6938469514250754,No,False,False,False
38,10,material-properties,,antonym,1,Chao pulled on the wheel with both hands. It changed its shape.,Is the wheel inelastic?,No,20.0,1,-4.92418909072876,-3.380080461502075,0.35251714289188385,0.31376648992300016,-5.276706233620644,-3.6938469514250754,No,True,True,False
39,10,material-properties,,antonym,2,Chao pulled on the wheel with both hands. It kept its shape.,Is the wheel elastic?,No,20.0,1,-4.995921611785889,-2.981435775756836,0.28078462183475494,0.7124111756682394,-5.276706233620644,-3.6938469514250754,No,True,False,True
40,10,material-properties,,antonym,2,Chao pulled on the wheel with both hands. It kept its shape.,Is the wheel inelastic?,Yes,20.0,1,-5.023877143859863,-3.4626338481903076,0.25282908976078033,0.23121310323476774,-5.276706233620644,-3.6938469514250754,No,False,True,True
41,11,material-properties,,material,1,The wheel is made of flannel.,Is the wheel elastic?,Yes,20.0,2,-4.864618301391602,-3.818216323852539,0.27651945352554286,-0.4811705455183981,-5.141137754917144,-3.337045778334141,No,False,True,True
42,11,material-properties,,material,1,The wheel is made of flannel.,Is the wheel inelastic?,No,20.0,2,-6.254126071929932,-5.255748748779297,-1.1129883170127872,-1.918702970445156,-5.141137754917144,-3.337045778334141,No,True,True,False
43,11,material-properties,,material,2,The wheel is made of bronze.,Is the wheel elastic?,No,20.0,2,-4.709863185882568,-3.2898385524749756,0.43127456903457606,0.04720722585916537,-5.141137754917144,-3.337045778334141,No,True,True,False
44,11,material-properties,,material,2,The wheel is made of bronze.,Is the wheel inelastic?,Yes,20.0,2,-5.976754665374756,-5.229458332061768,-0.8356169104576114,-1.8924125537276266,-5.141137754917144,-3.337045778334141,No,False,True,True
45,12,material-properties,,antonym,1,The wheel looks shiny.,Is the surface of the wheel glossy?,Yes,20.0,2,-6.770540237426758,-6.3291401863098145,-1.6294024825096134,-2.9920944079756735,-5.141137754917144,-3.337045778334141,No,False,True,True
46,12,material-properties,,antonym,1,The wheel looks shiny.,Is the surface of the wheel matte?,No,20.0,2,-7.616385459899902,-7.427118301391602,-2.475247704982758,-4.090072523057461,-5.141137754917144,-3.337045778334141,No,True,True,False
47,12,material-properties,,antonym,2,The wheel looks dim.,Is the surface of the wheel glossy?,No,20.0,2,-6.245082378387451,-6.931190013885498,-1.1039446234703068,-3.594144235551357,-5.141137754917144,-3.337045778334141,Yes,False,True,False
48,12,material-properties,,antonym,2,The wheel looks dim.,Is the surface of the wheel matte?,Yes,20.0,2,-6.213350296020508,-6.901176929473877,-1.0722125411033634,-3.564131151139736,-5.141137754917144,-3.337045778334141,Yes,True,True,True
49,13,material-properties,,antonym,1,The surface of the wheel reflects sunlight.,Is the surface of the wheel glossy?,Yes,20.0,2,-6.365243911743164,-6.053332328796387,-1.2241061568260196,-2.7162865504622458,-5.141137754917144,-3.337045778334141,No,False,True,True
50,13,material-properties,,antonym,1,The surface of the wheel reflects sunlight.,Is the surface of the wheel matte?,No,20.0,2,-6.339271545410156,-5.341031551361084,-1.1981337904930118,-2.003985773026943,-5.141137754917144,-3.337045778334141,No,True,True,False
51,13,material-properties,,antonym,2,The surface of the wheel does not reflect sunlight.,Is the surface of the wheel glossy?,No,20.0,2,-6.270540237426758,-4.271792888641357,-1.1294024825096134,-0.9347471103072165,-5.141137754917144,-3.337045778334141,No,True,False,True
