Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
1.0,1.0,social-relations,1.0,negation,1.0,Chao knows Yan.,Are Chao and Yan friends?,Yes,0,-10.30842113494873,-11.937095642089844,-9.700174920031657,-12.545341857006918,-0.6082462149170729,Yes,True
2.0,1.0,social-relations,1.0,negation,1.0,Chao knows Yan.,Are Chao and Yan strangers?,No,0,-12.623967170715332,-10.124876976013184,-12.015720955798258,-10.733123190930257,-0.6082462149170729,No,True
3.0,1.0,social-relations,1.0,negation,2.0,Chao doesn't know Yan.,Are Chao and Yan friends?,No,0,-10.185900688171387,-4.405881404876709,-9.577654473254313,-5.014127619793782,-0.6082462149170729,No,True
4.0,1.0,social-relations,1.0,negation,2.0,Chao doesn't know Yan.,Are Chao and Yan strangers?,Yes,0,-6.686946868896484,-9.249796867370605,-6.0787006539794115,-9.85804308228768,-0.6082462149170729,Yes,True
5.0,2.0,social-relations,2.0,antonym,1.0,Chao is warm toward Yan.,Are Chao and Yan friends?,Yes,0,-3.9160380363464355,-5.778169631958008,-3.3077918214293627,-6.386415846875081,-0.6082462149170729,Yes,True
6.0,2.0,social-relations,2.0,antonym,1.0,Chao is warm toward Yan.,Are Chao and Yan strangers?,No,0,-7.154600143432617,-2.9525632858276367,-6.546353928515544,-3.5608095007447096,-0.6082462149170729,No,True
8.0,2.0,social-relations,2.0,antonym,2.0,Chao is indifferent toward Yan.,Are Chao and Yan strangers?,Yes,0,-9.561400413513184,-5.906075954437256,-8.95315419859611,-6.514322169354329,-0.6082462149170729,No,False
9.0,3.0,social-relations,3.0,other,1.0,Chao likes Yan.,Are Chao and Yan friends?,Yes,0,-7.058159351348877,-8.686911582946777,-6.449913136431804,-9.295157797863851,-0.6082462149170729,Yes,True
10.0,3.0,social-relations,3.0,other,1.0,Chao likes Yan.,Are Chao and Yan strangers?,No,0,-11.124088287353516,-6.87489128112793,-10.515842072436442,-7.483137496045003,-0.6082462149170729,No,True
13.0,4.0,social-relations,4.0,antonym,1.0,Chao enjoys spending time with Yan.,Are Chao and Yan friends?,Yes,0,-7.186088562011719,-13.437143325805664,-6.577842347094646,-14.045389540722738,-0.6082462149170729,Yes,True
14.0,4.0,social-relations,4.0,antonym,1.0,Chao enjoys spending time with Yan.,Are Chao and Yan strangers?,No,0,-12.436643600463867,-5.874831199645996,-11.828397385546793,-6.483077414563069,-0.6082462149170729,No,True
16.0,4.0,social-relations,4.0,antonym,2.0,Chao is indifferent about spending time with Yan.,Are Chao and Yan strangers?,Yes,0,-11.74882984161377,-7.249796390533447,-11.140583626696696,-7.85804260545052,-0.6082462149170729,No,False
17.0,5.0,social-relations,5.0,antonym,1.0,Chao likes Yan.,Is Chao Yan's friend?,Yes,0,-7.8723649978637695,-9.749619483947754,-7.264118782946697,-10.357865698864828,-0.6082462149170729,Yes,True
18.0,5.0,social-relations,5.0,antonym,1.0,Chao likes Yan.,Is Chao Yan's enemy?,No,0,-12.243284225463867,-5.811529636383057,-11.635038010546793,-6.4197758513001295,-0.6082462149170729,No,True
19.0,5.0,social-relations,5.0,antonym,2.0,Chao hates Yan.,Is Chao Yan's friend?,No,0,-10.87382984161377,-7.187222003936768,-10.265583626696696,-7.7954682188538404,-0.6082462149170729,No,True
20.0,5.0,social-relations,5.0,antonym,2.0,Chao hates Yan.,Is Chao Yan's enemy?,Yes,0,-8.810173988342285,-8.249568939208984,-8.201927773425211,-8.857815154126058,-0.6082462149170729,Yes,True
21.0,6.0,social-relations,6.0,antonym,1.0,Chao enjoys spending time with Yan.,Is Chao Yan's friend?,Yes,0,-6.904964923858643,-12.437283515930176,-6.29671870894157,-13.04552973084725,-0.6082462149170729,Yes,True
22.0,6.0,social-relations,6.0,antonym,1.0,Chao enjoys spending time with Yan.,Is Chao Yan's enemy?,No,0,-12.305353164672852,-3.780184507369995,-11.697106949755778,-4.388430722287068,-0.6082462149170729,No,True
23.0,6.0,social-relations,6.0,antonym,2.0,Chao dislikes spending time with Yan.,Is Chao Yan's friend?,No,0,-10.374195098876953,-6.374820709228516,-9.76594888395988,-6.9830669241455885,-0.6082462149170729,No,True
24.0,6.0,social-relations,6.0,antonym,2.0,Chao dislikes spending time with Yan.,Is Chao Yan's enemy?,Yes,0,-10.809117317199707,-3.6863298416137695,-10.200871102282633,-4.294576056530842,-0.6082462149170729,No,False
25.0,7.0,social-relations,7.0,antonym,1.0,Chao wants to work together with Yan.,Is Chao Yan's friend?,Yes,0,-7.619429588317871,-12.312143325805664,-7.011183373400798,-12.920389540722738,-0.6082462149170729,Yes,True
