Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
1.0,1.0,social-relations,1.0,negation,1.0,Chao knows Yan.,Are Chao and Yan friends?,Yes,0,-3.395977258682251,-4.420440196990967,-3.0455254988028453,-4.770891956870372,-0.3504517598794057,Yes,True
2.0,1.0,social-relations,1.0,negation,1.0,Chao knows Yan.,Are Chao and Yan strangers?,No,0,-3.9685873985290527,-3.6648385524749756,-3.618135638649647,-4.015290312354381,-0.3504517598794057,Yes,False
3.0,1.0,social-relations,1.0,negation,2.0,Chao doesn't know Yan.,Are Chao and Yan friends?,No,0,-3.480036735534668,-1.897078037261963,-3.1295849756552623,-2.2475297971413686,-0.3504517598794057,No,True
4.0,1.0,social-relations,1.0,negation,2.0,Chao doesn't know Yan.,Are Chao and Yan strangers?,Yes,0,-2.7788543701171875,-1.794350028038025,-2.428402610237782,-2.1448017879174306,-0.3504517598794057,No,False
5.0,2.0,social-relations,2.0,antonym,1.0,Chao is warm toward Yan.,Are Chao and Yan friends?,Yes,0,-3.166229724884033,-3.3178203105926514,-2.8157779650046275,-3.668272070472057,-0.3504517598794057,Yes,True
6.0,2.0,social-relations,2.0,antonym,1.0,Chao is warm toward Yan.,Are Chao and Yan strangers?,No,0,-3.1204726696014404,-2.1829726696014404,-2.7700209097220347,-2.533424429480846,-0.3504517598794057,No,True
8.0,2.0,social-relations,2.0,antonym,2.0,Chao is indifferent toward Yan.,Are Chao and Yan strangers?,Yes,0,-3.439605712890625,-3.066904306411743,-3.0891539530112193,-3.417356066291149,-0.3504517598794057,Yes,True
9.0,3.0,social-relations,3.0,other,1.0,Chao likes Yan.,Are Chao and Yan friends?,Yes,0,-2.9925637245178223,-3.353729724884033,-2.6421119646384166,-3.704181484763439,-0.3504517598794057,Yes,True
10.0,3.0,social-relations,3.0,other,1.0,Chao likes Yan.,Are Chao and Yan strangers?,No,0,-3.100273609161377,-2.4781477451324463,-2.7498218492819713,-2.828599505011852,-0.3504517598794057,Yes,False
13.0,4.0,social-relations,4.0,antonym,1.0,Chao enjoys spending time with Yan.,Are Chao and Yan friends?,Yes,0,-4.826153755187988,-7.019853591918945,-4.475701995308583,-7.370305351798351,-0.3504517598794057,Yes,True
14.0,4.0,social-relations,4.0,antonym,1.0,Chao enjoys spending time with Yan.,Are Chao and Yan strangers?,No,0,-4.618690013885498,-3.809695243835449,-4.268238254006093,-4.1601470037148545,-0.3504517598794057,No,True
16.0,4.0,social-relations,4.0,antonym,2.0,Chao is indifferent about spending time with Yan.,Are Chao and Yan strangers?,Yes,0,-3.0997695922851562,-3.3527634143829346,-2.7493178324057506,-3.7032151742623403,-0.3504517598794057,Yes,True
17.0,5.0,social-relations,5.0,antonym,1.0,Chao likes Yan.,Is Chao Yan's friend?,Yes,0,-3.1779134273529053,-3.5987861156463623,-2.8274616674734996,-3.949237875525768,-0.3504517598794057,Yes,True
18.0,5.0,social-relations,5.0,antonym,1.0,Chao likes Yan.,Is Chao Yan's enemy?,No,0,-4.03542947769165,-2.3507938385009766,-3.6849777178122447,-2.7012455983803823,-0.3504517598794057,No,True
19.0,5.0,social-relations,5.0,antonym,2.0,Chao hates Yan.,Is Chao Yan's friend?,No,0,-3.5300776958465576,-2.657036781311035,-3.179625935967152,-3.007488541190441,-0.3504517598794057,No,True
20.0,5.0,social-relations,5.0,antonym,2.0,Chao hates Yan.,Is Chao Yan's enemy?,Yes,0,-2.5871822834014893,-3.0272645950317383,-2.2367305235220836,-3.377716354911144,-0.3504517598794057,Yes,True
21.0,6.0,social-relations,6.0,antonym,1.0,Chao enjoys spending time with Yan.,Is Chao Yan's friend?,Yes,0,-4.706623077392578,-6.0251336097717285,-4.356171317513173,-6.375585369651134,-0.3504517598794057,Yes,True
22.0,6.0,social-relations,6.0,antonym,1.0,Chao enjoys spending time with Yan.,Is Chao Yan's enemy?,No,0,-5.148877143859863,-3.9496893882751465,-4.798425383980458,-4.300141148154552,-0.3504517598794057,No,True
23.0,6.0,social-relations,6.0,antonym,2.0,Chao dislikes spending time with Yan.,Is Chao Yan's friend?,No,0,-4.86324405670166,-3.0538854598999023,-4.512792296822255,-3.404337219779308,-0.3504517598794057,No,True
24.0,6.0,social-relations,6.0,antonym,2.0,Chao dislikes spending time with Yan.,Is Chao Yan's enemy?,Yes,0,-3.814605712890625,-2.694643497467041,-3.4641539530112193,-3.0450952573464467,-0.3504517598794057,No,False
25.0,7.0,social-relations,7.0,antonym,1.0,Chao wants to work together with Yan.,Is Chao Yan's friend?,Yes,0,-3.0360605716705322,-3.546110153198242,-2.6856088117911265,-3.896561913077648,-0.3504517598794057,Yes,True
26.0,7.0,social-relations,7.0,antonym,1.0,Chao wants to work together with Yan.,Is Chao Yan's enemy?,No,0,-3.567028522491455,-2.520977258682251,-3.2165767626120494,-2.8714290185616567,-0.3504517598794057,No,True
27.0,7.0,social-relations,7.0,antonym,2.0,Chao wants to work against Yan.,Is Chao Yan's friend?,No,0,-3.8553926944732666,-2.7363290786743164,-3.504940934593861,-3.086780838553722,-0.3504517598794057,No,True
28.0,7.0,social-relations,7.0,antonym,2.0,Chao wants to work against Yan.,Is Chao Yan's enemy?,Yes,0,-3.5842642784118652,-3.5300776958465576,-3.2338125185324595,-3.8805294557259633,-0.3504517598794057,Yes,True
30.0,8.0,social-relations,8.0,antonym,1.0,Chao likes Yan.,Are Chao and Yan enemies?,No,0,-3.3738276958465576,-2.2540502548217773,-3.023375935967152,-2.604502014701183,-0.3504517598794057,No,True
31.0,8.0,social-relations,8.0,antonym,2.0,Chao hates Yan.,Are Chao and Yan friends?,No,0,-3.144493818283081,-2.3333680629730225,-2.7940420584036754,-2.683819822852428,-0.3504517598794057,No,True
32.0,8.0,social-relations,8.0,antonym,2.0,Chao hates Yan.,Are Chao and Yan enemies?,Yes,0,-2.7358365058898926,-2.989290237426758,-2.385384746010487,-3.3397419973061635,-0.3504517598794057,Yes,True
34.0,9.0,social-relations,9.0,antonym,1.0,Chao enjoys spending time with Yan.,Are Chao and Yan enemies?,No,0,-4.990243911743164,-4.80787992477417,-4.639792151863759,-5.158331684653575,-0.3504517598794057,Yes,False
35.0,9.0,social-relations,9.0,antonym,2.0,Chao dislikes spending time with Yan.,Are Chao and Yan friends?,No,0,-5.207353591918945,-4.459863185882568,-4.85690183203954,-4.810314945761974,-0.3504517598794057,No,True
36.0,9.0,social-relations,9.0,antonym,2.0,Chao dislikes spending time with Yan.,Are Chao and Yan enemies?,Yes,0,-3.895540237426758,-3.2101354598999023,-3.545088477547352,-3.560587219779308,-0.3504517598794057,Yes,True
37.0,10.0,social-relations,10.0,antonym,1.0,Chao wants to work together with Yan.,Are Chao and Yan friends?,Yes,0,-2.9662911891937256,-3.912055015563965,-2.61583942931432,-4.26250677544337,-0.3504517598794057,Yes,True
38.0,10.0,social-relations,10.0,antonym,1.0,Chao wants to work together with Yan.,Are Chao and Yan enemies?,No,0,-3.2661800384521484,-3.083040237426758,-2.9157282785727427,-3.4334919973061635,-0.3504517598794057,Yes,False
39.0,10.0,social-relations,10.0,antonym,2.0,Chao wants to work against Yan.,Are Chao and Yan friends?,No,0,-3.5491890907287598,-3.240832567214966,-3.198737330849354,-3.5912843270943715,-0.3504517598794057,Yes,False
40.0,10.0,social-relations,10.0,antonym,2.0,Chao wants to work against Yan.,Are Chao and Yan enemies?,Yes,0,-3.2554032802581787,-3.7588043212890625,-2.904951520378773,-4.109256081168468,-0.3504517598794057,Yes,True
41.0,11.0,social-relations,11.0,antonym,1.0,Chao gives orders to Yan.,Is Chao Yan's boss?,Yes,0,-4.703205108642578,-4.583040237426758,-4.352753348763173,-4.933491997306163,-0.3504517598794057,Yes,True
42.0,11.0,social-relations,11.0,antonym,1.0,Chao gives orders to Yan.,Is Chao Yan's subordinate?,No,0,-4.603147506713867,-3.872191905975342,-4.252695746834462,-4.222643665854747,-0.3504517598794057,No,True
43.0,11.0,social-relations,11.0,antonym,2.0,Chao gets orders from Yan.,Is Chao Yan's boss?,No,0,-4.234930038452148,-4.240832328796387,-3.8844782785727427,-4.591284088675792,-0.3504517598794057,Yes,False
44.0,11.0,social-relations,11.0,antonym,2.0,Chao gets orders from Yan.,Is Chao Yan's subordinate?,Yes,0,-3.8568501472473145,-3.67499041557312,-3.5063983873679088,-4.025442175452525,-0.3504517598794057,Yes,True
