Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
1,1,agent-properties,1,negation,1,Chao is looking at the wheel.,Does Chao see the wheel?,Yes,20.0,0,-0.027367405593395233,-4.093381404876709,1.423580673147136,-2.7139853237039593,-1.4509480787405313,-1.3793960811727497,Yes,True,True,True
2,1,agent-properties,1,negation,2,Chao is not looking at the wheel.,Does Chao see the wheel?,No,20.0,0,-4.405309677124023,-0.021267464384436607,-2.954361598383492,1.358128616788313,-1.4509480787405313,-1.3793960811727497,No,True,False,True
3,1,agent-properties,1,negation,1,Chao is looking at the wheel.,Does Chao not see the wheel?,No,20.0,0,-4.529600143432617,-0.020461605861783028,-3.078652064692086,1.3589344753109667,-1.4509480787405313,-1.3793960811727497,No,True,False,True
4,1,agent-properties,1,negation,2,Chao is not looking at the wheel.,Does Chao not see the wheel?,Yes,20.0,0,-0.1701316237449646,-2.046363592147827,1.2808164549955667,-0.6669675109750774,-1.4509480787405313,-1.3793960811727497,Yes,True,True,True
5,2,agent-properties,2,antonym,1,The wheel is in front of Chao. Chao is awake.,Does Chao see the wheel?,Yes,20.0,0,-0.10678669065237045,-2.7340009212493896,1.3441613880881609,-1.35460484007664,-1.4509480787405313,-1.3793960811727497,Yes,True,True,True
6,2,agent-properties,2,antonym,2,The wheel is in front of Chao. Chao is asleep.,Does Chao see the wheel?,No,20.0,0,-2.827357530593872,-0.08347000181674957,-1.3764094518533407,1.2959260793560001,-1.4509480787405313,-1.3793960811727497,No,True,False,True
7,2,agent-properties,2,antonym,1,The wheel is in front of Chao. Chao is awake.,Does Chao not see the wheel?,No,20.0,0,-1.9208581447601318,-0.1740584820508957,-0.4699100660196005,1.205337599121854,-1.4509480787405313,-1.3793960811727497,No,True,False,True
8,2,agent-properties,2,antonym,2,The wheel is in front of Chao. Chao is asleep.,Does Chao not see the wheel?,Yes,20.0,0,-0.13677223026752472,-2.264807939529419,1.3141758484730066,-0.8854118583566692,-1.4509480787405313,-1.3793960811727497,Yes,True,True,True
9,3,agent-properties,3,antonym,1,The wheel is in front of Chao. Chao's eyes are open.,Does Chao see the wheel?,Yes,20.0,0,-0.060897547751665115,-3.3120954036712646,1.3900505309888662,-1.932699322498515,-1.4509480787405313,-1.3793960811727497,Yes,True,True,True
10,3,agent-properties,3,antonym,2,The wheel is in front of Chao. Chao's eyes are closed.,Does Chao see the wheel?,No,20.0,0,-2.702357530593872,-0.08545327186584473,-1.2514094518533407,1.293942809306905,-1.4509480787405313,-1.3793960811727497,No,True,False,True
11,3,agent-properties,3,antonym,1,The wheel is in front of Chao. Chao's eyes are open.,Does Chao not see the wheel?,No,20.0,0,-2.0300426483154297,-0.1535426825284958,-0.5790945695748984,1.225853398644254,-1.4509480787405313,-1.3793960811727497,No,True,False,True
12,3,agent-properties,3,antonym,2,The wheel is in front of Chao. Chao's eyes are closed.,Does Chao not see the wheel?,Yes,20.0,0,-0.13177162408828735,-2.2491955757141113,1.319176454652244,-0.8697994945413616,-1.4509480787405313,-1.3793960811727497,Yes,True,True,True
13,4,agent-properties,4,antonym,1,The wheel is in front of Chao.,Does Chao see the wheel?,Yes,20.0,0,-0.07398834079504013,-2.9527390003204346,1.3769597379454912,-1.5733429191476849,-1.4509480787405313,-1.3793960811727497,Yes,True,True,True
14,4,agent-properties,4,antonym,2,The wheel is behind Chao.,Does Chao see the wheel?,No,20.0,0,-1.5149039030075073,-0.26713988184928894,-0.06395582426697599,1.1122561993234608,-1.4509480787405313,-1.3793960811727497,No,True,False,True
