question,A,B,C,D,answer,oa_logprob,ob_logprob,oc_logprob,od_logprob,predicted_answer,is_correct
"As of 2016, about what percentage of adults aged 18 years or older were overweight?",(A) 10%,(B) 20%,(C) 40%,(D) 80%,C,-3.9216177463531494,-1.6718355417251587,-0.7929242849349976,-1.2968401908874512,C,True
What was GDP per capita in the United States in 1850 when adjusting for inflation and PPP in 2011 prices?,(A) About $300,(B) About $3k,(C) About $8k,(D) About $15k,B,-2.0154309272766113,-1.398377776145935,-1.1483608484268188,-1.398377776145935,C,False
"As of 2019, about what percentage of people from the United States says homosexuality should be accepted by society?",(A) 52%,(B) 62%,(C) 72%,(D) 82%,C,-1.710686206817627,-1.4608938694000244,-1.5859055519104004,-1.085909366607666,D,False
Which of the following countries generated the most total energy from solar sources in 2019?,(A) China,(B) United States,(C) Germany,(D) Japan,A,-1.1091747283935547,-2.1092610359191895,-0.8554449081420898,-2.4843099117279053,C,False
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in Japan?",(A) by 5 fold,(B) by 10 fold,(C) by 15 fold,(D) by 20 fold,C,-1.820131540298462,-1.1952768564224243,-1.4452745914459229,-1.4452370405197144,B,False
What is the biggest cause of death in children under five years old (as of 2017)?,(A) Lower respiratory infections,(B) Preterm birth complications,(C) Diarrheal diseases,(D) Malaria,A,-0.3924672603607178,-2.8905789852142334,-1.8905987739562988,-2.265418291091919,A,True
"As of 2019, about what percentage of the global population does not have access to safe drinking water?",(A) 10%,(B) 20%,(C) 30%,(D) 40%,C,-3.09363055229187,-1.4609168767929077,-1.2109012603759766,-0.9647799730300903,D,False
About what percentage of survey respondents from India report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,(A) 29%,(B) 49%,(C) 69%,(D) 89%,C,-2.030857801437378,-1.1639938354492188,-1.1640372276306152,-1.6640372276306152,B,False
"As of 2017, what fraction of the population in Brazil used the internet in the past three months?",(A) 18%,(B) 38%,(C) 58%,(D) 78%,C,-2.7964766025543213,-1.5546424388885498,-1.17966628074646,-1.0546648502349854,D,False
"As of 2017, what fraction of the population in India used the internet in the past three months?",(A) 11%,(B) 26%,(C) 41%,(D) 56%,B,-2.6872386932373047,-1.0624667406082153,-1.1874645948410034,-1.562462329864502,B,True
"As of 2018, about what percentage of Indians say that having an increasing number of people of many different races, ethnic groups and nationalities in their country makes it a better place to live (as opposed to worse or no difference)?",(A) 23%,(B) 38%,(C) 53%,(D) 68%,D,-3.1247966289520264,-2.499903917312622,-0.8788707256317139,-0.8788707256317139,C,False
